 Calculated Flow and Sedi at section of Ics=           6
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       14040          156.000         89.11          835.06          2.16           0.467       0.107       0.048       1.794          0.0616       86.9472             0.000           100.000          0.16         0.28       0.051          0.280        -0.00011361           -0.63171381
       15120          168.000         89.08          823.25          2.14           0.466       0.107       0.048       1.805          0.0615       86.9461             0.000           100.000          0.16         0.27       0.052          0.280        -0.00028945           -0.31127930
       16200          180.000         89.05          806.97          2.11           0.463       0.108       0.048       1.816          0.0612       86.9447             0.000           100.000          0.16         0.28       0.051          0.280        -0.00007333           -0.31738281
       17280          192.000         89.01          788.38          2.07           0.461       0.108       0.048       1.833          0.0610       86.9430             0.000           100.000          0.16         0.30       0.050          0.280         0.00024194           -0.63171381
       18360          204.000         89.03          801.81          2.09           0.465       0.108       0.048       1.846          0.0615       86.9438             0.000           100.000          0.16         0.32       0.049          0.280         0.00065718            0.63171381
       19440          216.000         89.09          829.75          2.14           0.469       0.108       0.048       1.824          0.0618       86.9463             0.000           100.000          0.17         0.35       0.048          0.280         0.00115507            1.42211914
       20520          228.000         89.13          849.94          2.18           0.471       0.107       0.048       1.800          0.0620       86.9483             0.000           100.000          0.17         0.37       0.048          0.280         0.00163794            0.31127930
       21600          240.000         89.16          865.31          2.21           0.473       0.107       0.048       1.784          0.0621       86.9498             0.000           100.000          0.17         0.38       0.048          0.280         0.00185772            1.11083972
       22680          252.000         89.16          863.28          2.21           0.471       0.106       0.048       1.772          0.0620       86.9499             0.000           100.000          0.16         0.37       0.048          0.280         0.00170415            0.93994135
       23760          264.000         89.14          853.91          2.19           0.470       0.107       0.048       1.779          0.0618       86.9490             0.000           100.000          0.16         0.35       0.048          0.280         0.00109196           -0.78735352
       24840          276.000         89.11          839.22          2.17           0.468       0.107       0.048       1.789          0.0616       86.9477             0.000           100.000          0.16         0.31       0.049          0.280         0.00046208           -0.32043454
       25920          288.000         89.08          823.12          2.14           0.466       0.107       0.048       1.802          0.0614       86.9462             0.000           100.000          0.16         0.28       0.051          0.280        -0.00005020           -0.63476562
       27000          300.000         89.05          809.47          2.11           0.464       0.108       0.048       1.816          0.0613       86.9449             0.000           100.000          0.16         0.26       0.052          0.280        -0.00047889           -0.31738281
       28080          312.000         89.03          795.84          2.08           0.462       0.108       0.048       1.830          0.0611       86.9436             0.000           100.000          0.16         0.24       0.054          0.280        -0.00081183            0.00305176
       29160          324.000         89.01          788.56          2.07           0.461       0.108       0.048       1.841          0.0611       86.9429             0.000           100.000          0.15         0.24       0.055          0.280        -0.00131426           -0.32043454
       30240          336.000         89.00          783.94          2.06           0.461       0.108       0.048       1.845          0.0610       86.9425             0.000           100.000          0.15         0.25       0.054          0.280        -0.00111258           -0.32043454
       31320          348.000         88.98          773.12          2.04           0.459       0.108       0.048       1.851          0.0609       86.9416             0.000           100.000          0.15         0.27       0.052          0.280        -0.00087801           -0.31433102
       32400          360.000         88.96          759.97          2.02           0.456       0.109       0.048       1.863          0.0607       86.9405             0.000           100.000          0.15         0.28       0.051          0.280        -0.00067755           -0.61950684
       33480          372.000         88.94          752.56          2.00           0.456       0.109       0.048       1.873          0.0606       86.9398             0.000           100.000          0.15         0.28       0.051          0.280        -0.00070392           -0.32043454
       34560          384.000         88.93          747.97          1.99           0.455       0.109       0.048       1.878          0.0606       86.9394             0.000           100.000          0.15         0.27       0.052          0.280        -0.00085466           -0.46997067
       35640          396.000         88.97          769.62          2.03           0.460       0.109       0.048       1.879          0.0611       86.9409             0.000           100.000          0.15         0.25       0.053          0.280        -0.00119675            0.94604486
       36720          408.000         89.03          803.72          2.09           0.466       0.109       0.048       1.851          0.0616       86.9438             0.000           100.000          0.15         0.23       0.056          0.280        -0.00164234            1.41296375
       37800          420.000         89.05          805.75          2.10           0.464       0.108       0.048       1.825          0.0613       86.9444             0.000           100.000          0.15         0.21       0.059          0.280        -0.00171536           -1.10168457
       38880          432.000         89.02          793.44          2.08           0.462       0.108       0.048       1.833          0.0611       86.9434             0.000           100.000          0.15         0.19       0.061          0.280        -0.00192138            0.31433102
       39960          444.000         88.99          774.94          2.05           0.458       0.108       0.048       1.844          0.0608       86.9418             0.000           100.000          0.14         0.18       0.064          0.280        -0.00204794           -0.15869141
       41040          456.000         88.95          754.53          2.01           0.455       0.108       0.048       1.863          0.0606       86.9401             0.000           100.000          0.14         0.17       0.065          0.280        -0.00217040           -0.79345697
       42120          468.000         88.95          759.47          2.01           0.458       0.109       0.048       1.878          0.0609       86.9402             0.000           100.000          0.15         0.18       0.064          0.280        -0.00201911            0.79345697
       43200          480.000         88.98          776.88          2.04           0.461       0.109       0.048       1.865          0.0611       86.9417             0.000           100.000          0.15         0.19       0.059          0.280        -0.00188077            0.78124994
       44280          492.000         88.99          774.91          2.04           0.459       0.108       0.048       1.852          0.0609       86.9417             0.000           100.000          0.15         0.21       0.056          0.280        -0.00155085            0.15563965
       45360          504.000         88.97          764.22          2.02           0.457       0.109       0.048       1.861          0.0608       86.9408             0.000           100.000          0.15         0.23       0.052          0.280        -0.00140308           -0.62866205
       46440          516.000         88.99          781.56          2.05           0.462       0.109       0.048       1.866          0.0612       86.9420             0.000           100.000          0.15         0.24       0.050          0.280        -0.00134872            1.10473621
       47520          528.000         89.05          812.44          2.11           0.467       0.108       0.048       1.842          0.0617       86.9446             0.000           100.000          0.15         0.26       0.049          0.280        -0.00121355            0.62866205
       48600          540.000         89.06          815.69          2.12           0.465       0.108       0.048       1.816          0.0614       86.9453             0.000           100.000          0.15         0.26       0.048          0.280        -0.00118999           -0.14953612
       49680          552.000         89.05          806.59          2.10           0.464       0.108       0.048       1.822          0.0613       86.9445             0.000           100.000          0.15         0.25       0.048          0.280        -0.00128613           -0.15869141
       50760          564.000         89.02          791.16          2.08           0.461       0.108       0.048       1.832          0.0611       86.9432             0.000           100.000          0.15         0.25       0.048          0.280        -0.00137532           -0.47912595
       51840          576.000         88.98          773.28          2.04           0.458       0.108       0.048       1.847          0.0608       86.9417             0.000           100.000          0.15         0.24       0.048          0.280        -0.00146338           -0.63781738
       52920          588.000         88.97          766.38          2.03           0.458       0.109       0.048       1.861          0.0608       86.9410             0.000           100.000          0.15         0.23       0.048          0.280        -0.00157037            0.31127930
       54000          600.000         88.96          764.03          2.02           0.457       0.109       0.048       1.864          0.0608       86.9407             0.000           100.000          0.15         0.23       0.049          0.280        -0.00164026           -0.16479491
       55080          612.000         88.99          781.09          2.05           0.462       0.109       0.048       1.865          0.0612       86.9420             0.000           100.000          0.15         0.23       0.049          0.280        -0.00151804            1.57470703
       56160          624.000         89.04          806.94          2.10           0.466       0.108       0.048       1.844          0.0616       86.9442             0.000           100.000          0.15         0.23       0.049          0.280        -0.00147329            1.10473621
       57240          636.000         89.05          807.56          2.10           0.464       0.108       0.048       1.823          0.0613       86.9446             0.000           100.000          0.15         0.23       0.048          0.280        -0.00139334           -0.47302243
       58320          648.000         89.03          796.16          2.08           0.462       0.108       0.048       1.832          0.0612       86.9436             0.000           100.000          0.15         0.23       0.047          0.280        -0.00135276           -0.46691892
       59400          660.000         88.99          776.44          2.05           0.459       0.108       0.048       1.842          0.0608       86.9420             0.000           100.000          0.15         0.24       0.046          0.280        -0.00126437           -0.63171381
       60480          672.000         88.95          753.34          2.01           0.455       0.108       0.048       1.862          0.0605       86.9400             0.000           100.000          0.15         0.24       0.045          0.280        -0.00145821           -0.63171381
       61560          684.000         88.93          744.84          1.99           0.454       0.109       0.048       1.882          0.0606       86.9391             0.000           100.000          0.15         0.25       0.044          0.280        -0.00135286            0.34484860
       62640          696.000         88.92          743.06          1.98           0.454       0.109       0.048       1.886          0.0606       86.9389             0.000           100.000          0.15         0.26       0.042          0.280        -0.00121556           -0.07324218
       63720          708.000         88.94          752.84          2.00           0.457       0.109       0.048       1.886          0.0608       86.9396             0.000           100.000          0.15         0.27       0.041          0.280        -0.00111630            0.14648436
       64800          720.000         88.97          768.28          2.03           0.459       0.109       0.048       1.871          0.0610       86.9409             0.000           100.000          0.15         0.29       0.040          0.280        -0.00099832            0.61950684
       65880          732.000         88.96          759.09          2.02           0.456       0.108       0.048       1.861          0.0607       86.9404             0.000           100.000          0.15         0.28       0.040          0.280        -0.00107667           -0.79345697
       66960          744.000         88.92          737.72          1.98           0.452       0.109       0.048       1.878          0.0603       86.9386             0.000           100.000          0.15         0.26       0.040          0.280        -0.00127440           -1.57470703
       68040          756.000         88.94          753.59          2.00           0.457       0.109       0.048       1.893          0.0609       86.9395             0.000           100.000          0.15         0.23       0.043          0.280        -0.00151407            2.05078125
       69120          768.000         89.00          787.53          2.06           0.463       0.109       0.048       1.864          0.0613       86.9424             0.000           100.000          0.15         0.20       0.048          0.280        -0.00202957            1.73645008
       70200          780.000         89.00          778.38          2.05           0.459       0.108       0.048       1.841          0.0609       86.9421             0.000           100.000          0.14         0.18       0.052          0.280        -0.00212004           -2.20947242
       71280          792.000         88.94          749.41          2.00           0.454       0.108       0.048       1.863          0.0604       86.9397             0.000           100.000          0.14         0.17       0.052          0.280        -0.00218088           -1.25732410
       72360          804.000         88.94          751.69          2.00           0.456       0.109       0.048       1.885          0.0608       86.9395             0.000           100.000          0.14         0.17       0.052          0.280        -0.00222311            0.93383783
       73440          816.000         88.97          768.84          2.03           0.459       0.109       0.048       1.872          0.0610       86.9410             0.000           100.000          0.14         0.18       0.050          0.280        -0.00218201            0.94299310
       74520          828.000         89.02          794.34          2.07           0.464       0.109       0.048       1.855          0.0614       86.9431             0.000           100.000          0.15         0.18       0.051          0.280        -0.00231437            0.62561029
       75600          840.000         89.07          822.53          2.13           0.468       0.108       0.048       1.830          0.0617       86.9456             0.000           100.000          0.14         0.16       0.055          0.280        -0.00271466            2.05383277
       76680          852.000         89.09          829.62          2.14           0.467       0.107       0.048       1.808          0.0616       86.9466             0.000           100.000          0.14         0.17       0.053          0.280        -0.00256953            0.63171381
       77760          864.000         89.09          826.19          2.14           0.467       0.107       0.048       1.807          0.0616       86.9463             0.000           100.000          0.15         0.18       0.047          0.280        -0.00221688            0.15258788
       78840          876.000         89.09          826.97          2.14           0.467       0.107       0.048       1.811          0.0616       86.9463             0.000           100.000          0.15         0.20       0.044          0.280        -0.00207102            0.31433102
       79920          888.000         89.09          831.69          2.15           0.468       0.107       0.048       1.808          0.0617       86.9467             0.000           100.000          0.15         0.20       0.043          0.280        -0.00198669            0.63781738
       81000          900.000         89.10          832.62          2.15           0.468       0.107       0.048       1.804          0.0617       86.9469             0.000           100.000          0.15         0.21       0.042          0.280        -0.00189919           -0.16174315
       82080          912.000         89.10          832.97          2.15           0.468       0.107       0.048       1.804          0.0617       86.9469             0.000           100.000          0.15         0.20       0.042          0.280        -0.00193439           -0.62561029
       83160          924.000         89.09          824.88          2.14           0.466       0.107       0.048       1.803          0.0615       86.9463             0.000           100.000          0.15         0.20       0.042          0.280        -0.00202941            0.79345697
       84240          936.000         89.06          813.34          2.12           0.465       0.107       0.048       1.814          0.0614       86.9452             0.000           100.000          0.15         0.19       0.044          0.280        -0.00218055           -0.79040521
       85320          948.000         89.07          821.12          2.13           0.467       0.108       0.048       1.822          0.0616       86.9457             0.000           100.000          0.15         0.19       0.043          0.280        -0.00206743            0.62866205
       86400          960.000         89.10          838.09          2.16           0.469       0.107       0.048       1.808          0.0618       86.9472             0.000           100.000          0.15         0.22       0.039          0.280        -0.00178445            0.62866205
       87480          972.000         89.08          822.94          2.14           0.465       0.107       0.048       1.797          0.0614       86.9463             0.000           100.000          0.15         0.20       0.040          0.280        -0.00197182            0.32043454
       88560          984.000         89.02          792.72          2.08           0.461       0.108       0.048       1.823          0.0610       86.9435             0.000           100.000          0.14         0.16       0.049          0.280        -0.00274577           -0.94604486
       89640          996.000         89.03          798.94          2.08           0.464       0.108       0.048       1.845          0.0614       86.9436             0.000           100.000          0.14         0.16       0.055          0.280        -0.00274774            1.25122058
       90720         1008.000         89.07          821.69          2.12           0.468       0.108       0.048       1.829          0.0617       86.9456             0.000           100.000          0.14         0.17       0.048          0.280        -0.00251690            0.63476562
       91800         1020.000         89.12          847.88          2.17           0.471       0.107       0.048       1.806          0.0620       86.9480             0.000           100.000          0.14         0.20       0.041          0.280        -0.00208028            0.94604486
       92880         1032.000         89.18          875.34          2.22           0.474       0.107       0.048       1.782          0.0623       86.9516             0.000           100.000          0.15         0.24       0.036          0.280        -0.00155622            1.89819324
       93960         1044.000         89.23          901.38          2.27           0.478       0.106       0.048       1.760          0.0626       86.9572             0.000           100.000          0.15         0.24       0.036          0.280        -0.00179080            0.79650873
       95040         1056.000         89.27          926.34          2.31           0.481       0.106       0.048       1.740          0.0628       86.9627             0.000            99.999          0.15         0.21       0.039          0.280        -0.00226443            0.31127930
       96120         1068.000         89.31          947.34          2.35           0.483       0.105       0.048       1.723          0.0630       86.9673             0.000            99.998          0.15         0.19       0.041          0.280        -0.00232280            1.27258289
       97200         1080.000         89.35          966.34          2.38           0.486       0.105       0.048       1.711          0.0632       86.9707             0.000            99.997          0.15         0.19       0.041          0.280        -0.00236477            0.79040521
       98280         1092.000         89.37          976.69          2.40           0.486       0.105       0.048       1.699          0.0632       86.9725             0.000            99.996          0.15         0.22       0.038          0.280        -0.00198123            0.79956049
       99360         1104.000         89.39          984.72          2.41           0.488       0.105       0.048       1.695          0.0633       86.9736             0.000            99.995          0.15         0.26       0.034          0.280        -0.00147313           -0.32348630
      100440         1116.000         89.40          990.59          2.42           0.488       0.105       0.048       1.689          0.0633       86.9746             0.000            99.994          0.15         0.27       0.033          0.280        -0.00149976            0.80261230
      101520         1128.000         89.41          996.62          2.43           0.489       0.105       0.048       1.687          0.0634       86.9755             0.000            99.993          0.15         0.24       0.035          0.280        -0.00187671           -0.31738281
      102600         1140.000         89.42         1002.31          2.44           0.490       0.104       0.048       1.683          0.0635       86.9763             0.000            99.993          0.15         0.23       0.036          0.280        -0.00206084            0.00000000
      103680         1152.000         89.43         1007.56          2.45           0.490       0.104       0.048       1.681          0.0635       86.9771             0.000            99.992          0.15         0.23       0.036          0.280        -0.00205927            0.63476562
      104760         1164.000         89.43         1009.69          2.45           0.490       0.104       0.048       1.678          0.0635       86.9775             0.000            99.992          0.15         0.21       0.037          0.280        -0.00226369           -0.64697260
      105840         1176.000         89.43         1009.69          2.45           0.490       0.104       0.048       1.677          0.0635       86.9775             0.000            99.991          0.15         0.19       0.040          0.280        -0.00252047            0.00610352
      106920         1188.000         89.43         1006.66          2.45           0.490       0.104       0.048       1.675          0.0634       86.9772             0.000            99.992          0.14         0.17       0.042          0.280        -0.00292704            0.00610352
      108000         1200.000         89.42         1002.31          2.44           0.489       0.104       0.048       1.678          0.0634       86.9765             0.000            99.992          0.14         0.17       0.044          0.280        -0.00312086            0.00000000
      109080         1212.000         89.41          995.62          2.43           0.488       0.104       0.048       1.682          0.0633       86.9755             0.000            99.993          0.14         0.16       0.046          0.280        -0.00322206           -0.63781738
      110160         1224.000         89.39          988.00          2.42           0.487       0.104       0.048       1.684          0.0632       86.9744             0.000            99.994          0.14         0.15       0.049          0.280        -0.00319442            0.15869141
      111240         1236.000         89.41          997.59          2.43           0.489       0.105       0.048       1.689          0.0635       86.9755             0.000            99.993          0.14         0.16       0.046          0.280        -0.00307758            1.27868640
      112320         1248.000         89.44         1015.09          2.46           0.492       0.104       0.048       1.682          0.0637       86.9780             0.000            99.991          0.14         0.18       0.041          0.280        -0.00272431            0.15258788
      113400         1260.000         89.43         1008.56          2.45           0.490       0.104       0.048       1.672          0.0634       86.9775             0.000            99.991          0.14         0.19       0.038          0.280        -0.00245514           -0.31738281
      114480         1272.000         89.40          992.56          2.43           0.487       0.104       0.048       1.678          0.0632       86.9753             0.000            99.993          0.14         0.20       0.037          0.280        -0.00229263           -0.31738281
      115560         1284.000         89.46         1034.00          2.48           0.496       0.105       0.048       1.688          0.0641       86.9802             0.000            99.989          0.14         0.21       0.036          0.280        -0.00230459            2.23999000
      116640         1296.000         89.58         1101.66          2.59           0.505       0.104       0.048       1.655          0.0648       86.9902             0.000            99.974          0.14         0.21       0.037          0.280        -0.00217172            1.92871082
      117720         1308.000         89.61         1112.31          2.62           0.504       0.103       0.048       1.628          0.0646       86.9928             0.000            99.970          0.14         0.20       0.038          0.280        -0.00233619            0.15869141
      118800         1320.000         89.60         1103.50          2.60           0.502       0.103       0.048       1.628          0.0645       86.9916             0.000            99.972          0.14         0.17       0.042          0.280        -0.00281979           -0.64086908
      119880         1332.000         89.57         1089.44          2.58           0.500       0.103       0.048       1.632          0.0643       86.9896             0.000            99.975          0.14         0.18       0.041          0.280        -0.00253492           -1.27563477
      120960         1344.000         89.55         1073.66          2.56           0.498       0.104       0.048       1.642          0.0642       86.9872             0.000            99.979          0.15         0.21       0.036          0.280        -0.00235146           -0.31738281
      122040         1356.000         89.57         1089.03          2.58           0.501       0.104       0.048       1.644          0.0645       86.9891             0.000            99.976          0.15         0.23       0.034          0.280        -0.00193191            0.15869141
      123120         1368.000         89.60         1112.31          2.61           0.505       0.104       0.048       1.638          0.0648       86.9923             0.000            99.970          0.15         0.24       0.034          0.280        -0.00189556            1.30615234
      124200         1380.000         89.57         1084.41          2.58           0.499       0.103       0.048       1.624          0.0641       86.9893             0.000            99.976          0.15         0.23       0.034          0.280        -0.00196558           -0.64697260
      125280         1392.000         89.49         1035.12          2.50           0.492       0.103       0.048       1.643          0.0635       86.9821             0.000            99.986          0.14         0.21       0.035          0.280        -0.00233731           -1.59912097
      126360         1404.000         89.40          986.03          2.43           0.485       0.104       0.048       1.667          0.0629       86.9749             0.000            99.994          0.14         0.19       0.036          0.280        -0.00237367           -1.91345203
      127440         1416.000         89.31          936.94          2.34           0.479       0.104       0.048       1.695          0.0624       86.9669             0.000            99.998          0.14         0.19       0.037          0.280        -0.00234506           -1.91345203
      128520         1428.000         89.25          906.88          2.29           0.476       0.105       0.048       1.726          0.0622       86.9599             0.000           100.000          0.14         0.21       0.034          0.280        -0.00202084            0.15258788
      129600         1440.000         89.21          884.66          2.25           0.473       0.106       0.048       1.746          0.0621       86.9549             0.000           100.000          0.15         0.25       0.031          0.280        -0.00151134           -0.31127930
      130680         1452.000         89.19          876.16          2.23           0.473       0.106       0.048       1.761          0.0621       86.9527             0.000           100.000          0.15         0.27       0.030          0.280        -0.00152319           -0.00305176
      131760         1464.000         89.18          872.88          2.23           0.472       0.106       0.048       1.765          0.0621       86.9519             0.000           100.000          0.15         0.26       0.030          0.280        -0.00161586           -0.94299310
      132840         1476.000         89.15          857.91          2.20           0.470       0.106       0.048       1.770          0.0618       86.9495             0.000           100.000          0.15         0.28       0.030          0.280        -0.00131456            0.47912595
      133920         1488.000         89.12          839.41          2.17           0.467       0.107       0.048       1.785          0.0616       86.9478             0.000           100.000          0.15         0.33       0.028          0.280        -0.00083363           -0.31433102
      135000         1500.000         89.10          833.56          2.15           0.468       0.107       0.048       1.800          0.0616       86.9470             0.000           100.000          0.15         0.38       0.027          0.280        -0.00066886            0.47607419
      136080         1512.000         89.10          833.22          2.15           0.468       0.107       0.048       1.803          0.0617       86.9469             0.000           100.000          0.15         0.43       0.026          0.280        -0.00021701            0.63171381
      137160         1524.000         89.04          799.22          2.10           0.461       0.107       0.048       1.807          0.0609       86.9442             0.000           100.000          0.15         0.41       0.026          0.280        -0.00050973           -1.25732410
      138240         1536.000         88.95          749.59          2.01           0.453       0.108       0.048       1.850          0.0603       86.9399             0.000           100.000          0.15         0.32       0.027          0.280        -0.00104705           -2.51769996
      139320         1548.000         88.86          706.66          1.92           0.446       0.109       0.048       1.897          0.0598       86.9359             0.000           100.000          0.14         0.29       0.029          0.280        -0.00115020           -0.63476562
      140400         1560.000         88.78          666.78          1.84           0.440       0.110       0.048       1.945          0.0593       86.9322             0.000           100.000          0.15         0.32       0.027          0.280        -0.00082876           -1.72424304
      141480         1572.000         88.72          644.06          1.79           0.438       0.112       0.048       1.997          0.0592       86.9297             0.000           100.000          0.15         0.31       0.027          0.280        -0.00093421            1.03454578
      142560         1584.000         88.69          629.41          1.78           0.436       0.112       0.048       2.023          0.0594       86.9068             0.000           100.000          0.14         0.28       0.028          0.280        -0.00112878           -0.92773432
      143640         1596.000         88.73          656.00          1.80           0.444       0.113       0.048       2.029          0.0599       86.9303             0.000           100.000          0.15         0.28       0.029          0.280        -0.00124676            1.86157215
      144720         1608.000         88.83          703.53          1.90           0.451       0.111       0.048       1.967          0.0605       86.9346             0.000           100.000          0.15         0.31       0.028          0.280        -0.00104580            1.24816883
      145800         1620.000         88.82          689.72          1.89           0.444       0.110       0.048       1.923          0.0597       86.9342             0.000           100.000          0.15         0.32       0.027          0.280        -0.00090626           -0.78430170
      146880         1632.000         88.73          645.28          1.80           0.437       0.111       0.048       1.971          0.0590       86.9302             0.000           100.000          0.15         0.31       0.027          0.280        -0.00091949           -1.86157215
      147960         1644.000         88.70          636.44          1.79           0.438       0.112       0.048       2.026          0.0596       86.9075             0.000           100.000          0.15         0.31       0.027          0.280        -0.00092468            1.38549793
      149040         1656.000         88.72          645.38          1.81           0.440       0.112       0.048       2.019          0.0598       86.9087             0.000           100.000          0.15         0.31       0.027          0.280        -0.00095373            0.77819818
      150120         1668.000         88.67          621.03          1.77           0.434       0.111       0.048       2.018          0.0591       86.9059             0.000           100.000          0.14         0.28       0.028          0.280        -0.00114931           -1.23596179
      151200         1680.000         88.58          579.22          1.68           0.428       0.113       0.048       2.085          0.0586       86.9000             0.000           100.000          0.14         0.24       0.030          0.280        -0.00153734           -2.31018066
      152280         1692.000         88.49          546.92          1.60           0.425       0.116       0.047       2.175          0.0584       86.8949             0.000           100.000          0.14         0.21       0.032          0.280        -0.00189876           -1.84020984
      153360         1704.000         88.42          519.70          1.53           0.422       0.118       0.047       2.249          0.0581       86.8914             0.000           100.000          0.14         0.20       0.034          0.280        -0.00204321           -1.67846668
      154440         1716.000         88.38          505.25          1.49           0.423       0.120       0.047       2.320          0.0582       86.8904             0.000           100.000          0.14         0.21       0.034          0.280        -0.00192332           -1.06811512
      155520         1728.000         88.36          496.20          1.47           0.421       0.121       0.047       2.354          0.0582       86.8899             0.000           100.000          0.14         0.21       0.033          0.280        -0.00186097           -0.14953612
      156600         1740.000         88.37          504.47          1.48           0.425       0.121       0.047       2.354          0.0585       86.8902             0.000           100.000          0.14         0.21       0.034          0.280        -0.00195481           -0.15563965
      157680         1752.000         88.41          519.52          1.52           0.426       0.120       0.047       2.315          0.0587       86.8910             0.000           100.000          0.14         0.19       0.038          0.280        -0.00208743            0.92468256
      158760         1764.000         88.41          517.80          1.52           0.424       0.119       0.047       2.287          0.0584       86.8911             0.000           100.000          0.14         0.18       0.040          0.280        -0.00212050           -0.91552728
      159840         1776.000         88.38          506.00          1.49           0.423       0.120       0.047       2.314          0.0582       86.8904             0.000           100.000          0.14         0.18       0.040          0.280        -0.00212929            0.46081540
      160920         1788.000         88.39          510.97          1.50           0.425       0.121       0.047       2.333          0.0585       86.8906             0.000           100.000          0.14         0.18       0.042          0.280        -0.00226150            0.30517575
      162000         1800.000         88.43          525.62          1.53           0.427       0.119       0.047       2.295          0.0588       86.8914             0.000           100.000          0.14         0.17       0.044          0.280        -0.00236983            1.07116699
      163080         1812.000         88.42          518.86          1.53           0.423       0.119       0.047       2.271          0.0583       86.8912             0.000           100.000          0.13         0.17       0.043          0.280        -0.00227663           -0.15563965
      164160         1824.000         88.37          499.08          1.48           0.421       0.120       0.047       2.323          0.0580       86.8901             0.000           100.000          0.14         0.18       0.038          0.280        -0.00206826           -0.45471188
      165240         1836.000         88.35          492.92          1.46           0.420       0.121       0.047       2.365          0.0582       86.8898             0.000           100.000          0.14         0.19       0.037          0.280        -0.00205162           -0.46081540
      166320         1848.000         88.35          492.86          1.46           0.420       0.121       0.047       2.366          0.0582       86.8898             0.000           100.000          0.14         0.18       0.040          0.280        -0.00219917           -0.46386716
      167400         1860.000         88.37          503.31          1.48           0.424       0.121       0.047       2.356          0.0584       86.8901             0.000           100.000          0.14         0.18       0.040          0.280        -0.00213712            0.45776364
      168480         1872.000         88.40          517.66          1.51           0.426       0.120       0.047       2.320          0.0587       86.8909             0.000           100.000          0.14         0.20       0.036          0.280        -0.00201794            1.52282703
      169560         1884.000         88.43          527.72          1.54           0.426       0.119       0.047       2.278          0.0587       86.8917             0.000           100.000          0.14         0.20       0.035          0.280        -0.00199453            1.16882324
      170640         1896.000         88.45          534.41          1.56           0.427       0.118       0.047       2.257          0.0587       86.8924             0.000           100.000          0.14         0.19       0.037          0.280        -0.00204367           -0.14648436
      171720         1908.000         88.43          523.09          1.54           0.424       0.118       0.047       2.256          0.0583       86.8915             0.000           100.000          0.14         0.18       0.040          0.280        -0.00220981           -0.45776364
      172800         1920.000         88.37          501.25          1.48           0.421       0.120       0.047       2.310          0.0580       86.8903             0.000           100.000          0.13         0.16       0.049          0.280        -0.00239232           -0.61340326
      173880         1932.000         88.35          487.80          1.46           0.418       0.121       0.047       2.372          0.0582       86.8896             0.000           100.000          0.13         0.16       0.051          0.280        -0.00228464           -1.22070301
      174960         1944.000         88.33          480.22          1.44           0.415       0.120       0.048       2.388          0.0581       86.8894             0.000           100.000          0.13         0.17       0.044          0.280        -0.00203012           -1.06506336
