 Calculated Flow and Sedi at section of Ics=          49
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       37800          420.000         72.65          799.89          1.90           0.482       0.115       0.027       0.732          0.0369       70.7527             0.000           100.000          0.22         0.54       0.095          0.175         0.00811002           -0.67138666
       38880          432.000         72.65          801.84          1.90           0.483       0.115       0.027       0.735          0.0370       70.7526             0.000           100.000          0.21         0.54       0.098          0.175         0.00855836            1.17492664
       39960          444.000         72.66          803.58          1.90           0.483       0.115       0.027       0.733          0.0370       70.7542             0.000           100.000          0.21         0.53       0.100          0.175         0.00859516           -0.00610352
       41040          456.000         72.65          791.02          1.90           0.477       0.114       0.028       0.738          0.0371       70.7520             0.000           100.000          0.20         0.51       0.100          0.175         0.00823570           -3.98864746
       42120          468.000         72.67          760.80          1.91           0.454       0.108       0.029       0.725          0.0368       70.7600             0.000           100.000          0.19         0.48       0.101          0.175         0.00811911            0.00610352
       43200          480.000         72.65          726.36          1.90           0.437       0.104       0.030       0.751          0.0374       70.7531             0.000           100.000          0.17         0.47       0.102          0.175         0.00812767            7.66906691
       44280          492.000         72.65          791.77          1.90           0.477       0.114       0.028       0.736          0.0370       70.7527             0.000           100.000          0.20         0.47       0.103          0.175         0.00764229           -4.15649414
       45360          504.000         72.67          763.02          1.91           0.456       0.108       0.029       0.728          0.0369       70.7588             0.000           100.000          0.18         0.48       0.102          0.175         0.00834081            1.33056641
       46440          516.000         72.64          768.48          1.90           0.465       0.111       0.029       0.757          0.0375       70.7486             0.000           100.000          0.19         0.49       0.101          0.175         0.00800704           -1.32141113
       47520          528.000         72.67          804.19          1.91           0.481       0.115       0.027       0.725          0.0368       70.7573             0.000           100.000          0.21         0.49       0.099          0.175         0.00762610           -4.85229445
       48600          540.000         72.65          800.42          1.90           0.483       0.115       0.027       0.737          0.0370       70.7512             0.000           100.000          0.21         0.53       0.098          0.175         0.00839037           -0.16784666
       49680          552.000         72.66          808.86          1.91           0.485       0.115       0.027       0.734          0.0370       70.7563             0.000           100.000          0.22         0.54       0.097          0.175         0.00859880            0.67138666
       50760          564.000         72.67          813.53          1.91           0.486       0.115       0.027       0.731          0.0370       70.7594             0.000           100.000          0.22         0.55       0.096          0.175         0.00865062            0.33264160
       51840          576.000         72.66          806.25          1.91           0.484       0.115       0.027       0.733          0.0370       70.7555             0.000           100.000          0.22         0.55       0.095          0.175         0.00858822           -0.50353998
       52920          588.000         72.66          801.02          1.90           0.481       0.115       0.027       0.728          0.0368       70.7547             0.000           100.000          0.21         0.53       0.095          0.175         0.00805475           -3.83911109
       54000          600.000         72.67          739.73          1.91           0.443       0.105       0.030       0.737          0.0371       70.7572             0.000           100.000          0.18         0.51       0.095          0.175         0.00846118            3.99475074
       55080          612.000         72.64          778.47          1.90           0.471       0.112       0.028       0.753          0.0374       70.7488             0.000           100.000          0.20         0.51       0.095          0.175         0.00773466           -2.83813453
       56160          624.000         72.67          785.33          1.91           0.469       0.112       0.028       0.721          0.0367       70.7588             0.000           100.000          0.20         0.50       0.096          0.175         0.00786916           -0.33264160
       57240          636.000         72.65          800.41          1.90           0.483       0.115       0.027       0.739          0.0371       70.7506             0.000           100.000          0.21         0.53       0.097          0.175         0.00829965            0.66528320
       58320          648.000         72.65          803.55          1.90           0.484       0.115       0.027       0.738          0.0371       70.7525             0.000           100.000          0.21         0.53       0.098          0.175         0.00855433            0.49438474
       59400          660.000         72.66          806.08          1.90           0.484       0.115       0.027       0.735          0.0370       70.7548             0.000           100.000          0.21         0.53       0.097          0.175         0.00858138            0.01220703
       60480          672.000         72.65          774.55          1.90           0.468       0.112       0.028       0.752          0.0374       70.7495             0.000           100.000          0.20         0.52       0.096          0.175         0.00844633            3.98864746
       61560          684.000         72.66          785.45          1.91           0.471       0.112       0.028       0.729          0.0369       70.7559             0.000           100.000          0.20         0.50       0.095          0.175         0.00776537          -11.17858887
       62640          696.000         72.66          725.38          1.91           0.435       0.104       0.030       0.742          0.0372       70.7560             0.000           100.000          0.18         0.49       0.094          0.175         0.00798983            4.01000977
       63720          708.000         72.64          759.56          1.89           0.460       0.110       0.029       0.761          0.0376       70.7481             0.000           100.000          0.20         0.49       0.093          0.175         0.00733875            0.33874509
       64800          720.000         72.67          759.88          1.91           0.455       0.108       0.029       0.733          0.0370       70.7574             0.000           100.000          0.19         0.49       0.092          0.175         0.00745611           -3.68652320
       65880          732.000         72.66          730.92          1.90           0.439       0.105       0.030       0.745          0.0373       70.7550             0.000           100.000          0.18         0.51       0.092          0.175         0.00813543            9.16748047
       66960          744.000         72.64          781.45          1.90           0.473       0.113       0.028       0.751          0.0373       70.7490             0.000           100.000          0.21         0.53       0.091          0.175         0.00764985           -4.65087891
       68040          756.000         72.67          743.73          1.91           0.445       0.106       0.030       0.733          0.0370       70.7585             0.000           100.000          0.19         0.52       0.089          0.175         0.00779738           -1.18103015
       69120          768.000         72.66          731.06          1.90           0.440       0.105       0.030       0.749          0.0374       70.7535             0.000           100.000          0.19         0.51       0.089          0.175         0.00766304            9.17358303
       70200          780.000         72.66          799.53          1.90           0.481       0.115       0.027       0.729          0.0368       70.7540             0.000           100.000          0.22         0.52       0.091          0.175         0.00755710           -3.83300757
       71280          792.000         72.66          753.95          1.91           0.452       0.108       0.029       0.738          0.0371       70.7561             0.000           100.000          0.19         0.52       0.095          0.175         0.00862934            6.67724562
       72360          804.000         72.64          776.66          1.89           0.471       0.112       0.028       0.756          0.0374       70.7481             0.000           100.000          0.20         0.49       0.098          0.175         0.00771658           -3.32946754
       73440          816.000         72.67          750.14          1.91           0.448       0.107       0.029       0.730          0.0370       70.7591             0.000           100.000          0.18         0.46       0.099          0.175         0.00769478           -0.50353998
       74520          828.000         72.65          739.92          1.90           0.447       0.107       0.030       0.756          0.0375       70.7509             0.000           100.000          0.18         0.46       0.100          0.175         0.00798690            8.66088867
       75600          840.000         72.66          803.53          1.90           0.483       0.115       0.027       0.732          0.0369       70.7543             0.000           100.000          0.20         0.48       0.100          0.175         0.00787223           -0.99182117
       76680          852.000         72.65          801.98          1.90           0.484       0.115       0.027       0.740          0.0371       70.7510             0.000           100.000          0.20         0.51       0.100          0.175         0.00847248            0.65917963
       77760          864.000         72.68          817.58          1.92           0.486       0.116       0.027       0.729          0.0370       70.7620             0.000           100.000          0.20         0.51       0.101          0.175         0.00868131            0.16784666
       78840          876.000         72.69          825.88          1.88           0.488       0.117       0.027       0.724          0.0365       70.8128             0.000           100.000          0.21         0.50       0.102          0.175         0.00887573            2.45361304
       79920          888.000         72.69          827.36          1.88           0.488       0.117       0.027       0.722          0.0365       70.8130             0.000           100.000          0.21         0.51       0.101          0.175         0.00886954            2.15759277
       81000          900.000         72.69          827.14          1.88           0.488       0.117       0.027       0.723          0.0365       70.8130             0.000           100.000          0.21         0.52       0.099          0.175         0.00884722            1.58386219
       82080          912.000         72.70          829.03          1.88           0.488       0.117       0.026       0.722          0.0365       70.8131             0.000           100.000          0.21         0.52       0.098          0.175         0.00886780            1.54418945
       83160          924.000         72.70          831.02          1.89           0.489       0.117       0.026       0.720          0.0365       70.8133             0.000           100.000          0.21         0.53       0.097          0.175         0.00900382           -8.28857327
       84240          936.000         72.70          832.30          1.85           0.489       0.118       0.026       0.720          0.0361       70.8522             0.000           100.000          0.22         0.53       0.097          0.175         0.00898784           -0.17395020
       85320          948.000         72.69          825.59          1.88           0.487       0.117       0.027       0.722          0.0365       70.8129             0.000           100.000          0.21         0.53       0.097          0.175         0.00883433            2.29187012
       86400          960.000         72.68          818.19          1.91           0.486       0.115       0.027       0.726          0.0369       70.7659             0.000           100.000          0.21         0.52       0.098          0.175         0.00865677            2.27050757
       87480          972.000         72.69          822.72          1.92           0.487       0.116       0.027       0.726          0.0369       70.7666             0.000           100.000          0.21         0.52       0.099          0.175         0.00869121            1.86767566
       88560          984.000         72.70          831.75          1.85           0.489       0.118       0.026       0.721          0.0361       70.8522             0.000           100.000          0.21         0.52       0.098          0.175         0.00900307            0.56457514
       89640          996.000         72.69          822.00          1.92           0.486       0.115       0.027       0.723          0.0369       70.7669             0.000           100.000          0.21         0.53       0.096          0.175         0.00869642           -0.14648436
       90720         1008.000         72.65          790.80          1.90           0.477       0.114       0.028       0.738          0.0371       70.7521             0.000           100.000          0.20         0.51       0.097          0.175         0.00854797            0.65917963
       91800         1020.000         72.65          803.23          1.90           0.484       0.116       0.027       0.740          0.0371       70.7517             0.000           100.000          0.20         0.50       0.101          0.175         0.00851497            0.50659174
       92880         1032.000         72.68          820.33          1.91           0.487       0.116       0.027       0.728          0.0370       70.7660             0.000           100.000          0.20         0.50       0.102          0.175         0.00869858            4.35485840
       93960         1044.000         72.72          844.92          1.80           0.492       0.121       0.025       0.717          0.0356       70.9165             0.000           100.000          0.21         0.51       0.100          0.175         0.00925254            0.17395020
       95040         1056.000         72.76          873.05          1.82           0.496       0.121       0.025       0.704          0.0354       70.9426             0.000           100.000          0.22         0.54       0.097          0.175         0.00958544            1.11389148
       96120         1068.000         72.80          900.23          1.86           0.501       0.121       0.025       0.693          0.0355       70.9429             0.000           100.000          0.23         0.57       0.094          0.175         0.01001961            0.35095212
       97200         1080.000         72.84          926.64          1.89           0.506       0.121       0.025       0.683          0.0356       70.9430             0.000           100.000          0.23         0.57       0.095          0.175         0.01026937            1.21459961
       98280         1092.000         72.86          948.66          1.92           0.510       0.122       0.025       0.675          0.0356       70.9430             0.000           100.000          0.22         0.56       0.098          0.175         0.01041132            0.91552728
       99360         1104.000         72.89          965.62          1.94           0.513       0.122       0.025       0.668          0.0357       70.9431             0.000           100.000          0.22         0.56       0.099          0.175         0.01051723            0.36926267
      100440         1116.000         72.90          975.20          1.96           0.515       0.122       0.025       0.665          0.0357       70.9431             0.000           100.000          0.22         0.56       0.098          0.175         0.01060319            1.10168457
      101520         1128.000         72.91          983.02          1.97           0.517       0.122       0.025       0.663          0.0357       70.9432             0.000           100.000          0.23         0.58       0.095          0.175         0.01066006           -0.17089842
      102600         1140.000         72.91          989.19          1.97           0.518       0.122       0.025       0.663          0.0358       70.9432             0.000           100.000          0.24         0.61       0.092          0.175         0.01073369            0.36315918
      103680         1152.000         72.92          995.84          1.98           0.520       0.122       0.025       0.662          0.0358       70.9432             0.000           100.000          0.24         0.61       0.093          0.175         0.01078637          -13.30566311
      104760         1164.000         72.93         1000.31          1.98           0.521       0.122       0.025       0.661          0.0358       70.9432             0.000           100.000          0.23         0.59       0.095          0.175         0.01079669            0.35705563
      105840         1176.000         72.93         1005.08          1.99           0.522       0.122       0.025       0.660          0.0359       70.9432             0.000           100.000          0.23         0.59       0.096          0.175         0.01093461           -0.17395020
      106920         1188.000         72.94         1007.91          1.99           0.523       0.123       0.025       0.660          0.0359       70.9432             0.000           100.000          0.23         0.59       0.096          0.175         0.01106021            0.36010739
      108000         1200.000         72.94         1008.97          1.99           0.523       0.123       0.025       0.660          0.0359       70.9432             0.000           100.000          0.23         0.58       0.097          0.175         0.01112168           -0.37231442
      109080         1212.000         72.93         1007.55          1.99           0.523       0.123       0.025       0.661          0.0359       70.9432             0.000           100.000          0.23         0.57       0.099          0.175         0.01109660            0.92163080
      110160         1224.000         72.93         1003.56          1.98           0.522       0.123       0.025       0.663          0.0359       70.9432             0.000           100.000          0.22         0.55       0.100          0.175         0.01089914           -0.73547357
      111240         1236.000         72.92          996.83          1.98           0.521       0.123       0.025       0.666          0.0359       70.9432             0.000           100.000          0.22         0.54       0.101          0.175         0.01073767           -0.00610352
      112320         1248.000         72.91          991.89          1.97           0.520       0.123       0.025       0.667          0.0359       70.9432             0.000           100.000          0.22         0.54       0.102          0.175         0.01070129            0.35095212
      113400         1260.000         72.92         1001.30          1.98           0.523       0.123       0.025       0.667          0.0359       70.9432             0.000           100.000          0.22         0.54       0.102          0.175         0.01076166            0.35705563
      114480         1272.000         72.93         1010.30          1.99           0.524       0.123       0.025       0.664          0.0360       70.9432             0.000           100.000          0.22         0.55       0.101          0.175         0.01107128            0.92468256
      115560         1284.000         72.93         1005.53          1.98           0.523       0.123       0.025       0.665          0.0359       70.9432             0.000           100.000          0.22         0.56       0.099          0.175         0.01098640           -0.56152344
      116640         1296.000         72.92         1004.42          1.98           0.524       0.123       0.025       0.668          0.0360       70.9432             0.000           100.000          0.23         0.56       0.098          0.175         0.01076198            1.65405262
      117720         1308.000         72.97         1046.48          2.03           0.533       0.124       0.024       0.656          0.0361       70.9433             0.000           100.000          0.23         0.59       0.097          0.175         0.01131899            1.66015613
      118800         1320.000         73.02         1099.03          2.08           0.546       0.126       0.024       0.651          0.0364       70.9434             0.000           100.000          0.24         0.60       0.098          0.175         0.01162184           -1.48620594
      119880         1332.000         73.03         1108.05          2.09           0.549       0.126       0.024       0.650          0.0364       70.9435             0.000           100.000          0.24         0.60       0.098          0.175         0.01166140            0.54931635
      120960         1344.000         73.02         1100.41          2.08           0.547       0.126       0.024       0.651          0.0364       70.9434             0.000           100.000          0.24         0.59       0.099          0.175         0.01161903           -0.54626465
      122040         1356.000         73.01         1084.66          2.07           0.542       0.125       0.024       0.652          0.0363       70.9434             0.000           100.000          0.23         0.57       0.101          0.175         0.01155710            1.28479004
      123120         1368.000         73.00         1079.66          2.06           0.541       0.125       0.024       0.653          0.0363       70.9434             0.000           100.000          0.23         0.58       0.099          0.175         0.01152626           -0.74462885
      124200         1380.000         73.02         1096.14          2.07           0.546       0.126       0.024       0.653          0.0364       70.9434             0.000           100.000          0.24         0.61       0.096          0.175         0.01158109            0.73242182
      125280         1392.000         73.02         1102.31          2.08           0.548       0.126       0.024       0.653          0.0364       70.9434             0.000           100.000          0.24         0.62       0.095          0.175         0.01163226           -0.18920898
      126360         1404.000         73.00         1070.84          2.05           0.539       0.125       0.024       0.654          0.0362       70.9434             0.000           100.000          0.24         0.61       0.094          0.175         0.01149977           -0.92468256
      127440         1416.000         72.95         1028.89          2.01           0.530       0.124       0.024       0.663          0.0361       70.9433             0.000           100.000          0.23         0.59       0.095          0.175         0.01122293           -2.03552246
      128520         1428.000         72.89          981.44          1.95           0.520       0.123       0.025       0.678          0.0360       70.9431             0.000           100.000          0.23         0.56       0.096          0.175         0.01060725           -2.02941871
      129600         1440.000         72.84          938.84          1.89           0.512       0.123       0.025       0.695          0.0359       70.9430             0.000           100.000          0.22         0.54       0.096          0.175         0.01023377            1.57165515
      130680         1452.000         72.79          908.69          1.85           0.507       0.123       0.025       0.708          0.0358       70.9429             0.000           100.000          0.22         0.54       0.096          0.175         0.01008086           -1.45568836
      131760         1464.000         72.76          887.64          1.82           0.504       0.123       0.025       0.718          0.0358       70.9427             0.000           100.000          0.22         0.55       0.093          0.175         0.00977747           -1.66931140
      132840         1476.000         72.75          879.78          1.81           0.503       0.123       0.025       0.722          0.0358       70.9426             0.000           100.000          0.23         0.56       0.090          0.175         0.00966401           -0.55847168
      133920         1488.000         72.74          872.06          1.80           0.501       0.123       0.025       0.725          0.0357       70.9425             0.000           100.000          0.23         0.57       0.088          0.175         0.00957159           -0.92163080
      135000         1500.000         72.72          858.00          1.78           0.499       0.123       0.025       0.731          0.0357       70.9424             0.000           100.000          0.23         0.56       0.088          0.175         0.00934655           -0.36621091
      136080         1512.000         72.70          843.52          1.89           0.496       0.119       0.026       0.738          0.0369       70.8132             0.000           100.000          0.22         0.57       0.086          0.175         0.00888160            0.12207031
      137160         1524.000         72.68          837.22          1.92           0.496       0.118       0.027       0.746          0.0374       70.7665             0.000           100.000          0.23         0.60       0.082          0.175         0.00870843            0.60424805
      138240         1536.000         72.67          829.38          1.91           0.494       0.117       0.027       0.749          0.0374       70.7607             0.000           100.000          0.23         0.62       0.078          0.175         0.00863030           -0.32958981
      139320         1548.000         72.61          752.72          1.88           0.463       0.111       0.029       0.800          0.0383       70.7360             0.000           100.000          0.21         0.63       0.073          0.175         0.00837863            0.48828122
      140400         1560.000         72.63          721.86          1.88           0.441       0.106       0.031       0.787          0.0381       70.7414             0.000           100.000          0.20         0.57       0.072          0.175         0.00743910           -2.49023438
      141480         1572.000         72.62          686.05          1.88           0.421       0.101       0.032       0.792          0.0382       70.7389             0.000           100.000          0.17         0.50       0.076          0.175         0.00677669            0.33874509
      142560         1584.000         72.61          656.56          1.87           0.405       0.097       0.033       0.798          0.0383       70.7344             0.000           100.000          0.16         0.45       0.078          0.175         0.00624462           -0.16174315
      143640         1596.000         72.60          639.41          1.87           0.396       0.095       0.034       0.802          0.0383       70.7308             0.000           100.000          0.16         0.44       0.075          0.175         0.00591374            0.00610352
      144720         1608.000         72.60          639.53          1.87           0.396       0.095       0.034       0.802          0.0383       70.7307             0.000           100.000          0.16         0.44       0.074          0.175         0.00573615           -0.32043454
      145800         1620.000         72.62          680.30          1.88           0.417       0.100       0.032       0.792          0.0382       70.7385             0.000           100.000          0.17         0.44       0.077          0.175         0.00594617           -0.18005370
      146880         1632.000         72.62          697.66          1.88           0.427       0.102       0.032       0.789          0.0381       70.7403             0.000           100.000          0.17         0.46       0.080          0.175         0.00657029           -0.32958981
      147960         1644.000         72.61          668.08          1.88           0.411       0.099       0.033       0.795          0.0382       70.7364             0.000           100.000          0.16         0.46       0.077          0.175         0.00644861            0.00305176
      149040         1656.000         72.60          642.66          1.87           0.398       0.096       0.034       0.801          0.0383       70.7315             0.000           100.000          0.16         0.45       0.074          0.175         0.00598562           -0.01220703
      150120         1668.000         72.60          639.97          1.87           0.397       0.095       0.034       0.802          0.0383       70.7309             0.000           100.000          0.16         0.44       0.074          0.175         0.00579944            0.50048828
      151200         1680.000         72.60          636.89          1.87           0.395       0.095       0.034       0.803          0.0383       70.7301             0.000           100.000          0.16         0.44       0.074          0.175         0.00583265           -0.31738281
      152280         1692.000         72.58          609.30          1.86           0.382       0.092       0.036       0.810          0.0384       70.7228             0.000           100.000          0.15         0.43       0.073          0.175         0.00562251           -0.34179685
      153360         1704.000         72.56          589.89          1.84           0.375       0.091       0.036       0.817          0.0384       70.7139             0.000           100.000          0.14         0.40       0.073          0.175         0.00526645           -0.55236810
      154440         1716.000         72.50          561.09          1.80           0.367       0.090       0.037       0.833          0.0383       70.7019             0.000           100.000          0.14         0.37       0.077          0.175         0.00500388           -0.80871576
      155520         1728.000         72.45          534.77          1.76           0.361       0.090       0.037       0.853          0.0383       70.6900             0.000           100.000          0.13         0.35       0.080          0.175         0.00481276           -1.60217273
      156600         1740.000         72.40          514.59          1.72           0.356       0.089       0.038       0.870          0.0383       70.6807             0.000           100.000          0.13         0.33       0.082          0.175         0.00465926           -0.32348630
      157680         1752.000         72.37          502.64          1.70           0.354       0.089       0.038       0.884          0.0384       70.6698             0.000           100.000          0.12         0.33       0.083          0.175         0.00455858            0.32348630
      158760         1764.000         72.37          502.34          1.70           0.354       0.089       0.038       0.887          0.0384       70.6685             0.000           100.000          0.12         0.33       0.082          0.175         0.00455921            0.31738281
      159840         1776.000         72.39          512.22          1.71           0.357       0.090       0.038       0.880          0.0384       70.6785             0.000           100.000          0.12         0.33       0.083          0.175         0.00462997            0.62866205
      160920         1788.000         72.40          516.47          1.72           0.358       0.090       0.038       0.875          0.0384       70.6807             0.000           100.000          0.12         0.32       0.084          0.175         0.00466016           -0.16174315
      162000         1800.000         72.39          512.05          1.71           0.356       0.089       0.038       0.876          0.0383       70.6788             0.000           100.000          0.12         0.31       0.086          0.175         0.00461665           -0.15563965
      163080         1812.000         72.39          509.94          1.71           0.356       0.089       0.038       0.880          0.0384       70.6779             0.000           100.000          0.12         0.31       0.087          0.175         0.00460186            1.30615234
      164160         1824.000         72.40          518.30          1.72           0.358       0.090       0.037       0.874          0.0384       70.6814             0.000           100.000          0.12         0.31       0.087          0.175         0.00466421            0.49133295
      165240         1836.000         72.41          519.92          1.73           0.358       0.090       0.037       0.870          0.0384       70.6826             0.000           100.000          0.12         0.31       0.088          0.175         0.00471948           -0.80566400
      166320         1848.000         72.39          507.64          1.71           0.355       0.089       0.038       0.877          0.0383       70.6776             0.000           100.000          0.12         0.30       0.088          0.175         0.00461664            0.45776364
      167400         1860.000         72.36          495.89          1.69           0.352       0.089       0.038       0.890          0.0384       70.6626             0.000           100.000          0.12         0.30       0.087          0.175         0.00449004            0.47912595
      168480         1872.000         72.35          494.88          1.69           0.352       0.089       0.038       0.894          0.0385       70.6608             0.000           100.000          0.12         0.31       0.085          0.175         0.00446638            0.79040521
      169560         1884.000         72.37          500.84          1.70           0.354       0.089       0.038       0.890          0.0385       70.6666             0.000           100.000          0.12         0.31       0.086          0.175         0.00453166           -0.15869141
      170640         1896.000         72.39          511.70          1.71           0.357       0.090       0.038       0.882          0.0384       70.6782             0.000           100.000          0.12         0.31       0.087          0.175         0.00460475            0.54016107
      171720         1908.000         72.41          522.84          1.73           0.359       0.090       0.037       0.871          0.0384       70.6834             0.000           100.000          0.12         0.32       0.086          0.175         0.00470110           -0.79650873
      172800         1920.000         72.43          528.81          1.74           0.360       0.090       0.037       0.865          0.0384       70.6863             0.000           100.000          0.12         0.33       0.085          0.175         0.00476406           -0.32653809
      173880         1932.000         72.42          526.31          1.74           0.359       0.090       0.037       0.863          0.0383       70.6857             0.000           100.000          0.12         0.32       0.085          0.175         0.00475376           -0.63476562
      174960         1944.000         72.39          510.83          1.71           0.355       0.089       0.038       0.872          0.0383       70.6788             0.000           100.000          0.12         0.31       0.086          0.175         0.00462674           -1.25427246
      176040         1956.000         72.34          489.59          1.69           0.350       0.089       0.038       0.894          0.0384       70.6568             0.000           100.000          0.12         0.30       0.088          0.175         0.00444660           -1.42517078
      177120         1968.000         72.33          482.48          1.68           0.349       0.089       0.038       0.905          0.0386       70.6480             0.000           100.000          0.12         0.29       0.090          0.175         0.00435917           -1.09863269
