 Calculated Flow and Sedi at section of Ics=           9
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       46440          516.000         87.73          776.75          1.73           0.619       0.168       0.041       3.146          0.0730       85.9958             0.000           100.000          0.27         0.28       0.069          0.271        -0.00474526            0.82702631
       47520          528.000         87.78          807.22          1.78           0.624       0.166       0.041       3.111          0.0736       85.9982             0.000           100.000          0.27         0.29       0.065          0.271        -0.00458986            0.28381345
       48600          540.000         87.80          816.66          1.80           0.622       0.165       0.042       3.064          0.0735       85.9995             0.000           100.000          0.27         0.30       0.062          0.271        -0.00445818            0.27160645
       49680          552.000         87.79          808.42          1.79           0.621       0.165       0.042       3.070          0.0733       85.9987             0.000           100.000          0.27         0.29       0.063          0.271        -0.00451375           -0.41503903
       50760          564.000         87.76          794.08          1.77           0.619       0.166       0.041       3.087          0.0730       85.9975             0.000           100.000          0.27         0.29       0.065          0.271        -0.00471247           -0.28381345
       51840          576.000         87.73          776.42          1.74           0.616       0.167       0.041       3.114          0.0727       85.9961             0.000           100.000          0.26         0.28       0.067          0.271        -0.00485284            0.00000000
       52920          588.000         87.71          767.36          1.72           0.616       0.167       0.041       3.138          0.0726       85.9953             0.000           100.000          0.26         0.28       0.069          0.271        -0.00500776           -0.69274896
       54000          600.000         87.71          764.67          1.71           0.615       0.168       0.041       3.143          0.0726       85.9950             0.000           100.000          0.26         0.27       0.070          0.271        -0.00510220            0.00305176
       55080          612.000         87.73          776.86          1.73           0.618       0.168       0.041       3.144          0.0729       85.9958             0.000           100.000          0.26         0.27       0.071          0.271        -0.00513712            0.41503903
       56160          624.000         87.77          802.44          1.77           0.623       0.167       0.041       3.113          0.0735       85.9978             0.000           100.000          0.26         0.27       0.070          0.271        -0.00509717            0.82092279
       57240          636.000         87.79          809.09          1.79           0.621       0.165       0.042       3.076          0.0734       85.9987             0.000           100.000          0.26         0.27       0.068          0.271        -0.00499250           -0.82397455
       58320          648.000         87.77          798.16          1.77           0.620       0.166       0.041       3.086          0.0731       85.9978             0.000           100.000          0.26         0.28       0.067          0.271        -0.00495819           -0.82702631
       59400          660.000         87.74          780.20          1.74           0.616       0.166       0.041       3.105          0.0728       85.9964             0.000           100.000          0.26         0.28       0.066          0.271        -0.00489723           -0.28381345
       60480          672.000         87.70          757.48          1.70           0.613       0.168       0.041       3.137          0.0723       85.9946             0.000           100.000          0.26         0.28       0.064          0.271        -0.00489237           -0.55236810
       61560          684.000         87.67          745.75          1.68           0.612       0.169       0.041       3.172          0.0722       85.9935             0.000           100.000          0.27         0.29       0.062          0.271        -0.00482586           -1.10473621
       62640          696.000         87.67          743.41          1.67           0.612       0.169       0.041       3.179          0.0722       85.9933             0.000           100.000          0.27         0.30       0.059          0.271        -0.00468639            0.14343262
       63720          708.000         87.68          750.48          1.68           0.614       0.169       0.041       3.181          0.0724       85.9938             0.000           100.000          0.27         0.31       0.056          0.271        -0.00447220            1.38854969
       64800          720.000         87.71          765.89          1.71           0.617       0.168       0.041       3.159          0.0727       85.9950             0.000           100.000          0.27         0.32       0.053          0.271        -0.00434662            0.27465817
       65880          732.000         87.70          762.03          1.71           0.614       0.168       0.041       3.140          0.0725       85.9949             0.000           100.000          0.27         0.32       0.051          0.271        -0.00428310           -0.55847168
       66960          744.000         87.67          741.62          1.68           0.611       0.168       0.041       3.164          0.0720       85.9933             0.000           100.000          0.27         0.31       0.054          0.271        -0.00463363           -0.27465817
       68040          756.000         87.67          748.80          1.68           0.615       0.169       0.041       3.194          0.0724       85.9935             0.000           100.000          0.27         0.29       0.061          0.271        -0.00504970            0.14343262
       69120          768.000         87.73          781.97          1.74           0.620       0.168       0.041       3.149          0.0731       85.9961             0.000           100.000          0.26         0.26       0.074          0.271        -0.00583116            0.82397455
       70200          780.000         87.74          782.17          1.75           0.617       0.166       0.041       3.106          0.0728       85.9965             0.000           100.000          0.25         0.23       0.085          0.271        -0.00608051            0.27770993
       71280          792.000         87.69          754.39          1.70           0.612       0.168       0.041       3.137          0.0722       85.9944             0.000           100.000          0.25         0.23       0.087          0.271        -0.00612839           -0.82702631
       72360          804.000         87.68          749.72          1.68           0.614       0.169       0.041       3.179          0.0724       85.9937             0.000           100.000          0.26         0.23       0.089          0.271        -0.00621082            0.00610352
       73440          816.000         87.71          765.84          1.71           0.617       0.168       0.041       3.160          0.0727       85.9950             0.000           100.000          0.26         0.23       0.086          0.271        -0.00617305            0.41198727
       74520          828.000         87.75          789.67          1.75           0.621       0.167       0.041       3.131          0.0732       85.9968             0.000           100.000          0.26         0.23       0.086          0.271        -0.00623909            1.11083972
       75600          840.000         87.80          817.86          1.80           0.625       0.166       0.042       3.092          0.0738       85.9992             0.000           100.000          0.25         0.22       0.092          0.271        -0.00639408           -0.55236810
       76680          852.000         87.83          829.20          1.82           0.624       0.164       0.042       3.048          0.0738       86.0028             0.000           100.000          0.25         0.22       0.092          0.271        -0.00634078           -0.81787109
       77760          864.000         87.83          826.86          1.82           0.623       0.164       0.042       3.041          0.0736       86.0024             0.000           100.000          0.25         0.23       0.081          0.271        -0.00609612           -0.27770993
       78840          876.000         87.82          826.30          1.82           0.623       0.164       0.042       3.048          0.0737       86.0020             0.000           100.000          0.26         0.25       0.074          0.271        -0.00592358           -0.14343262
       79920          888.000         87.83          830.50          1.83           0.624       0.164       0.042       3.045          0.0738       86.0033             0.000           100.000          0.26         0.25       0.070          0.271        -0.00583482            0.26550293
       81000          900.000         87.83          832.38          1.83           0.623       0.164       0.042       3.036          0.0737       86.0041             0.000           100.000          0.26         0.26       0.068          0.271        -0.00577606            0.14343262
       82080          912.000         87.84          832.83          1.83           0.623       0.164       0.042       3.036          0.0737       86.0043             0.000           100.000          0.26         0.25       0.068          0.271        -0.00581058            0.27465817
       83160          924.000         87.83          827.11          1.82           0.622       0.164       0.042       3.036          0.0736       86.0027             0.000           100.000          0.26         0.25       0.070          0.271        -0.00586328           -1.38549793
       84240          936.000         87.80          815.34          1.80           0.621       0.164       0.042       3.053          0.0734       85.9995             0.000           100.000          0.25         0.24       0.075          0.271        -0.00603003            0.79956049
       85320          948.000         87.81          818.78          1.81           0.623       0.165       0.042       3.071          0.0737       85.9995             0.000           100.000          0.26         0.24       0.075          0.271        -0.00605898            0.36315918
       86400          960.000         87.84          835.27          1.83           0.625       0.164       0.042       3.048          0.0739       86.0045             0.000           100.000          0.26         0.26       0.065          0.271        -0.00580267            0.54626465
       87480          972.000         87.83          827.59          1.83           0.622       0.164       0.042       3.026          0.0735       86.0033             0.000           100.000          0.26         0.26       0.064          0.271        -0.00575628           -0.96435541
       88560          984.000         87.77          798.25          1.78           0.618       0.165       0.041       3.065          0.0730       85.9980             0.000           100.000          0.25         0.23       0.082          0.271        -0.00623583           -1.39465320
       89640          996.000         87.76          796.09          1.76           0.621       0.167       0.041       3.109          0.0733       85.9974             0.000           100.000          0.25         0.21       0.098          0.271        -0.00649556           -0.27770993
       90720         1008.000         87.80          817.31          1.80           0.624       0.165       0.042       3.086          0.0737       85.9993             0.000           100.000          0.25         0.22       0.088          0.271        -0.00634531            1.82800281
       91800         1020.000         87.85          843.09          1.84           0.626       0.164       0.042       3.045          0.0741       86.0068             0.000           100.000          0.25         0.24       0.073          0.271        -0.00606346            0.69580078
       92880         1032.000         87.90          870.70          1.83           0.628       0.165       0.041       2.998          0.0732       86.0745             0.000           100.000          0.26         0.28       0.057          0.271        -0.00598647            0.42419434
       93960         1044.000         87.95          896.75          1.70           0.629       0.171       0.039       2.952          0.0700       86.2557             0.000           100.000          0.28         0.29       0.054          0.271        -0.00725202            1.43432605
       95040         1056.000         88.00          921.97          1.65           0.629       0.174       0.038       2.911          0.0686       86.3490             0.000           100.000          0.28         0.27       0.065          0.271        -0.00836790            1.35192871
       96120         1068.000         88.04          943.83          1.65           0.628       0.174       0.038       2.871          0.0682       86.3872             0.000           100.000          0.27         0.25       0.074          0.271        -0.00880970            1.01013184
       97200         1080.000         88.08          963.00          1.68           0.627       0.173       0.038       2.842          0.0683       86.3971             0.000           100.000          0.27         0.25       0.074          0.271        -0.00874253            1.04370105
       98280         1092.000         88.10          975.22          1.70           0.626       0.172       0.038       2.815          0.0684       86.4041             0.000           100.000          0.27         0.26       0.066          0.271        -0.00833435            1.04675293
       99360         1104.000         88.12          983.14          1.71           0.626       0.171       0.038       2.801          0.0684       86.4083             0.000           100.000          0.28         0.30       0.051          0.271        -0.00754510            0.35400388
      100440         1116.000         88.13          989.95          1.72           0.626       0.171       0.038       2.792          0.0684       86.4118             0.000           100.000          0.28         0.32       0.046          0.271        -0.00723143           -1.05590820
      101520         1128.000         88.14          995.53          1.72           0.626       0.170       0.038       2.782          0.0685       86.4147             0.000           100.000          0.28         0.29       0.051          0.271        -0.00768457           -0.00610352
      102600         1140.000         88.15         1001.25          1.73           0.626       0.170       0.038       2.773          0.0685       86.4178             0.000           100.000          0.27         0.28       0.057          0.271        -0.00792571            0.89721674
      103680         1152.000         88.16         1006.39          1.74           0.626       0.170       0.038       2.766          0.0685       86.4204             0.000           100.000          0.27         0.28       0.056          0.271        -0.00788829            0.70495600
      104760         1164.000         88.16         1009.36          1.74           0.625       0.169       0.038       2.758          0.0685       86.4222             0.000           100.000          0.27         0.27       0.059          0.271        -0.00802369            0.87280267
      105840         1176.000         88.16         1009.41          1.74           0.625       0.169       0.038       2.756          0.0685       86.4224             0.000           100.000          0.26         0.25       0.068          0.271        -0.00841072           -0.35400388
      106920         1188.000         88.16         1007.84          1.74           0.625       0.169       0.038       2.757          0.0685       86.4217             0.000           100.000          0.26         0.23       0.077          0.271        -0.00873301           -0.35705563
      108000         1200.000         88.15         1003.22          1.73           0.625       0.169       0.038       2.761          0.0684       86.4195             0.000           100.000          0.26         0.22       0.082          0.271        -0.00888698            0.70495600
      109080         1212.000         88.14          996.84          1.73           0.625       0.170       0.038       2.770          0.0684       86.4162             0.000           100.000          0.26         0.22       0.086          0.271        -0.00899808           -0.00305176
      110160         1224.000         88.13          989.53          1.72           0.625       0.170       0.038       2.780          0.0683       86.4125             0.000           100.000          0.26         0.21       0.090          0.271        -0.00907655           -0.88195795
      111240         1236.000         88.14          995.20          1.72           0.626       0.170       0.038       2.786          0.0685       86.4143             0.000           100.000          0.26         0.22       0.089          0.271        -0.00905060            0.00305176
      112320         1248.000         88.16         1012.06          1.74           0.626       0.170       0.038       2.766          0.0687       86.4227             0.000           100.000          0.26         0.23       0.078          0.271        -0.00878409            1.06201172
      113400         1260.000         88.17         1010.62          1.74           0.625       0.169       0.038       2.748          0.0685       86.4235             0.000           100.000          0.26         0.24       0.070          0.271        -0.00845734           -0.18310545
      114480         1272.000         88.14          995.42          1.73           0.624       0.170       0.038       2.766          0.0683       86.4160             0.000           100.000          0.27         0.25       0.064          0.271        -0.00827868           -1.41296375
      115560         1284.000         88.18         1024.73          1.75           0.629       0.170       0.038       2.772          0.0689       86.4274             0.000           100.000          0.27         0.26       0.060          0.271        -0.00823334            0.87890625
      116640         1296.000         88.29         1092.55          1.84           0.630       0.166       0.039       2.691          0.0696       86.4516             0.000           100.000          0.26         0.26       0.060          0.271        -0.00787122            2.16064429
      117720         1308.000         88.33         1112.84          1.88           0.627       0.163       0.039       2.626          0.0696       86.4518             0.000           100.000          0.25         0.25       0.062          0.271        -0.00768007           -0.71411127
      118800         1320.000         88.33         1105.09          1.87           0.625       0.163       0.039       2.624          0.0694       86.4518             0.000           100.000          0.25         0.23       0.072          0.271        -0.00806885           -0.17700194
      119880         1332.000         88.30         1091.69          1.85           0.625       0.164       0.039       2.637          0.0691       86.4517             0.000           100.000          0.25         0.23       0.075          0.271        -0.00814959            0.36010739
      120960         1344.000         88.28         1074.92          1.82           0.625       0.165       0.039       2.661          0.0689       86.4516             0.000           100.000          0.26         0.25       0.061          0.271        -0.00788245           -0.36315918
      122040         1356.000         88.29         1086.58          1.84           0.626       0.165       0.039       2.663          0.0692       86.4516             0.000           100.000          0.26         0.27       0.052          0.271        -0.00741474            0.54626465
      123120         1368.000         88.32         1108.12          1.87           0.627       0.164       0.039       2.640          0.0696       86.4518             0.000           100.000          0.26         0.28       0.049          0.271        -0.00712427            0.36621091
      124200         1380.000         88.31         1091.19          1.86           0.623       0.164       0.039       2.625          0.0690       86.4517             0.000           100.000          0.26         0.28       0.050          0.271        -0.00715448           -2.52075195
      125280         1392.000         88.23         1042.94          1.79           0.622       0.166       0.039       2.678          0.0684       86.4421             0.000           100.000          0.26         0.26       0.056          0.271        -0.00785814           -1.62963855
      126360         1404.000         88.15          994.33          1.73           0.622       0.169       0.038       2.740          0.0681       86.4175             0.000           100.000          0.26         0.25       0.064          0.271        -0.00822347           -1.41601551
      127440         1416.000         88.06          945.44          1.67           0.622       0.172       0.038       2.808          0.0677       86.3923             0.000           100.000          0.26         0.25       0.067          0.271        -0.00845179           -2.43835425
      128520         1428.000         87.99          911.45          1.65           0.624       0.173       0.038       2.877          0.0682       86.3418             0.000           100.000          0.27         0.26       0.062          0.271        -0.00813918           -0.50353998
      129600         1440.000         87.95          888.64          1.71           0.625       0.170       0.039       2.918          0.0699       86.2390             0.000           100.000          0.27         0.29       0.048          0.271        -0.00677526           -0.94909662
      130680         1452.000         87.92          877.44          1.80           0.626       0.165       0.041       2.952          0.0721       86.1244             0.000           100.000          0.27         0.31       0.042          0.271        -0.00569427            0.00000000
      131760         1464.000         87.92          873.97          1.81           0.626       0.165       0.041       2.962          0.0724       86.1067             0.000           100.000          0.26         0.31       0.043          0.271        -0.00567289            0.30517575
      132840         1476.000         87.89          861.06          1.84           0.624       0.163       0.041       2.971          0.0732       86.0532             0.000           100.000          0.26         0.32       0.041          0.271        -0.00513685           -1.13525379
      133920         1488.000         87.86          843.00          1.85           0.623       0.163       0.042       2.998          0.0737       86.0086             0.000           100.000          0.26         0.36       0.036          0.271        -0.00437019           -1.26037598
      135000         1500.000         87.84          834.02          1.83           0.623       0.163       0.042       3.026          0.0737       86.0050             0.000           100.000          0.27         0.40       0.032          0.271        -0.00359923            0.14038086
      136080         1512.000         87.84          833.28          1.83           0.623       0.164       0.042       3.032          0.0737       86.0045             0.000           100.000          0.27         0.45       0.030          0.271        -0.00326813           -0.27770993
      137160         1524.000         87.79          807.16          1.79           0.618       0.164       0.042       3.040          0.0731       85.9989             0.000           100.000          0.27         0.45       0.029          0.271        -0.00325077           -1.67236316
      138240         1536.000         87.70          758.09          1.71           0.611       0.167       0.041       3.112          0.0721       85.9949             0.000           100.000          0.27         0.37       0.033          0.271        -0.00399923           -0.83618158
      139320         1548.000         87.62          714.06          1.63           0.606       0.169       0.041       3.192          0.0713       85.9915             0.000           100.000          0.26         0.33       0.039          0.271        -0.00448939           -2.15148902
      140400         1560.000         87.54          674.66          1.59           0.601       0.170       0.041       3.264          0.0712       85.9530             0.000           100.000          0.26         0.35       0.036          0.271        -0.00402039           -1.86157215
      141480         1572.000         87.48          647.39          1.61           0.599       0.168       0.042       3.337          0.0725       85.8696             0.000           100.000          0.26         0.36       0.035          0.271        -0.00353558           -0.76904291
      142560         1584.000         87.45          632.22          1.61           0.597       0.168       0.042       3.376          0.0728       85.8416             0.000           100.000          0.26         0.33       0.037          0.271        -0.00375840           -0.61950684
      143640         1596.000         87.47          648.20          1.61           0.603       0.170       0.042       3.402          0.0732       85.8619             0.000           100.000          0.26         0.32       0.040          0.271        -0.00403700            1.52587879
      144720         1608.000         87.56          694.50          1.59           0.610       0.173       0.041       3.322          0.0720       85.9697             0.000           100.000          0.27         0.34       0.038          0.271        -0.00440502            2.58178711
      145800         1620.000         87.58          695.91          1.60           0.605       0.171       0.041       3.243          0.0712       85.9828             0.000           100.000          0.27         0.36       0.035          0.271        -0.00415513           -1.35803211
      146880         1632.000         87.50          654.00          1.59           0.598       0.169       0.041       3.297          0.0716       85.9105             0.000           100.000          0.26         0.35       0.035          0.271        -0.00372762            0.90332025
      147960         1644.000         87.45          636.09          1.61           0.598       0.169       0.042       3.382          0.0729       85.8490             0.000           100.000          0.26         0.35       0.035          0.271        -0.00360429           -1.01318347
      149040         1656.000         87.47          643.73          1.61           0.601       0.169       0.042       3.383          0.0730       85.8588             0.000           100.000          0.26         0.35       0.035          0.271        -0.00366862           -0.50659174
      150120         1668.000         87.44          627.91          1.60           0.595       0.168       0.042       3.367          0.0727       85.8393             0.000           100.000          0.25         0.33       0.036          0.271        -0.00369593           -1.25122058
      151200         1680.000         87.36          587.69          1.57           0.588       0.168       0.042       3.438          0.0726       85.7889             0.000           100.000          0.25         0.29       0.042          0.271        -0.00429835           -1.09252930
      152280         1692.000         87.27          552.86          1.55           0.585       0.169       0.043       3.549          0.0732       85.7234             0.000           100.000          0.24         0.26       0.051          0.271        -0.00450505           -0.57983392
      153360         1704.000         87.20          525.59          1.49           0.583       0.172       0.043       3.646          0.0730       85.7032             0.000           100.000          0.24         0.25       0.056          0.271        -0.00454892           -1.03607166
      154440         1716.000         87.15          507.19          1.46           0.582       0.174       0.043       3.737          0.0730       85.6887             0.000           100.000          0.24         0.25       0.058          0.271        -0.00469061            0.34332272
      155520         1728.000         87.12          497.47          1.44           0.582       0.176       0.043       3.795          0.0731       85.6813             0.000           100.000          0.25         0.26       0.055          0.271        -0.00471136           -0.22430418
      156600         1740.000         87.13          502.25          1.44           0.585       0.176       0.043       3.809          0.0733       85.6829             0.000           100.000          0.25         0.26       0.056          0.271        -0.00480490            0.56304926
      157680         1752.000         87.16          516.11          1.47           0.587       0.175       0.043       3.773          0.0736       85.6924             0.000           100.000          0.24         0.24       0.065          0.271        -0.00483601            0.34332272
      158760         1764.000         87.17          519.33          1.48           0.585       0.174       0.043       3.720          0.0733       85.6964             0.000           100.000          0.24         0.23       0.071          0.271        -0.00480038            0.00000000
      159840         1776.000         87.15          508.58          1.46           0.583       0.175       0.043       3.746          0.0731       85.6891             0.000           100.000          0.24         0.23       0.071          0.271        -0.00486337           -1.02539062
      160920         1788.000         87.14          508.69          1.45           0.585       0.176       0.043       3.782          0.0734       85.6877             0.000           100.000          0.24         0.23       0.073          0.271        -0.00493801            0.11138915
      162000         1800.000         87.18          522.34          1.48           0.588       0.174       0.043       3.747          0.0736       85.6970             0.000           100.000          0.24         0.22       0.078          0.271        -0.00491569            0.68817139
      163080         1812.000         87.18          521.97          1.48           0.585       0.173       0.043       3.699          0.0733       85.6989             0.000           100.000          0.23         0.22       0.079          0.271        -0.00480077           -0.57067865
      164160         1824.000         87.14          503.81          1.45           0.582       0.175       0.043       3.741          0.0729       85.6865             0.000           100.000          0.24         0.23       0.070          0.271        -0.00478135           -0.79650873
      165240         1836.000         87.11          493.19          1.43           0.580       0.176       0.043       3.816          0.0731       85.6790             0.000           100.000          0.24         0.24       0.065          0.271        -0.00479436            0.00152588
      166320         1848.000         87.11          492.91          1.43           0.580       0.176       0.043       3.820          0.0731       85.6788             0.000           100.000          0.24         0.23       0.070          0.271        -0.00484489            0.22430418
      167400         1860.000         87.12          501.50          1.44           0.585       0.176       0.042       3.814          0.0733       85.6822             0.000           100.000          0.24         0.23       0.072          0.271        -0.00494791           -0.22430418
      168480         1872.000         87.16          514.44          1.46           0.587       0.175       0.043       3.778          0.0736       85.6912             0.000           100.000          0.24         0.24       0.065          0.271        -0.00483389            0.34179685
      169560         1884.000         87.19          526.16          1.49           0.587       0.174       0.043       3.723          0.0736       85.7003             0.000           100.000          0.24         0.25       0.061          0.271        -0.00471994            0.45471188
      170640         1896.000         87.21          533.19          1.50           0.588       0.173       0.043       3.694          0.0736       85.7055             0.000           100.000          0.24         0.24       0.064          0.271        -0.00475331            0.34484860
      171720         1908.000         87.20          526.77          1.49           0.585       0.173       0.043       3.676          0.0733       85.7026             0.000           100.000          0.24         0.23       0.069          0.271        -0.00475434           -1.38244617
      172800         1920.000         87.15          506.42          1.46           0.582       0.174       0.043       3.728          0.0729       85.6886             0.000           100.000          0.23         0.21       0.080          0.271        -0.00491230           -1.93481433
      173880         1932.000         87.11          488.97          1.43           0.578       0.175       0.043       3.820          0.0731       85.6774             0.000           100.000          0.23         0.21       0.086          0.271        -0.00492307            0.10986328
      174960         1944.000         87.09          481.36          1.42           0.574       0.175       0.043       3.843          0.0730       85.6738             0.000           100.000          0.23         0.22       0.077          0.271        -0.00476317            0.33416748
