 Calculated Flow and Sedi at section of Ics=           1
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
      100440         1116.000         90.74          993.50          2.55           0.576       0.124       0.047       2.086          0.0722       88.1819             0.000           100.000          0.18         0.25       0.032          0.287        -0.00590332           -0.76599115
      101520         1128.000         90.75          999.00          2.55           0.577       0.125       0.047       2.087          0.0722       88.1935             0.000           100.000          0.18         0.21       0.031          0.287        -0.00684190            1.54724109
      102600         1140.000         90.75         1004.50          2.55           0.579       0.125       0.047       2.089          0.0722       88.2040             0.000           100.000          0.18         0.21       0.031          0.287        -0.00690126           -0.65002441
      103680         1152.000         90.76         1010.00          2.55           0.580       0.125       0.046       2.093          0.0722       88.2140             0.000           100.000          0.18         0.22       0.031          0.287        -0.00696187           -0.52795410
      104760         1164.000         90.77         1010.00          2.55           0.579       0.125       0.046       2.088          0.0721       88.2161             0.000           100.000          0.18         0.18       0.031          0.287        -0.00758824            0.53100586
      105840         1176.000         90.77         1010.00          2.55           0.579       0.125       0.046       2.088          0.0721       88.2162             0.000           100.000          0.18         0.15       0.031          0.287        -0.00830206            0.26550293
      106920         1188.000         90.76         1005.00          2.55           0.578       0.125       0.046       2.082          0.0720       88.2089             0.000           100.000          0.18         0.14       0.031          0.287        -0.00858534            0.64697260
      108000         1200.000         90.75         1000.00          2.55           0.577       0.124       0.047       2.077          0.0720       88.2004             0.000           100.000          0.18         0.13       0.031          0.287        -0.00881638            0.00000000
      109080         1212.000         90.74          992.50          2.55           0.575       0.124       0.047       2.073          0.0719       88.1864             0.000           100.000          0.18         0.13       0.031          0.287        -0.00899203            0.13427733
      110160         1224.000         90.73          985.00          2.56           0.573       0.124       0.047       2.070          0.0719       88.1718             0.000           100.000          0.18         0.12       0.030          0.287        -0.00977927           -0.89721674
      111240         1236.000         90.75         1002.50          2.55           0.579       0.125       0.047       2.093          0.0723       88.1978             0.000           100.000          0.18         0.14       0.030          0.287        -0.00877909            0.00000000
      112320         1248.000         90.78         1020.00          2.55           0.582       0.126       0.046       2.101          0.0723       88.2306             0.000           100.000          0.18         0.16       0.030          0.287        -0.00833077            0.13427733
      113400         1260.000         90.76         1004.00          2.55           0.577       0.125       0.046       2.076          0.0719       88.2097             0.000           100.000          0.18         0.18       0.030          0.287        -0.00772946           -0.78735352
      114480         1272.000         90.73          988.00          2.55           0.574       0.124       0.047       2.068          0.0719       88.1792             0.000           100.000          0.18         0.20       0.030          0.287        -0.00717638           -0.64392084
      115560         1284.000         90.82         1054.00          2.54           0.592       0.128       0.046       2.145          0.0730       88.2781             0.000           100.000          0.19         0.19       0.030          0.287        -0.00827616            0.39062497
      116640         1296.000         90.92         1120.00          2.60           0.605       0.129       0.046       2.178          0.0744       88.3142             0.000           100.000          0.19         0.19       0.030          0.287        -0.00882941            0.54321289
      117720         1308.000         90.92         1110.00          2.61           0.599       0.128       0.046       2.133          0.0737       88.3142             0.000           100.000          0.19         0.16       0.030          0.287        -0.00922986            0.54626465
      118800         1320.000         90.91         1100.00          2.59           0.597       0.128       0.046       2.128          0.0734       88.3141             0.000           100.000          0.19         0.13       0.029          0.287        -0.01023677            0.14038086
      119880         1332.000         90.88         1085.00          2.57           0.594       0.128       0.046       2.121          0.0730       88.3140             0.000           100.000          0.19         0.17       0.029          0.287        -0.00892192           -0.40283200
      120960         1344.000         90.86         1070.00          2.55           0.590       0.127       0.046       2.104          0.0724       88.3139             0.000           100.000          0.19         0.21       0.029          0.287        -0.00801148           -0.13732909
      122040         1356.000         90.89         1095.00          2.58           0.598       0.128       0.046       2.145          0.0735       88.3140             0.000           100.000          0.19         0.22       0.029          0.287        -0.00815991            0.81176752
      123120         1368.000         90.93         1120.00          2.61           0.603       0.129       0.046       2.157          0.0742       88.3143             0.000           100.000          0.19         0.23       0.029          0.287        -0.00809603            0.27465817
      124200         1380.000         90.87         1070.00          2.55           0.590       0.127       0.046       2.096          0.0723       88.3139             0.000           100.000          0.19         0.20       0.029          0.287        -0.00825235           -0.80871576
      125280         1392.000         90.79         1020.00          2.54           0.578       0.125       0.046       2.061          0.0716       88.2509             0.000           100.000          0.18         0.18       0.029          0.287        -0.00811899           -1.57775867
      126360         1404.000         90.72          970.50          2.56           0.568       0.122       0.047       2.038          0.0715       88.1522             0.000           100.000          0.17         0.17       0.029          0.287        -0.00747854           -0.63781738
      127440         1416.000         90.63          921.00          2.53           0.556       0.121       0.047       2.014          0.0706       88.1043             0.000           100.000          0.17         0.17       0.029          0.287        -0.00711210           -1.48925769
      128520         1428.000         90.59          899.00          2.50           0.553       0.121       0.047       2.021          0.0703       88.0856             0.000           100.000          0.17         0.22       0.028          0.287        -0.00610008           -1.11999500
      129600         1440.000         90.55          877.00          2.48           0.548       0.120       0.047       2.011          0.0698       88.0696             0.000           100.000          0.17         0.27       0.028          0.287        -0.00498268           -0.97961420
      130680         1452.000         90.54          874.00          2.47           0.548       0.121       0.047       2.021          0.0699       88.0654             0.000           100.000          0.17         0.26       0.028          0.287        -0.00521285            0.11596679
      131760         1464.000         90.53          871.00          2.47           0.548       0.121       0.047       2.020          0.0699       88.0631             0.000           100.000          0.17         0.25       0.028          0.287        -0.00540859           -0.73547357
      132840         1476.000         90.50          852.00          2.45           0.542       0.120       0.047       2.002          0.0693       88.0502             0.000           100.000          0.17         0.31       0.028          0.287        -0.00427235           -0.97656244
      133920         1488.000         90.47          833.00          2.43           0.537       0.120       0.047       1.992          0.0688       88.0370             0.000           100.000          0.17         0.36       0.028          0.287        -0.00328435           -1.20544422
      135000         1500.000         90.47          833.00          2.43           0.538       0.120       0.047       2.004          0.0690       88.0329             0.000           100.000          0.17         0.43       0.028          0.287        -0.00236976            0.10070800
      136080         1512.000         90.46          833.00          2.43           0.539       0.120       0.047       2.005          0.0691       88.0329             0.000           100.000          0.18         0.50       0.028          0.287        -0.00176363            0.72326654
      137160         1524.000         90.39          782.50          2.36           0.522       0.118       0.047       1.942          0.0670       88.0260             0.000           100.000          0.17         0.38       0.028          0.287        -0.00308501           -0.84838867
      138240         1536.000         90.30          732.00          2.28           0.509       0.118       0.047       1.906          0.0651       88.0180             0.000           100.000          0.16         0.26       0.027          0.287        -0.00436168           -1.91345203
      139320         1548.000         90.22          692.00          2.20           0.498       0.117       0.047       1.884          0.0637       88.0114             0.000           100.000          0.16         0.30       0.027          0.287        -0.00352831           -1.56249988
      140400         1560.000         90.14          652.00          2.13           0.487       0.117       0.046       1.855          0.0622       88.0049             0.000           100.000          0.16         0.34       0.027          0.287        -0.00281054           -2.28881812
      141480         1572.000         90.10          638.00          2.10           0.485       0.118       0.046       1.864          0.0618       88.0020             0.000           100.000          0.16         0.30       0.027          0.287        -0.00338663           -0.11596679
      142560         1584.000         90.07          624.00          2.07           0.481       0.117       0.046       1.855          0.0613       87.9997             0.000           100.000          0.15         0.26       0.027          0.287        -0.00396456           -1.55944824
      143640         1596.000         90.15          672.50          2.14           0.499       0.119       0.046       1.937          0.0637       88.0061             0.000           100.000          0.16         0.29       0.027          0.287        -0.00394349            1.19323730
      144720         1608.000         90.24          721.00          2.23           0.512       0.120       0.047       1.972          0.0656       88.0138             0.000           100.000          0.17         0.33       0.027          0.287        -0.00372517            1.20544422
      145800         1620.000         90.18          675.00          2.17           0.493       0.117       0.046       1.872          0.0631       88.0086             0.000           100.000          0.16         0.32       0.027          0.287        -0.00332995           -1.31530762
      146880         1632.000         90.09          629.00          2.09           0.480       0.117       0.046       1.834          0.0612       88.0013             0.000           100.000          0.15         0.32       0.027          0.287        -0.00319126           -1.43432605
      147960         1644.000         90.09          639.00          2.09           0.487       0.118       0.046       1.884          0.0621       88.0016             0.000           100.000          0.16         0.32       0.027          0.287        -0.00342534            0.60424805
      149040         1656.000         90.11          649.00          2.11           0.490       0.118       0.046       1.893          0.0625       88.0031             0.000           100.000          0.16         0.31       0.026          0.287        -0.00354093           -0.24108885
      150120         1668.000         90.04          606.00          2.05           0.474       0.116       0.046       1.821          0.0605       87.9881             0.000           100.000          0.15         0.25       0.026          0.287        -0.00406537           -2.01110816
      151200         1680.000         89.95          563.00          2.02           0.461       0.114       0.046       1.787          0.0595       87.9239             0.000           100.000          0.14         0.19       0.026          0.287        -0.00449850           -1.03759754
      152280         1692.000         89.88          536.00          1.99           0.454       0.114       0.046       1.779          0.0588       87.8933             0.000           100.000          0.14         0.19       0.026          0.287        -0.00440686           -0.78735352
      153360         1704.000         89.82          509.00          1.93           0.445       0.114       0.046       1.757          0.0576       87.8850             0.000           100.000          0.13         0.18       0.026          0.287        -0.00435790           -1.01623535
      154440         1716.000         89.79          501.50          1.91           0.444       0.114       0.046       1.768          0.0575       87.8818             0.000           100.000          0.13         0.19       0.026          0.287        -0.00427603            0.67443842
      155520         1728.000         89.78          494.00          1.90           0.441       0.114       0.046       1.770          0.0573       87.8801             0.000           100.000          0.13         0.19       0.026          0.287        -0.00410175            0.45166013
      156600         1740.000         89.80          510.00          1.92           0.449       0.115       0.046       1.797          0.0581       87.8834             0.000           100.000          0.14         0.17       0.026          0.287        -0.00466371            0.23498534
      157680         1752.000         89.84          526.00          1.95           0.454       0.115       0.046       1.811          0.0588       87.8882             0.000           100.000          0.14         0.15       0.026          0.287        -0.00505934            0.00000000
      158760         1764.000         89.82          513.50          1.94           0.448       0.114       0.046       1.775          0.0580       87.8856             0.000           100.000          0.14         0.15       0.026          0.287        -0.00490616           -0.22888182
      159840         1776.000         89.79          501.00          1.91           0.444       0.114       0.046       1.764          0.0574       87.8818             0.000           100.000          0.13         0.15       0.025          0.287        -0.00483526           -1.34887683
      160920         1788.000         89.82          516.50          1.93           0.451       0.115       0.046       1.802          0.0584       87.8853             0.000           100.000          0.14         0.14       0.025          0.287        -0.00530293            0.68664545
      162000         1800.000         89.85          532.00          1.96           0.456       0.115       0.046       1.816          0.0591       87.8900             0.000           100.000          0.14         0.12       0.025          0.287        -0.00577497            0.56152344
      163080         1812.000         89.82          512.00          1.93           0.447       0.114       0.046       1.769          0.0578       87.8854             0.000           100.000          0.13         0.14       0.025          0.287        -0.00497348           -0.67443842
      164160         1824.000         89.78          492.00          1.90           0.439       0.113       0.046       1.763          0.0572       87.8800             0.000           100.000          0.13         0.16       0.025          0.287        -0.00452025           -0.11291503
      165240         1836.000         89.78          492.50          1.90           0.440       0.113       0.046       1.771          0.0573       87.8797             0.000           100.000          0.13         0.15       0.025          0.287        -0.00473948            0.22277831
      166320         1848.000         89.78          493.00          1.90           0.440       0.114       0.046       1.773          0.0573       87.8797             0.000           100.000          0.13         0.14       0.025          0.287        -0.00504487            0.11901855
      167400         1860.000         89.80          508.50          1.92           0.448       0.115       0.046       1.795          0.0580       87.8829             0.000           100.000          0.14         0.16       0.025          0.287        -0.00486690            0.56457514
      168480         1872.000         89.84          524.00          1.95           0.454       0.115       0.046       1.810          0.0587       87.8876             0.000           100.000          0.14         0.18       0.026          0.287        -0.00472752            0.55847168
      169560         1884.000         89.85          530.50          1.96           0.455       0.115       0.046       1.806          0.0589       87.8900             0.000           100.000          0.14         0.17       0.026          0.287        -0.00487154           -0.11291503
      170640         1896.000         89.87          537.00          1.98           0.457       0.115       0.046       1.810          0.0592       87.8920             0.000           100.000          0.14         0.16       0.027          0.287        -0.00504255            0.44860837
      171720         1908.000         89.83          515.00          1.94           0.448       0.114       0.046       1.768          0.0579       87.8865             0.000           100.000          0.13         0.13       0.027          0.287        -0.00522677           -1.01928699
      172800         1920.000         89.78          493.00          1.90           0.439       0.113       0.046       1.762          0.0572       87.8803             0.000           100.000          0.13         0.11       0.027          0.287        -0.00565793           -0.33874509
      173880         1932.000         89.77          485.50          1.89           0.436       0.113       0.046       1.767          0.0571       87.8786             0.000           100.000          0.13         0.13       0.028          0.287        -0.00493947            0.44555661
      174960         1944.000         89.76          478.00          1.88           0.432       0.112       0.047       1.764          0.0569       87.8773             0.000           100.000          0.13         0.15       0.028          0.287        -0.00452345            0.00000000
