 Calculated Flow and Sedi at section of Ics=          34
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       28080          312.000         76.81          817.78          2.09           1.180       0.269       0.034       6.173          0.1124       74.7196             0.000           100.000          0.88         0.56       0.101          0.198        -0.01713932           -0.37689206
       29160          324.000         76.79          803.67          2.07           1.172       0.268       0.034       6.197          0.1121       74.7186             0.000           100.000          0.86         0.55       0.104          0.198        -0.01696611           -0.50353998
       30240          336.000         76.78          790.84          2.06           1.159       0.266       0.035       6.220          0.1120       74.7180             0.000           100.000          0.84         0.53       0.105          0.198        -0.01653202           -0.12664793
       31320          348.000         76.77          785.67          2.06           1.153       0.265       0.035       6.211          0.1119       74.7180             0.000           100.000          0.83         0.53       0.106          0.198        -0.01633244            0.31585690
       32400          360.000         76.77          774.89          2.05           1.139       0.262       0.035       6.196          0.1116       74.7178             0.000           100.000          0.82         0.52       0.104          0.198        -0.01579629            0.18920898
       33480          372.000         76.77          762.38          2.05           1.123       0.259       0.036       6.182          0.1114       74.7176             0.000           100.000          0.80         0.52       0.102          0.198        -0.01530313            0.18615721
       34560          384.000         76.76          755.19          2.04           1.114       0.257       0.036       6.174          0.1112       74.7174             0.000           100.000          0.80         0.53       0.100          0.198        -0.01498419           -0.06408691
       35640          396.000         76.76          750.72          2.04           1.109       0.256       0.036       6.169          0.1111       74.7173             0.000           100.000          0.79         0.52       0.100          0.198        -0.01481140            0.00152588
       36720          408.000         76.77          766.91          2.05           1.129       0.260       0.036       6.187          0.1115       74.7176             0.000           100.000          0.81         0.52       0.101          0.198        -0.01564845            0.25482175
       37800          420.000         76.78          798.19          2.06           1.169       0.268       0.035       6.229          0.1121       74.7182             0.000           100.000          0.85         0.53       0.105          0.198        -0.01699855            0.12969969
       38880          432.000         76.78          804.36          2.07           1.174       0.269       0.034       6.232          0.1123       74.7185             0.000           100.000          0.85         0.53       0.108          0.198        -0.01713875            0.00305176
       39960          444.000         76.78          795.58          2.06           1.165       0.268       0.035       6.223          0.1120       74.7181             0.000           100.000          0.83         0.52       0.110          0.198        -0.01682896           -0.25329587
       41040          456.000         76.77          777.38          2.05           1.142       0.263       0.035       6.198          0.1117       74.7178             0.000           100.000          0.80         0.50       0.111          0.198        -0.01597478           -0.06408691
       42120          468.000         76.76          759.22          2.05           1.119       0.258       0.036       6.179          0.1113       74.7175             0.000           100.000          0.77         0.48       0.112          0.198        -0.01532793            0.00152588
       43200          480.000         76.76          758.47          2.05           1.118       0.258       0.036       6.177          0.1113       74.7175             0.000           100.000          0.76         0.47       0.113          0.198        -0.01537273            0.06103515
       44280          492.000         76.77          773.38          2.05           1.137       0.262       0.035       6.192          0.1116       74.7178             0.000           100.000          0.78         0.48       0.113          0.198        -0.01601638            0.13122557
       45360          504.000         76.77          776.02          2.05           1.140       0.262       0.035       6.200          0.1117       74.7178             0.000           100.000          0.79         0.49       0.111          0.198        -0.01603001           -0.06256104
       46440          516.000         76.77          767.36          2.05           1.129       0.260       0.036       6.187          0.1115       74.7177             0.000           100.000          0.79         0.49       0.108          0.198        -0.01566550            0.12664793
       47520          528.000         76.77          779.95          2.05           1.145       0.263       0.035       6.204          0.1117       74.7179             0.000           100.000          0.81         0.51       0.106          0.198        -0.01627574           -0.12512207
       48600          540.000         76.78          801.86          2.06           1.173       0.269       0.034       6.242          0.1123       74.7182             0.000           100.000          0.85         0.54       0.105          0.198        -0.01698311            0.06408691
       49680          552.000         76.80          812.69          2.08           1.179       0.269       0.034       6.217          0.1125       74.7191             0.000           100.000          0.86         0.54       0.103          0.198        -0.01709924            0.25787354
       50760          564.000         76.80          812.17          2.08           1.177       0.269       0.034       6.198          0.1124       74.7191             0.000           100.000          0.86         0.54       0.102          0.198        -0.01705788            0.00000000
       51840          576.000         76.78          794.67          2.06           1.164       0.267       0.035       6.217          0.1120       74.7181             0.000           100.000          0.84         0.54       0.103          0.198        -0.01652783            0.00305176
       52920          588.000         76.77          776.50          2.05           1.141       0.262       0.035       6.202          0.1117       74.7178             0.000           100.000          0.81         0.52       0.102          0.198        -0.01576460            0.00152588
       54000          600.000         76.77          768.78          2.05           1.131       0.260       0.035       6.188          0.1115       74.7177             0.000           100.000          0.80         0.51       0.103          0.198        -0.01556266            0.25482175
       55080          612.000         76.77          765.52          2.05           1.127       0.259       0.036       6.183          0.1114       74.7176             0.000           100.000          0.79         0.51       0.103          0.198        -0.01543291            0.44403073
       56160          624.000         76.77          779.14          2.05           1.144       0.263       0.035       6.202          0.1117       74.7179             0.000           100.000          0.81         0.51       0.105          0.198        -0.01616760            0.12664793
       57240          636.000         76.78          799.98          2.06           1.171       0.269       0.034       6.231          0.1122       74.7182             0.000           100.000          0.84         0.53       0.106          0.198        -0.01697404           -0.18920898
       58320          648.000         76.79          806.59          2.07           1.175       0.269       0.034       6.229          0.1124       74.7186             0.000           100.000          0.84         0.53       0.105          0.198        -0.01705156            0.19226073
       59400          660.000         76.78          801.11          2.06           1.170       0.268       0.034       6.205          0.1120       74.7184             0.000           100.000          0.84         0.53       0.105          0.198        -0.01685339           -0.12359618
       60480          672.000         76.77          779.25          2.05           1.144       0.263       0.035       6.202          0.1117       74.7179             0.000           100.000          0.81         0.52       0.103          0.198        -0.01583581            0.50659174
       61560          684.000         76.76          757.86          2.05           1.118       0.258       0.036       6.176          0.1113       74.7175             0.000           100.000          0.78         0.51       0.102          0.198        -0.01498340           -0.12512207
       62640          696.000         76.76          747.94          2.04           1.106       0.255       0.036       6.166          0.1110       74.7172             0.000           100.000          0.77         0.50       0.100          0.198        -0.01462783            0.00152588
       63720          708.000         76.76          744.72          2.04           1.102       0.254       0.036       6.165          0.1110       74.7172             0.000           100.000          0.77         0.51       0.099          0.198        -0.01448843           -0.12359618
       64800          720.000         76.76          751.00          2.04           1.109       0.256       0.036       6.171          0.1111       74.7173             0.000           100.000          0.78         0.51       0.098          0.198        -0.01474614            0.18920898
       65880          732.000         76.77          765.11          2.05           1.127       0.259       0.036       6.186          0.1114       74.7176             0.000           100.000          0.81         0.53       0.097          0.198        -0.01530007           -0.31433102
       66960          744.000         76.76          760.80          2.05           1.121       0.258       0.036       6.180          0.1113       74.7175             0.000           100.000          0.81         0.54       0.095          0.198        -0.01498364           -0.25024414
       68040          756.000         76.76          743.36          2.04           1.100       0.254       0.036       6.161          0.1109       74.7171             0.000           100.000          0.78         0.53       0.094          0.198        -0.01424429            0.00000000
       69120          768.000         76.76          751.17          2.04           1.110       0.256       0.036       6.171          0.1111       74.7173             0.000           100.000          0.78         0.52       0.097          0.198        -0.01477450           -0.12664793
       70200          780.000         76.77          781.97          2.06           1.148       0.264       0.035       6.205          0.1118       74.7179             0.000           100.000          0.81         0.52       0.102          0.198        -0.01614289            0.12817383
       71280          792.000         76.77          779.77          2.05           1.145       0.263       0.035       6.204          0.1117       74.7179             0.000           100.000          0.79         0.50       0.107          0.198        -0.01592817           -0.25329587
       72360          804.000         76.76          754.98          2.04           1.114       0.257       0.036       6.171          0.1112       74.7174             0.000           100.000          0.75         0.47       0.108          0.198        -0.01493823            0.25329587
       73440          816.000         76.76          750.97          2.04           1.109       0.256       0.036       6.172          0.1111       74.7173             0.000           100.000          0.74         0.47       0.109          0.198        -0.01488081            0.00000000
       74520          828.000         76.77          766.94          2.05           1.129       0.260       0.036       6.186          0.1115       74.7176             0.000           100.000          0.76         0.47       0.109          0.198        -0.01558461            0.00152588
       75600          840.000         76.78          792.22          2.06           1.161       0.267       0.035       6.221          0.1120       74.7181             0.000           100.000          0.80         0.49       0.110          0.198        -0.01667686           -0.25176999
       76680          852.000         76.79          808.31          2.07           1.177       0.270       0.034       6.242          0.1125       74.7187             0.000           100.000          0.82         0.50       0.111          0.198        -0.01702566            0.38299558
       77760          864.000         76.81          824.14          2.09           1.186       0.270       0.034       6.203          0.1128       74.7199             0.000           100.000          0.82         0.49       0.112          0.198        -0.01729091            0.44250485
       78840          876.000         76.82          827.41          2.10           1.187       0.270       0.034       6.183          0.1128       74.7202             0.000           100.000          0.82         0.50       0.111          0.198        -0.01729229            0.25634766
       79920          888.000         76.82          826.95          2.10           1.186       0.269       0.034       6.179          0.1128       74.7202             0.000           100.000          0.82         0.51       0.108          0.198        -0.01727901            0.00152588
       81000          900.000         76.82          827.80          2.10           1.187       0.270       0.034       6.182          0.1128       74.7202             0.000           100.000          0.83         0.51       0.106          0.198        -0.01726747            0.06408691
       82080          912.000         76.83          830.89          2.11           1.189       0.270       0.034       6.182          0.1129       74.7204             0.000           100.000          0.84         0.52       0.105          0.198        -0.01731066           -0.06408691
       83160          924.000         76.83          832.23          2.11           1.189       0.270       0.034       6.175          0.1129       74.7206             0.000           100.000          0.84         0.52       0.105          0.198        -0.01731729            0.25482175
       84240          936.000         76.83          830.28          2.11           1.188       0.269       0.034       6.166          0.1128       74.7205             0.000           100.000          0.83         0.52       0.105          0.198        -0.01724888           -0.06256104
       85320          948.000         76.81          820.41          2.09           1.182       0.269       0.034       6.176          0.1125       74.7198             0.000           100.000          0.83         0.51       0.106          0.198        -0.01707440            0.00305176
       86400          960.000         76.81          817.14          2.09           1.181       0.269       0.034       6.200          0.1126       74.7195             0.000           100.000          0.82         0.51       0.107          0.198        -0.01705067           -0.06256104
       87480          972.000         76.82          828.95          2.10           1.189       0.270       0.034       6.199          0.1130       74.7202             0.000           100.000          0.83         0.51       0.106          0.198        -0.01728906            0.12969969
       88560          984.000         76.83          830.77          2.11           1.187       0.269       0.034       6.160          0.1128       74.7205             0.000           100.000          0.83         0.52       0.103          0.198        -0.01719297            0.38299558
       89640          996.000         76.80          810.59          2.08           1.174       0.268       0.034       6.167          0.1121       74.7192             0.000           100.000          0.82         0.51       0.104          0.198        -0.01682781            0.00457764
       90720         1008.000         76.78          798.06          2.06           1.169       0.268       0.035       6.229          0.1121       74.7181             0.000           100.000          0.80         0.49       0.109          0.198        -0.01668233            0.12512207
       91800         1020.000         76.79          809.95          2.07           1.178       0.270       0.034       6.242          0.1126       74.7188             0.000           100.000          0.80         0.49       0.111          0.198        -0.01698615            0.31738281
       92880         1032.000         76.82          832.28          2.10           1.192       0.270       0.034       6.214          0.1132       74.7204             0.000           100.000          0.82         0.50       0.109          0.198        -0.01735148            0.38146970
       93960         1044.000         76.86          858.92          2.14           1.207       0.271       0.034       6.181          0.1139       74.7223             0.000           100.000          0.84         0.52       0.105          0.198        -0.01782595            0.38299558
       95040         1056.000         76.90          886.08          2.18           1.223       0.272       0.034       6.145          0.1145       74.7242             0.000           100.000          0.87         0.54       0.100          0.198        -0.01827200            0.69885248
       96120         1068.000         76.94          912.84          2.21           1.239       0.274       0.034       6.119          0.1152       74.7261             0.000           100.000          0.88         0.54       0.100          0.198        -0.01869781            0.25939938
       97200         1080.000         76.97          937.08          2.25           1.253       0.275       0.034       6.092          0.1158       74.7278             0.000           100.000          0.87         0.53       0.105          0.198        -0.01888576            0.25787354
       98280         1092.000         77.00          956.89          2.27           1.264       0.275       0.034       6.073          0.1162       74.7291             0.000           100.000          0.88         0.53       0.107          0.198        -0.01919365            0.00152588
       99360         1104.000         77.02          970.48          2.29           1.272       0.276       0.034       6.056          0.1165       74.7301             0.000           100.000          0.88         0.53       0.106          0.198        -0.01936602            0.00152588
      100440         1116.000         77.03          979.16          2.30           1.277       0.276       0.034       6.049          0.1167       74.7307             0.000           100.000          0.90         0.55       0.103          0.198        -0.01947120           -0.00152588
      101520         1128.000         77.04          986.19          2.31           1.281       0.277       0.033       6.044          0.1169       74.7311             0.000           100.000          0.92         0.58       0.097          0.198        -0.01936144            0.00000000
      102600         1140.000         77.05          991.91          2.31           1.285       0.277       0.033       6.041          0.1170       74.7315             0.000           100.000          0.92         0.58       0.097          0.198        -0.01945653            0.44708249
      103680         1152.000         77.05          997.97          2.32           1.288       0.277       0.033       6.035          0.1172       74.7319             0.000           100.000          0.91         0.56       0.100          0.198        -0.01967505            0.18920898
      104760         1164.000         77.06         1003.19          2.33           1.291       0.278       0.033       6.035          0.1173       74.7323             0.000           100.000          0.91         0.56       0.102          0.198        -0.01979282           -0.25024414
      105840         1176.000         77.07         1007.34          2.33           1.294       0.278       0.033       6.031          0.1174       74.7325             0.000           100.000          0.91         0.56       0.102          0.198        -0.01985767           -0.19073485
      106920         1188.000         77.07         1008.64          2.34           1.294       0.278       0.033       6.026          0.1174       74.7327             0.000           100.000          0.90         0.55       0.103          0.198        -0.01988505            0.00152588
      108000         1200.000         77.07         1008.86          2.34           1.294       0.278       0.033       6.024          0.1174       74.7327             0.000           100.000          0.89         0.53       0.107          0.198        -0.01993298            0.06713866
      109080         1212.000         77.06         1005.66          2.33           1.292       0.278       0.033       6.021          0.1173       74.7325             0.000           100.000          0.88         0.52       0.108          0.198        -0.01987259           -0.06713866
      110160         1224.000         77.06         1000.31          2.33           1.289       0.277       0.033       6.023          0.1171       74.7322             0.000           100.000          0.87         0.51       0.110          0.198        -0.01976331            0.00610352
      111240         1236.000         77.05          993.19          2.32           1.284       0.277       0.033       6.023          0.1169       74.7317             0.000           100.000          0.86         0.51       0.110          0.198        -0.01960691           -0.12512207
      112320         1248.000         77.05          992.86          2.32           1.285       0.277       0.033       6.040          0.1170       74.7316             0.000           100.000          0.86         0.51       0.111          0.198        -0.01961232           -0.25329587
      113400         1260.000         77.06         1006.98          2.33           1.294       0.278       0.033       6.038          0.1174       74.7325             0.000           100.000          0.87         0.51       0.110          0.198        -0.01990674            0.12817383
      114480         1272.000         77.07         1011.66          2.34           1.296       0.278       0.033       6.026          0.1175       74.7328             0.000           100.000          0.88         0.52       0.107          0.198        -0.01993530           -0.06408691
      115560         1284.000         77.06         1000.73          2.33           1.289       0.277       0.033       6.018          0.1171       74.7322             0.000           100.000          0.88         0.53       0.105          0.198        -0.01965222            0.00000000
      116640         1296.000         77.07         1015.00          2.34           1.300       0.279       0.033       6.050          0.1177       74.7329             0.000           100.000          0.90         0.54       0.103          0.198        -0.01999879            0.38604736
      117720         1308.000         77.14         1071.94          2.40           1.336       0.283       0.033       6.054          0.1193       74.7364             0.000           100.000          0.93         0.55       0.103          0.198        -0.02134407            0.70190424
      118800         1320.000         77.18         1106.06          2.44           1.354       0.284       0.033       6.005          0.1198       74.7387             0.000           100.000          0.93         0.55       0.104          0.198        -0.02200080            0.06256104
      119880         1332.000         77.18         1107.34          2.44           1.354       0.284       0.033       5.991          0.1198       74.7389             0.000           100.000          0.93         0.53       0.106          0.198        -0.02203028            0.31738281
      120960         1344.000         77.17         1095.12          2.43           1.346       0.283       0.033       5.987          0.1194       74.7382             0.000           100.000          0.91         0.52       0.109          0.198        -0.02176210           -0.37994382
      122040         1356.000         77.15         1080.25          2.42           1.337       0.282       0.033       5.991          0.1191       74.7373             0.000           100.000          0.91         0.53       0.107          0.198        -0.02140629            0.12664793
      123120         1368.000         77.16         1083.81          2.42           1.340       0.282       0.033       6.010          0.1193       74.7374             0.000           100.000          0.93         0.55       0.103          0.198        -0.02144450            0.12969969
      124200         1380.000         77.18         1102.30          2.44           1.352       0.284       0.033       6.007          0.1197       74.7385             0.000           100.000          0.94         0.56       0.100          0.198        -0.02182059            0.18920898
      125280         1392.000         77.17         1094.86          2.43           1.345       0.283       0.033       5.980          0.1194       74.7383             0.000           100.000          0.94         0.56       0.099          0.198        -0.02155400           -0.44708249
      126360         1404.000         77.13         1054.81          2.39           1.320       0.280       0.033       5.970          0.1183       74.7359             0.000           100.000          0.91         0.55       0.100          0.198        -0.02062255            0.00000000
      127440         1416.000         77.07         1009.62          2.34           1.292       0.277       0.033       5.981          0.1171       74.7330             0.000           100.000          0.88         0.54       0.102          0.198        -0.01960036           -0.57067865
      128520         1428.000         77.02          962.17          2.29           1.263       0.274       0.034       6.002          0.1159       74.7299             0.000           100.000          0.85         0.52       0.103          0.198        -0.01876225           -0.63476562
      129600         1440.000         76.96          922.75          2.23           1.240       0.273       0.034       6.037          0.1150       74.7272             0.000           100.000          0.83         0.51       0.103          0.198        -0.01817198           -0.95062250
      130680         1452.000         76.93          897.05          2.20           1.225       0.272       0.034       6.067          0.1144       74.7253             0.000           100.000          0.83         0.52       0.100          0.198        -0.01798625           -0.18920898
      131760         1464.000         76.90          882.33          2.18           1.218       0.271       0.034       6.099          0.1141       74.7242             0.000           100.000          0.85         0.54       0.094          0.198        -0.01763816           -0.18920898
      132840         1476.000         76.89          876.55          2.17           1.215       0.271       0.034       6.108          0.1140       74.7238             0.000           100.000          0.85         0.55       0.092          0.198        -0.01748706            0.19226073
      133920         1488.000         76.88          866.11          2.16           1.208       0.270       0.034       6.110          0.1136       74.7231             0.000           100.000          0.84         0.55       0.093          0.198        -0.01727560           -0.18768309
      135000         1500.000         76.86          850.42          2.14           1.198       0.270       0.034       6.124          0.1132       74.7220             0.000           100.000          0.85         0.56       0.090          0.198        -0.01691831           -0.44403073
      136080         1512.000         76.84          838.52          2.12           1.192       0.270       0.034       6.149          0.1130       74.7211             0.000           100.000          0.86         0.58       0.085          0.198        -0.01659133            0.12817383
      137160         1524.000         76.83          835.19          2.11           1.191       0.270       0.034       6.166          0.1130       74.7208             0.000           100.000          0.87         0.62       0.080          0.198        -0.01649166            0.12969969
      138240         1536.000         76.81          819.06          2.09           1.179       0.268       0.034       6.153          0.1123       74.7198             0.000           100.000          0.88         0.65       0.074          0.198        -0.01612818           -0.31738281
      139320         1548.000         76.76          758.28          2.05           1.118       0.258       0.036       6.176          0.1113       74.7175             0.000           100.000          0.80         0.62       0.074          0.198        -0.01401598           -0.06408691
      140400         1560.000         76.74          716.81          2.03           1.068       0.247       0.037       6.133          0.1103       74.7165             0.000           100.000          0.72         0.54       0.080          0.198        -0.01268704            0.00152588
      141480         1572.000         76.72          680.00          2.00           1.026       0.239       0.038       6.110          0.1095       74.7153             0.000           100.000          0.67         0.49       0.084          0.198        -0.01155303            0.00305176
      142560         1584.000         76.69          651.61          1.98           0.995       0.234       0.039       6.106          0.1088       74.7142             0.000           100.000          0.64         0.49       0.080          0.198        -0.01079203           -0.00152588
      143640         1596.000         76.68          636.27          1.96           0.979       0.231       0.040       6.113          0.1085       74.7135             0.000           100.000          0.63         0.49       0.078          0.198        -0.01047035           -0.06103515
      144720         1608.000         76.68          645.38          1.97           0.990       0.233       0.039       6.132          0.1088       74.7138             0.000           100.000          0.63         0.47       0.081          0.198        -0.01085073            0.12817383
      145800         1620.000         76.72          687.97          2.00           1.036       0.241       0.038       6.137          0.1098       74.7155             0.000           100.000          0.67         0.48       0.085          0.198        -0.01209900            0.25024414
      146880         1632.000         76.73          694.11          2.01           1.042       0.242       0.038       6.119          0.1098       74.7158             0.000           100.000          0.68         0.50       0.083          0.198        -0.01203738            0.00305176
      147960         1644.000         76.70          660.94          1.99           1.005       0.235       0.039       6.103          0.1090       74.7146             0.000           100.000          0.65         0.50       0.079          0.198        -0.01096725           -0.12512207
      149040         1656.000         76.68          640.27          1.97           0.984       0.231       0.039       6.112          0.1086       74.7137             0.000           100.000          0.63         0.49       0.078          0.198        -0.01055128            0.00152588
      150120         1668.000         76.68          641.05          1.97           0.985       0.232       0.039       6.120          0.1086       74.7137             0.000           100.000          0.63         0.48       0.078          0.198        -0.01060084            0.25482175
      151200         1680.000         76.67          631.42          1.96           0.974       0.230       0.040       6.107          0.1083       74.7133             0.000           100.000          0.62         0.48       0.078          0.198        -0.01026423           -0.62866205
      152280         1692.000         76.64          601.41          1.93           0.943       0.224       0.041       6.114          0.1075       74.7119             0.000           100.000          0.58         0.45       0.079          0.198        -0.00952303           -0.25329587
      153360         1704.000         76.59          573.34          1.88           0.922       0.222       0.041       6.132          0.1064       74.7098             0.000           100.000          0.56         0.42       0.084          0.198        -0.00913743           -0.25024414
      154440         1716.000         76.53          543.97          1.83           0.904       0.222       0.041       6.233          0.1056       74.7072             0.000           100.000          0.54         0.40       0.089          0.198        -0.00883416           -0.75378412
      155520         1728.000         76.48          520.50          1.77           0.891       0.222       0.041       6.347          0.1051       74.7050             0.000           100.000          0.52         0.39       0.091          0.198        -0.00868517           -0.31433102
      156600         1740.000         76.44          504.88          1.74           0.883       0.222       0.042       6.450          0.1048       74.7035             0.000           100.000          0.52         0.38       0.092          0.198        -0.00857658           -0.25329587
      157680         1752.000         76.43          500.31          1.72           0.882       0.223       0.042       6.520          0.1050       74.7029             0.000           100.000          0.52         0.39       0.091          0.198        -0.00858044            0.12664793
      158760         1764.000         76.44          508.11          1.74           0.889       0.224       0.042       6.524          0.1054       74.7035             0.000           100.000          0.53         0.39       0.091          0.198        -0.00871378            0.12969969
      159840         1776.000         76.46          516.77          1.76           0.893       0.223       0.041       6.467          0.1055       74.7043             0.000           100.000          0.52         0.38       0.094          0.198        -0.00879911            0.25024414
      160920         1788.000         76.46          514.30          1.76           0.889       0.223       0.041       6.428          0.1052       74.7043             0.000           100.000          0.51         0.37       0.096          0.198        -0.00873210           -0.25024414
      162000         1800.000         76.45          508.91          1.74           0.887       0.223       0.042       6.464          0.1051       74.7038             0.000           100.000          0.51         0.37       0.097          0.198        -0.00868868            0.12512207
      163080         1812.000         76.46          515.05          1.75           0.893       0.224       0.041       6.490          0.1056       74.7041             0.000           100.000          0.51         0.37       0.097          0.198        -0.00883074            0.12359618
      164160         1824.000         76.47          521.98          1.77           0.896       0.223       0.041       6.435          0.1056       74.7048             0.000           100.000          0.51         0.36       0.098          0.198        -0.00888529           -0.12359618
      165240         1836.000         76.46          513.92          1.76           0.888       0.222       0.041       6.409          0.1051       74.7043             0.000           100.000          0.51         0.36       0.099          0.198        -0.00869971            0.12817383
      166320         1848.000         76.43          497.36          1.72           0.878       0.222       0.042       6.489          0.1047       74.7029             0.000           100.000          0.50         0.36       0.096          0.198        -0.00848152           -0.12359618
      167400         1860.000         76.41          493.81          1.71           0.877       0.223       0.042       6.554          0.1049       74.7024             0.000           100.000          0.51         0.37       0.095          0.198        -0.00849602           -0.06256104
      168480         1872.000         76.42          498.30          1.72           0.882       0.223       0.042       6.554          0.1051       74.7027             0.000           100.000          0.51         0.37       0.096          0.198        -0.00859931            0.37841797
      169560         1884.000         76.44          506.92          1.74           0.888       0.224       0.042       6.533          0.1054       74.7034             0.000           100.000          0.51         0.37       0.097          0.198        -0.00873858           -0.25176999
      170640         1896.000         76.47          519.34          1.76           0.895       0.224       0.041       6.475          0.1057       74.7045             0.000           100.000          0.52         0.37       0.095          0.198        -0.00886858            0.06408691
      171720         1908.000         76.49          527.75          1.78           0.899       0.223       0.041       6.415          0.1058       74.7053             0.000           100.000          0.53         0.38       0.093          0.198        -0.00888604            0.31280515
      172800         1920.000         76.50          530.70          1.79           0.900       0.223       0.041       6.380          0.1058       74.7057             0.000           100.000          0.52         0.38       0.094          0.198        -0.00889752            0.00305176
      173880         1932.000         76.47          518.56          1.77           0.891       0.222       0.041       6.381          0.1052       74.7048             0.000           100.000          0.51         0.37       0.096          0.198        -0.00872860           -0.37689206
      174960         1944.000         76.42          495.14          1.72           0.875       0.221       0.042       6.466          0.1044       74.7028             0.000           100.000          0.50         0.36       0.099          0.198        -0.00843419           -0.56304926
