 Calculated Flow and Sedi at section of Ics=          40
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       32400          360.000         75.41          776.72          1.98           0.732       0.180       0.030       1.936          0.0612       73.4324             0.000           100.000          0.43         0.47       0.098          0.188        -0.00016530            0.20446777
       33480          372.000         75.41          762.69          1.99           0.719       0.177       0.031       1.931          0.0613       73.4145             0.000           100.000          0.42         0.47       0.096          0.188         0.00005259            0.10375976
       34560          384.000         75.41          755.53          1.99           0.713       0.175       0.031       1.933          0.0613       73.4138             0.000           100.000          0.41         0.47       0.094          0.188         0.00005749           -0.30517575
       35640          396.000         75.41          750.98          1.99           0.709       0.174       0.031       1.930          0.0613       73.4136             0.000           100.000          0.41         0.47       0.092          0.188         0.00004808           -0.00305176
       36720          408.000         75.41          765.31          1.99           0.721       0.177       0.030       1.932          0.0613       73.4147             0.000           100.000          0.42         0.47       0.093          0.188        -0.00030457            0.70800775
       37800          420.000         75.41          797.52          1.97           0.750       0.185       0.029       1.938          0.0611       73.4393             0.000           100.000          0.45         0.48       0.096          0.188        -0.00089560            0.41198727
       38880          432.000         75.42          803.28          1.97           0.754       0.186       0.029       1.940          0.0611       73.4477             0.000           100.000          0.45         0.48       0.100          0.188        -0.00062959            0.41198727
       39960          444.000         75.41          798.03          1.97           0.750       0.185       0.029       1.937          0.0611       73.4401             0.000           100.000          0.44         0.47       0.102          0.188        -0.00054798           -0.00305176
       41040          456.000         75.41          778.77          1.98           0.733       0.181       0.030       1.935          0.0611       73.4345             0.000           100.000          0.42         0.45       0.103          0.188        -0.00022166           -0.61645502
       42120          468.000         75.41          759.42          1.99           0.716       0.176       0.031       1.932          0.0613       73.4142             0.000           100.000          0.39         0.43       0.104          0.188        -0.00002656            0.00305176
       43200          480.000         75.41          758.39          1.99           0.716       0.176       0.031       1.933          0.0613       73.4139             0.000           100.000          0.39         0.42       0.105          0.188        -0.00027462            0.00000000
       44280          492.000         75.41          773.14          1.98           0.728       0.180       0.030       1.933          0.0611       73.4330             0.000           100.000          0.40         0.42       0.105          0.188        -0.00057582            0.10070800
       45360          504.000         75.41          776.11          1.98           0.731       0.180       0.030       1.935          0.0611       73.4333             0.000           100.000          0.41         0.44       0.104          0.188        -0.00042380            0.00305176
       46440          516.000         75.41          768.72          1.99           0.725       0.178       0.030       1.935          0.0614       73.4146             0.000           100.000          0.41         0.44       0.102          0.188        -0.00023275           -0.29907224
       47520          528.000         75.41          777.78          1.98           0.732       0.181       0.030       1.932          0.0611       73.4361             0.000           100.000          0.42         0.45       0.099          0.188        -0.00058114            0.71716303
       48600          540.000         75.41          800.38          1.97           0.752       0.186       0.029       1.939          0.0611       73.4402             0.000           100.000          0.45         0.48       0.098          0.188        -0.00071870           -0.20446777
       49680          552.000         75.43          811.41          1.96           0.757       0.188       0.029       1.942          0.0609       73.4717             0.000           100.000          0.46         0.49       0.097          0.188        -0.00079011            0.16479491
       50760          564.000         75.43          813.27          1.96           0.758       0.188       0.029       1.940          0.0609       73.4718             0.000           100.000          0.46         0.49       0.095          0.188        -0.00078946            0.20446777
       51840          576.000         75.42          800.11          1.97           0.751       0.186       0.029       1.932          0.0610       73.4446             0.000           100.000          0.45         0.49       0.096          0.188        -0.00057505           -0.82397455
       52920          588.000         75.41          776.48          1.98           0.731       0.180       0.030       1.933          0.0611       73.4345             0.000           100.000          0.43         0.48       0.095          0.188        -0.00008955           -0.50964350
       54000          600.000         75.41          769.00          1.99           0.725       0.178       0.030       1.935          0.0614       73.4147             0.000           100.000          0.42         0.46       0.095          0.188        -0.00013234            0.10375976
       55080          612.000         75.41          765.89          1.99           0.722       0.177       0.030       1.932          0.0614       73.4147             0.000           100.000          0.41         0.45       0.096          0.188        -0.00015268            0.09765624
       56160          624.000         75.41          777.42          1.98           0.732       0.181       0.030       1.934          0.0611       73.4347             0.000           100.000          0.42         0.46       0.097          0.188        -0.00057793            0.72021478
       57240          636.000         75.41          800.11          1.97           0.752       0.186       0.029       1.939          0.0611       73.4393             0.000           100.000          0.44         0.47       0.098          0.188        -0.00077877            0.20446777
       58320          648.000         75.42          805.45          1.95           0.755       0.187       0.029       1.941          0.0608       73.4712             0.000           100.000          0.45         0.48       0.098          0.188        -0.00078459            2.25830054
       59400          660.000         75.42          804.16          1.95           0.754       0.187       0.029       1.937          0.0607       73.4712             0.000           100.000          0.45         0.48       0.098          0.188        -0.00079303            2.45666480
       60480          672.000         75.41          780.94          1.98           0.735       0.181       0.030       1.937          0.0612       73.4340             0.000           100.000          0.43         0.47       0.097          0.188        -0.00016217           -0.00305176
       61560          684.000         75.41          758.58          1.99           0.716       0.176       0.031       1.931          0.0613       73.4142             0.000           100.000          0.40         0.46       0.095          0.188         0.00040497           -0.10070800
       62640          696.000         75.40          748.48          1.99           0.707       0.174       0.031       1.932          0.0613       73.4131             0.000           100.000          0.40         0.45       0.094          0.188         0.00002720            0.10375976
       63720          708.000         75.40          744.64          1.99           0.704       0.173       0.031       1.929          0.0612       73.4131             0.000           100.000          0.40         0.45       0.093          0.188         0.00004834           -0.19836424
       64800          720.000         75.41          749.66          1.99           0.708       0.174       0.031       1.929          0.0613       73.4136             0.000           100.000          0.40         0.46       0.091          0.188        -0.00007149            0.40588376
       65880          732.000         75.41          764.83          1.99           0.721       0.177       0.030       1.935          0.0614       73.4143             0.000           100.000          0.42         0.47       0.090          0.188        -0.00024372           -0.10070800
       66960          744.000         75.41          761.38          1.99           0.718       0.176       0.031       1.931          0.0613       73.4144             0.000           100.000          0.42         0.48       0.089          0.188         0.00001004            0.90637201
       68040          756.000         75.40          743.62          1.99           0.703       0.173       0.031       1.929          0.0612       73.4130             0.000           100.000          0.41         0.47       0.087          0.188         0.00045874           -0.09460449
       69120          768.000         75.40          749.55          1.99           0.708       0.174       0.031       1.930          0.0613       73.4134             0.000           100.000          0.41         0.46       0.088          0.188        -0.00011765           -0.60424805
       70200          780.000         75.41          781.33          1.98           0.735       0.181       0.030       1.934          0.0611       73.4364             0.000           100.000          0.43         0.47       0.092          0.188        -0.00073112            0.30822751
       71280          792.000         75.41          781.39          1.98           0.736       0.182       0.030       1.937          0.0612       73.4340             0.000           100.000          0.42         0.46       0.098          0.188        -0.00035211            0.10375976
       72360          804.000         75.41          756.23          1.99           0.714       0.175       0.031       1.931          0.0613       73.4140             0.000           100.000          0.39         0.43       0.100          0.188         0.00038684            0.19836424
       73440          816.000         75.40          749.80          1.99           0.708       0.174       0.031       1.929          0.0613       73.4135             0.000           100.000          0.38         0.41       0.101          0.188        -0.00012544           -0.40283200
       74520          828.000         75.41          766.94          1.99           0.723       0.178       0.030       1.935          0.0614       73.4145             0.000           100.000          0.39         0.42       0.102          0.188        -0.00045848           -0.20446777
       75600          840.000         75.41          790.56          1.97           0.743       0.184       0.029       1.934          0.0611       73.4398             0.000           100.000          0.42         0.43       0.102          0.188        -0.00085157           -0.30822751
       76680          852.000         75.42          805.03          1.97           0.755       0.187       0.029       1.942          0.0611       73.4509             0.000           100.000          0.43         0.45       0.103          0.188        -0.00075599           -0.00305176
       77760          864.000         75.44          821.92          1.97           0.762       0.188       0.029       1.944          0.0612       73.4722             0.000           100.000          0.43         0.45       0.104          0.188        -0.00088217            0.78735352
       78840          876.000         75.45          827.06          1.98           0.763       0.188       0.029       1.943          0.0613       73.4724             0.000           100.000          0.43         0.45       0.104          0.188        -0.00086989            0.21972656
       79920          888.000         75.45          827.08          1.98           0.763       0.188       0.029       1.942          0.0613       73.4724             0.000           100.000          0.44         0.45       0.102          0.188        -0.00087800           -0.20751952
       81000          900.000         75.45          827.36          1.98           0.764       0.188       0.029       1.943          0.0613       73.4724             0.000           100.000          0.44         0.46       0.100          0.188        -0.00085278            0.41809079
       82080          912.000         75.45          830.11          1.98           0.765       0.188       0.029       1.944          0.0613       73.4724             0.000           100.000          0.44         0.47       0.099          0.188        -0.00084190           -0.20751952
       83160          924.000         75.46          831.80          1.98           0.765       0.188       0.029       1.943          0.0614       73.4725             0.000           100.000          0.45         0.47       0.098          0.188        -0.00084294            0.83618158
       84240          936.000         75.46          831.69          1.98           0.765       0.188       0.029       1.942          0.0614       73.4725             0.000           100.000          0.45         0.47       0.098          0.188        -0.00084863           -0.21057127
       85320          948.000         75.45          822.69          1.97           0.761       0.188       0.029       1.940          0.0611       73.4723             0.000           100.000          0.44         0.47       0.098          0.188        -0.00082092           -0.38146970
       86400          960.000         75.44          817.28          1.97           0.759       0.188       0.029       1.941          0.0610       73.4721             0.000           100.000          0.44         0.46       0.099          0.188        -0.00084994            0.00305176
       87480          972.000         75.45          826.17          1.98           0.763       0.188       0.029       1.945          0.0613       73.4723             0.000           100.000          0.44         0.46       0.100          0.188        -0.00086209            0.21057127
       88560          984.000         75.46          832.64          1.99           0.766       0.188       0.029       1.943          0.0614       73.4725             0.000           100.000          0.44         0.47       0.098          0.188        -0.00084136           -0.20446777
       89640          996.000         75.44          816.03          1.96           0.758       0.188       0.029       1.936          0.0610       73.4721             0.000           100.000          0.44         0.47       0.097          0.188        -0.00080869            0.20446777
       90720         1008.000         75.41          797.94          1.97           0.750       0.185       0.029       1.938          0.0611       73.4391             0.000           100.000          0.42         0.45       0.100          0.188        -0.00061647            0.10375976
       91800         1020.000         75.42          806.61          1.95           0.755       0.188       0.029       1.942          0.0608       73.4713             0.000           100.000          0.42         0.44       0.104          0.188        -0.00082906            2.37426734
       92880         1032.000         75.45          826.78          1.98           0.764       0.188       0.029       1.947          0.0613       73.4723             0.000           100.000          0.43         0.44       0.103          0.188        -0.00087075            0.41198727
       93960         1044.000         75.48          852.56          2.01           0.774       0.189       0.029       1.950          0.0619       73.4730             0.000           100.000          0.44         0.46       0.100          0.188        -0.00095066            0.73547357
       95040         1056.000         75.52          880.34          2.04           0.786       0.190       0.029       1.954          0.0625       73.4736             0.000           100.000          0.46         0.49       0.096          0.188        -0.00092213            0.72631836
       96120         1068.000         75.55          907.27          2.08           0.797       0.191       0.028       1.957          0.0630       73.4739             0.000           100.000          0.47         0.50       0.093          0.188        -0.00107476            0.00000000
       97200         1080.000         75.58          932.64          2.11           0.807       0.192       0.028       1.960          0.0635       73.4742             0.000           100.000          0.47         0.49       0.097          0.188        -0.00107812            0.83618158
       98280         1092.000         75.61          953.30          2.13           0.816       0.193       0.028       1.962          0.0639       73.4744             0.000           100.000          0.47         0.48       0.100          0.188        -0.00114016           -0.00305176
       99360         1104.000         75.62          968.22          2.15           0.822       0.194       0.028       1.962          0.0642       73.4746             0.000           100.000          0.47         0.48       0.100          0.188        -0.00118275            0.94299310
      100440         1116.000         75.63          977.50          2.16           0.826       0.194       0.028       1.964          0.0643       73.4747             0.000           100.000          0.48         0.50       0.098          0.188        -0.00119307            0.41809079
      101520         1128.000         75.64          984.56          2.17           0.828       0.194       0.028       1.964          0.0645       73.4747             0.000           100.000          0.49         0.52       0.093          0.188        -0.00108520            0.52185053
      102600         1140.000         75.65          990.28          2.17           0.831       0.194       0.028       1.965          0.0646       73.4748             0.000           100.000          0.50         0.54       0.091          0.188        -0.00107077            0.21057127
      103680         1152.000         75.66          996.66          2.18           0.833       0.195       0.028       1.965          0.0647       73.4749             0.000           100.000          0.50         0.53       0.093          0.188        -0.00115923            2.51159644
      104760         1164.000         75.66         1001.77          2.19           0.836       0.195       0.028       1.966          0.0648       73.4749             0.000           100.000          0.49         0.51       0.096          0.188        -0.00121165            0.00000000
      105840         1176.000         75.67         1006.38          2.19           0.837       0.195       0.028       1.967          0.0649       73.4750             0.000           100.000          0.49         0.51       0.096          0.188        -0.00124807            0.00000000
      106920         1188.000         75.67         1008.25          2.19           0.838       0.195       0.028       1.966          0.0649       73.4750             0.000           100.000          0.49         0.51       0.097          0.188        -0.00128170            0.20446777
      108000         1200.000         75.67         1008.92          2.19           0.838       0.195       0.028       1.966          0.0649       73.4750             0.000           100.000          0.48         0.49       0.099          0.188        -0.00134102            0.20751952
      109080         1212.000         75.67         1006.56          2.19           0.837       0.195       0.028       1.965          0.0648       73.4750             0.000           100.000          0.47         0.48       0.102          0.188        -0.00137822           -0.20446777
      110160         1224.000         75.66         1001.59          2.19           0.835       0.195       0.028       1.964          0.0648       73.4749             0.000           100.000          0.47         0.47       0.103          0.188        -0.00136835           -0.10070800
      111240         1236.000         75.65          994.89          2.18           0.833       0.195       0.028       1.964          0.0647       73.4749             0.000           100.000          0.46         0.47       0.104          0.188        -0.00135194           -0.00915527
      112320         1248.000         75.65          991.73          2.17           0.831       0.194       0.028       1.965          0.0646       73.4748             0.000           100.000          0.46         0.46       0.105          0.188        -0.00131948           -0.21057127
      113400         1260.000         75.66         1004.55          2.19           0.837       0.195       0.028       1.969          0.0649       73.4750             0.000           100.000          0.46         0.47       0.104          0.188        -0.00140424            0.10986328
      114480         1272.000         75.67         1011.22          2.20           0.839       0.195       0.028       1.966          0.0649       73.4750             0.000           100.000          0.47         0.48       0.102          0.188        -0.00138371            0.31127930
      115560         1284.000         75.66         1002.80          2.19           0.836       0.195       0.028       1.964          0.0648       73.4750             0.000           100.000          0.47         0.48       0.100          0.188        -0.00133274           -0.00305176
      116640         1296.000         75.67         1009.53          2.19           0.839       0.195       0.028       1.970          0.0650       73.4750             0.000           100.000          0.48         0.49       0.098          0.188        -0.00136261            0.20751952
      117720         1308.000         75.72         1060.98          2.25           0.861       0.198       0.028       1.980          0.0659       73.4755             0.000           100.000          0.50         0.51       0.098          0.188        -0.00173491            0.73547357
      118800         1320.000         75.77         1103.70          2.29           0.878       0.200       0.028       1.980          0.0665       73.4760             0.000           100.000          0.51         0.51       0.098          0.188        -0.00198063           -0.00305176
      119880         1332.000         75.77         1108.19          2.29           0.880       0.200       0.028       1.979          0.0666       73.4760             0.000           100.000          0.51         0.50       0.100          0.188        -0.00220217           -0.31738281
      120960         1344.000         75.76         1097.55          2.29           0.875       0.199       0.028       1.976          0.0664       73.4759             0.000           100.000          0.50         0.49       0.102          0.188        -0.00216887           -0.52490228
      122040         1356.000         75.75         1082.09          2.27           0.869       0.198       0.028       1.974          0.0661       73.4758             0.000           100.000          0.49         0.48       0.102          0.188        -0.00203922           -0.83618158
      123120         1368.000         75.74         1081.50          2.27           0.869       0.198       0.028       1.976          0.0662       73.4758             0.000           100.000          0.50         0.50       0.099          0.188        -0.00182328            0.20446777
      124200         1380.000         75.76         1099.70          2.29           0.877       0.199       0.028       1.980          0.0665       73.4760             0.000           100.000          0.51         0.52       0.096          0.188        -0.00194635            0.10070800
      125280         1392.000         75.76         1098.69          2.29           0.876       0.199       0.028       1.975          0.0664       73.4760             0.000           100.000          0.51         0.52       0.095          0.188        -0.00189408            0.30822751
      126360         1404.000         75.73         1062.20          2.25           0.860       0.197       0.028       1.967          0.0658       73.4756             0.000           100.000          0.50         0.51       0.094          0.188        -0.00161976           -0.83618158
      127440         1416.000         75.68         1018.06          2.21           0.841       0.195       0.028       1.961          0.0650       73.4751             0.000           100.000          0.48         0.50       0.096          0.188        -0.00126855           -1.15661609
      128520         1428.000         75.63          970.78          2.15           0.822       0.193       0.028       1.956          0.0641       73.4746             0.000           100.000          0.47         0.48       0.097          0.188        -0.00100050           -0.63171381
      129600         1440.000         75.58          929.55          2.11           0.805       0.192       0.028       1.951          0.0634       73.4742             0.000           100.000          0.45         0.47       0.097          0.188        -0.00086440           -2.71606421
      130680         1452.000         75.55          902.00          2.07           0.794       0.191       0.029       1.948          0.0628       73.4738             0.000           100.000          0.45         0.47       0.095          0.188        -0.00093306           -0.10681152
      131760         1464.000         75.52          884.50          2.05           0.787       0.190       0.029       1.949          0.0625       73.4736             0.000           100.000          0.46         0.49       0.090          0.188        -0.00086362           -0.62866205
      132840         1476.000         75.52          878.00          2.04           0.784       0.190       0.029       1.949          0.0624       73.4736             0.000           100.000          0.46         0.50       0.087          0.188        -0.00080059           -0.62255859
      133920         1488.000         75.51          868.84          2.03           0.780       0.190       0.029       1.946          0.0621       73.4734             0.000           100.000          0.46         0.50       0.087          0.188        -0.00073150           -0.23193358
      135000         1500.000         75.49          853.70          2.01           0.774       0.189       0.029       1.943          0.0618       73.4730             0.000           100.000          0.45         0.50       0.086          0.188        -0.00063187           -0.41809079
      136080         1512.000         75.47          840.42          2.00           0.769       0.189       0.029       1.943          0.0615       73.4727             0.000           100.000          0.46         0.53       0.082          0.188        -0.00065021            0.31738281
      137160         1524.000         75.46          835.84          1.99           0.767       0.188       0.029       1.944          0.0615       73.4726             0.000           100.000          0.47         0.55       0.077          0.188        -0.00055494           -0.62866205
      138240         1536.000         75.45          824.31          1.98           0.762       0.188       0.029       1.938          0.0612       73.4723             0.000           100.000          0.48         0.59       0.071          0.188        -0.00042878           -0.10070800
      139320         1548.000         75.41          761.33          1.99           0.718       0.177       0.031       1.935          0.0614       73.4140             0.000           100.000          0.44         0.58       0.068          0.188         0.00072888           -0.50659174
      140400         1560.000         75.39          719.70          1.98           0.683       0.168       0.032       1.926          0.0611       73.4103             0.000           100.000          0.39         0.51       0.071          0.188         0.00068406            0.74462885
      141480         1572.000         75.38          683.38          1.97           0.655       0.162       0.033       1.919          0.0608       73.4051             0.000           100.000          0.35         0.45       0.076          0.188         0.00070685           -0.40588376
      142560         1584.000         75.36          654.19          1.96           0.632       0.157       0.034       1.914          0.0605       73.3997             0.000           100.000          0.33         0.43       0.075          0.188         0.00068863           -0.60729980
      143640         1596.000         75.35          637.77          1.95           0.620       0.154       0.035       1.911          0.0603       73.3962             0.000           100.000          0.33         0.43       0.071          0.188         0.00065457           -0.20141600
      144720         1608.000         75.35          642.03          1.95           0.623       0.155       0.035       1.913          0.0604       73.3970             0.000           100.000          0.33         0.42       0.072          0.188         0.00051372            0.40893555
      145800         1620.000         75.38          683.94          1.97           0.655       0.162       0.033       1.921          0.0608       73.4051             0.000           100.000          0.35         0.42       0.077          0.188         0.00026665            0.30212402
      146880         1632.000         75.38          696.45          1.98           0.665       0.164       0.033       1.922          0.0609       73.4072             0.000           100.000          0.36         0.44       0.077          0.188         0.00047426           -0.10375976
      147960         1644.000         75.37          664.89          1.96           0.640       0.159       0.034       1.916          0.0606       73.4018             0.000           100.000          0.34         0.44       0.074          0.188         0.00071298           -0.20141600
      149040         1656.000         75.35          641.45          1.95           0.623       0.155       0.035       1.912          0.0604       73.3970             0.000           100.000          0.33         0.43       0.071          0.188         0.00064928            0.20751952
      150120         1668.000         75.35          640.39          1.95           0.622       0.155       0.035       1.912          0.0604       73.3967             0.000           100.000          0.33         0.42       0.071          0.188         0.00057759            0.00000000
      151200         1680.000         75.34          634.16          1.95           0.618       0.154       0.035       1.910          0.0603       73.3954             0.000           100.000          0.32         0.42       0.071          0.188         0.00065608           -0.29907224
      152280         1692.000         75.32          605.06          1.93           0.596       0.149       0.036       1.902          0.0599       73.3884             0.000           100.000          0.30         0.41       0.071          0.188         0.00074110           -0.90332025
      153360         1704.000         75.29          580.88          1.91           0.583       0.147       0.036       1.889          0.0593       73.3782             0.000           100.000          0.29         0.38       0.073          0.188         0.00066297           -0.69427484
      154440         1716.000         75.23          551.48          1.86           0.569       0.145       0.036       1.884          0.0586       73.3703             0.000           100.000          0.27         0.35       0.078          0.188         0.00065333           -1.09252930
      155520         1728.000         75.19          526.53          1.82           0.557       0.144       0.037       1.879          0.0578       73.3665             0.000           100.000          0.26         0.33       0.081          0.188         0.00063092           -0.59509271
      156600         1740.000         75.15          508.69          1.79           0.549       0.144       0.037       1.878          0.0573       73.3635             0.000           100.000          0.26         0.32       0.082          0.188         0.00062603            1.23291004
      157680         1752.000         75.13          500.89          1.78           0.546       0.143       0.037       1.880          0.0571       73.3579             0.000           100.000          0.25         0.32       0.082          0.188         0.00063647           -0.00152588
      158760         1764.000         75.14          505.23          1.78           0.549       0.144       0.037       1.885          0.0573       73.3597             0.000           100.000          0.26         0.32       0.082          0.188         0.00064290            0.00000000
      159840         1776.000         75.16          515.06          1.80           0.553       0.144       0.037       1.888          0.0576       73.3644             0.000           100.000          0.26         0.32       0.083          0.188         0.00062674           -0.10070800
      160920         1788.000         75.16          516.14          1.80           0.553       0.144       0.037       1.884          0.0575       73.3647             0.000           100.000          0.25         0.31       0.086          0.188         0.00060405           -0.29144284
      162000         1800.000         75.15          510.08          1.79           0.550       0.144       0.037       1.882          0.0573       73.3637             0.000           100.000          0.25         0.30       0.087          0.188         0.00059781            0.99182117
      163080         1812.000         75.15          512.20          1.79           0.552       0.144       0.037       1.887          0.0575       73.3639             0.000           100.000          0.25         0.30       0.087          0.188         0.00060002            1.07269275
      164160         1824.000         75.17          520.52          1.81           0.556       0.144       0.037       1.887          0.0577       73.3653             0.000           100.000          0.25         0.30       0.088          0.188         0.00059881           -0.19836424
      165240         1836.000         75.17          517.05          1.80           0.553       0.144       0.037       1.880          0.0575       73.3650             0.000           100.000          0.24         0.29       0.089          0.188         0.00058712            0.09918212
      166320         1848.000         75.14          501.67          1.78           0.546       0.143       0.037       1.874          0.0571       73.3588             0.000           100.000          0.24         0.29       0.088          0.188         0.00060444           -0.29602051
      167400         1860.000         75.12          494.25          1.77           0.542       0.143       0.037       1.878          0.0569       73.3551             0.000           100.000          0.24         0.30       0.086          0.188         0.00062175           -0.09765624
      168480         1872.000         75.13          496.78          1.77           0.544       0.143       0.037       1.882          0.0570       73.3559             0.000           100.000          0.25         0.30       0.086          0.188         0.00061745            0.78735352
      169560         1884.000         75.14          504.08          1.78           0.548       0.144       0.037       1.886          0.0573       73.3591             0.000           100.000          0.25         0.30       0.087          0.188         0.00061246           -0.00152588
      170640         1896.000         75.16          516.06          1.80           0.554       0.144       0.037       1.890          0.0576       73.3645             0.000           100.000          0.25         0.30       0.087          0.188         0.00059639            0.10070800
      171720         1908.000         75.18          525.77          1.82           0.558       0.145       0.037       1.890          0.0579       73.3661             0.000           100.000          0.26         0.31       0.085          0.188         0.00060117            0.88806146
      172800         1920.000         75.19          530.36          1.82           0.560       0.145       0.037       1.889          0.0580       73.3668             0.000           100.000          0.26         0.32       0.084          0.188         0.00061163            0.00457764
      173880         1932.000         75.18          522.47          1.81           0.556       0.144       0.037       1.882          0.0577       73.3658             0.000           100.000          0.25         0.31       0.086          0.188         0.00061180           -0.20294188
      174960         1944.000         75.14          502.23          1.78           0.546       0.143       0.037       1.871          0.0570       73.3593             0.000           100.000          0.24         0.30       0.088          0.188         0.00061944           -0.78887933
