 Calculated Flow and Sedi at section of Ics=          38
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       16200          180.000         75.96          831.83          1.62           0.684       0.182       0.027       1.760          0.0528       74.3364             0.000           100.000          0.43         0.52       0.097          0.191         0.00177834           -0.28076172
       17280          192.000         75.94          818.69          1.65           0.681       0.180       0.027       1.760          0.0533       74.2926             0.000           100.000          0.42         0.51       0.097          0.191         0.00190318           -1.23901367
       18360          204.000         75.91          797.80          1.65           0.674       0.177       0.028       1.760          0.0534       74.2588             0.000           100.000          0.41         0.51       0.097          0.191         0.00202341           -0.79956049
       19440          216.000         75.91          799.14          1.65           0.676       0.177       0.027       1.765          0.0535       74.2565             0.000           100.000          0.42         0.52       0.095          0.191         0.00192568            0.26855466
       20520          228.000         75.92          811.23          1.64           0.680       0.180       0.027       1.769          0.0533       74.2877             0.000           100.000          0.43         0.54       0.093          0.191         0.00191972            1.79138172
       21600          240.000         75.96          834.20          1.62           0.687       0.183       0.027       1.769          0.0530       74.3363             0.000           100.000          0.45         0.55       0.091          0.191         0.00183487           -0.28076172
       22680          252.000         75.98          853.42          1.61           0.691       0.185       0.026       1.765          0.0528       74.3704             0.000           100.000          0.46         0.57       0.089          0.191         0.00175199            0.44250485
       23760          264.000         75.99          862.45          1.62           0.693       0.185       0.026       1.762          0.0529       74.3706             0.000           100.000          0.46         0.57       0.088          0.191         0.00176970           -0.14343262
       24840          276.000         75.99          860.59          1.62           0.692       0.185       0.026       1.758          0.0529       74.3706             0.000           100.000          0.46         0.57       0.088          0.191         0.00175394            0.43640134
       25920          288.000         75.98          849.16          1.61           0.689       0.184       0.026       1.758          0.0526       74.3703             0.000           100.000          0.45         0.56       0.090          0.191         0.00172720           -0.84533685
       27000          300.000         75.96          834.78          1.62           0.685       0.182       0.027       1.758          0.0529       74.3365             0.000           100.000          0.44         0.54       0.092          0.191         0.00169310           -7.58361769
       28080          312.000         75.94          819.83          1.65           0.681       0.180       0.027       1.760          0.0533       74.2933             0.000           100.000          0.43         0.53       0.095          0.191         0.00192620            0.00000000
       29160          324.000         75.92          806.00          1.63           0.677       0.179       0.027       1.760          0.0531       74.2863             0.000           100.000          0.42         0.51       0.098          0.191         0.00188853            1.27563477
       30240          336.000         75.91          791.14          1.67           0.670       0.175       0.028       1.764          0.0537       74.2411             0.000           100.000          0.40         0.49       0.100          0.191         0.00209034           -0.23193358
       31320          348.000         75.91          786.50          1.67           0.666       0.174       0.028       1.763          0.0537       74.2410             0.000           100.000          0.39         0.49       0.101          0.191         0.00207433            0.41198727
       32400          360.000         75.91          776.17          1.67           0.658       0.172       0.028       1.761          0.0536       74.2409             0.000           100.000          0.39         0.48       0.099          0.191         0.00212700            1.95312488
       33480          372.000         75.90          762.30          1.66           0.648       0.170       0.029       1.756          0.0535       74.2408             0.000           100.000          0.38         0.48       0.097          0.191         0.00213887            2.96936011
       34560          384.000         75.90          755.50          1.66           0.643       0.168       0.029       1.757          0.0535       74.2407             0.000           100.000          0.38         0.48       0.095          0.191         0.00209148            3.77807593
       35640          396.000         75.90          750.83          1.67           0.639       0.167       0.029       1.755          0.0536       74.2317             0.000           100.000          0.38         0.48       0.094          0.191         0.00208227            0.04272461
       36720          408.000         75.90          765.20          1.66           0.650       0.170       0.029       1.756          0.0535       74.2408             0.000           100.000          0.38         0.48       0.095          0.191         0.00187938            2.70690918
       37800          420.000         75.91          797.75          1.65           0.675       0.177       0.028       1.764          0.0535       74.2562             0.000           100.000          0.41         0.49       0.099          0.191         0.00172531            0.53405756
       38880          432.000         75.92          803.62          1.65           0.678       0.178       0.027       1.766          0.0535       74.2630             0.000           100.000          0.40         0.49       0.102          0.191         0.00198660            0.26855466
       39960          444.000         75.91          797.08          1.65           0.674       0.177       0.028       1.764          0.0535       74.2564             0.000           100.000          0.39         0.48       0.104          0.191         0.00204632            0.26245114
       41040          456.000         75.91          778.36          1.67           0.660       0.173       0.028       1.761          0.0536       74.2410             0.000           100.000          0.37         0.46       0.105          0.191         0.00220700            1.45568836
       42120          468.000         75.90          759.70          1.66           0.646       0.169       0.029       1.757          0.0535       74.2407             0.000           100.000          0.36         0.44       0.106          0.191         0.00216074            1.91345203
       43200          480.000         75.90          758.64          1.66           0.645       0.169       0.029       1.758          0.0535       74.2407             0.000           100.000          0.35         0.43       0.107          0.191         0.00198378            2.46582007
       44280          492.000         75.91          773.02          1.67           0.656       0.172       0.028       1.758          0.0536       74.2409             0.000           100.000          0.36         0.44       0.107          0.191         0.00193265            0.81176752
       45360          504.000         75.91          776.48          1.67           0.658       0.172       0.028       1.761          0.0536       74.2409             0.000           100.000          0.37         0.45       0.106          0.191         0.00203454            1.04980457
       46440          516.000         75.90          767.69          1.66           0.652       0.171       0.029       1.758          0.0535       74.2408             0.000           100.000          0.37         0.45       0.103          0.191         0.00207766            1.89208972
       47520          528.000         75.91          778.61          1.67           0.660       0.173       0.028       1.759          0.0536       74.2410             0.000           100.000          0.38         0.46       0.101          0.191         0.00187730            0.98876947
       48600          540.000         75.91          800.73          1.65           0.677       0.178       0.027       1.766          0.0535       74.2574             0.000           100.000          0.40         0.49       0.100          0.191         0.00190281           -0.26245114
       49680          552.000         75.93          811.84          1.64           0.680       0.180       0.027       1.767          0.0533       74.2884             0.000           100.000          0.41         0.50       0.098          0.191         0.00189831            0.68969721
       50760          564.000         75.93          813.12          1.64           0.680       0.180       0.027       1.764          0.0532       74.2894             0.000           100.000          0.41         0.51       0.097          0.191         0.00187913           -0.13122557
       51840          576.000         75.91          797.58          1.65           0.674       0.177       0.028       1.761          0.0534       74.2579             0.000           100.000          0.40         0.50       0.097          0.191         0.00201602           -0.54016107
       52920          588.000         75.91          776.12          1.67           0.658       0.172       0.028       1.759          0.0536       74.2410             0.000           100.000          0.38         0.49       0.097          0.191         0.00218666            1.22375488
       54000          600.000         75.90          769.33          1.66           0.653       0.171       0.028       1.760          0.0536       74.2408             0.000           100.000          0.38         0.47       0.097          0.191         0.00201464            1.94091785
       55080          612.000         75.90          765.52          1.66           0.650       0.170       0.029       1.757          0.0535       74.2408             0.000           100.000          0.37         0.47       0.098          0.191         0.00200839            2.85644507
       56160          624.000         75.91          778.34          1.67           0.660       0.173       0.028       1.760          0.0536       74.2410             0.000           100.000          0.38         0.47       0.099          0.191         0.00185075            0.91552728
       57240          636.000         75.91          799.94          1.65           0.676       0.178       0.027       1.765          0.0535       74.2566             0.000           100.000          0.40         0.48       0.100          0.191         0.00185620            0.26550293
       58320          648.000         75.92          805.94          1.65           0.679       0.178       0.027       1.767          0.0535       74.2670             0.000           100.000          0.40         0.49       0.100          0.191         0.00194786            0.13427733
       59400          660.000         75.92          803.42          1.65           0.677       0.178       0.027       1.762          0.0534       74.2647             0.000           100.000          0.40         0.49       0.100          0.191         0.00194885           -0.26855466
       60480          672.000         75.91          780.55          1.67           0.662       0.173       0.028       1.762          0.0536       74.2410             0.000           100.000          0.38         0.48       0.098          0.191         0.00215984            1.30615234
       61560          684.000         75.90          758.14          1.66           0.645       0.169       0.029       1.756          0.0535       74.2407             0.000           100.000          0.37         0.47       0.097          0.191         0.00217332            3.24707007
       62640          696.000         75.90          748.22          1.67           0.638       0.167       0.029       1.755          0.0536       74.2306             0.000           100.000          0.36         0.46       0.095          0.191         0.00207263            0.41809079
       63720          708.000         75.90          744.91          1.67           0.635       0.166       0.029       1.754          0.0535       74.2296             0.000           100.000          0.36         0.46       0.094          0.191         0.00205480            0.11291503
       64800          720.000         75.90          750.20          1.67           0.639       0.167       0.029       1.755          0.0536       74.2316             0.000           100.000          0.37         0.47       0.093          0.191         0.00197454           -0.19531249
       65880          732.000         75.90          764.73          1.66           0.650       0.170       0.029       1.758          0.0535       74.2408             0.000           100.000          0.38         0.49       0.092          0.191         0.00191364            2.51159644
       66960          744.000         75.90          761.59          1.66           0.647       0.170       0.029       1.757          0.0535       74.2408             0.000           100.000          0.38         0.49       0.090          0.191         0.00207059            2.21862793
       68040          756.000         75.90          743.69          1.67           0.634       0.166       0.029       1.754          0.0535       74.2294             0.000           100.000          0.37         0.49       0.089          0.191         0.00217115            0.13122557
       69120          768.000         75.90          750.39          1.67           0.639       0.167       0.029       1.755          0.0536       74.2313             0.000           100.000          0.37         0.48       0.091          0.191         0.00190869            0.08239745
       70200          780.000         75.91          781.47          1.67           0.662       0.173       0.028       1.760          0.0536       74.2410             0.000           100.000          0.39         0.48       0.095          0.191         0.00175590            0.11596679
       71280          792.000         75.91          780.27          1.67           0.661       0.173       0.028       1.761          0.0536       74.2410             0.000           100.000          0.38         0.47       0.100          0.191         0.00212432            1.06201172
       72360          804.000         75.90          755.80          1.66           0.643       0.168       0.029       1.755          0.0534       74.2407             0.000           100.000          0.35         0.44       0.103          0.191         0.00219887            2.38952613
       73440          816.000         75.90          750.28          1.67           0.639       0.167       0.029       1.755          0.0536       74.2315             0.000           100.000          0.34         0.43       0.103          0.191         0.00204453            0.06713866
       74520          828.000         75.90          766.77          1.66           0.651       0.170       0.029       1.759          0.0535       74.2408             0.000           100.000          0.36         0.43       0.104          0.191         0.00188955            2.63061523
       75600          840.000         75.91          790.88          1.65           0.669       0.176       0.028       1.762          0.0535       74.2552             0.000           100.000          0.38         0.45       0.104          0.191         0.00176140            0.14038086
       76680          852.000         75.92          806.03          1.65           0.679       0.179       0.027       1.769          0.0535       74.2662             0.000           100.000          0.38         0.46       0.105          0.191         0.00194295            0.26550293
       77760          864.000         75.94          822.81          1.61           0.683       0.183       0.027       1.767          0.0527       74.3359             0.000           100.000          0.39         0.46       0.106          0.191         0.00177259            1.91345203
       78840          876.000         75.95          827.09          1.61           0.684       0.182       0.027       1.764          0.0528       74.3361             0.000           100.000          0.39         0.46       0.106          0.191         0.00180100            0.72937006
       79920          888.000         75.95          827.05          1.61           0.684       0.182       0.027       1.763          0.0528       74.3361             0.000           100.000          0.40         0.47       0.104          0.191         0.00177024            0.50964350
       81000          900.000         75.95          827.55          1.61           0.684       0.182       0.027       1.764          0.0528       74.3361             0.000           100.000          0.40         0.48       0.102          0.191         0.00176836            0.86669916
       82080          912.000         75.95          830.17          1.62           0.685       0.183       0.027       1.764          0.0528       74.3362             0.000           100.000          0.40         0.48       0.100          0.191         0.00178104           -0.56152344
       83160          924.000         75.95          831.89          1.62           0.685       0.182       0.027       1.763          0.0529       74.3363             0.000           100.000          0.41         0.48       0.100          0.191         0.00177899            1.12304688
       84240          936.000         75.95          831.19          1.62           0.685       0.182       0.027       1.761          0.0528       74.3363             0.000           100.000          0.40         0.48       0.100          0.191         0.00177695           -0.14953612
       85320          948.000         75.94          821.86          1.61           0.682       0.182       0.027       1.761          0.0526       74.3359             0.000           100.000          0.40         0.48       0.100          0.191         0.00175512            0.98266590
       86400          960.000         75.93          817.02          1.64           0.681       0.180       0.027       1.763          0.0533       74.2914             0.000           100.000          0.39         0.47       0.102          0.191         0.00188598            0.27770993
       87480          972.000         75.95          826.97          1.61           0.684       0.183       0.027       1.767          0.0528       74.3361             0.000           100.000          0.40         0.47       0.102          0.191         0.00176226            1.44653308
       88560          984.000         75.96          832.11          1.62           0.685       0.182       0.027       1.762          0.0529       74.3363             0.000           100.000          0.40         0.48       0.099          0.191         0.00178325            0.41809079
       89640          996.000         75.93          814.20          1.64           0.679       0.179       0.027       1.757          0.0532       74.2909             0.000           100.000          0.40         0.48       0.099          0.191         0.00188954            0.14648436
       90720         1008.000         75.91          798.05          1.65           0.675       0.177       0.028       1.765          0.0535       74.2563             0.000           100.000          0.38         0.46       0.103          0.191         0.00196258            0.00000000
       91800         1020.000         75.92          807.61          1.63           0.679       0.180       0.027       1.769          0.0532       74.2860             0.000           100.000          0.38         0.45       0.106          0.191         0.00191700            1.77307117
       92880         1032.000         75.95          828.62          1.61           0.685       0.183       0.027       1.771          0.0529       74.3361             0.000           100.000          0.39         0.46       0.105          0.191         0.00178984            0.71716303
       93960         1044.000         75.98          854.62          1.61           0.692       0.185       0.026       1.768          0.0528       74.3704             0.000           100.000          0.40         0.47       0.101          0.191         0.00168874            0.72937006
       95040         1056.000         76.02          882.22          1.65           0.699       0.185       0.026       1.765          0.0534       74.3709             0.000           100.000          0.42         0.50       0.097          0.191         0.00170236            1.75476062
       96120         1068.000         76.05          909.08          1.68           0.706       0.186       0.027       1.762          0.0539       74.3714             0.000           100.000          0.42         0.51       0.095          0.191         0.00172818            0.28991696
       97200         1080.000         76.08          934.19          1.71           0.712       0.186       0.027       1.759          0.0543       74.3716             0.000           100.000          0.42         0.50       0.099          0.191         0.00194263            0.87280267
       98280         1092.000         76.11          954.66          1.73           0.718       0.186       0.027       1.756          0.0546       74.3717             0.000           100.000          0.41         0.49       0.102          0.191         0.00203034           -0.14038086
       99360         1104.000         76.12          969.03          1.75           0.721       0.187       0.027       1.752          0.0548       74.3718             0.000           100.000          0.41         0.49       0.102          0.191         0.00209329            0.88195795
      100440         1116.000         76.13          978.02          1.76           0.724       0.187       0.027       1.751          0.0550       74.3719             0.000           100.000          0.42         0.51       0.100          0.191         0.00211776            0.14038086
      101520         1128.000         76.14          985.08          1.77           0.725       0.187       0.027       1.750          0.0551       74.3720             0.000           100.000          0.43         0.54       0.094          0.191         0.00219642            0.58593744
      102600         1140.000         76.15          990.84          1.78           0.727       0.187       0.027       1.750          0.0552       74.3720             0.000           100.000          0.44         0.55       0.092          0.191         0.00219856            0.14343262
      103680         1152.000         76.16          997.06          1.78           0.729       0.187       0.027       1.748          0.0553       74.3721             0.000           100.000          0.43         0.53       0.095          0.191         0.00220521            2.34374976
      104760         1164.000         76.16         1002.16          1.79           0.730       0.187       0.027       1.748          0.0554       74.3721             0.000           100.000          0.43         0.52       0.097          0.191         0.00220788            0.43640134
      105840         1176.000         76.17         1006.62          1.79           0.731       0.187       0.027       1.748          0.0554       74.3721             0.000           100.000          0.43         0.52       0.097          0.191         0.00220979            0.00610352
      106920         1188.000         76.17         1008.44          1.80           0.732       0.187       0.027       1.746          0.0554       74.3721             0.000           100.000          0.42         0.52       0.099          0.191         0.00220294            0.14648436
      108000         1200.000         76.17         1008.78          1.80           0.732       0.187       0.027       1.746          0.0554       74.3722             0.000           100.000          0.42         0.50       0.101          0.191         0.00219570            0.00000000
      109080         1212.000         76.17         1006.23          1.79           0.731       0.187       0.027       1.745          0.0554       74.3721             0.000           100.000          0.41         0.49       0.104          0.191         0.00218420           -0.43945312
      110160         1224.000         76.16         1001.12          1.79           0.729       0.187       0.027       1.746          0.0553       74.3721             0.000           100.000          0.40         0.48       0.105          0.191         0.00218582           -0.29907224
      111240         1236.000         76.15          994.25          1.78           0.727       0.187       0.027       1.747          0.0552       74.3720             0.000           100.000          0.40         0.48       0.106          0.191         0.00217179            0.72631836
      112320         1248.000         76.15          991.86          1.78           0.727       0.187       0.027       1.749          0.0552       74.3720             0.000           100.000          0.40         0.47       0.106          0.191         0.00219006           -0.58898926
      113400         1260.000         76.16         1005.45          1.79           0.731       0.187       0.027       1.750          0.0554       74.3721             0.000           100.000          0.40         0.48       0.106          0.191         0.00218382            0.00000000
      114480         1272.000         76.17         1011.31          1.80           0.732       0.187       0.027       1.746          0.0555       74.3722             0.000           100.000          0.41         0.49       0.104          0.191         0.00221168            0.00000000
      115560         1284.000         76.16         1002.14          1.79           0.730       0.187       0.027       1.745          0.0553       74.3721             0.000           100.000          0.41         0.49       0.101          0.191         0.00218367           -0.15258788
      116640         1296.000         76.17         1011.23          1.80           0.733       0.188       0.027       1.752          0.0555       74.3722             0.000           100.000          0.42         0.50       0.100          0.191         0.00217209            0.43640134
      117720         1308.000         76.22         1064.58          1.85           0.749       0.189       0.027       1.752          0.0564       74.3725             0.000           100.000          0.43         0.51       0.099          0.191         0.00213315            0.88195795
      118800         1320.000         76.27         1104.67          1.89           0.759       0.190       0.027       1.741          0.0568       74.3729             0.000           100.000          0.43         0.52       0.100          0.191         0.00208210            0.14343262
      119880         1332.000         76.27         1108.05          1.90           0.760       0.189       0.027       1.737          0.0569       74.3729             0.000           100.000          0.43         0.51       0.101          0.191         0.00206162            0.28991696
      120960         1344.000         76.26         1096.62          1.89           0.756       0.189       0.027       1.736          0.0567       74.3728             0.000           100.000          0.42         0.49       0.104          0.191         0.00207212           -0.15258788
      122040         1356.000         76.25         1081.48          1.87           0.752       0.189       0.027       1.738          0.0565       74.3727             0.000           100.000          0.41         0.49       0.103          0.191         0.00208679           -0.58898926
      123120         1368.000         76.25         1082.23          1.87           0.753       0.189       0.027       1.741          0.0565       74.3727             0.000           100.000          0.42         0.51       0.100          0.191         0.00209838           -0.00305176
      124200         1380.000         76.26         1100.70          1.89           0.758       0.189       0.027       1.741          0.0568       74.3728             0.000           100.000          0.43         0.53       0.097          0.191         0.00207785           -0.15258788
      125280         1392.000         76.26         1097.48          1.89           0.756       0.189       0.027       1.735          0.0567       74.3728             0.000           100.000          0.43         0.53       0.096          0.191         0.00211486           -0.44250485
      126360         1404.000         76.23         1059.80          1.85           0.745       0.188       0.027       1.734          0.0561       74.3726             0.000           100.000          0.43         0.52       0.096          0.191         0.00213903           -1.02844226
      127440         1416.000         76.18         1015.33          1.81           0.732       0.187       0.027       1.737          0.0555       74.3722             0.000           100.000          0.41         0.51       0.097          0.191         0.00219938           -1.45874012
      128520         1428.000         76.13          967.97          1.75           0.719       0.186       0.027       1.741          0.0547       74.3719             0.000           100.000          0.40         0.49       0.099          0.191         0.00215019           -0.87280267
      129600         1440.000         76.08          927.17          1.71           0.708       0.185       0.027       1.747          0.0540       74.3715             0.000           100.000          0.40         0.48       0.099          0.191         0.00201917           -3.22570801
      130680         1452.000         76.04          900.41          1.67           0.702       0.185       0.027       1.751          0.0536       74.3713             0.000           100.000          0.40         0.48       0.096          0.191         0.00176599           -0.14953612
      131760         1464.000         76.02          883.72          1.65           0.698       0.185       0.027       1.756          0.0533       74.3710             0.000           100.000          0.41         0.50       0.091          0.191         0.00169239           -0.43945312
      132840         1476.000         76.01          877.69          1.64           0.696       0.185       0.026       1.758          0.0532       74.3709             0.000           100.000          0.42         0.51       0.088          0.191         0.00168332           -0.00305176
      133920         1488.000         76.00          867.94          1.63           0.694       0.185       0.026       1.757          0.0530       74.3707             0.000           100.000          0.42         0.51       0.088          0.191         0.00168759           -0.72631836
      135000         1500.000         75.98          852.58          1.61           0.689       0.184       0.026       1.757          0.0527       74.3704             0.000           100.000          0.42         0.52       0.087          0.191         0.00167270           -0.29602051
      136080         1512.000         75.97          839.78          1.60           0.687       0.184       0.026       1.760          0.0525       74.3701             0.000           100.000          0.43         0.54       0.082          0.191         0.00168293            0.29296872
      137160         1524.000         75.96          835.55          1.62           0.686       0.183       0.027       1.762          0.0529       74.3365             0.000           100.000          0.44         0.57       0.077          0.191         0.00182748           -0.28991696
      138240         1536.000         75.94          822.91          1.61           0.682       0.182       0.027       1.758          0.0526       74.3360             0.000           100.000          0.45         0.60       0.072          0.191         0.00184323            0.83923334
      139320         1548.000         75.90          759.69          1.66           0.646       0.169       0.029       1.757          0.0535       74.2407             0.000           100.000          0.40         0.59       0.069          0.191         0.00250478            2.66723609
      140400         1560.000         75.89          718.83          1.67           0.617       0.161       0.030       1.749          0.0535       74.2189             0.000           100.000          0.36         0.52       0.073          0.191         0.00232778            1.48010242
      141480         1572.000         75.87          682.33          1.68           0.592       0.154       0.032       1.742          0.0536       74.1843             0.000           100.000          0.32         0.46       0.078          0.191         0.00210342           -0.26245114
      142560         1584.000         75.85          653.38          1.70           0.574       0.148       0.033       1.738          0.0538       74.1504             0.000           100.000          0.30         0.44       0.076          0.191         0.00201405           -0.26245114
      143640         1596.000         75.84          637.38          1.71           0.564       0.145       0.033       1.736          0.0540       74.1229             0.000           100.000          0.30         0.44       0.073          0.191         0.00194808           -0.25024414
      144720         1608.000         75.84          643.05          1.71           0.568       0.146       0.033       1.739          0.0540       74.1259             0.000           100.000          0.30         0.43       0.074          0.191         0.00183851            0.37536618
      145800         1620.000         75.87          684.89          1.68           0.594       0.154       0.031       1.745          0.0536       74.1855             0.000           100.000          0.32         0.44       0.079          0.191         0.00183300            0.65307617
      146880         1632.000         75.88          695.61          1.68           0.601       0.156       0.031       1.744          0.0536       74.1971             0.000           100.000          0.33         0.46       0.078          0.191         0.00211901           -0.26855466
      147960         1644.000         75.86          663.44          1.69           0.580       0.150       0.032       1.738          0.0537       74.1636             0.000           100.000          0.31         0.46       0.075          0.191         0.00207514            0.00305176
      149040         1656.000         75.84          641.05          1.71           0.566       0.145       0.033       1.736          0.0540       74.1253             0.000           100.000          0.30         0.44       0.073          0.191         0.00194830            0.25024414
      150120         1668.000         75.84          640.58          1.71           0.566       0.145       0.033       1.737          0.0540       74.1247             0.000           100.000          0.30         0.44       0.073          0.191         0.00189855           -0.37231442
      151200         1680.000         75.83          633.30          1.71           0.561       0.144       0.034       1.734          0.0539       74.1204             0.000           100.000          0.29         0.44       0.073          0.191         0.00195000           -0.99487299
      152280         1692.000         75.81          603.81          1.74           0.543       0.138       0.035       1.729          0.0542       74.0722             0.000           100.000          0.27         0.42       0.073          0.191         0.00194020           -0.85754389
      153360         1704.000         75.77          578.39          1.80           0.531       0.133       0.036       1.718          0.0550       73.9735             0.000           100.000          0.25         0.39       0.076          0.191         0.00185891           -0.11291503
      154440         1716.000         75.72          549.00          1.76           0.519       0.131       0.037       1.719          0.0545       73.9525             0.000           100.000          0.24         0.36       0.081          0.191         0.00181069           -1.25732410
      155520         1728.000         75.67          524.28          1.74           0.509       0.130       0.037       1.719          0.0541       73.9348             0.000           100.000          0.23         0.34       0.084          0.191         0.00177875           -0.90942377
      156600         1740.000         75.63          507.17          1.75           0.503       0.127       0.038       1.723          0.0544       73.8817             0.000           100.000          0.22         0.33       0.085          0.191         0.00177368           -0.32348630
      157680         1752.000         75.62          500.53          1.75           0.501       0.127       0.038       1.729          0.0544       73.8708             0.000           100.000          0.22         0.33       0.084          0.191         0.00177501           -0.21514891
      158760         1764.000         75.63          506.22          1.75           0.504       0.127       0.038       1.736          0.0546       73.8781             0.000           100.000          0.22         0.34       0.084          0.191         0.00178427            1.11999500
      159840         1776.000         75.65          515.59          1.72           0.508       0.129       0.037       1.734          0.0541       73.9236             0.000           100.000          0.22         0.33       0.086          0.191         0.00177728           -0.33721921
      160920         1788.000         75.65          515.66          1.73           0.507       0.129       0.037       1.729          0.0541       73.9247             0.000           100.000          0.22         0.32       0.088          0.191         0.00175798           -1.12609851
      162000         1800.000         75.64          509.62          1.75           0.505       0.127       0.038       1.729          0.0545       73.8833             0.000           100.000          0.21         0.32       0.089          0.191         0.00175464           -0.10986328
      163080         1812.000         75.64          513.09          1.72           0.507       0.129       0.037       1.736          0.0541       73.9209             0.000           100.000          0.21         0.32       0.090          0.191         0.00175125            0.45013425
      164160         1824.000         75.66          521.09          1.73           0.510       0.130       0.037       1.734          0.0542       73.9291             0.000           100.000          0.21         0.31       0.091          0.191         0.00175656           -0.21972656
      165240         1836.000         75.65          516.03          1.73           0.507       0.129       0.037       1.725          0.0540       73.9258             0.000           100.000          0.21         0.31       0.092          0.191         0.00174539           -0.34027100
      166320         1848.000         75.62          499.86          1.75           0.500       0.126       0.038       1.720          0.0543       73.8742             0.000           100.000          0.21         0.31       0.090          0.191         0.00175258            2.39562964
      167400         1860.000         75.61          494.02          1.75           0.498       0.126       0.038       1.730          0.0544       73.8620             0.000           100.000          0.20         0.32       0.088          0.191         0.00177118           -0.43182373
      168480         1872.000         75.61          497.20          1.75           0.500       0.126       0.038       1.733          0.0545       73.8652             0.000           100.000          0.21         0.32       0.088          0.191         0.00177671            0.54168695
      169560         1884.000         75.63          504.94          1.75           0.503       0.127       0.038       1.736          0.0545       73.8767             0.000           100.000          0.21         0.32       0.090          0.191         0.00178118            1.57318103
      170640         1896.000         75.65          517.12          1.72           0.508       0.130       0.037       1.737          0.0542       73.9246             0.000           100.000          0.21         0.32       0.089          0.191         0.00177869            0.00610352
      171720         1908.000         75.67          526.38          1.73           0.512       0.130       0.037       1.734          0.0543       73.9341             0.000           100.000          0.22         0.33       0.087          0.191         0.00179446            0.56457514
      172800         1920.000         75.68          530.56          1.74           0.513       0.130       0.037       1.732          0.0543       73.9385             0.000           100.000          0.22         0.33       0.087          0.191         0.00180128            0.33569333
      173880         1932.000         75.66          521.03          1.73           0.509       0.129       0.037       1.723          0.0541       73.9309             0.000           100.000          0.21         0.32       0.088          0.191         0.00179176           -0.22277831
      174960         1944.000         75.62          499.67          1.75           0.499       0.126       0.038       1.716          0.0542       73.8748             0.000           100.000          0.20         0.31       0.091          0.191         0.00177752            1.57928455
      176040         1956.000         75.59          485.19          1.74           0.493       0.125       0.039       1.728          0.0543       73.8505             0.000           100.000          0.20         0.30       0.093          0.191         0.00175074           -0.10375976
      177120         1968.000         75.58          480.64          1.74           0.490       0.124       0.039       1.731          0.0543       73.8443             0.000           100.000          0.20         0.30       0.093          0.191         0.00173748            0.93078607
