 Calculated Flow and Sedi at section of Ics=          32
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       31320          348.000         78.12          785.30          2.15           0.622       0.145       0.031       1.353          0.0533       75.9710             0.000           100.000          0.30         0.45       0.097          0.204         0.00235972            0.11291503
       32400          360.000         78.11          774.34          2.15           0.615       0.144       0.031       1.349          0.0533       75.9610             0.000           100.000          0.30         0.45       0.095          0.204         0.00234290           -0.33264160
       33480          372.000         78.10          761.83          2.16           0.608       0.141       0.032       1.344          0.0533       75.9479             0.000           100.000          0.30         0.45       0.092          0.204         0.00229595            0.21972656
       34560          384.000         78.10          754.81          2.16           0.603       0.140       0.032       1.342          0.0533       75.9413             0.000           100.000          0.30         0.45       0.090          0.204         0.00228662            0.32348630
       35640          396.000         78.10          750.52          2.16           0.601       0.140       0.032       1.340          0.0532       75.9374             0.000           100.000          0.29         0.45       0.090          0.204         0.00227722            0.34179685
       36720          408.000         78.11          768.39          2.15           0.612       0.143       0.032       1.348          0.0533       75.9526             0.000           100.000          0.30         0.45       0.092          0.204         0.00223821            0.00000000
       37800          420.000         78.12          798.81          2.14           0.631       0.148       0.031       1.358          0.0533       75.9884             0.000           100.000          0.31         0.45       0.096          0.204         0.00235504            1.23596179
       38880          432.000         78.13          804.83          2.14           0.633       0.148       0.031       1.362          0.0534       75.9916             0.000           100.000          0.31         0.44       0.099          0.204         0.00238337            0.22277831
       39960          444.000         78.12          794.56          2.14           0.628       0.147       0.031       1.356          0.0533       75.9877             0.000           100.000          0.30         0.43       0.102          0.204         0.00239021            1.07727051
       41040          456.000         78.11          776.61          2.15           0.617       0.144       0.031       1.350          0.0533       75.9632             0.000           100.000          0.29         0.42       0.103          0.204         0.00236159           -0.89416498
       42120          468.000         78.10          758.59          2.16           0.606       0.141       0.032       1.343          0.0533       75.9448             0.000           100.000          0.27         0.40       0.103          0.204         0.00225386           -0.11291503
       43200          480.000         78.10          759.38          2.16           0.606       0.141       0.032       1.344          0.0533       75.9446             0.000           100.000          0.27         0.39       0.104          0.204         0.00221093           -0.00305176
       44280          492.000         78.11          774.11          2.15           0.615       0.143       0.031       1.349          0.0533       75.9601             0.000           100.000          0.28         0.40       0.104          0.204         0.00223627            0.00305176
       45360          504.000         78.11          775.66          2.15           0.616       0.144       0.031       1.349          0.0533       75.9620             0.000           100.000          0.29         0.41       0.101          0.204         0.00228193            0.21972656
       46440          516.000         78.11          766.95          2.15           0.611       0.142       0.032       1.346          0.0533       75.9523             0.000           100.000          0.29         0.42       0.099          0.204         0.00224555            0.32958981
       47520          528.000         78.11          781.08          2.15           0.620       0.145       0.031       1.352          0.0534       75.9663             0.000           100.000          0.30         0.43       0.096          0.204         0.00224936            0.22277831
       48600          540.000         78.13          803.16          2.14           0.633       0.148       0.031       1.362          0.0534       75.9902             0.000           100.000          0.31         0.46       0.095          0.204         0.00238286            1.14746094
       49680          552.000         78.14          813.28          2.15           0.637       0.149       0.031       1.367          0.0536       75.9967             0.000           100.000          0.32         0.46       0.094          0.204         0.00236890            0.22277831
       50760          564.000         78.14          811.08          2.15           0.635       0.148       0.031       1.363          0.0535       75.9961             0.000           100.000          0.32         0.46       0.093          0.204         0.00235985           -0.56762689
       51840          576.000         78.12          793.38          2.13           0.627       0.147       0.031       1.355          0.0532       75.9874             0.000           100.000          0.31         0.46       0.093          0.204         0.00240584            1.30310047
       52920          588.000         78.11          775.53          2.15           0.616       0.144       0.031       1.349          0.0533       75.9623             0.000           100.000          0.30         0.45       0.093          0.204         0.00235252            0.00610352
       54000          600.000         78.11          768.73          2.15           0.612       0.143       0.032       1.347          0.0533       75.9535             0.000           100.000          0.29         0.43       0.094          0.204         0.00225496           -0.43334958
       55080          612.000         78.11          765.77          2.15           0.610       0.142       0.032       1.346          0.0533       75.9511             0.000           100.000          0.29         0.43       0.094          0.204         0.00224498            0.00000000
       56160          624.000         78.11          780.14          2.15           0.619       0.144       0.031       1.352          0.0533       75.9656             0.000           100.000          0.30         0.43       0.095          0.204         0.00224912           -0.33874509
       57240          636.000         78.13          800.50          2.14           0.632       0.148       0.031       1.359          0.0534       75.9888             0.000           100.000          0.31         0.45       0.097          0.204         0.00236290            0.80261230
       58320          648.000         78.13          807.05          2.14           0.634       0.148       0.031       1.363          0.0535       75.9930             0.000           100.000          0.31         0.45       0.096          0.204         0.00236396            0.33569333
       59400          660.000         78.13          799.11          2.14           0.631       0.148       0.031       1.356          0.0533       75.9891             0.000           100.000          0.31         0.45       0.096          0.204         0.00237639            0.23193358
       60480          672.000         78.11          777.97          2.15           0.618       0.144       0.031       1.350          0.0533       75.9647             0.000           100.000          0.30         0.44       0.094          0.204         0.00236710            0.89721674
       61560          684.000         78.10          756.94          2.16           0.604       0.141       0.032       1.342          0.0533       75.9436             0.000           100.000          0.29         0.43       0.093          0.204         0.00227364           -0.43945312
       62640          696.000         78.09          747.53          2.16           0.599       0.139       0.032       1.339          0.0532       75.9346             0.000           100.000          0.28         0.43       0.091          0.204         0.00223040            0.73852533
       63720          708.000         78.09          744.31          2.16           0.597       0.139       0.032       1.338          0.0532       75.9313             0.000           100.000          0.28         0.43       0.090          0.204         0.00222953            0.59814447
       64800          720.000         78.10          751.67          2.16           0.601       0.140       0.032       1.341          0.0533       75.9380             0.000           100.000          0.29         0.44       0.088          0.204         0.00222502            0.74768060
       65880          732.000         78.11          765.22          2.15           0.610       0.142       0.032       1.346          0.0533       75.9505             0.000           100.000          0.30         0.46       0.087          0.204         0.00225384           -0.22277831
       66960          744.000         78.10          760.22          2.16           0.607       0.141       0.032       1.344          0.0533       75.9462             0.000           100.000          0.30         0.46       0.085          0.204         0.00228521            0.43945312
       68040          756.000         78.09          742.56          2.16           0.596       0.139       0.032       1.336          0.0532       75.9301             0.000           100.000          0.29         0.45       0.085          0.204         0.00226966            0.78430170
       69120          768.000         78.10          752.42          2.16           0.602       0.140       0.032       1.342          0.0533       75.9384             0.000           100.000          0.29         0.44       0.088          0.204         0.00219464            0.51269531
       70200          780.000         78.12          782.92          2.15           0.621       0.145       0.031       1.353          0.0534       75.9681             0.000           100.000          0.30         0.44       0.093          0.204         0.00224726           -0.22277831
       71280          792.000         78.11          778.58          2.15           0.618       0.144       0.031       1.350          0.0533       75.9650             0.000           100.000          0.29         0.42       0.098          0.204         0.00232575            0.00305176
       72360          804.000         78.10          754.06          2.16           0.603       0.140       0.032       1.341          0.0532       75.9411             0.000           100.000          0.27         0.40       0.100          0.204         0.00223547            0.00915527
       73440          816.000         78.10          751.23          2.16           0.601       0.140       0.032       1.340          0.0532       75.9380             0.000           100.000          0.27         0.39       0.100          0.204         0.00219358            0.19531249
       74520          828.000         78.11          767.81          2.15           0.611       0.142       0.032       1.347          0.0533       75.9526             0.000           100.000          0.28         0.40       0.100          0.204         0.00218217            0.10986328
       75600          840.000         78.12          793.06          2.13           0.627       0.147       0.031       1.356          0.0533       75.9870             0.000           100.000          0.29         0.41       0.101          0.204         0.00226240            1.77917469
       76680          852.000         78.14          810.44          2.14           0.636       0.149       0.031       1.368          0.0536       75.9945             0.000           100.000          0.30         0.42       0.102          0.204         0.00235882            0.78124994
       77760          864.000         78.16          825.06          2.16           0.641       0.150       0.031       1.375          0.0539       76.0038             0.000           100.000          0.30         0.41       0.104          0.204         0.00228713            0.68359369
       78840          876.000         78.16          827.58          2.16           0.642       0.150       0.031       1.375          0.0539       76.0056             0.000           100.000          0.30         0.42       0.102          0.204         0.00227571            0.57067865
       79920          888.000         78.16          826.67          2.16           0.641       0.150       0.031       1.374          0.0539       76.0053             0.000           100.000          0.30         0.43       0.099          0.204         0.00225893            0.33874509
       81000          900.000         78.16          828.06          2.16           0.642       0.150       0.031       1.375          0.0539       76.0059             0.000           100.000          0.31         0.43       0.097          0.204         0.00226748            0.00305176
       82080          912.000         78.17          831.08          2.16           0.643       0.150       0.030       1.378          0.0540       76.0076             0.000           100.000          0.31         0.44       0.096          0.204         0.00226348           -0.34179685
       83160          924.000         78.17          832.36          2.16           0.643       0.150       0.030       1.378          0.0540       76.0085             0.000           100.000          0.31         0.44       0.096          0.204         0.00225696            0.46081540
       84240          936.000         78.17          829.38          2.16           0.642       0.150       0.030       1.374          0.0539       76.0071             0.000           100.000          0.31         0.44       0.096          0.204         0.00225483           -0.45471188
       85320          948.000         78.15          819.25          2.15           0.638       0.149       0.031       1.368          0.0537       76.0011             0.000           100.000          0.30         0.43       0.097          0.204         0.00227354            0.00305176
       86400          960.000         78.15          817.66          2.15           0.638       0.149       0.031       1.370          0.0537       75.9994             0.000           100.000          0.30         0.43       0.098          0.204         0.00228806            0.23193358
       87480          972.000         78.17          830.31          2.16           0.643       0.150       0.030       1.379          0.0540       76.0067             0.000           100.000          0.31         0.43       0.097          0.204         0.00225938            0.68969721
       88560          984.000         78.17          829.53          2.16           0.642       0.150       0.030       1.374          0.0539       76.0074             0.000           100.000          0.31         0.44       0.094          0.204         0.00225785            0.23193358
       89640          996.000         78.14          807.31          2.14           0.633       0.148       0.031       1.357          0.0534       75.9949             0.000           100.000          0.30         0.43       0.096          0.204         0.00227276           -0.22277831
       90720         1008.000         78.12          798.62          2.14           0.631       0.148       0.031       1.358          0.0533       75.9883             0.000           100.000          0.29         0.41       0.102          0.204         0.00231871            1.46179187
       91800         1020.000         78.14          811.73          2.14           0.636       0.149       0.031       1.369          0.0536       75.9954             0.000           100.000          0.29         0.41       0.103          0.204         0.00231936            0.43945312
       92880         1032.000         78.17          835.02          2.16           0.645       0.150       0.030       1.384          0.0542       76.0089             0.000           100.000          0.30         0.42       0.100          0.204         0.00225953            0.68359369
       93960         1044.000         78.21          861.81          2.18           0.655       0.152       0.030       1.399          0.0547       76.0247             0.000           100.000          0.31         0.44       0.096          0.204         0.00217089            0.92163080
       95040         1056.000         78.24          888.88          2.20           0.664       0.154       0.030       1.414          0.0553       76.0405             0.000           100.000          0.33         0.46       0.091          0.204         0.00211496            1.15966785
       96120         1068.000         78.28          915.38          2.22           0.674       0.155       0.030       1.427          0.0558       76.0538             0.000           100.000          0.33         0.46       0.092          0.204         0.00211289            0.57373047
       97200         1080.000         78.31          938.91          2.24           0.681       0.156       0.030       1.437          0.0562       76.0690             0.000           100.000          0.33         0.45       0.097          0.204         0.00225809            0.47302243
       98280         1092.000         78.33          958.58          2.25           0.688       0.158       0.030       1.446          0.0565       76.0799             0.000           100.000          0.33         0.45       0.099          0.204         0.00225426            0.46691892
       99360         1104.000         78.35          971.77          2.26           0.692       0.158       0.030       1.451          0.0567       76.0874             0.000           100.000          0.33         0.45       0.098          0.204         0.00225891            0.59509271
      100440         1116.000         78.36          980.02          2.27           0.695       0.159       0.030       1.454          0.0569       76.0921             0.000           100.000          0.34         0.48       0.094          0.204         0.00226926            0.12207031
      101520         1128.000         78.37          986.94          2.27           0.697       0.159       0.030       1.457          0.0570       76.0979             0.000           100.000          0.36         0.51       0.088          0.204         0.00235625            2.00500488
      102600         1140.000         78.38          992.56          2.28           0.699       0.159       0.030       1.459          0.0571       76.0995             0.000           100.000          0.36         0.50       0.089          0.204         0.00234982            0.82702631
      103680         1152.000         78.38          998.52          2.28           0.701       0.160       0.030       1.461          0.0572       76.1012             0.000           100.000          0.35         0.49       0.092          0.204         0.00231317            0.46691892
      104760         1164.000         78.39         1003.70          2.29           0.703       0.160       0.030       1.463          0.0573       76.1026             0.000           100.000          0.35         0.48       0.094          0.204         0.00229906           -0.71716303
      105840         1176.000         78.40         1007.67          2.29           0.704       0.160       0.030       1.465          0.0574       76.1037             0.000           100.000          0.35         0.48       0.094          0.204         0.00228959           -0.59814447
      106920         1188.000         78.40         1009.11          2.29           0.704       0.160       0.030       1.465          0.0574       76.1041             0.000           100.000          0.34         0.47       0.096          0.204         0.00227295           -0.11596679
      108000         1200.000         78.40         1008.62          2.29           0.704       0.160       0.030       1.464          0.0574       76.1041             0.000           100.000          0.34         0.45       0.099          0.204         0.00225298           -0.11901855
      109080         1212.000         78.39         1005.05          2.29           0.703       0.160       0.030       1.462          0.0573       76.1032             0.000           100.000          0.33         0.44       0.101          0.204         0.00224881           -0.12512207
      110160         1224.000         78.39          999.33          2.29           0.701       0.160       0.030       1.459          0.0572       76.1017             0.000           100.000          0.33         0.44       0.102          0.204         0.00225856            0.12817383
      111240         1236.000         78.38          992.50          2.28           0.699       0.159       0.030       1.457          0.0570       76.0998             0.000           100.000          0.32         0.43       0.103          0.204         0.00226649            0.10070800
      112320         1248.000         78.38          994.00          2.28           0.700       0.159       0.030       1.460          0.0571       76.0998             0.000           100.000          0.32         0.43       0.104          0.204         0.00228365           -0.51574707
      113400         1260.000         78.40         1008.38          2.29           0.704       0.160       0.030       1.466          0.0574       76.1037             0.000           100.000          0.33         0.44       0.102          0.204         0.00225388            0.47302243
      114480         1272.000         78.40         1010.95          2.30           0.705       0.160       0.030       1.465          0.0574       76.1048             0.000           100.000          0.33         0.45       0.099          0.204         0.00225223            0.24414061
      115560         1284.000         78.39          999.73          2.29           0.701       0.160       0.030       1.459          0.0572       76.1019             0.000           100.000          0.34         0.46       0.097          0.204         0.00226473           -0.23498534
      116640         1296.000         78.41         1019.06          2.30           0.709       0.161       0.030       1.474          0.0576       76.1061             0.000           100.000          0.34         0.47       0.095          0.204         0.00226473            0.47607419
      117720         1308.000         78.47         1077.69          2.36           0.728       0.163       0.030       1.499          0.0589       76.1102             0.000           100.000          0.35         0.47       0.096          0.204         0.00209006            1.19018543
      118800         1320.000         78.51         1107.06          2.40           0.737       0.164       0.030       1.504          0.0594       76.1109             0.000           100.000          0.36         0.47       0.096          0.204         0.00199615            0.24108885
      119880         1332.000         78.51         1106.69          2.40           0.736       0.164       0.030       1.501          0.0594       76.1109             0.000           100.000          0.35         0.45       0.098          0.204         0.00196550            0.36315918
      120960         1344.000         78.50         1093.84          2.39           0.732       0.163       0.030       1.495          0.0591       76.1106             0.000           100.000          0.34         0.44       0.101          0.204         0.00198186           -0.47912595
      122040         1356.000         78.48         1079.31          2.37           0.727       0.163       0.030       1.490          0.0588       76.1104             0.000           100.000          0.35         0.45       0.098          0.204         0.00202809            0.72021478
      123120         1368.000         78.48         1085.14          2.37           0.730       0.163       0.030       1.495          0.0590       76.1104             0.000           100.000          0.36         0.47       0.094          0.204         0.00205217            0.24108885
      124200         1380.000         78.50         1103.62          2.39           0.736       0.164       0.030       1.503          0.0594       76.1108             0.000           100.000          0.36         0.48       0.092          0.204         0.00202017            0.36010739
      125280         1392.000         78.50         1092.14          2.38           0.731       0.163       0.030       1.493          0.0591       76.1106             0.000           100.000          0.36         0.48       0.091          0.204         0.00203381           -0.95825189
      126360         1404.000         78.45         1050.75          2.34           0.717       0.161       0.030       1.474          0.0582       76.1098             0.000           100.000          0.35         0.47       0.092          0.204         0.00211994           -0.47912595
      127440         1416.000         78.40         1004.86          2.29           0.702       0.159       0.030       1.456          0.0572       76.1040             0.000           100.000          0.34         0.46       0.095          0.204         0.00224738           -0.94909662
      128520         1428.000         78.34          957.66          2.26           0.686       0.157       0.030       1.436          0.0564       76.0820             0.000           100.000          0.32         0.44       0.095          0.204         0.00222808           -0.93994135
      129600         1440.000         78.29          919.59          2.23           0.673       0.155       0.030       1.420          0.0557       76.0603             0.000           100.000          0.32         0.43       0.094          0.204         0.00214610           -1.28479004
      130680         1452.000         78.26          894.94          2.21           0.665       0.154       0.030       1.408          0.0552       76.0461             0.000           100.000          0.32         0.44       0.090          0.204         0.00204327           -0.69580078
      131760         1464.000         78.24          881.41          2.20           0.661       0.153       0.030       1.404          0.0550       76.0377             0.000           100.000          0.32         0.47       0.085          0.204         0.00210797            0.11596679
      132840         1476.000         78.23          875.89          2.20           0.659       0.153       0.030       1.401          0.0549       76.0344             0.000           100.000          0.33         0.47       0.083          0.204         0.00213496            0.00610352
      133920         1488.000         78.22          864.72          2.19           0.655       0.152       0.030       1.394          0.0547       76.0283             0.000           100.000          0.32         0.47       0.084          0.204         0.00215221           -0.11596679
      135000         1500.000         78.19          848.75          2.18           0.649       0.151       0.030       1.384          0.0543       76.0190             0.000           100.000          0.32         0.48       0.080          0.204         0.00220973           -0.68359369
      136080         1512.000         78.18          837.70          2.17           0.645       0.150       0.030       1.379          0.0541       76.0121             0.000           100.000          0.33         0.51       0.075          0.204         0.00230288            0.00610352
      137160         1524.000         78.17          834.55          2.16           0.644       0.150       0.030       1.378          0.0541       76.0100             0.000           100.000          0.34         0.55       0.069          0.204         0.00235981           -0.11291503
      138240         1536.000         78.15          815.73          2.15           0.636       0.149       0.031       1.362          0.0536       75.9999             0.000           100.000          0.35         0.57       0.064          0.204         0.00238372           -0.90332025
      139320         1548.000         78.10          756.30          2.16           0.604       0.141       0.032       1.341          0.0532       75.9435             0.000           100.000          0.31         0.54       0.065          0.204         0.00239874            0.10986328
      140400         1560.000         78.07          714.84          2.22           0.579       0.133       0.034       1.323          0.0537       75.8483             0.000           100.000          0.27         0.46       0.072          0.204         0.00228667           -0.41503903
      141480         1572.000         78.04          677.61          2.26           0.556       0.126       0.035       1.305          0.0538       75.7802             0.000           100.000          0.24         0.43       0.074          0.204         0.00218403           -0.72021478
      142560         1584.000         78.01          650.31          2.27           0.540       0.122       0.036       1.292          0.0536       75.7420             0.000           100.000          0.23         0.43       0.069          0.204         0.00211829           -0.40588376
      143640         1596.000         78.00          635.33          2.27           0.531       0.120       0.037       1.284          0.0534       75.7306             0.000           100.000          0.23         0.42       0.068          0.204         0.00204914            0.20141600
      144720         1608.000         78.01          647.70          2.27           0.539       0.122       0.036       1.294          0.0537       75.7345             0.000           100.000          0.23         0.41       0.072          0.204         0.00200872            0.30212402
      145800         1620.000         78.05          690.41          2.25           0.564       0.129       0.035       1.316          0.0539       75.8002             0.000           100.000          0.25         0.42       0.075          0.204         0.00208369            0.30822751
      146880         1632.000         78.05          692.88          2.24           0.565       0.129       0.035       1.314          0.0537       75.8112             0.000           100.000          0.25         0.44       0.072          0.204         0.00219238            0.24719237
      147960         1644.000         78.02          658.31          2.27           0.544       0.123       0.036       1.295          0.0537       75.7500             0.000           100.000          0.24         0.43       0.069          0.204         0.00215816            0.33874509
      149040         1656.000         78.00          639.67          2.27           0.534       0.121       0.037       1.287          0.0535       75.7322             0.000           100.000          0.23         0.42       0.068          0.204         0.00205222           -0.20141600
      150120         1668.000         78.00          641.50          2.27           0.535       0.121       0.037       1.289          0.0536       75.7326             0.000           100.000          0.23         0.42       0.068          0.204         0.00205010            0.40283200
      151200         1680.000         77.99          629.55          2.26           0.527       0.120       0.037       1.280          0.0533       75.7285             0.000           100.000          0.22         0.42       0.068          0.204         0.00205057           -0.30212402
      152280         1692.000         77.96          599.22          2.24           0.510       0.116       0.038       1.261          0.0527       75.7160             0.000           100.000          0.21         0.39       0.070          0.204         0.00198909           -0.40283200
      153360         1704.000         77.91          569.09          2.21           0.495       0.114       0.038       1.232          0.0517       75.6976             0.000           100.000          0.19         0.36       0.075          0.204         0.00197597           -0.39672849
      154440         1716.000         77.86          540.16          2.18           0.482       0.112       0.038       1.208          0.0508       75.6777             0.000           100.000          0.18         0.33       0.080          0.204         0.00197806           -1.57470703
      155520         1728.000         77.81          517.58          2.15           0.471       0.110       0.039       1.189          0.0501       75.6613             0.000           100.000          0.17         0.32       0.081          0.204         0.00195114           -0.18920898
      156600         1740.000         77.78          503.06          2.13           0.464       0.109       0.039       1.177          0.0495       75.6538             0.000           100.000          0.17         0.32       0.081          0.204         0.00197213           -0.09765624
      157680         1752.000         77.77          500.30          2.12           0.463       0.109       0.039       1.178          0.0495       75.6519             0.000           100.000          0.17         0.32       0.081          0.204         0.00198623           -0.00305176
      158760         1764.000         77.79          509.67          2.13           0.468       0.110       0.039       1.190          0.0499       75.6562             0.000           100.000          0.17         0.32       0.081          0.204         0.00197523           -0.29296872
      159840         1776.000         77.81          517.41          2.15           0.472       0.110       0.039       1.196          0.0502       75.6604             0.000           100.000          0.17         0.31       0.084          0.204         0.00195815            1.35498035
      160920         1788.000         77.80          513.17          2.14           0.469       0.110       0.039       1.188          0.0499       75.6594             0.000           100.000          0.17         0.30       0.086          0.204         0.00194756            1.73950183
      162000         1800.000         77.79          508.59          2.13           0.467       0.109       0.039       1.185          0.0498       75.6561             0.000           100.000          0.16         0.30       0.086          0.204         0.00195352           -0.19531249
      163080         1812.000         77.80          516.53          2.14           0.472       0.110       0.039       1.197          0.0501       75.6600             0.000           100.000          0.17         0.30       0.087          0.204         0.00194941            1.81274402
      164160         1824.000         77.82          522.33          2.15           0.474       0.110       0.039       1.200          0.0503       75.6622             0.000           100.000          0.16         0.29       0.089          0.204         0.00193494           -0.09765624
      165240         1836.000         77.80          512.03          2.14           0.469       0.109       0.039       1.185          0.0499       75.6584             0.000           100.000          0.16         0.29       0.088          0.204         0.00193876           -0.58288568
      166320         1848.000         77.77          496.05          2.12           0.461       0.108       0.039       1.173          0.0493       75.6506             0.000           100.000          0.16         0.30       0.086          0.204         0.00196253           -0.19226073
      167400         1860.000         77.76          493.64          2.11           0.459       0.108       0.039       1.173          0.0493       75.6494             0.000           100.000          0.16         0.30       0.084          0.204         0.00195729            0.29296872
      168480         1872.000         77.77          499.30          2.12           0.463       0.109       0.039       1.179          0.0495       75.6513             0.000           100.000          0.16         0.30       0.086          0.204         0.00196437            0.39062497
      169560         1884.000         77.79          508.55          2.13           0.468       0.109       0.039       1.189          0.0499       75.6555             0.000           100.000          0.16         0.30       0.086          0.204         0.00196020            0.10070800
      170640         1896.000         77.81          520.80          2.15           0.474       0.110       0.039       1.200          0.0503       75.6614             0.000           100.000          0.17         0.31       0.084          0.204         0.00194964            0.19226073
      171720         1908.000         77.83          528.81          2.16           0.477       0.111       0.038       1.207          0.0505       75.6677             0.000           100.000          0.17         0.32       0.083          0.204         0.00196228           -0.09765624
      172800         1920.000         77.83          529.98          2.16           0.478       0.111       0.038       1.205          0.0505       75.6692             0.000           100.000          0.17         0.31       0.084          0.204         0.00195582            0.19531249
      173880         1932.000         77.81          516.28          2.15           0.470       0.110       0.039       1.189          0.0500       75.6607             0.000           100.000          0.17         0.30       0.086          0.204         0.00194592           -0.23498534
      174960         1944.000         77.76          492.19          2.11           0.458       0.108       0.039       1.168          0.0492       75.6495             0.000           100.000          0.16         0.29       0.089          0.204         0.00196790           -0.77514642
      176040         1956.000         77.75          483.11          2.10           0.453       0.107       0.039       1.165          0.0490       75.6454             0.000           100.000          0.15         0.28       0.091          0.204         0.00194627            0.48522946
      177120         1968.000         77.74          479.92          2.10           0.451       0.106       0.039       1.163          0.0489       75.6440             0.000           100.000          0.16         0.29       0.088          0.204         0.00193675            0.47912595
