 Calculated Flow and Sedi at section of Ics=          33
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       35640          396.000         77.77          750.75          1.62           0.551       0.151       0.033       1.772          0.0530       76.1488             0.000           100.000          0.29         0.43       0.089          0.201         0.00288895           -0.16174315
       36720          408.000         77.78          767.88          1.63           0.560       0.153       0.033       1.771          0.0531       76.1491             0.000           100.000          0.30         0.43       0.091          0.201         0.00284357            0.16784666
       37800          420.000         77.79          798.33          1.64           0.577       0.156       0.032       1.768          0.0534       76.1498             0.000           100.000          0.31         0.44       0.094          0.201         0.00304159            0.16784666
       38880          432.000         77.80          804.67          1.65           0.579       0.156       0.032       1.767          0.0535       76.1500             0.000           100.000          0.30         0.43       0.098          0.201         0.00313065            0.00000000
       39960          444.000         77.79          795.27          1.64           0.575       0.156       0.032       1.768          0.0533       76.1497             0.000           100.000          0.30         0.42       0.100          0.201         0.00311664            0.63781738
       41040          456.000         77.78          777.17          1.63           0.565       0.154       0.033       1.769          0.0532       76.1494             0.000           100.000          0.29         0.40       0.101          0.201         0.00304868            0.15258788
       42120          468.000         77.77          758.75          1.62           0.555       0.151       0.033       1.771          0.0531       76.1490             0.000           100.000          0.28         0.39       0.102          0.201         0.00287947            0.00000000
       43200          480.000         77.77          758.53          1.62           0.555       0.151       0.033       1.771          0.0531       76.1490             0.000           100.000          0.27         0.38       0.103          0.201         0.00280297            0.80871576
       44280          492.000         77.78          774.08          1.63           0.564       0.153       0.033       1.771          0.0532       76.1493             0.000           100.000          0.28         0.39       0.102          0.201         0.00284655           -0.64086908
       45360          504.000         77.78          775.91          1.63           0.564       0.154       0.033       1.770          0.0532       76.1493             0.000           100.000          0.28         0.40       0.100          0.201         0.00293640           -0.32348630
       46440          516.000         77.78          767.30          1.63           0.560       0.152       0.033       1.770          0.0531       76.1492             0.000           100.000          0.29         0.41       0.097          0.201         0.00287521           -0.96130365
       47520          528.000         77.79          780.55          1.64           0.567       0.154       0.033       1.770          0.0532       76.1494             0.000           100.000          0.30         0.42       0.095          0.201         0.00287284            0.79650873
       48600          540.000         77.80          802.73          1.65           0.579       0.157       0.032       1.770          0.0534       76.1499             0.000           100.000          0.31         0.44       0.094          0.201         0.00310686            0.16174315
       49680          552.000         77.81          813.08          1.66           0.581       0.156       0.032       1.764          0.0536       76.1505             0.000           100.000          0.31         0.45       0.092          0.201         0.00314291           -0.14953612
       50760          564.000         77.81          811.73          1.66           0.580       0.156       0.032       1.761          0.0535       76.1504             0.000           100.000          0.31         0.45       0.092          0.201         0.00312100           -0.32348630
       51840          576.000         77.79          794.02          1.64           0.574       0.156       0.032       1.767          0.0533       76.1497             0.000           100.000          0.31         0.45       0.092          0.201         0.00314247           -0.15258788
       52920          588.000         77.78          775.94          1.63           0.564       0.153       0.033       1.769          0.0532       76.1493             0.000           100.000          0.30         0.43       0.092          0.201         0.00304608           -0.15869141
       54000          600.000         77.78          768.81          1.63           0.561       0.153       0.033       1.770          0.0531       76.1492             0.000           100.000          0.29         0.42       0.092          0.201         0.00288670            0.00000000
       55080          612.000         77.78          766.06          1.63           0.559       0.152       0.033       1.771          0.0531       76.1491             0.000           100.000          0.29         0.42       0.093          0.201         0.00286306           -0.48522946
       56160          624.000         77.78          779.86          1.64           0.567       0.154       0.033       1.770          0.0532       76.1494             0.000           100.000          0.29         0.42       0.094          0.201         0.00286911            0.48828122
       57240          636.000         77.80          800.14          1.65           0.578       0.156       0.032       1.768          0.0534       76.1498             0.000           100.000          0.30         0.43       0.095          0.201         0.00306558            0.64697260
       58320          648.000         77.80          806.91          1.65           0.579       0.156       0.032       1.767          0.0535       76.1501             0.000           100.000          0.30         0.44       0.095          0.201         0.00310960           -0.16479491
       59400          660.000         77.80          799.98          1.65           0.577       0.156       0.032       1.763          0.0533       76.1499             0.000           100.000          0.30         0.44       0.094          0.201         0.00309994           -0.16479491
       60480          672.000         77.78          778.58          1.64           0.566       0.154       0.033       1.769          0.0532       76.1494             0.000           100.000          0.29         0.43       0.093          0.201         0.00306651           -1.92260730
       61560          684.000         77.77          757.45          1.62           0.555       0.151       0.033       1.771          0.0531       76.1489             0.000           100.000          0.29         0.42       0.091          0.201         0.00290224            0.00305176
       62640          696.000         77.77          747.62          1.62           0.549       0.150       0.033       1.772          0.0530       76.1487             0.000           100.000          0.29         0.42       0.090          0.201         0.00282179            0.00000000
       63720          708.000         77.76          744.14          1.62           0.548       0.150       0.033       1.772          0.0529       76.1486             0.000           100.000          0.29         0.42       0.088          0.201         0.00281360            0.31127930
       64800          720.000         77.77          751.39          1.62           0.551       0.151       0.033       1.772          0.0530       76.1488             0.000           100.000          0.29         0.43       0.087          0.201         0.00280405           -0.16784666
       65880          732.000         77.78          765.17          1.63           0.559       0.152       0.033       1.770          0.0531       76.1491             0.000           100.000          0.30         0.44       0.086          0.201         0.00286528            0.32043454
       66960          744.000         77.77          759.97          1.63           0.556       0.152       0.033       1.770          0.0531       76.1490             0.000           100.000          0.30         0.45       0.084          0.201         0.00293468           -0.32348630
       68040          756.000         77.76          743.02          1.61           0.547       0.150       0.033       1.772          0.0529       76.1486             0.000           100.000          0.29         0.44       0.084          0.201         0.00287335           -0.31127930
       69120          768.000         77.77          751.61          1.62           0.552       0.151       0.033       1.772          0.0530       76.1488             0.000           100.000          0.29         0.43       0.086          0.201         0.00276387            0.95825189
       70200          780.000         77.79          782.59          1.64           0.568       0.154       0.032       1.770          0.0533       76.1495             0.000           100.000          0.30         0.43       0.091          0.201         0.00285905            0.32348630
       71280          792.000         77.78          779.14          1.64           0.566       0.154       0.033       1.769          0.0532       76.1494             0.000           100.000          0.29         0.41       0.096          0.201         0.00300033           -0.16479491
       72360          804.000         77.77          754.58          1.62           0.553       0.151       0.033       1.771          0.0530       76.1489             0.000           100.000          0.27         0.39       0.098          0.201         0.00284651           -0.48217770
       73440          816.000         77.77          751.53          1.62           0.552       0.151       0.033       1.773          0.0530       76.1488             0.000           100.000          0.27         0.38       0.099          0.201         0.00274717           -0.17089842
       74520          828.000         77.78          767.69          1.63           0.560       0.153       0.033       1.771          0.0531       76.1492             0.000           100.000          0.28         0.38       0.099          0.201         0.00276293           -0.16479491
       75600          840.000         77.79          792.64          1.64           0.573       0.156       0.032       1.768          0.0533       76.1497             0.000           100.000          0.29         0.40       0.099          0.201         0.00290068            0.96740717
       76680          852.000         77.81          809.55          1.66           0.580       0.157       0.032       1.769          0.0536       76.1502             0.000           100.000          0.29         0.41       0.101          0.201         0.00309535            0.31433102
       77760          864.000         77.83          824.72          1.68           0.584       0.156       0.032       1.760          0.0538       76.1510             0.000           100.000          0.29         0.40       0.102          0.201         0.00307375           -0.80261230
       78840          876.000         77.83          827.48          1.68           0.584       0.156       0.032       1.757          0.0538       76.1512             0.000           100.000          0.29         0.40       0.101          0.201         0.00306882           -0.63476562
       79920          888.000         77.83          826.88          1.68           0.584       0.156       0.032       1.756          0.0538       76.1512             0.000           100.000          0.29         0.41       0.098          0.201         0.00304578           -0.48217770
       81000          900.000         77.83          828.14          1.68           0.584       0.156       0.032       1.757          0.0538       76.1512             0.000           100.000          0.30         0.42       0.096          0.201         0.00305819            0.16174315
       82080          912.000         77.84          830.75          1.69           0.585       0.156       0.032       1.755          0.0538       76.1514             0.000           100.000          0.30         0.43       0.095          0.201         0.00306582            0.48522946
       83160          924.000         77.84          832.23          1.69           0.585       0.156       0.032       1.755          0.0539       76.1515             0.000           100.000          0.30         0.43       0.095          0.201         0.00306592           -0.32958981
       84240          936.000         77.84          829.81          1.69           0.584       0.156       0.032       1.754          0.0538       76.1514             0.000           100.000          0.30         0.43       0.095          0.201         0.00305105            0.00000000
       85320          948.000         77.82          819.84          1.67           0.582       0.156       0.032       1.757          0.0536       76.1509             0.000           100.000          0.30         0.42       0.095          0.201         0.00303991           -0.96740717
       86400          960.000         77.82          817.20          1.67           0.581       0.156       0.032       1.761          0.0536       76.1507             0.000           100.000          0.29         0.42       0.097          0.201         0.00304694            0.15563965
       87480          972.000         77.84          829.66          1.68           0.585       0.156       0.032       1.759          0.0538       76.1513             0.000           100.000          0.30         0.42       0.096          0.201         0.00305527           -0.00915527
       88560          984.000         77.84          830.28          1.69           0.584       0.156       0.032       1.753          0.0538       76.1514             0.000           100.000          0.30         0.43       0.093          0.201         0.00306215           -0.97045892
       89640          996.000         77.81          808.80          1.66           0.579       0.156       0.032       1.756          0.0534       76.1504             0.000           100.000          0.29         0.42       0.094          0.201         0.00300161           -1.44653308
       90720         1008.000         77.79          798.33          1.64           0.577       0.156       0.032       1.768          0.0534       76.1498             0.000           100.000          0.28         0.40       0.100          0.201         0.00300349           -0.32653809
       91800         1020.000         77.81          810.81          1.66           0.580       0.157       0.032       1.767          0.0536       76.1503             0.000           100.000          0.28         0.39       0.102          0.201         0.00305021            0.32653809
       92880         1032.000         77.84          833.88          1.69           0.586       0.157       0.032       1.761          0.0540       76.1515             0.000           100.000          0.29         0.41       0.099          0.201         0.00306287            0.48522946
       93960         1044.000         77.88          860.39          1.72           0.592       0.156       0.032       1.751          0.0543       76.1528             0.000           100.000          0.30         0.43       0.095          0.201         0.00305702            0.32653809
       95040         1056.000         77.91          887.67          1.76           0.599       0.156       0.032       1.741          0.0547       76.1542             0.000           100.000          0.31         0.45       0.090          0.201         0.00308067           -0.48522946
       96120         1068.000         77.94          914.22          1.79           0.605       0.156       0.032       1.731          0.0551       76.1556             0.000           100.000          0.31         0.45       0.090          0.201         0.00315545            0.48217770
       97200         1080.000         77.98          938.11          1.82           0.610       0.156       0.032       1.722          0.0554       76.1570             0.000           100.000          0.30         0.44       0.095          0.201         0.00342596            0.62255859
       98280         1092.000         78.00          957.73          1.83           0.615       0.157       0.032       1.713          0.0553       76.1750             0.000           100.000          0.30         0.44       0.097          0.201         0.00348404            0.63781738
       99360         1104.000         78.02          971.05          1.83           0.617       0.158       0.032       1.707          0.0553       76.1901             0.000           100.000          0.31         0.44       0.097          0.201         0.00353225            0.32958981
      100440         1116.000         78.03          979.73          1.83           0.619       0.158       0.031       1.704          0.0552       76.1996             0.000           100.000          0.32         0.46       0.093          0.201         0.00356358            0.01220703
      101520         1128.000         78.04          986.62          1.83           0.621       0.158       0.031       1.700          0.0552       76.2071             0.000           100.000          0.33         0.49       0.087          0.201         0.00369570            0.32653809
      102600         1140.000         78.04          992.22          1.83           0.622       0.158       0.031       1.698          0.0552       76.2131             0.000           100.000          0.33         0.49       0.087          0.201         0.00370598           -0.50659174
      103680         1152.000         78.05          998.62          1.82           0.623       0.159       0.031       1.696          0.0550       76.2275             0.000           100.000          0.32         0.48       0.091          0.201         0.00367452            2.87170386
      104760         1164.000         78.06         1003.30          1.83           0.624       0.159       0.031       1.693          0.0551       76.2276             0.000           100.000          0.32         0.47       0.092          0.201         0.00367549            2.05688453
      105840         1176.000         78.06         1007.44          1.83           0.625       0.159       0.031       1.692          0.0551       76.2278             0.000           100.000          0.32         0.47       0.092          0.201         0.00367475            0.82397455
      106920         1188.000         78.06         1008.84          1.84           0.625       0.159       0.031       1.691          0.0551       76.2278             0.000           100.000          0.32         0.46       0.094          0.201         0.00366326            0.50048828
      108000         1200.000         78.06         1008.62          1.84           0.625       0.159       0.031       1.690          0.0551       76.2278             0.000           100.000          0.31         0.44       0.098          0.201         0.00364147           -0.00305176
      109080         1212.000         78.06         1005.34          1.83           0.624       0.159       0.031       1.691          0.0551       76.2277             0.000           100.000          0.30         0.43       0.100          0.201         0.00361868            0.14953612
      110160         1224.000         78.05          999.64          1.83           0.623       0.159       0.031       1.692          0.0550       76.2275             0.000           100.000          0.30         0.43       0.101          0.201         0.00361167            1.95922840
      111240         1236.000         78.05          992.89          1.83           0.622       0.158       0.031       1.695          0.0551       76.2148             0.000           100.000          0.30         0.42       0.102          0.201         0.00360231           -0.00610352
      112320         1248.000         78.04          993.39          1.83           0.622       0.159       0.031       1.698          0.0552       76.2143             0.000           100.000          0.30         0.42       0.102          0.201         0.00362541            1.33361804
      113400         1260.000         78.06         1007.72          1.83           0.625       0.159       0.031       1.694          0.0551       76.2278             0.000           100.000          0.30         0.43       0.101          0.201         0.00363378            0.16784666
      114480         1272.000         78.07         1011.05          1.84           0.626       0.159       0.031       1.689          0.0551       76.2279             0.000           100.000          0.31         0.44       0.098          0.201         0.00364163           -0.48522946
      115560         1284.000         78.05         1000.22          1.83           0.623       0.159       0.031       1.692          0.0550       76.2276             0.000           100.000          0.31         0.44       0.096          0.201         0.00361577            2.01110816
      116640         1296.000         78.07         1017.12          1.83           0.628       0.160       0.031       1.694          0.0551       76.2409             0.000           100.000          0.32         0.46       0.094          0.201         0.00366383            1.34277332
      117720         1308.000         78.14         1075.19          1.85           0.640       0.162       0.030       1.678          0.0551       76.2856             0.000           100.000          0.32         0.46       0.094          0.201         0.00362561            1.20849609
      118800         1320.000         78.17         1106.67          1.89           0.646       0.162       0.030       1.661          0.0554       76.2858             0.000           100.000          0.32         0.46       0.095          0.201         0.00360753            0.00000000
      119880         1332.000         78.18         1106.97          1.89           0.646       0.162       0.030       1.658          0.0554       76.2858             0.000           100.000          0.32         0.45       0.097          0.201         0.00357291           -1.03454578
      120960         1344.000         78.16         1094.27          1.88           0.643       0.161       0.030       1.659          0.0552       76.2858             0.000           100.000          0.31         0.43       0.100          0.201         0.00355198            0.52185053
      122040         1356.000         78.15         1079.86          1.86           0.640       0.161       0.030       1.665          0.0551       76.2857             0.000           100.000          0.31         0.44       0.097          0.201         0.00355420           -1.37939441
      123120         1368.000         78.15         1084.66          1.86           0.641       0.162       0.030       1.667          0.0552       76.2857             0.000           100.000          0.32         0.46       0.093          0.201         0.00359940            0.70495600
      124200         1380.000         78.17         1103.12          1.88           0.645       0.162       0.030       1.662          0.0554       76.2858             0.000           100.000          0.33         0.47       0.091          0.201         0.00361725           -0.00915527
      125280         1392.000         78.16         1093.19          1.88           0.642       0.161       0.030       1.657          0.0552       76.2858             0.000           100.000          0.33         0.47       0.090          0.201         0.00361346           -0.35705563
      126360         1404.000         78.12         1052.66          1.83           0.633       0.161       0.030       1.666          0.0547       76.2857             0.000           100.000          0.32         0.46       0.091          0.201         0.00357690           -1.53503406
      127440         1416.000         78.07         1007.02          1.84           0.624       0.159       0.031       1.682          0.0550       76.2279             0.000           100.000          0.31         0.45       0.093          0.201         0.00361762           -1.14440906
      128520         1428.000         78.01          959.69          1.83           0.613       0.157       0.032       1.700          0.0551       76.1815             0.000           100.000          0.30         0.43       0.094          0.201         0.00346654           -1.14440906
      129600         1440.000         77.96          920.98          1.80           0.605       0.156       0.032       1.716          0.0550       76.1561             0.000           100.000          0.29         0.42       0.093          0.201         0.00327642            0.65002441
      130680         1452.000         77.93          896.23          1.77           0.599       0.156       0.032       1.727          0.0547       76.1548             0.000           100.000          0.30         0.43       0.089          0.201         0.00301610           -0.15869141
      131760         1464.000         77.91          881.59          1.75           0.596       0.156       0.032       1.734          0.0545       76.1541             0.000           100.000          0.31         0.45       0.084          0.201         0.00304506           -0.00915527
      132840         1476.000         77.90          876.11          1.75           0.595       0.156       0.032       1.737          0.0545       76.1538             0.000           100.000          0.31         0.46       0.082          0.201         0.00305988           -0.31738281
      133920         1488.000         77.89          865.28          1.73           0.592       0.156       0.032       1.739          0.0543       76.1532             0.000           100.000          0.31         0.46       0.082          0.201         0.00304624           -0.16479491
      135000         1500.000         77.86          849.41          1.71           0.588       0.156       0.032       1.744          0.0541       76.1524             0.000           100.000          0.31         0.47       0.079          0.201         0.00305740            0.00305176
      136080         1512.000         77.85          838.14          1.70           0.586       0.156       0.032       1.750          0.0539       76.1518             0.000           100.000          0.32         0.50       0.074          0.201         0.00312909           -0.64086908
      137160         1524.000         77.84          834.61          1.69           0.585       0.156       0.032       1.752          0.0539       76.1516             0.000           100.000          0.33         0.53       0.069          0.201         0.00319855           -0.48217770
      138240         1536.000         77.82          817.27          1.67           0.581       0.156       0.032       1.753          0.0536       76.1508             0.000           100.000          0.34         0.56       0.063          0.201         0.00317755           -0.64392084
      139320         1548.000         77.77          757.23          1.62           0.554       0.151       0.033       1.770          0.0530       76.1489             0.000           100.000          0.31         0.53       0.064          0.201         0.00311976           -1.13220215
      140400         1560.000         77.75          716.08          1.60           0.533       0.147       0.034       1.775          0.0527       76.1479             0.000           100.000          0.28         0.46       0.070          0.201         0.00280535           -0.64697260
      141480         1572.000         77.72          679.00          1.57           0.515       0.143       0.035       1.780          0.0523       76.1469             0.000           100.000          0.26         0.42       0.073          0.201         0.00260840           -0.49743649
      142560         1584.000         77.69          651.06          1.55           0.502       0.141       0.036       1.786          0.0520       76.1458             0.000           100.000          0.26         0.42       0.069          0.201         0.00246362           -0.48217770
      143640         1596.000         77.68          635.70          1.53           0.495       0.139       0.036       1.789          0.0518       76.1451             0.000           100.000          0.26         0.41       0.067          0.201         0.00233657            0.00000000
      144720         1608.000         77.68          646.53          1.54           0.500       0.141       0.036       1.792          0.0520       76.1455             0.000           100.000          0.25         0.40       0.070          0.201         0.00226648            0.48522946
      145800         1620.000         77.72          689.17          1.58           0.520       0.144       0.035       1.784          0.0525       76.1471             0.000           100.000          0.26         0.41       0.073          0.201         0.00241789            0.48828122
      146880         1632.000         77.73          693.45          1.58           0.522       0.145       0.035       1.778          0.0525       76.1473             0.000           100.000          0.27         0.43       0.071          0.201         0.00262050           -0.32043454
      147960         1644.000         77.70          659.58          1.55           0.506       0.141       0.035       1.782          0.0521       76.1461             0.000           100.000          0.26         0.42       0.068          0.201         0.00253993           -0.64086908
      149040         1656.000         77.68          640.14          1.53           0.497       0.140       0.036       1.789          0.0519       76.1453             0.000           100.000          0.26         0.41       0.067          0.201         0.00233656           -0.31738281
      150120         1668.000         77.68          641.47          1.54           0.498       0.140       0.036       1.791          0.0519       76.1453             0.000           100.000          0.26         0.41       0.067          0.201         0.00232354           -0.79956049
      151200         1680.000         77.67          630.28          1.53           0.492       0.139       0.036       1.789          0.0517       76.1449             0.000           100.000          0.25         0.41       0.067          0.201         0.00233147            0.16174315
      152280         1692.000         77.64          599.91          1.50           0.478       0.136       0.037       1.795          0.0513       76.1435             0.000           100.000          0.24         0.38       0.068          0.201         0.00219746           -0.75073236
      153360         1704.000         77.59          570.94          1.45           0.470       0.136       0.037       1.800          0.0506       76.1419             0.000           100.000          0.23         0.35       0.073          0.201         0.00206113           -1.59606922
      154440         1716.000         77.54          541.52          1.44           0.462       0.134       0.037       1.816          0.0506       76.0996             0.000           100.000          0.22         0.33       0.078          0.201         0.00196607            0.47302243
      155520         1728.000         77.50          518.70          1.41           0.456       0.134       0.037       1.831          0.0502       76.0900             0.000           100.000          0.21         0.31       0.079          0.201         0.00184352           -0.92773432
      156600         1740.000         77.47          503.61          1.38           0.452       0.134       0.037       1.842          0.0500       76.0836             0.000           100.000          0.21         0.31       0.080          0.201         0.00181516           -0.60424805
      157680         1752.000         77.46          500.39          1.38           0.452       0.135       0.037       1.851          0.0500       76.0818             0.000           100.000          0.21         0.31       0.079          0.201         0.00180906           -0.45471188
      158760         1764.000         77.47          509.25          1.39           0.455       0.135       0.037       1.853          0.0502       76.0851             0.000           100.000          0.21         0.31       0.079          0.201         0.00181684            1.07727051
      159840         1776.000         77.49          517.03          1.40           0.457       0.135       0.037       1.845          0.0503       76.0885             0.000           100.000          0.21         0.30       0.082          0.201         0.00183449           -0.46386716
      160920         1788.000         77.49          513.56          1.40           0.455       0.135       0.037       1.840          0.0502       76.0875             0.000           100.000          0.20         0.29       0.084          0.201         0.00180488           -0.14648436
      162000         1800.000         77.48          508.69          1.39           0.454       0.135       0.037       1.845          0.0501       76.0853             0.000           100.000          0.20         0.29       0.085          0.201         0.00179070           -0.15869141
      163080         1812.000         77.49          515.84          1.40           0.457       0.135       0.037       1.848          0.0503       76.0879             0.000           100.000          0.20         0.29       0.085          0.201         0.00180578            0.00000000
      164160         1824.000         77.50          522.23          1.41           0.458       0.135       0.037       1.842          0.0504       76.0907             0.000           100.000          0.20         0.28       0.087          0.201         0.00181458            0.15563965
      165240         1836.000         77.49          513.09          1.40           0.455       0.134       0.037       1.839          0.0502       76.0874             0.000           100.000          0.20         0.28       0.087          0.201         0.00178507           -0.46081540
      166320         1848.000         77.46          496.55          1.37           0.450       0.134       0.037       1.848          0.0499       76.0808             0.000           100.000          0.20         0.29       0.084          0.201         0.00177048           -0.76599115
      167400         1860.000         77.45          493.55          1.37           0.449       0.134       0.037       1.853          0.0499       76.0796             0.000           100.000          0.20         0.29       0.083          0.201         0.00175571            0.01220703
      168480         1872.000         77.46          498.89          1.38           0.452       0.135       0.037       1.855          0.0500       76.0811             0.000           100.000          0.20         0.29       0.084          0.201         0.00176685           -0.61645502
      169560         1884.000         77.47          507.70          1.39           0.455       0.135       0.037       1.852          0.0502       76.0845             0.000           100.000          0.20         0.29       0.085          0.201         0.00178927            1.22985840
      170640         1896.000         77.50          520.27          1.41           0.458       0.135       0.037       1.847          0.0504       76.0896             0.000           100.000          0.21         0.30       0.083          0.201         0.00182035            0.76599115
      171720         1908.000         77.51          528.52          1.42           0.460       0.135       0.037       1.841          0.0506       76.0931             0.000           100.000          0.21         0.31       0.082          0.201         0.00186515            0.31127930
      172800         1920.000         77.52          530.33          1.42           0.460       0.135       0.037       1.835          0.0505       76.0942             0.000           100.000          0.21         0.30       0.083          0.201         0.00187216           -0.15258788
      173880         1932.000         77.49          517.16          1.40           0.456       0.134       0.037       1.834          0.0502       76.0893             0.000           100.000          0.20         0.29       0.085          0.201         0.00182372            0.14953612
      174960         1944.000         77.45          493.42          1.37           0.448       0.134       0.037       1.844          0.0498       76.0801             0.000           100.000          0.20         0.28       0.087          0.201         0.00177878           -0.45776364
      176040         1956.000         77.44          483.48          1.36           0.445       0.133       0.038       1.856          0.0497       76.0764             0.000           100.000          0.19         0.27       0.089          0.201         0.00171603           -1.21765125
      177120         1968.000         77.43          480.05          1.35           0.444       0.133       0.038       1.860          0.0497       76.0751             0.000           100.000          0.20         0.28       0.087          0.201         0.00169279           -0.46386716
