 Calculated Flow and Sedi at section of Ics=          53
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       34560          384.000         71.58          720.19          1.46           0.829       0.260       0.026       2.808          0.0633       70.1242             0.000           100.000          0.68         0.58       0.095          0.171        -0.01001572            4.69055176
       35640          396.000         71.56          723.76          1.45           0.846       0.266       0.026       2.920          0.0644       70.1081             0.000           100.000          0.70         0.61       0.096          0.171        -0.01014155            4.15954542
       36720          408.000         71.57          809.18          1.46           0.938       0.294       0.023       2.753          0.0627       70.1143             0.000           100.000          0.86         0.61       0.095          0.171        -0.02085648           -0.22735594
       37800          420.000         71.56          801.95          1.45           0.937       0.295       0.023       2.778          0.0628       70.1078             0.000           100.000          0.85         0.64       0.097          0.171        -0.01806283           -0.11596679
       38880          432.000         71.55          801.30          1.45           0.939       0.296       0.023       2.796          0.0630       70.1056             0.000           100.000          0.85         0.64       0.098          0.171        -0.01735526            0.00152588
       39960          444.000         71.56          804.20          1.45           0.941       0.296       0.023       2.795          0.0630       70.1071             0.000           100.000          0.84         0.63       0.100          0.171        -0.01741648           -0.33721921
       41040          456.000         71.56          804.78          1.45           0.939       0.296       0.023       2.782          0.0629       70.1091             0.000           100.000          0.83         0.61       0.101          0.171        -0.01843432           -1.11541748
       42120          468.000         71.58          776.49          1.46           0.897       0.281       0.024       2.748          0.0627       70.1166             0.000           100.000          0.76         0.56       0.101          0.171        -0.01672939           -3.94592237
       43200          480.000         71.56          709.12          1.45           0.830       0.261       0.026       2.943          0.0647       70.1072             0.000           100.000          0.65         0.55       0.101          0.171        -0.00897890           -1.23748779
       44280          492.000         71.56          806.76          1.45           0.941       0.296       0.023       2.786          0.0630       70.1096             0.000           100.000          0.82         0.58       0.103          0.171        -0.01980351           -0.94909662
       45360          504.000         71.57          754.78          1.46           0.873       0.274       0.025       2.800          0.0632       70.1159             0.000           100.000          0.71         0.56       0.102          0.171        -0.01297667            3.83453345
       46440          516.000         71.54          766.41          1.44           0.905       0.286       0.024       2.928          0.0644       70.1002             0.000           100.000          0.77         0.59       0.102          0.171        -0.01498717            0.89874262
       47520          528.000         71.56          810.73          1.45           0.944       0.297       0.023       2.790          0.0630       70.1113             0.000           100.000          0.84         0.59       0.100          0.171        -0.02060623           -1.48468006
       48600          540.000         71.55          800.63          1.45           0.944       0.298       0.023       2.833          0.0633       70.1013             0.000           100.000          0.84         0.63       0.099          0.171        -0.01797169            0.11444091
       49680          552.000         71.55          807.77          1.45           0.947       0.298       0.023       2.827          0.0634       70.1057             0.000           100.000          0.85         0.64       0.098          0.171        -0.01783399            0.10681152
       50760          564.000         71.56          813.31          1.45           0.949       0.298       0.023       2.819          0.0633       70.1096             0.000           100.000          0.86         0.65       0.097          0.171        -0.01793963            0.40893555
       51840          576.000         71.55          807.70          1.45           0.947       0.299       0.023       2.833          0.0634       70.1050             0.000           100.000          0.86         0.65       0.097          0.171        -0.01788758           -0.56152344
       52920          588.000         71.56          808.77          1.45           0.947       0.298       0.023       2.825          0.0633       70.1064             0.000           100.000          0.86         0.63       0.097          0.171        -0.01948440           -1.23138428
       54000          600.000         71.56          728.80          1.45           0.852       0.268       0.026       2.916          0.0644       70.1080             0.000           100.000          0.70         0.59       0.096          0.171        -0.01071868            4.27246046
       55080          612.000         71.54          785.83          1.44           0.929       0.294       0.023       2.891          0.0639       70.0991             0.000           100.000          0.82         0.62       0.097          0.171        -0.01775508           -5.81359816
       56160          624.000         71.56          808.55          1.45           0.943       0.297       0.023       2.799          0.0631       70.1093             0.000           100.000          0.84         0.59       0.097          0.171        -0.02098122            0.10528564
       57240          636.000         71.54          800.52          1.44           0.947       0.299       0.023       2.859          0.0636       70.0984             0.000           100.000          0.85         0.63       0.098          0.171        -0.01846051           -0.32958981
       58320          648.000         71.54          802.70          1.44           0.948       0.300       0.023       2.859          0.0636       70.0996             0.000           100.000          0.85         0.64       0.099          0.171        -0.01794841            0.33874509
       59400          660.000         71.55          806.29          1.45           0.949       0.299       0.023       2.850          0.0635       70.1025             0.000           100.000          0.85         0.64       0.098          0.171        -0.01796315            0.00457764
       60480          672.000         71.54          754.75          1.44           0.893       0.282       0.025       2.972          0.0648       70.0981             0.000           100.000          0.76         0.62       0.098          0.171        -0.01262971            5.36651564
       61560          684.000         71.55          808.03          1.45           0.948       0.299       0.023       2.834          0.0634       70.1050             0.000           100.000          0.85         0.59       0.097          0.171        -0.02126706           -0.56304926
       62640          696.000         71.56          708.81          1.45           0.826       0.260       0.026       2.916          0.0644       70.1101             0.000           100.000          0.66         0.56       0.095          0.171        -0.00971094            3.39355469
       63720          708.000         71.54          743.38          1.44           0.879       0.278       0.025       2.983          0.0649       70.0991             0.000           100.000          0.74         0.59       0.096          0.171        -0.01385741            3.12805152
       64800          720.000         71.56          777.52          1.45           0.910       0.287       0.024       2.837          0.0635       70.1069             0.000           100.000          0.79         0.57       0.094          0.171        -0.01861251            0.67138666
       65880          732.000         71.55          714.23          1.45           0.838       0.264       0.026       2.963          0.0648       70.1047             0.000           100.000          0.68         0.59       0.094          0.171        -0.00925003            3.92761230
       66960          744.000         71.55          799.54          1.44           0.943       0.298       0.023       2.838          0.0634       70.1005             0.000           100.000          0.86         0.63       0.094          0.171        -0.01959399           -5.70831251
       68040          756.000         71.56          755.67          1.45           0.881       0.277       0.025       2.855          0.0637       70.1101             0.000           100.000          0.76         0.59       0.091          0.171        -0.01559165           -2.80303931
       69120          768.000         71.56          715.31          1.45           0.837       0.263       0.026       2.937          0.0646       70.1073             0.000           100.000          0.68         0.59       0.091          0.171        -0.00975932           -0.00305176
       70200          780.000         71.55          808.91          1.45           0.949       0.299       0.023       2.839          0.0635       70.1050             0.000           100.000          0.86         0.63       0.094          0.171        -0.02015039           -1.45721424
       71280          792.000         71.55          749.10          1.45           0.879       0.277       0.025       2.919          0.0644       70.1045             0.000           100.000          0.74         0.61       0.096          0.171        -0.01242058            2.36206031
       72360          804.000         71.54          790.61          1.44           0.936       0.296       0.023       2.890          0.0639       70.0979             0.000           100.000          0.82         0.59       0.099          0.171        -0.01874440           -5.47332716
       73440          816.000         71.56          764.51          1.45           0.891       0.280       0.024       2.839          0.0636       70.1100             0.000           100.000          0.74         0.53       0.099          0.171        -0.01673339           -3.80401587
       74520          828.000         71.55          711.94          1.45           0.838       0.265       0.026       2.993          0.0651       70.1019             0.000           100.000          0.66         0.56       0.100          0.171        -0.00908519            2.46429420
       75600          840.000         71.55          807.37          1.45           0.949       0.299       0.023       2.847          0.0635       70.1034             0.000           100.000          0.82         0.58       0.101          0.171        -0.01968567           -0.55694574
       76680          852.000         71.54          801.36          1.44           0.950       0.300       0.023       2.877          0.0637       70.0971             0.000           100.000          0.83         0.61       0.101          0.171        -0.01825999           -0.22430418
       77760          864.000         71.56          815.59          1.45           0.953       0.300       0.023       2.847          0.0636       70.1077             0.000           100.000          0.83         0.61       0.101          0.171        -0.01820101            0.89721674
       78840          876.000         71.57          825.16          1.46           0.956       0.300       0.023       2.825          0.0635       70.1149             0.000           100.000          0.83         0.61       0.102          0.171        -0.01824255           -0.44403073
       79920          888.000         71.57          827.33          1.46           0.956       0.300       0.023       2.819          0.0635       70.1165             0.000           100.000          0.83         0.61       0.102          0.171        -0.01828051           -0.11138915
       81000          900.000         71.57          827.01          1.46           0.956       0.300       0.023       2.820          0.0635       70.1163             0.000           100.000          0.83         0.62       0.100          0.171        -0.01829367           -0.67901605
       82080          912.000         71.58          828.80          1.46           0.957       0.300       0.023       2.817          0.0635       70.1175             0.000           100.000          0.84         0.63       0.099          0.171        -0.01831979            0.00457764
       83160          924.000         71.58          830.96          1.46           0.957       0.300       0.023       2.811          0.0634       70.1192             0.000           100.000          0.84         0.63       0.098          0.171        -0.01831955           -0.67901605
       84240          936.000         71.58          832.27          1.46           0.958       0.300       0.022       2.809          0.0633       70.1242             0.000           100.000          0.85         0.63       0.098          0.171        -0.01848455            2.10418701
       85320          948.000         71.57          826.61          1.46           0.956       0.300       0.023       2.818          0.0634       70.1164             0.000           100.000          0.84         0.63       0.098          0.171        -0.01824833            0.00000000
       86400          960.000         71.56          818.75          1.45           0.954       0.300       0.023       2.836          0.0635       70.1106             0.000           100.000          0.84         0.62       0.099          0.171        -0.01814340            0.40588376
       87480          972.000         71.57          821.47          1.45           0.955       0.300       0.023       2.834          0.0635       70.1121             0.000           100.000          0.83         0.62       0.099          0.171        -0.01817225            0.22430418
       88560          984.000         71.58          831.24          1.46           0.957       0.300       0.023       2.812          0.0634       70.1192             0.000           100.000          0.84         0.62       0.099          0.171        -0.01827338           -0.10986328
       89640          996.000         71.57          823.87          1.46           0.955       0.300       0.023       2.823          0.0635       70.1144             0.000           100.000          0.84         0.63       0.097          0.171        -0.01814277           -0.33264160
       90720         1008.000         71.54          786.85          1.44           0.929       0.294       0.023       2.881          0.0638       70.0999             0.000           100.000          0.80         0.61       0.098          0.171        -0.01619128            2.80151343
       91800         1020.000         71.54          802.13          1.44           0.950       0.300       0.023       2.876          0.0637       70.0976             0.000           100.000          0.82         0.60       0.101          0.171        -0.01804059            0.00152588
       92880         1032.000         71.56          817.90          1.45           0.954       0.300       0.023       2.845          0.0636       70.1093             0.000           100.000          0.81         0.60       0.102          0.171        -0.01806417            1.23291004
       93960         1044.000         71.59          842.00          1.47           0.961       0.300       0.022       2.794          0.0634       70.1266             0.000           100.000          0.83         0.61       0.101          0.171        -0.01841456            0.10528564
       95040         1056.000         71.63          870.38          1.49           0.970       0.300       0.022       2.745          0.0632       70.1420             0.000           100.000          0.85         0.63       0.098          0.171        -0.01877514           -0.23193358
       96120         1068.000         71.66          897.83          1.50           0.980       0.300       0.022       2.714          0.0632       70.1546             0.000           100.000          0.87         0.66       0.096          0.171        -0.01885550            0.46691892
       97200         1080.000         71.69          924.42          1.52           0.991       0.301       0.022       2.685          0.0633       70.1663             0.000           100.000          0.88         0.67       0.096          0.171        -0.01926010            0.58593744
       98280         1092.000         71.71          946.80          1.52           1.000       0.304       0.022       2.662          0.0629       70.1927             0.000           100.000          0.89         0.66       0.098          0.171        -0.02039222            0.11901855
       99360         1104.000         71.73          964.55          1.51           1.007       0.306       0.021       2.648          0.0626       70.2158             0.000           100.000          0.89         0.66       0.100          0.171        -0.02134630           -0.36315918
      100440         1116.000         71.73          974.39          1.51           1.012       0.308       0.021       2.648          0.0626       70.2259             0.000           100.000          0.90         0.66       0.099          0.171        -0.02190966            0.61187744
      101520         1128.000         71.74          982.30          1.51           1.017       0.310       0.021       2.654          0.0626       70.2319             0.000           100.000          0.92         0.68       0.097          0.171        -0.02243694           -0.12512207
      102600         1140.000         71.74          988.73          1.51           1.022       0.311       0.021       2.661          0.0627       70.2362             0.000           100.000          0.95         0.71       0.094          0.171        -0.02266367            0.24414061
      103680         1152.000         71.74          995.23          1.51           1.027       0.313       0.021       2.676          0.0628       70.2383             0.000           100.000          0.96         0.71       0.094          0.171        -0.02301281           -9.44976807
      104760         1164.000         71.74         1000.09          1.51           1.032       0.314       0.021       2.687          0.0629       70.2397             0.000           100.000          0.95         0.70       0.096          0.171        -0.02371410           -0.00305176
      105840         1176.000         71.75         1004.77          1.50           1.036       0.315       0.021       2.697          0.0631       70.2412             0.000           100.000          0.95         0.70       0.097          0.171        -0.02392390           -0.24719237
      106920         1188.000         71.75         1007.74          1.51           1.040       0.316       0.021       2.711          0.0632       70.2400             0.000           100.000          0.96         0.70       0.097          0.171        -0.02417516            0.48980710
      108000         1200.000         71.74         1008.95          1.51           1.043       0.317       0.021       2.728          0.0634       70.2363             0.000           100.000          0.95         0.69       0.098          0.171        -0.02418360           -0.24566647
      109080         1212.000         71.74         1008.02          1.51           1.044       0.318       0.021       2.744          0.0637       70.2310             0.000           100.000          0.94         0.68       0.100          0.171        -0.02425223            0.00457764
      110160         1224.000         71.73         1004.13          1.51           1.045       0.318       0.021       2.765          0.0639       70.2213             0.000           100.000          0.94         0.67       0.101          0.171        -0.02438170            0.00152588
      111240         1236.000         71.72          997.48          1.51           1.045       0.318       0.021       2.790          0.0643       70.2078             0.000           100.000          0.93         0.66       0.102          0.171        -0.02428065           -0.00152588
      112320         1248.000         71.71          992.13          1.52           1.046       0.318       0.021       2.815          0.0647       70.1952             0.000           100.000          0.92         0.65       0.102          0.171        -0.02413118           -0.35552979
      113400         1260.000         71.72          999.94          1.51           1.051       0.319       0.021       2.817          0.0647       70.2024             0.000           100.000          0.93         0.65       0.102          0.171        -0.02462023            0.00152588
      114480         1272.000         71.73         1009.67          1.51           1.055       0.321       0.021       2.812          0.0645       70.2134             0.000           100.000          0.94         0.66       0.102          0.171        -0.02494990            0.35858151
      115560         1284.000         71.72         1006.81          1.51           1.056       0.321       0.021       2.828          0.0648       70.2060             0.000           100.000          0.95         0.67       0.100          0.171        -0.02479560           -0.36315918
      116640         1296.000         71.71         1003.02          1.52           1.058       0.321       0.021       2.853          0.0651       70.1952             0.000           100.000          0.96         0.68       0.099          0.171        -0.02510034           -0.00457764
      117720         1308.000         71.75         1041.85          1.50           1.072       0.326       0.020       2.804          0.0643       70.2451             0.000           100.000          0.99         0.70       0.099          0.171        -0.02692627            0.73547357
      118800         1320.000         71.80         1095.45          1.45           1.089       0.336       0.019       2.721          0.0622       70.3487             0.000           100.000          1.04         0.72       0.099          0.171        -0.03174223            4.45251465
      119880         1332.000         71.81         1108.05          1.46           1.095       0.338       0.019       2.721          0.0624       70.3495             0.000           100.000          1.05         0.73       0.099          0.171        -0.03171255           -0.41656494
      120960         1344.000         71.80         1101.80          1.50           1.099       0.334       0.020       2.761          0.0636       70.2990             0.000           100.000          1.03         0.71       0.100          0.171        -0.03006279           -0.48828122
      122040         1356.000         71.78         1085.65          1.50           1.096       0.334       0.020       2.803          0.0641       70.2819             0.000           100.000          1.01         0.70       0.101          0.171        -0.02966788            0.25176999
      123120         1368.000         71.77         1079.65          1.50           1.098       0.335       0.020       2.837          0.0645       70.2680             0.000           100.000          1.02         0.70       0.100          0.171        -0.02962879           -0.25329587
      124200         1380.000         71.78         1094.75          1.50           1.106       0.337       0.020       2.833          0.0644       70.2811             0.000           100.000          1.05         0.73       0.098          0.171        -0.03064710           -0.00305176
      125280         1392.000         71.78         1103.41          1.48           1.111       0.340       0.020       2.838          0.0642       70.2967             0.000           100.000          1.07         0.74       0.097          0.171        -0.03171261            6.10809326
      126360         1404.000         71.75         1073.74          1.50           1.104       0.336       0.020       2.897          0.0653       70.2471             0.000           100.000          1.05         0.73       0.097          0.171        -0.02969844           -0.74310297
      127440         1416.000         71.71         1032.55          1.52           1.094       0.332       0.021       2.992          0.0668       70.1836             0.000           100.000          1.02         0.71       0.097          0.171        -0.02747377           -1.17797852
      128520         1428.000         71.65          985.70          1.50           1.080       0.331       0.021       3.087          0.0674       70.1527             0.000           100.000          0.99         0.69       0.098          0.171        -0.02676502           -0.69580078
      129600         1440.000         71.61          942.48          1.47           1.067       0.332       0.022       3.179          0.0677       70.1325             0.000           100.000          0.97         0.67       0.098          0.171        -0.02626870           -2.05841064
      130680         1452.000         71.57          910.84          1.46           1.057       0.332       0.022       3.245          0.0680       70.1139             0.000           100.000          0.96         0.66       0.098          0.171        -0.02552135           -0.65917963
      131760         1464.000         71.54          889.16          1.44           1.051       0.332       0.022       3.303          0.0683       70.0989             0.000           100.000          0.96         0.67       0.096          0.171        -0.02528713           -1.89819324
      132840         1476.000         71.53          880.34          1.44           1.049       0.332       0.022       3.326          0.0685       70.0928             0.000           100.000          0.97         0.69       0.094          0.171        -0.02527995           -0.21972656
      133920         1488.000         71.52          873.17          1.43           1.047       0.333       0.022       3.343          0.0685       70.0880             0.000           100.000          0.98         0.69       0.092          0.171        -0.02516410           -0.22583006
      135000         1500.000         71.50          859.32          1.44           1.043       0.332       0.022       3.382          0.0690       70.0690             0.000           100.000          0.97         0.69       0.092          0.171        -0.02471029            0.32653809
      136080         1512.000         71.48          844.73          1.42           1.039       0.333       0.023       3.424          0.0691       70.0604             0.000           100.000          0.97         0.70       0.091          0.171        -0.02446547           -0.43334958
      137160         1524.000         71.48          837.59          1.42           1.038       0.333       0.023       3.446          0.0692       70.0560             0.000           100.000          0.98         0.72       0.088          0.171        -0.02433274           -0.97503656
      138240         1536.000         71.47          830.79          1.42           1.036       0.333       0.023       3.464          0.0693       70.0503             0.000           100.000          1.00         0.74       0.085          0.171        -0.02418582           -0.32348630
      139320         1548.000         71.43          723.91          1.39           0.926       0.302       0.026       3.709          0.0710       70.0428             0.000           100.000          0.83         0.74       0.080          0.171        -0.01334313            9.03015137
      140400         1560.000         71.44          723.52          1.40           0.917       0.298       0.026       3.627          0.0705       70.0454             0.000           100.000          0.82         0.67       0.078          0.171        -0.01663852           -2.04772949
      141480         1572.000         71.44          686.22          1.40           0.869       0.282       0.027       3.645          0.0707       70.0457             0.000           100.000          0.70         0.58       0.081          0.171        -0.01455821            0.53710932
      142560         1584.000         71.44          657.12          1.39           0.836       0.272       0.029       3.682          0.0709       70.0443             0.000           100.000          0.64         0.53       0.083          0.171        -0.01344190           -0.21667479
      143640         1596.000         71.43          639.93          1.39           0.818       0.267       0.029       3.706          0.0710       70.0430             0.000           100.000          0.61         0.51       0.082          0.171        -0.01288636            0.10681152
      144720         1608.000         71.43          638.87          1.39           0.817       0.267       0.029       3.709          0.0710       70.0428             0.000           100.000          0.62         0.52       0.080          0.171        -0.01312353           -0.10681152
      145800         1620.000         71.44          679.64          1.40           0.861       0.280       0.028       3.650          0.0707       70.0456             0.000           100.000          0.67         0.53       0.083          0.171        -0.01554047            0.10681152
      146880         1632.000         71.45          698.05          1.40           0.883       0.287       0.027       3.632          0.0706       70.0460             0.000           100.000          0.70         0.55       0.086          0.171        -0.01589379           -0.21820067
      147960         1644.000         71.44          668.55          1.40           0.849       0.276       0.028       3.666          0.0708       70.0450             0.000           100.000          0.65         0.54       0.084          0.171        -0.01382348            0.21667479
      149040         1656.000         71.43          642.88          1.39           0.821       0.268       0.029       3.702          0.0710       70.0432             0.000           100.000          0.64         0.52       0.081          0.171        -0.01288071            0.32043454
      150120         1668.000         71.43          639.81          1.39           0.818       0.267       0.029       3.706          0.0710       70.0430             0.000           100.000          0.64         0.52       0.080          0.171        -0.01300940            0.43029782
      151200         1680.000         71.43          637.48          1.39           0.815       0.266       0.029       3.710          0.0710       70.0427             0.000           100.000          0.63         0.51       0.080          0.171        -0.01280922           -0.21820067
      152280         1692.000         71.42          610.56          1.38           0.788       0.259       0.030       3.755          0.0712       70.0395             0.000           100.000          0.60         0.50       0.079          0.171        -0.01158936           -0.64086908
      153360         1704.000         71.40          592.53          1.36           0.775       0.256       0.031       3.794          0.0712       70.0362             0.000           100.000          0.58         0.47       0.080          0.171        -0.01153521           -0.64239502
      154440         1716.000         71.35          564.83          1.32           0.766       0.259       0.031       3.906          0.0712       70.0269             0.000           100.000          0.55         0.45       0.082          0.171        -0.01176108           -1.06658924
      155520         1728.000         71.30          537.89          1.28           0.759       0.262       0.031       4.033          0.0712       70.0170             0.000           100.000          0.54         0.42       0.086          0.171        -0.01205765           -0.83312988
      156600         1740.000         71.26          516.98          1.25           0.754       0.266       0.031       4.145          0.0711       70.0110             0.000           100.000          0.53         0.41       0.088          0.171        -0.01239277            0.21362303
      157680         1752.000         71.23          503.52          1.22           0.752       0.269       0.031       4.233          0.0712       70.0068             0.000           100.000          0.53         0.40       0.089          0.171        -0.01264100           -0.31280515
      158760         1764.000         71.22          501.67          1.22           0.753       0.269       0.031       4.254          0.0712       70.0061             0.000           100.000          0.53         0.40       0.089          0.171        -0.01269561           -0.21209717
      159840         1776.000         71.24          510.93          1.23           0.755       0.268       0.031       4.204          0.0713       70.0088             0.000           100.000          0.54         0.40       0.089          0.171        -0.01259528            0.63171381
      160920         1788.000         71.25          516.11          1.24           0.756       0.267       0.031       4.170          0.0712       70.0104             0.000           100.000          0.53         0.40       0.090          0.171        -0.01251612           -0.10528564
      162000         1800.000         71.25          512.71          1.24           0.754       0.267       0.031       4.179          0.0712       70.0095             0.000           100.000          0.52         0.39       0.091          0.171        -0.01257417            0.00457764
      163080         1812.000         71.24          509.66          1.23           0.754       0.268       0.031       4.202          0.0712       70.0085             0.000           100.000          0.52         0.38       0.092          0.171        -0.01264899            0.31127930
      164160         1824.000         71.25          517.28          1.24           0.756       0.266       0.031       4.167          0.0713       70.0107             0.000           100.000          0.52         0.38       0.092          0.171        -0.01258495            0.00610352
      165240         1836.000         71.26          520.48          1.25           0.756       0.266       0.031       4.141          0.0712       70.0117             0.000           100.000          0.52         0.38       0.093          0.171        -0.01247780            0.31280515
      166320         1848.000         71.24          509.80          1.23           0.753       0.267       0.031       4.190          0.0711       70.0088             0.000           100.000          0.52         0.38       0.093          0.171        -0.01257306           -0.62561029
      167400         1860.000         71.21          496.70          1.21           0.751       0.270       0.031       4.273          0.0711       70.0047             0.000           100.000          0.52         0.38       0.093          0.171        -0.01279710            0.62103266
      168480         1872.000         71.21          494.57          1.20           0.751       0.271       0.031       4.295          0.0712       70.0040             0.000           100.000          0.53         0.39       0.091          0.171        -0.01284364           -0.10070800
      169560         1884.000         71.22          499.89          1.21           0.753       0.270       0.031       4.270          0.0712       70.0054             0.000           100.000          0.53         0.39       0.091          0.171        -0.01279385           -0.52032471
      170640         1896.000         71.24          510.00          1.23           0.755       0.268       0.031       4.212          0.0713       70.0084             0.000           100.000          0.52         0.39       0.092          0.171        -0.01271339            0.31433102
      171720         1908.000         71.26          521.56          1.25           0.757       0.266       0.031       4.146          0.0713       70.0119             0.000           100.000          0.53         0.39       0.092          0.171        -0.01255030            0.10528564
      172800         1920.000         71.28          528.36          1.26           0.758       0.265       0.031       4.105          0.0713       70.0139             0.000           100.000          0.53         0.40       0.090          0.171        -0.01240393           -0.10375976
      173880         1932.000         71.28          527.59          1.26           0.758       0.264       0.031       4.099          0.0712       70.0139             0.000           100.000          0.53         0.40       0.090          0.171        -0.01236391           -0.73547357
      174960         1944.000         71.25          513.61          1.24           0.754       0.266       0.031       4.165          0.0711       70.0099             0.000           100.000          0.53         0.39       0.091          0.171        -0.01251554           -0.62713623
