 Calculated Flow and Sedi at section of Ics=          29
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       38880          432.000         79.38          805.39          1.12           0.584       0.208       0.027       2.212          0.0492       78.2613             0.000           100.000          0.36         0.47       0.105          0.211         0.00444707           -0.70495600
       39960          444.000         79.37          793.09          1.11           0.581       0.208       0.027       2.217          0.0490       78.2604             0.000           100.000          0.36         0.46       0.107          0.211         0.00445585           -0.45776364
       41040          456.000         79.35          775.03          1.09           0.575       0.206       0.028       2.226          0.0489       78.2590             0.000           100.000          0.35         0.44       0.108          0.211         0.00414863            3.25012183
       42120          468.000         79.34          757.33          1.12           0.570       0.202       0.028       2.240          0.0496       78.2177             0.000           100.000          0.34         0.42       0.109          0.211         0.00390855            1.55639637
       43200          480.000         79.34          760.45          1.12           0.571       0.202       0.028       2.241          0.0496       78.2192             0.000           100.000          0.34         0.42       0.110          0.211         0.00384666            0.22583006
       44280          492.000         79.35          774.86          1.09           0.575       0.206       0.028       2.230          0.0489       78.2589             0.000           100.000          0.35         0.43       0.108          0.211         0.00381088            3.60412574
       45360          504.000         79.35          775.06          1.09           0.575       0.206       0.028       2.228          0.0489       78.2589             0.000           100.000          0.35         0.44       0.106          0.211         0.00385902            1.76086414
       46440          516.000         79.35          766.52          1.12           0.573       0.203       0.028       2.235          0.0496       78.2237             0.000           100.000          0.35         0.45       0.103          0.211         0.00389543            0.00000000
       47520          528.000         79.36          783.36          1.10           0.579       0.207       0.027       2.228          0.0490       78.2595             0.000           100.000          0.36         0.47       0.100          0.211         0.00395105            0.29907224
       48600          540.000         79.38          805.89          1.12           0.585       0.208       0.027       2.217          0.0493       78.2613             0.000           100.000          0.37         0.49       0.099          0.211         0.00446509           -0.46691892
       49680          552.000         79.39          814.30          1.13           0.584       0.207       0.028       2.200          0.0493       78.2626             0.000           100.000          0.37         0.49       0.098          0.211         0.00455192            0.45471188
       50760          564.000         79.39          809.31          1.12           0.583       0.207       0.027       2.200          0.0492       78.2620             0.000           100.000          0.37         0.49       0.097          0.211         0.00450901            0.23498534
       51840          576.000         79.37          791.36          1.11           0.581       0.207       0.027       2.217          0.0490       78.2603             0.000           100.000          0.37         0.49       0.098          0.211         0.00445590           -0.46081540
       52920          588.000         79.35          774.39          1.09           0.575       0.206       0.028       2.228          0.0489       78.2589             0.000           100.000          0.36         0.47       0.098          0.211         0.00399295            2.59094214
       54000          600.000         79.35          768.08          1.12           0.573       0.203       0.028       2.234          0.0496       78.2247             0.000           100.000          0.36         0.46       0.098          0.211         0.00389515           -0.43945312
       55080          612.000         79.35          765.72          1.12           0.573       0.203       0.028       2.236          0.0496       78.2231             0.000           100.000          0.35         0.46       0.099          0.211         0.00388232            0.65917963
       56160          624.000         79.36          782.22          1.10           0.578       0.207       0.027       2.228          0.0490       78.2594             0.000           100.000          0.36         0.46       0.100          0.211         0.00392887            3.45153785
       57240          636.000         79.37          801.83          1.11           0.584       0.208       0.027       2.217          0.0492       78.2608             0.000           100.000          0.37         0.47       0.101          0.211         0.00441086            0.46691892
       58320          648.000         79.38          807.62          1.12           0.584       0.208       0.027       2.209          0.0492       78.2617             0.000           100.000          0.36         0.48       0.100          0.211         0.00445579           -0.47607419
       59400          660.000         79.37          796.17          1.11           0.582       0.208       0.027       2.214          0.0490       78.2607             0.000           100.000          0.37         0.48       0.100          0.211         0.00444093           -1.84631336
       60480          672.000         79.35          776.45          1.10           0.576       0.206       0.028       2.226          0.0489       78.2591             0.000           100.000          0.36         0.47       0.099          0.211         0.00417722            0.93994135
       61560          684.000         79.34          755.23          1.12           0.569       0.201       0.028       2.240          0.0496       78.2165             0.000           100.000          0.35         0.46       0.097          0.211         0.00389647            3.49426246
       62640          696.000         79.33          747.05          1.17           0.567       0.197       0.029       2.250          0.0507       78.1634             0.000           100.000          0.34         0.46       0.095          0.211         0.00373190           -1.30310047
       63720          708.000         79.33          744.23          1.17           0.566       0.196       0.029       2.253          0.0508       78.1577             0.000           100.000          0.34         0.46       0.094          0.211         0.00372671            0.86364746
       64800          720.000         79.33          753.06          1.12           0.569       0.201       0.028       2.247          0.0497       78.2140             0.000           100.000          0.36         0.48       0.092          0.211         0.00378116            4.25415039
       65880          732.000         79.35          766.03          1.12           0.573       0.203       0.028       2.237          0.0496       78.2230             0.000           100.000          0.37         0.49       0.091          0.211         0.00390244            0.87280267
       66960          744.000         79.34          758.59          1.12           0.570       0.202       0.028       2.239          0.0496       78.2186             0.000           100.000          0.37         0.49       0.089          0.211         0.00393653           -1.46789551
       68040          756.000         79.32          741.69          1.17           0.565       0.195       0.030       2.253          0.0509       78.1533             0.000           100.000          0.35         0.48       0.090          0.211         0.00378026            0.43029782
       69120          768.000         79.34          754.88          1.12           0.569       0.202       0.028       2.247          0.0497       78.2149             0.000           100.000          0.36         0.47       0.093          0.211         0.00370383            5.79833937
       70200          780.000         79.36          784.47          1.10           0.579       0.207       0.027       2.225          0.0490       78.2596             0.000           100.000          0.36         0.46       0.099          0.211         0.00403303            0.98876947
       71280          792.000         79.35          776.41          1.10           0.575       0.206       0.028       2.225          0.0489       78.2591             0.000           100.000          0.35         0.44       0.104          0.211         0.00418623           -0.28686523
       72360          804.000         79.33          752.62          1.12           0.568       0.201       0.028       2.243          0.0496       78.2144             0.000           100.000          0.33         0.42       0.105          0.211         0.00386112            2.56958008
       73440          816.000         79.33          752.44          1.12           0.568       0.201       0.028       2.246          0.0497       78.2137             0.000           100.000          0.33         0.42       0.105          0.211         0.00380572            5.06591749
       74520          828.000         79.35          769.59          1.12           0.574       0.203       0.028       2.236          0.0496       78.2250             0.000           100.000          0.34         0.43       0.105          0.211         0.00383116            0.43334958
       75600          840.000         79.37          795.22          1.11           0.583       0.208       0.027       2.220          0.0491       78.2605             0.000           100.000          0.35         0.44       0.106          0.211         0.00430007            0.92163080
       76680          852.000         79.39          814.70          1.13           0.585       0.208       0.027       2.212          0.0494       78.2623             0.000           100.000          0.35         0.44       0.107          0.211         0.00430008           -0.70190424
       77760          864.000         79.41          826.28          1.14           0.584       0.206       0.028       2.188          0.0495       78.2641             0.000           100.000          0.34         0.43       0.109          0.211         0.00436421            0.36621091
       78840          876.000         79.41          827.56          1.15           0.583       0.205       0.028       2.183          0.0495       78.2643             0.000           100.000          0.34         0.44       0.107          0.211         0.00436421           -0.47607419
       79920          888.000         79.41          826.84          1.15           0.584       0.205       0.028       2.185          0.0495       78.2642             0.000           100.000          0.35         0.45       0.103          0.211         0.00432055            0.25634766
       81000          900.000         79.41          829.06          1.15           0.584       0.205       0.028       2.184          0.0496       78.2644             0.000           100.000          0.35         0.46       0.102          0.211         0.00435700           -0.47302243
       82080          912.000         79.42          831.41          1.15           0.584       0.205       0.028       2.180          0.0496       78.2648             0.000           100.000          0.35         0.46       0.101          0.211         0.00437911            1.40380847
       83160          924.000         79.42          832.36          1.15           0.584       0.205       0.028       2.179          0.0496       78.2649             0.000           100.000          0.35         0.46       0.100          0.211         0.00438877           -0.46691892
       84240          936.000         79.41          827.64          1.15           0.583       0.205       0.028       2.178          0.0495       78.2644             0.000           100.000          0.35         0.46       0.101          0.211         0.00435681            0.23498534
       85320          948.000         79.40          817.67          1.14           0.583       0.206       0.028       2.189          0.0493       78.2632             0.000           100.000          0.35         0.45       0.102          0.211         0.00428653           -0.74157715
       86400          960.000         79.40          819.20          1.13           0.584       0.206       0.028       2.197          0.0494       78.2632             0.000           100.000          0.35         0.45       0.103          0.211         0.00428822            1.38549793
       87480          972.000         79.42          832.38          1.15           0.584       0.205       0.028       2.184          0.0496       78.2648             0.000           100.000          0.35         0.46       0.101          0.211         0.00438006           -1.18103015
       88560          984.000         79.41          826.88          1.15           0.582       0.205       0.028       2.176          0.0495       78.2644             0.000           100.000          0.35         0.47       0.098          0.211         0.00462733           -1.41601551
       89640          996.000         79.38          801.64          1.12           0.582       0.207       0.027       2.197          0.0490       78.2613             0.000           100.000          0.35         0.45       0.102          0.211         0.00443943           -0.94299310
       90720         1008.000         79.37          799.58          1.11           0.584       0.208       0.027       2.217          0.0491       78.2606             0.000           100.000          0.34         0.43       0.108          0.211         0.00418948           -0.94299310
       91800         1020.000         79.39          815.42          1.13           0.585       0.207       0.028       2.209          0.0494       78.2625             0.000           100.000          0.34         0.43       0.108          0.211         0.00429957            1.73339832
       92880         1032.000         79.42          839.84          1.16           0.585       0.205       0.028       2.184          0.0498       78.2657             0.000           100.000          0.34         0.44       0.104          0.211         0.00440379            1.65405262
       93960         1044.000         79.46          867.22          1.19           0.585       0.202       0.028       2.151          0.0501       78.2697             0.000           100.000          0.34         0.46       0.098          0.211         0.00454985            0.47607419
       95040         1056.000         79.50          893.92          1.23           0.586       0.200       0.028       2.126          0.0505       78.2719             0.000           100.000          0.35         0.48       0.094          0.211         0.00467707           -0.71105957
       96120         1068.000         79.53          919.80          1.26           0.588       0.198       0.029       2.108          0.0509       78.2727             0.000           100.000          0.34         0.47       0.096          0.211         0.00480359            0.70495600
       97200         1080.000         79.55          942.61          1.28           0.591       0.197       0.029       2.101          0.0513       78.2732             0.000           100.000          0.33         0.45       0.101          0.211         0.00480725            0.68054199
       98280         1092.000         79.58          961.95          1.30           0.593       0.196       0.029       2.087          0.0516       78.2737             0.000           100.000          0.33         0.44       0.102          0.211         0.00490093            0.95825189
       99360         1104.000         79.59          973.56          1.32           0.593       0.195       0.029       2.077          0.0517       78.2740             0.000           100.000          0.33         0.45       0.101          0.211         0.00495759            0.47607419
      100440         1116.000         79.60          981.75          1.32           0.594       0.195       0.029       2.071          0.0519       78.2742             0.000           100.000          0.34         0.47       0.094          0.211         0.00503000            1.18408203
      101520         1128.000         79.61          988.48          1.33           0.595       0.194       0.029       2.070          0.0520       78.2743             0.000           100.000          0.35         0.50       0.089          0.211         0.00510071            0.95214838
      102600         1140.000         79.61          994.19          1.34           0.596       0.194       0.029       2.067          0.0520       78.2745             0.000           100.000          0.34         0.49       0.091          0.211         0.00509242            0.47912595
      103680         1152.000         79.62         1000.20          1.34           0.596       0.194       0.029       2.063          0.0521       78.2746             0.000           100.000          0.33         0.47       0.095          0.211         0.00507490            0.23193358
      104760         1164.000         79.62         1005.16          1.35           0.597       0.193       0.029       2.059          0.0522       78.2747             0.000           100.000          0.33         0.47       0.095          0.211         0.00508663            1.19018543
      105840         1176.000         79.63         1008.11          1.35           0.597       0.193       0.029       2.055          0.0522       78.2748             0.000           100.000          0.33         0.46       0.096          0.211         0.00510317            1.20239246
      106920         1188.000         79.63         1009.31          1.35           0.597       0.193       0.029       2.055          0.0522       78.2748             0.000           100.000          0.32         0.45       0.099          0.211         0.00508787           -0.47607419
      108000         1200.000         79.63         1007.97          1.35           0.597       0.193       0.029       2.053          0.0522       78.2748             0.000           100.000          0.32         0.44       0.103          0.211         0.00505987           -0.25024414
      109080         1212.000         79.62         1004.27          1.35           0.596       0.193       0.029       2.055          0.0521       78.2747             0.000           100.000          0.31         0.43       0.105          0.211         0.00503438            0.47607419
      110160         1224.000         79.62          997.97          1.34           0.595       0.194       0.029       2.058          0.0521       78.2746             0.000           100.000          0.31         0.42       0.106          0.211         0.00502805            0.23803709
      111240         1236.000         79.61          991.22          1.34           0.595       0.194       0.029       2.063          0.0520       78.2744             0.000           100.000          0.31         0.42       0.107          0.211         0.00502033           -0.94909662
      112320         1248.000         79.61          996.11          1.34           0.596       0.194       0.029       2.066          0.0521       78.2745             0.000           100.000          0.31         0.42       0.108          0.211         0.00504052            1.66015613
      113400         1260.000         79.63         1010.42          1.36           0.597       0.193       0.029       2.058          0.0523       78.2748             0.000           100.000          0.31         0.43       0.105          0.211         0.00507848           -0.71411127
      114480         1272.000         79.63         1009.28          1.36           0.596       0.193       0.029       2.051          0.0522       78.2748             0.000           100.000          0.32         0.44       0.102          0.211         0.00507006           -0.47302243
      115560         1284.000         79.62          998.50          1.34           0.595       0.194       0.029       2.058          0.0521       78.2746             0.000           100.000          0.32         0.44       0.099          0.211         0.00503467            0.72021478
      116640         1296.000         79.65         1027.27          1.37           0.601       0.193       0.029       2.060          0.0526       78.2751             0.000           100.000          0.33         0.45       0.097          0.211         0.00510704            2.13928223
      117720         1308.000         79.71         1087.09          1.43           0.608       0.190       0.030       2.025          0.0533       78.2765             0.000           100.000          0.32         0.45       0.098          0.211         0.00525390            0.95214838
      118800         1320.000         79.74         1108.70          1.46           0.608       0.189       0.030       1.998          0.0534       78.2771             0.000           100.000          0.32         0.45       0.098          0.211         0.00535762            0.70800775
      119880         1332.000         79.73         1104.94          1.46           0.607       0.189       0.030       1.995          0.0533       78.2770             0.000           100.000          0.31         0.44       0.102          0.211         0.00533394           -0.47302243
      120960         1344.000         79.72         1090.94          1.44           0.605       0.189       0.030       2.000          0.0532       78.2767             0.000           100.000          0.31         0.43       0.104          0.211         0.00527364           -0.48217770
      122040         1356.000         79.70         1077.98          1.43           0.604       0.190       0.030       2.010          0.0530       78.2764             0.000           100.000          0.32         0.44       0.100          0.211         0.00522146           -1.19628894
      123120         1368.000         79.71         1088.23          1.44           0.606       0.190       0.030       2.012          0.0532       78.2766             0.000           100.000          0.32         0.46       0.095          0.211         0.00528127            0.95214838
      124200         1380.000         79.73         1105.64          1.45           0.608       0.189       0.030       2.001          0.0534       78.2770             0.000           100.000          0.33         0.47       0.093          0.211         0.00538727            0.95825189
      125280         1392.000         79.72         1086.47          1.44           0.604       0.189       0.030       1.997          0.0531       78.2767             0.000           100.000          0.33         0.47       0.092          0.211         0.00532761           -0.47302243
      126360         1404.000         79.67         1042.98          1.40           0.599       0.191       0.030       2.019          0.0525       78.2757             0.000           100.000          0.32         0.46       0.094          0.211         0.00515472           -1.66625977
      127440         1416.000         79.62          996.19          1.35           0.593       0.193       0.029       2.045          0.0519       78.2746             0.000           100.000          0.32         0.44       0.097          0.211         0.00505294           -1.19018543
      128520         1428.000         79.57          949.30          1.29           0.588       0.195       0.029       2.072          0.0512       78.2736             0.000           100.000          0.32         0.44       0.098          0.211         0.00487480           -1.90124500
      129600         1440.000         79.53          914.83          1.26           0.585       0.197       0.029       2.090          0.0507       78.2726             0.000           100.000          0.32         0.44       0.097          0.211         0.00472993            0.71411127
      130680         1452.000         79.50          891.27          1.23           0.583       0.199       0.029       2.106          0.0503       78.2720             0.000           100.000          0.33         0.46       0.092          0.211         0.00464856            0.23803709
      131760         1464.000         79.48          879.88          1.21           0.584       0.200       0.028       2.123          0.0502       78.2717             0.000           100.000          0.35         0.48       0.087          0.211         0.00468223           -0.97656244
      132840         1476.000         79.48          874.38          1.20           0.583       0.201       0.028       2.127          0.0501       78.2714             0.000           100.000          0.35         0.49       0.086          0.211         0.00467160            1.02844226
      133920         1488.000         79.46          862.02          1.19           0.582       0.201       0.028       2.136          0.0499       78.2695             0.000           100.000          0.35         0.49       0.086          0.211         0.00462793           -1.18103015
      135000         1500.000         79.44          845.45          1.17           0.582       0.203       0.028       2.153          0.0497       78.2671             0.000           100.000          0.36         0.51       0.082          0.211         0.00487147           -0.94604486
      136080         1512.000         79.42          836.59          1.16           0.583       0.204       0.028       2.170          0.0496       78.2657             0.000           100.000          0.37         0.54       0.076          0.211         0.00486246           -0.70800775
      137160         1524.000         79.42          833.53          1.15           0.583       0.205       0.028       2.173          0.0496       78.2653             0.000           100.000          0.39         0.58       0.070          0.211         0.00487737            0.00000000
      138240         1536.000         79.39          808.95          1.13           0.581       0.206       0.028       2.184          0.0491       78.2624             0.000           100.000          0.40         0.60       0.066          0.211         0.00463576           -0.70800775
      139320         1548.000         79.34          752.11          1.12           0.567       0.201       0.028       2.239          0.0496       78.2149             0.000           100.000          0.38         0.55       0.070          0.211         0.00398621            2.41699219
      140400         1560.000         79.30          710.75          1.18           0.554       0.191       0.030       2.269          0.0513       78.1163             0.000           100.000          0.33         0.48       0.078          0.211         0.00367799           -0.61035150
      141480         1572.000         79.26          673.67          1.18           0.542       0.186       0.031       2.297          0.0515       78.0808             0.000           100.000          0.32         0.46       0.077          0.211         0.00326047            3.20129371
      142560         1584.000         79.23          648.22          1.20           0.535       0.182       0.032       2.326          0.0523       78.0300             0.000           100.000          0.32         0.46       0.073          0.211         0.00301907           -0.58288568
      143640         1596.000         79.21          634.42          1.22           0.531       0.180       0.033       2.342          0.0528       77.9978             0.000           100.000          0.31         0.45       0.073          0.211         0.00285801           -1.12609851
      144720         1608.000         79.23          651.89          1.20           0.537       0.183       0.032       2.337          0.0524       78.0317             0.000           100.000          0.31         0.44       0.077          0.211         0.00300318            1.73339832
      145800         1620.000         79.28          694.64          1.17           0.550       0.190       0.031       2.296          0.0513       78.1104             0.000           100.000          0.33         0.46       0.078          0.211         0.00339563            1.83410633
      146880         1632.000         79.28          690.08          1.17           0.547       0.189       0.031       2.286          0.0511       78.1098             0.000           100.000          0.33         0.47       0.075          0.211         0.00359032           -0.20751952
      147960         1644.000         79.24          653.72          1.20           0.536       0.183       0.032       2.314          0.0521       78.0429             0.000           100.000          0.31         0.47       0.073          0.211         0.00316008           -0.77209473
      149040         1656.000         79.22          639.03          1.22           0.532       0.180       0.033       2.338          0.0528       78.0010             0.000           100.000          0.31         0.46       0.072          0.211         0.00288840            0.19226073
      150120         1668.000         79.22          642.33          1.21           0.534       0.181       0.032       2.338          0.0526       78.0159             0.000           100.000          0.31         0.46       0.072          0.211         0.00288376           -0.19226073
      151200         1680.000         79.20          626.08          1.21           0.528       0.179       0.033       2.343          0.0527       77.9927             0.000           100.000          0.30         0.45       0.073          0.211         0.00286175           -1.49230945
      152280         1692.000         79.16          594.34          1.25           0.518       0.173       0.034       2.369          0.0538       77.9175             0.000           100.000          0.28         0.42       0.076          0.211         0.00267714           -0.52490228
      153360         1704.000         79.10          562.84          1.23           0.515       0.173       0.035       2.417          0.0539       77.8747             0.000           100.000          0.27         0.39       0.082          0.211         0.00243999           -1.87072742
      154440         1716.000         79.05          534.64          1.22           0.512       0.173       0.035       2.472          0.0544       77.8259             0.000           100.000          0.26         0.37       0.086          0.211         0.00225792           -0.31738281
      155520         1728.000         79.00          513.64          1.21           0.510       0.174       0.035       2.518          0.0545       77.7965             0.000           100.000          0.26         0.36       0.087          0.211         0.00211038           -0.79650873
      156600         1740.000         78.97          500.94          1.20           0.510       0.174       0.035       2.552          0.0547       77.7758             0.000           100.000          0.26         0.36       0.086          0.211         0.00206639           -0.78277582
      157680         1752.000         78.97          501.14          1.20           0.511       0.175       0.035       2.566          0.0549       77.7736             0.000           100.000          0.26         0.36       0.086          0.211         0.00206949            0.47149655
      158760         1764.000         78.99          512.12          1.20           0.513       0.175       0.035       2.551          0.0548       77.7915             0.000           100.000          0.26         0.36       0.087          0.211         0.00208418            0.94451898
      159840         1776.000         79.01          518.03          1.21           0.513       0.174       0.035       2.531          0.0547       77.7989             0.000           100.000          0.26         0.35       0.090          0.211         0.00210449           -0.95214838
      160920         1788.000         79.00          511.30          1.20           0.511       0.174       0.035       2.532          0.0546       77.7924             0.000           100.000          0.25         0.34       0.092          0.211         0.00207227           -0.63171381
      162000         1800.000         78.99          508.56          1.20           0.511       0.175       0.035       2.547          0.0547       77.7896             0.000           100.000          0.25         0.34       0.092          0.211         0.00205715            0.39520261
      163080         1812.000         79.01          518.66          1.21           0.513       0.174       0.035       2.536          0.0548       77.7989             0.000           100.000          0.25         0.34       0.093          0.211         0.00208307            0.79650873
      164160         1824.000         79.02          521.98          1.21           0.513       0.174       0.035       2.518          0.0547       77.8037             0.000           100.000          0.25         0.33       0.094          0.211         0.00209020            0.76904291
      165240         1836.000         78.99          508.86          1.20           0.510       0.174       0.035       2.530          0.0546       77.7910             0.000           100.000          0.25         0.33       0.093          0.211         0.00204985           -0.78735352
      166320         1848.000         78.96          494.91          1.21           0.508       0.173       0.036       2.570          0.0552       77.7522             0.000           100.000          0.25         0.34       0.090          0.211         0.00204144           -0.46081540
      167400         1860.000         78.96          493.70          1.21           0.508       0.173       0.036       2.577          0.0552       77.7511             0.000           100.000          0.25         0.34       0.090          0.211         0.00202837           -0.30670163
      168480         1872.000         78.97          500.22          1.21           0.511       0.173       0.036       2.569          0.0553       77.7547             0.000           100.000          0.25         0.34       0.092          0.211         0.00205395           -0.61340326
      169560         1884.000         78.99          510.73          1.20           0.512       0.175       0.035       2.552          0.0548       77.7906             0.000           100.000          0.25         0.34       0.091          0.211         0.00205869            0.78277582
      170640         1896.000         79.02          522.78          1.21           0.514       0.174       0.035       2.528          0.0548       77.8035             0.000           100.000          0.26         0.35       0.089          0.211         0.00212512            1.73339832
      171720         1908.000         79.03          530.03          1.21           0.514       0.174       0.035       2.510          0.0547       77.8171             0.000           100.000          0.26         0.35       0.088          0.211         0.00218471            3.54309058
      172800         1920.000         79.03          528.30          1.21           0.513       0.174       0.035       2.501          0.0545       77.8165             0.000           100.000          0.26         0.35       0.090          0.211         0.00218395            2.86560035
      173880         1932.000         79.00          512.27          1.21           0.510       0.174       0.035       2.520          0.0546       77.7939             0.000           100.000          0.25         0.34       0.093          0.211         0.00209712           -0.15869141
      174960         1944.000         78.95          489.55          1.21           0.506       0.172       0.036       2.574          0.0551       77.7493             0.000           100.000          0.24         0.32       0.096          0.211         0.00203850            0.46081540
      176040         1956.000         78.94          482.02          1.20           0.504       0.172       0.036       2.594          0.0551       77.7443             0.000           100.000          0.24         0.32       0.096          0.211         0.00196539           -0.44708249
      177120         1968.000         78.94          479.52          1.19           0.503       0.172       0.036       2.602          0.0552       77.7424             0.000           100.000          0.25         0.33       0.093          0.211         0.00194796            1.13067627
