 Calculated Flow and Sedi at section of Ics=          48
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       27000          300.000         72.91          839.22          2.29           0.830       0.194       0.027       1.637          0.0605       70.6187             0.000           100.000          0.54         0.63       0.093          0.177         0.00080733           -0.50659174
       28080          312.000         72.89          824.58          2.27           0.824       0.194       0.027       1.648          0.0604       70.6181             0.000           100.000          0.53         0.61       0.095          0.177         0.00078217           -0.59051508
       29160          324.000         72.86          810.30          2.25           0.818       0.194       0.027       1.654          0.0602       70.6176             0.000           100.000          0.52         0.59       0.097          0.177         0.00078076            0.16784666
       30240          336.000         72.86          776.56          2.24           0.786       0.187       0.028       1.655          0.0601       70.6175             0.000           100.000          0.48         0.57       0.098          0.177         0.00126438            0.67291260
       31320          348.000         72.86          789.02          2.24           0.798       0.190       0.027       1.641          0.0599       70.6175             0.000           100.000          0.48         0.56       0.100          0.177         0.00086596           -1.51214588
       32400          360.000         72.84          774.02          2.22           0.789       0.188       0.028       1.688          0.0605       70.6172             0.000           100.000          0.48         0.55       0.099          0.177         0.00088111            0.33569333
       33480          372.000         72.86          779.23          2.24           0.789       0.188       0.028       1.653          0.0601       70.6175             0.000           100.000          0.48         0.54       0.098          0.177         0.00063507           -5.29937744
       34560          384.000         72.86          740.97          2.24           0.749       0.178       0.029       1.657          0.0602       70.6176             0.000           100.000          0.44         0.54       0.096          0.177         0.00113427            1.09558094
       35640          396.000         72.84          751.94          2.22           0.767       0.183       0.029       1.702          0.0607       70.6171             0.000           100.000          0.46         0.54       0.095          0.177         0.00080299            0.92773432
       36720          408.000         72.85          784.03          2.24           0.795       0.189       0.028       1.653          0.0600       70.6174             0.000           100.000          0.49         0.54       0.095          0.177         0.00031511           -6.47430420
       37800          420.000         72.84          799.14          2.23           0.814       0.194       0.027       1.665          0.0601       70.6172             0.000           100.000          0.51         0.57       0.098          0.177         0.00048849           -0.16937254
       38880          432.000         72.84          802.08          2.23           0.817       0.195       0.027       1.670          0.0602       70.6172             0.000           100.000          0.50         0.57       0.100          0.177         0.00072446           -0.33721921
       39960          444.000         72.85          803.16          2.23           0.816       0.195       0.027       1.666          0.0602       70.6173             0.000           100.000          0.50         0.56       0.102          0.177         0.00073048           -0.33569333
       41040          456.000         72.84          786.03          2.23           0.801       0.191       0.027       1.678          0.0603       70.6172             0.000           100.000          0.48         0.53       0.103          0.177         0.00071172           -1.34582520
       42120          468.000         72.86          759.78          2.25           0.767       0.182       0.029       1.648          0.0601       70.6176             0.000           100.000          0.44         0.51       0.103          0.177         0.00107225           -0.58898926
       43200          480.000         72.85          737.98          2.23           0.750       0.179       0.029       1.686          0.0606       70.6173             0.000           100.000          0.42         0.49       0.104          0.177         0.00105051            4.71191406
       44280          492.000         72.84          787.47          2.23           0.802       0.191       0.027       1.674          0.0603       70.6172             0.000           100.000          0.47         0.50       0.105          0.177         0.00028617           -1.09405518
       45360          504.000         72.86          763.48          2.24           0.772       0.183       0.028       1.652          0.0601       70.6176             0.000           100.000          0.44         0.51       0.104          0.177         0.00118697           -0.58746332
       46440          516.000         72.84          767.27          2.22           0.783       0.187       0.028       1.700          0.0607       70.6171             0.000           100.000          0.46         0.51       0.103          0.177         0.00078740           -0.08239745
       47520          528.000         72.85          795.92          2.24           0.806       0.192       0.027       1.644          0.0599       70.6174             0.000           100.000          0.48         0.52       0.101          0.177         0.00030575           -3.70178199
       48600          540.000         72.84          800.33          2.22           0.816       0.195       0.027       1.671          0.0602       70.6171             0.000           100.000          0.50         0.56       0.100          0.177         0.00064170            0.08392333
       49680          552.000         72.85          809.38          2.24           0.821       0.195       0.027       1.672          0.0604       70.6174             0.000           100.000          0.51         0.57       0.099          0.177         0.00070118           -0.00152588
       50760          564.000         72.86          813.56          2.24           0.822       0.195       0.027       1.669          0.0604       70.6176             0.000           100.000          0.51         0.58       0.098          0.177         0.00071498            0.17242430
       51840          576.000         72.85          805.59          2.23           0.818       0.195       0.027       1.666          0.0602       70.6174             0.000           100.000          0.51         0.58       0.097          0.177         0.00073358           -0.00152588
       52920          588.000         72.85          796.28          2.23           0.809       0.193       0.027       1.659          0.0601       70.6173             0.000           100.000          0.50         0.56       0.097          0.177         0.00049099           -1.68304431
       54000          600.000         72.86          747.34          2.24           0.756       0.180       0.029       1.664          0.0603       70.6175             0.000           100.000          0.44         0.54       0.097          0.177         0.00122257            3.36608863
       55080          612.000         72.84          774.70          2.22           0.791       0.189       0.028       1.698          0.0606       70.6171             0.000           100.000          0.47         0.53       0.097          0.177         0.00054284           -1.51214588
       56160          624.000         72.86          783.14          2.24           0.792       0.188       0.028       1.644          0.0599       70.6175             0.000           100.000          0.47         0.53       0.098          0.177         0.00063543           -1.17797852
       57240          636.000         72.84          800.31          2.22           0.816       0.195       0.027       1.674          0.0602       70.6171             0.000           100.000          0.50         0.55       0.099          0.177         0.00058618           -0.16937254
       58320          648.000         72.84          803.94          2.23           0.818       0.195       0.027       1.675          0.0603       70.6172             0.000           100.000          0.50         0.56       0.100          0.177         0.00071176           -0.08392333
       59400          660.000         72.85          806.02          2.23           0.819       0.195       0.027       1.670          0.0603       70.6173             0.000           100.000          0.50         0.56       0.099          0.177         0.00071929            0.00152588
       60480          672.000         72.84          777.77          2.22           0.794       0.190       0.028       1.692          0.0605       70.6171             0.000           100.000          0.47         0.55       0.098          0.177         0.00093506            0.50811768
       61560          684.000         72.85          772.64          2.24           0.783       0.186       0.028       1.660          0.0602       70.6174             0.000           100.000          0.46         0.53       0.097          0.177         0.00074426           -3.70330787
       62640          696.000         72.86          731.06          2.24           0.740       0.176       0.030       1.669          0.0603       70.6175             0.000           100.000          0.42         0.52       0.096          0.177         0.00114931            2.44140601
       63720          708.000         72.84          757.44          2.22           0.773       0.185       0.029       1.705          0.0608       70.6171             0.000           100.000          0.46         0.52       0.095          0.177         0.00051947           -1.34887683
       64800          720.000         72.86          753.23          2.24           0.762       0.181       0.029       1.659          0.0602       70.6175             0.000           100.000          0.44         0.52       0.094          0.177         0.00081458           -2.85949707
       65880          732.000         72.85          741.83          2.24           0.752       0.179       0.029       1.676          0.0604       70.6174             0.000           100.000          0.44         0.54       0.093          0.177         0.00110382            3.03039527
       66960          744.000         72.84          776.86          2.22           0.793       0.189       0.028       1.694          0.0606       70.6171             0.000           100.000          0.49         0.55       0.093          0.177         0.00049984           -1.17645264
       68040          756.000         72.86          743.64          2.24           0.752       0.178       0.029       1.658          0.0602       70.6176             0.000           100.000          0.44         0.54       0.091          0.177         0.00111236            0.42266843
       69120          768.000         72.85          741.42          2.23           0.754       0.180       0.029       1.687          0.0606       70.6173             0.000           100.000          0.44         0.54       0.091          0.177         0.00093495            2.77709937
       70200          780.000         72.85          795.53          2.23           0.809       0.193       0.027       1.663          0.0601       70.6173             0.000           100.000          0.50         0.55       0.094          0.177         0.00024086           -1.26342762
       71280          792.000         72.85          762.38          2.24           0.773       0.184       0.028       1.667          0.0603       70.6174             0.000           100.000          0.45         0.55       0.097          0.177         0.00116411            2.69470191
       72360          804.000         72.84          772.75          2.22           0.789       0.189       0.028       1.701          0.0607       70.6170             0.000           100.000          0.46         0.51       0.100          0.177         0.00053564           -1.17645264
       73440          816.000         72.86          749.97          2.24           0.758       0.180       0.029       1.655          0.0602       70.6176             0.000           100.000          0.42         0.48       0.101          0.177         0.00093781            0.08544921
       74520          828.000         72.84          751.06          2.23           0.765       0.183       0.029       1.694          0.0606       70.6172             0.000           100.000          0.43         0.49       0.102          0.177         0.00097777            3.69873023
       75600          840.000         72.85          801.64          2.23           0.815       0.194       0.027       1.661          0.0601       70.6173             0.000           100.000          0.48         0.51       0.102          0.177         0.00028678           -1.01165760
       76680          852.000         72.84          802.25          2.22           0.818       0.195       0.027       1.677          0.0603       70.6171             0.000           100.000          0.48         0.53       0.102          0.177         0.00066616            0.08544921
       77760          864.000         72.87          818.53          2.25           0.825       0.196       0.027       1.671          0.0605       70.6177             0.000           100.000          0.48         0.53       0.103          0.177         0.00069180            0.67443842
       78840          876.000         72.88          825.91          2.26           0.827       0.195       0.027       1.663          0.0606       70.6180             0.000           100.000          0.48         0.53       0.104          0.177         0.00070129            0.42266843
       79920          888.000         72.88          827.39          2.27           0.828       0.195       0.027       1.661          0.0606       70.6181             0.000           100.000          0.48         0.54       0.103          0.177         0.00069640           -0.08544921
       81000          900.000         72.88          827.16          2.26           0.828       0.195       0.027       1.662          0.0606       70.6181             0.000           100.000          0.49         0.54       0.101          0.177         0.00069406            0.25329587
       82080          912.000         72.89          829.22          2.27           0.829       0.195       0.027       1.662          0.0606       70.6181             0.000           100.000          0.49         0.55       0.100          0.177         0.00070329            0.08697510
       83160          924.000         72.89          831.25          2.27           0.829       0.195       0.027       1.659          0.0606       70.6182             0.000           100.000          0.50         0.56       0.099          0.177         0.00071449            1.01013184
       84240          936.000         72.89          832.28          2.27           0.830       0.195       0.027       1.657          0.0606       70.6183             0.000           100.000          0.50         0.56       0.099          0.177         0.00071419            0.34027100
       85320          948.000         72.88          825.00          2.26           0.826       0.195       0.027       1.658          0.0605       70.6180             0.000           100.000          0.49         0.55       0.099          0.177         0.00072353           -0.25176999
       86400          960.000         72.87          818.06          2.25           0.824       0.195       0.027       1.664          0.0604       70.6178             0.000           100.000          0.49         0.55       0.100          0.177         0.00070956            0.08392333
       87480          972.000         72.87          823.22          2.26           0.827       0.195       0.027       1.668          0.0606       70.6179             0.000           100.000          0.49         0.54       0.101          0.177         0.00069024            0.16632080
       88560          984.000         72.89          832.11          2.27           0.830       0.195       0.027       1.659          0.0606       70.6183             0.000           100.000          0.49         0.55       0.099          0.177         0.00071990            0.33569333
       89640          996.000         72.88          821.02          2.26           0.824       0.195       0.027       1.659          0.0604       70.6179             0.000           100.000          0.49         0.56       0.098          0.177         0.00074104           -0.25329587
       90720         1008.000         72.84          792.03          2.23           0.806       0.192       0.027       1.671          0.0602       70.6172             0.000           100.000          0.47         0.54       0.099          0.177         0.00088617            0.67291260
       91800         1020.000         72.84          803.70          2.23           0.819       0.195       0.027       1.678          0.0603       70.6172             0.000           100.000          0.47         0.52       0.103          0.177         0.00069954            0.00000000
       92880         1032.000         72.87          821.17          2.25           0.826       0.196       0.027       1.671          0.0606       70.6178             0.000           100.000          0.48         0.52       0.103          0.177         0.00069376           -0.16937254
       93960         1044.000         72.91          846.25          2.29           0.837       0.196       0.027       1.658          0.0609       70.6187             0.000           100.000          0.49         0.54       0.102          0.177         0.00068024            1.01165760
       95040         1056.000         72.95          874.33          2.33           0.849       0.197       0.026       1.651          0.0613       70.6196             0.000           100.000          0.51         0.57       0.098          0.177         0.00070271            0.17089842
       96120         1068.000         72.99          901.34          2.37           0.862       0.198       0.026       1.647          0.0616       70.6205             0.000           100.000          0.53         0.60       0.096          0.177         0.00081718            0.50353998
       97200         1080.000         73.02          927.70          2.40           0.875       0.199       0.026       1.643          0.0620       70.6212             0.000           100.000          0.53         0.60       0.097          0.177         0.00076511            0.16784666
       98280         1092.000         73.05          949.31          2.43           0.885       0.199       0.026       1.638          0.0623       70.6217             0.000           100.000          0.53         0.59       0.100          0.177         0.00068690            0.33874509
       99360         1104.000         73.07          966.05          2.45           0.892       0.200       0.026       1.635          0.0625       70.6222             0.000           100.000          0.53         0.58       0.101          0.177         0.00062922            0.73547357
      100440         1116.000         73.08          975.73          2.46           0.897       0.201       0.026       1.634          0.0626       70.6223             0.000           100.000          0.54         0.59       0.100          0.177         0.00061720           -0.50048828
      101520         1128.000         73.09          982.91          2.47           0.900       0.201       0.026       1.633          0.0627       70.6224             0.000           100.000          0.55         0.61       0.097          0.177         0.00062821            0.08239745
      102600         1140.000         73.10          989.34          2.48           0.904       0.201       0.026       1.636          0.0628       70.6225             0.000           100.000          0.56         0.64       0.094          0.177         0.00064169           -0.00305176
      103680         1152.000         73.10          995.02          2.48           0.907       0.202       0.026       1.634          0.0629       70.6226             0.000           100.000          0.56         0.63       0.095          0.177         0.00060507            6.06689405
      104760         1164.000         73.11         1000.69          2.49           0.910       0.202       0.026       1.637          0.0630       70.6226             0.000           100.000          0.56         0.62       0.097          0.177         0.00057363            0.25329587
      105840         1176.000         73.11         1005.45          2.49           0.913       0.202       0.026       1.637          0.0631       70.6227             0.000           100.000          0.56         0.62       0.097          0.177         0.00062831            0.00610352
      106920         1188.000         73.12         1007.84          2.49           0.914       0.203       0.026       1.637          0.0631       70.6227             0.000           100.000          0.56         0.62       0.098          0.177         0.00072587            0.00000000
      108000         1200.000         73.12         1008.98          2.50           0.915       0.203       0.026       1.638          0.0631       70.6227             0.000           100.000          0.55         0.61       0.099          0.177         0.00071992            0.42114255
      109080         1212.000         73.12         1007.42          2.49           0.914       0.203       0.026       1.639          0.0631       70.6227             0.000           100.000          0.54         0.60       0.101          0.177         0.00070675           -0.51269531
      110160         1224.000         73.11         1003.16          2.49           0.912       0.202       0.026       1.640          0.0631       70.6227             0.000           100.000          0.54         0.58       0.102          0.177         0.00059106            0.08239745
      111240         1236.000         73.10          996.42          2.48           0.909       0.202       0.026       1.642          0.0630       70.6225             0.000           100.000          0.53         0.57       0.103          0.177         0.00048190           -0.42114255
      112320         1248.000         73.10          991.69          2.47           0.907       0.202       0.026       1.642          0.0629       70.6225             0.000           100.000          0.53         0.57       0.103          0.177         0.00049149           -0.50659174
      113400         1260.000         73.11         1001.67          2.48           0.912       0.203       0.026       1.647          0.0631       70.6226             0.000           100.000          0.53         0.57       0.104          0.177         0.00044293           -0.08544921
      114480         1272.000         73.12         1010.41          2.49           0.916       0.203       0.026       1.645          0.0632       70.6227             0.000           100.000          0.54         0.58       0.103          0.177         0.00065245           -0.42114255
      115560         1284.000         73.11         1005.22          2.49           0.914       0.203       0.026       1.644          0.0631       70.6227             0.000           100.000          0.54         0.59       0.101          0.177         0.00059954            0.08544921
      116640         1296.000         73.11         1004.92          2.49           0.915       0.203       0.026       1.649          0.0632       70.6226             0.000           100.000          0.54         0.59       0.099          0.177         0.00050351           -0.25634766
      117720         1308.000         73.16         1048.52          2.53           0.936       0.206       0.025       1.648          0.0638       70.6232             0.000           100.000          0.56         0.62       0.099          0.177         0.00055154            0.42114255
      118800         1320.000         73.20         1099.62          2.58           0.965       0.209       0.025       1.660          0.0646       70.6238             0.000           100.000          0.59         0.63       0.099          0.177        -0.00022829            1.01318347
      119880         1332.000         73.21         1108.17          2.58           0.969       0.210       0.025       1.661          0.0647       70.6239             0.000           100.000          0.59         0.63       0.100          0.177        -0.00033181           -0.33874509
      120960         1344.000         73.20         1100.03          2.58           0.965       0.209       0.025       1.659          0.0645       70.6238             0.000           100.000          0.58         0.61       0.101          0.177        -0.00028486           -0.16784666
      122040         1356.000         73.19         1084.45          2.56           0.956       0.208       0.025       1.656          0.0643       70.6236             0.000           100.000          0.57         0.60       0.102          0.177         0.00028393           -0.68054199
      123120         1368.000         73.18         1079.92          2.56           0.954       0.208       0.025       1.656          0.0643       70.6236             0.000           100.000          0.57         0.61       0.100          0.177         0.00032781            0.33874509
      124200         1380.000         73.20         1096.50          2.57           0.964       0.209       0.025       1.663          0.0646       70.6237             0.000           100.000          0.59         0.63       0.098          0.177        -0.00019382           -0.17089842
      125280         1392.000         73.20         1101.95          2.58           0.966       0.210       0.025       1.663          0.0646       70.6238             0.000           100.000          0.60         0.64       0.097          0.177        -0.00023477            0.16479491
      126360         1404.000         73.18         1069.75          2.55           0.948       0.207       0.025       1.652          0.0641       70.6235             0.000           100.000          0.58         0.64       0.096          0.177         0.00046056           -0.16784666
      127440         1416.000         73.13         1026.94          2.51           0.925       0.204       0.026       1.647          0.0635       70.6229             0.000           100.000          0.56         0.62       0.097          0.177         0.00064518           -0.50964350
      128520         1428.000         73.08          979.83          2.46           0.902       0.202       0.026       1.652          0.0629       70.6222             0.000           100.000          0.53         0.59       0.098          0.177         0.00056185            0.01220703
      129600         1440.000         73.03          937.16          2.40           0.882       0.200       0.026       1.660          0.0624       70.6213             0.000           100.000          0.51         0.57       0.098          0.177         0.00065219           -1.76391590
      130680         1452.000         72.99          907.34          2.37           0.869       0.199       0.026       1.667          0.0620       70.6204             0.000           100.000          0.50         0.57       0.098          0.177         0.00078358           -0.17089842
      131760         1464.000         72.96          886.97          2.34           0.859       0.199       0.026       1.672          0.0617       70.6198             0.000           100.000          0.51         0.58       0.095          0.177         0.00073059            0.16479491
      132840         1476.000         72.95          879.33          2.33           0.856       0.198       0.026       1.676          0.0616       70.6195             0.000           100.000          0.52         0.59       0.091          0.177         0.00073465            0.16784666
      133920         1488.000         72.94          871.53          2.32           0.852       0.198       0.026       1.676          0.0615       70.6193             0.000           100.000          0.51         0.60       0.090          0.177         0.00072846            0.08544921
      135000         1500.000         72.92          857.28          2.30           0.845       0.198       0.027       1.677          0.0613       70.6188             0.000           100.000          0.51         0.59       0.090          0.177         0.00068448           -0.25176999
      136080         1512.000         72.89          843.00          2.27           0.840       0.198       0.027       1.690          0.0612       70.6183             0.000           100.000          0.51         0.60       0.088          0.177         0.00067354           -0.25329587
      137160         1524.000         72.88          836.81          2.26           0.839       0.198       0.027       1.701          0.0612       70.6180             0.000           100.000          0.52         0.63       0.084          0.177         0.00065955            0.25482175
      138240         1536.000         72.87          828.77          2.25           0.835       0.198       0.027       1.700          0.0611       70.6177             0.000           100.000          0.53         0.65       0.079          0.177         0.00069334           -0.33264160
      139320         1548.000         72.82          755.78          2.20           0.780       0.187       0.029       1.757          0.0614       70.6166             0.000           100.000          0.49         0.65       0.075          0.177         0.00105828            2.01873755
      140400         1560.000         72.83          721.41          2.21           0.740       0.177       0.030       1.730          0.0611       70.6169             0.000           100.000          0.44         0.59       0.074          0.177         0.00096595            1.34429932
      141480         1572.000         72.82          685.62          2.21           0.705       0.169       0.032       1.730          0.0610       70.6168             0.000           100.000          0.39         0.51       0.079          0.177         0.00091948           -0.58593744
      142560         1584.000         72.81          656.25          2.20           0.677       0.163       0.033       1.731          0.0609       70.6165             0.000           100.000          0.36         0.47       0.080          0.177         0.00086202            0.08544921
      143640         1596.000         72.81          639.17          2.19           0.662       0.160       0.033       1.732          0.0608       70.6164             0.000           100.000          0.35         0.47       0.077          0.177         0.00082741           -0.16632080
      144720         1608.000         72.81          639.94          2.19           0.663       0.160       0.033       1.732          0.0608       70.6164             0.000           100.000          0.35         0.46       0.076          0.177         0.00073933            0.66986078
      145800         1620.000         72.82          680.78          2.21           0.700       0.168       0.032       1.729          0.0610       70.6167             0.000           100.000          0.38         0.47       0.080          0.177         0.00062887            0.33721921
      146880         1632.000         72.83          697.59          2.21           0.716       0.172       0.031       1.730          0.0610       70.6168             0.000           100.000          0.39         0.49       0.082          0.177         0.00084534            0.08087157
      147960         1644.000         72.82          667.36          2.20           0.688       0.165       0.032       1.730          0.0609       70.6166             0.000           100.000          0.37         0.48       0.079          0.177         0.00089249           -0.33569333
      149040         1656.000         72.81          642.44          2.19           0.665       0.160       0.033       1.732          0.0608       70.6164             0.000           100.000          0.35         0.47       0.077          0.177         0.00084060           -0.16937254
      150120         1668.000         72.81          640.02          2.19           0.663       0.160       0.033       1.732          0.0608       70.6164             0.000           100.000          0.35         0.47       0.076          0.177         0.00077549           -0.42114255
      151200         1680.000         72.80          636.47          2.19           0.660       0.159       0.033       1.732          0.0608       70.6163             0.000           100.000          0.35         0.46       0.076          0.177         0.00081477           -0.08239745
      152280         1692.000         72.79          608.73          2.17           0.636       0.154       0.035       1.732          0.0605       70.6160             0.000           100.000          0.33         0.45       0.075          0.177         0.00087209           -0.33416748
      153360         1704.000         72.76          588.61          2.15           0.622       0.152       0.035       1.725          0.0601       70.6155             0.000           100.000          0.31         0.42       0.076          0.177         0.00079541            0.16937254
      154440         1716.000         72.71          559.55          2.10           0.606       0.150       0.035       1.722          0.0593       70.6144             0.000           100.000          0.30         0.39       0.080          0.177         0.00077585           -0.67443842
      155520         1728.000         72.66          533.14          2.05           0.592       0.149       0.036       1.723          0.0586       70.6133             0.000           100.000          0.28         0.37       0.083          0.177         0.00077944           -0.00152588
      156600         1740.000         72.62          513.56          2.00           0.582       0.149       0.036       1.727          0.0581       70.6125             0.000           100.000          0.27         0.35       0.085          0.177         0.00077538           -0.58898926
      157680         1752.000         72.59          502.28          1.98           0.577       0.149       0.036       1.734          0.0578       70.6119             0.000           100.000          0.27         0.35       0.085          0.177         0.00077419           -0.42114255
      158760         1764.000         72.59          502.64          1.98           0.578       0.149       0.036       1.740          0.0579       70.6119             0.000           100.000          0.27         0.35       0.085          0.177         0.00077625           -0.00152588
      159840         1776.000         72.61          512.69          2.00           0.583       0.149       0.036       1.742          0.0582       70.6123             0.000           100.000          0.27         0.35       0.085          0.177         0.00076707            0.16937254
      160920         1788.000         72.62          516.44          2.01           0.585       0.149       0.036       1.738          0.0583       70.6125             0.000           100.000          0.27         0.34       0.087          0.177         0.00076271            0.17089842
      162000         1800.000         72.61          511.77          2.00           0.582       0.149       0.036       1.734          0.0581       70.6123             0.000           100.000          0.26         0.33       0.089          0.177         0.00075541           -0.33569333
      163080         1812.000         72.61          510.27          1.99           0.582       0.149       0.036       1.739          0.0581       70.6122             0.000           100.000          0.26         0.33       0.089          0.177         0.00075267           -0.16784666
      164160         1824.000         72.62          518.67          2.01           0.586       0.150       0.036       1.741          0.0584       70.6125             0.000           100.000          0.26         0.33       0.090          0.177         0.00075284            0.07934570
      165240         1836.000         72.63          519.58          2.01           0.586       0.149       0.036       1.734          0.0584       70.6126             0.000           100.000          0.26         0.33       0.091          0.177         0.00077524            0.25024414
      166320         1848.000         72.60          506.77          1.99           0.579       0.149       0.036       1.728          0.0579       70.6122             0.000           100.000          0.26         0.32       0.091          0.177         0.00077447           -0.16784666
      167400         1860.000         72.58          495.55          1.97           0.573       0.148       0.036       1.735          0.0577       70.6117             0.000           100.000          0.26         0.33       0.089          0.177         0.00076630           -0.33416748
      168480         1872.000         72.57          495.17          1.96           0.574       0.149       0.036       1.740          0.0577       70.6116             0.000           100.000          0.26         0.33       0.088          0.177         0.00075911           -0.33721921
      169560         1884.000         72.59          501.22          1.97           0.577       0.149       0.036       1.742          0.0579       70.6118             0.000           100.000          0.26         0.33       0.089          0.177         0.00076261            0.16632080
      170640         1896.000         72.61          512.34          2.00           0.583       0.150       0.036       1.744          0.0583       70.6123             0.000           100.000          0.27         0.33       0.089          0.177         0.00074968            0.33569333
      171720         1908.000         72.63          523.19          2.02           0.589       0.150       0.036       1.741          0.0585       70.6127             0.000           100.000          0.27         0.34       0.088          0.177         0.00076234            0.41809079
      172800         1920.000         72.64          529.20          2.03           0.592       0.150       0.036       1.740          0.0587       70.6130             0.000           100.000          0.28         0.35       0.087          0.177         0.00077150            0.58898926
      173880         1932.000         72.64          525.69          2.03           0.589       0.149       0.036       1.731          0.0585       70.6129             0.000           100.000          0.27         0.35       0.088          0.177         0.00077969           -0.08544921
      174960         1944.000         72.61          509.67          2.00           0.580       0.149       0.036       1.725          0.0580       70.6123             0.000           100.000          0.27         0.34       0.089          0.177         0.00077075           -0.33569333
      176040         1956.000         72.56          488.81          1.95           0.569       0.148       0.036       1.731          0.0574       70.6114             0.000           100.000          0.26         0.32       0.091          0.177         0.00076524           -0.16784666
      177120         1968.000         72.55          482.20          1.94           0.566       0.148       0.036       1.739          0.0573       70.6111             0.000           100.000          0.25         0.31       0.092          0.177         0.00074087            0.24871825
