 Calculated Flow and Sedi at section of Ics=          31
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       21600          240.000         78.46          841.17          1.22           0.490       0.159       0.028       1.482          0.0420       77.2413             0.000           100.000          0.28         0.52       0.086          0.206         0.00874799            2.63671851
       22680          252.000         78.48          858.22          1.16           0.489       0.163       0.027       1.464          0.0408       77.3193             0.000           100.000          0.29         0.53       0.084          0.206         0.00910992            8.33434963
       23760          264.000         78.49          863.78          1.17           0.489       0.162       0.027       1.454          0.0408       77.3212             0.000           100.000          0.29         0.54       0.083          0.206         0.00919249            0.00000000
       24840          276.000         78.48          857.48          1.16           0.488       0.162       0.027       1.454          0.0407       77.3199             0.000           100.000          0.29         0.53       0.084          0.206         0.00908899            4.46777344
       25920          288.000         78.47          845.17          1.19           0.488       0.160       0.028       1.464          0.0414       77.2758             0.000           100.000          0.28         0.51       0.087          0.206         0.00883250           -2.75268555
       27000          300.000         78.45          830.17          1.23           0.488       0.157       0.029       1.477          0.0422       77.2165             0.000           100.000          0.27         0.50       0.090          0.206         0.00852707            0.00610352
       28080          312.000         78.43          815.50          1.22           0.487       0.157       0.029       1.490          0.0423       77.2024             0.000           100.000          0.26         0.48       0.093          0.206         0.00832083            1.02539062
       29160          324.000         78.41          800.81          1.25           0.487       0.155       0.029       1.502          0.0429       77.1564             0.000           100.000          0.26         0.47       0.096          0.206         0.00806823            1.51977527
       30240          336.000         78.40          790.12          1.25           0.484       0.155       0.029       1.511          0.0429       77.1508             0.000           100.000          0.25         0.46       0.098          0.206         0.00795875            2.43530250
       31320          348.000         78.39          785.33          1.24           0.482       0.154       0.030       1.513          0.0429       77.1492             0.000           100.000          0.25         0.45       0.098          0.206         0.00782986            2.05993629
       32400          360.000         78.39          773.98          1.26           0.477       0.151       0.030       1.515          0.0433       77.1231             0.000           100.000          0.25         0.45       0.096          0.206         0.00761201           -0.00915527
       33480          372.000         78.38          761.59          1.26           0.473       0.150       0.030       1.519          0.0433       77.1162             0.000           100.000          0.25         0.45       0.093          0.206         0.00739164           -0.00305176
       34560          384.000         78.37          754.42          1.26           0.470       0.149       0.031       1.521          0.0433       77.1121             0.000           100.000          0.25         0.46       0.091          0.206         0.00730550           -0.72326654
       35640          396.000         78.37          750.39          1.26           0.469       0.149       0.031       1.522          0.0434       77.1096             0.000           100.000          0.24         0.45       0.091          0.206         0.00723777           -0.00610352
       36720          408.000         78.38          768.98          1.26           0.476       0.151       0.030       1.519          0.0434       77.1196             0.000           100.000          0.25         0.45       0.093          0.206         0.00736419            0.72937006
       37800          420.000         78.40          799.08          1.25           0.487       0.156       0.029       1.511          0.0430       77.1547             0.000           100.000          0.25         0.46       0.098          0.206         0.00800425            1.20239246
       38880          432.000         78.41          805.00          1.25           0.488       0.156       0.029       1.507          0.0430       77.1574             0.000           100.000          0.25         0.45       0.101          0.206         0.00812657           -0.76904291
       39960          444.000         78.40          794.17          1.25           0.485       0.155       0.029       1.510          0.0429       77.1521             0.000           100.000          0.25         0.44       0.103          0.206         0.00801636            1.00402820
       41040          456.000         78.39          776.11          1.26           0.478       0.152       0.030       1.514          0.0433       77.1242             0.000           100.000          0.23         0.42       0.104          0.206         0.00770806            1.22375488
       42120          468.000         78.38          758.16          1.26           0.472       0.150       0.030       1.519          0.0433       77.1143             0.000           100.000          0.23         0.40       0.105          0.206         0.00728780           -0.48217770
       43200          480.000         78.38          759.30          1.26           0.472       0.150       0.030       1.521          0.0434       77.1145             0.000           100.000          0.23         0.40       0.105          0.206         0.00721393            0.01220703
       44280          492.000         78.39          774.28          1.26           0.478       0.152       0.030       1.517          0.0433       77.1228             0.000           100.000          0.23         0.41       0.105          0.206         0.00743596           -0.49133295
       45360          504.000         78.39          775.52          1.26           0.478       0.152       0.030       1.516          0.0433       77.1236             0.000           100.000          0.24         0.42       0.102          0.206         0.00752209           -1.23291004
       46440          516.000         78.38          766.98          1.26           0.475       0.151       0.030       1.518          0.0433       77.1190             0.000           100.000          0.24         0.43       0.099          0.206         0.00734663           -0.49133295
       47520          528.000         78.39          781.31          1.24           0.480       0.154       0.030       1.515          0.0430       77.1477             0.000           100.000          0.25         0.44       0.097          0.206         0.00758877            3.89709449
       48600          540.000         78.41          804.02          1.25           0.488       0.156       0.029       1.512          0.0430       77.1564             0.000           100.000          0.26         0.46       0.096          0.206         0.00810184            0.02441406
       49680          552.000         78.42          813.59          1.22           0.488       0.158       0.029       1.500          0.0424       77.1977             0.000           100.000          0.26         0.47       0.095          0.206         0.00828732           -0.77514642
       50760          564.000         78.42          810.64          1.24           0.487       0.156       0.029       1.497          0.0427       77.1747             0.000           100.000          0.26         0.47       0.094          0.206         0.00820478            0.09155273
       51840          576.000         78.40          792.83          1.25           0.484       0.155       0.029       1.510          0.0429       77.1518             0.000           100.000          0.25         0.47       0.094          0.206         0.00802063            1.08337390
       52920          588.000         78.39          775.17          1.26           0.478       0.152       0.030       1.515          0.0433       77.1236             0.000           100.000          0.24         0.45       0.094          0.206         0.00765565           -0.74157715
       54000          600.000         78.38          768.14          1.26           0.475       0.151       0.030       1.517          0.0433       77.1199             0.000           100.000          0.24         0.44       0.095          0.206         0.00738068            0.48828122
       55080          612.000         78.38          765.67          1.26           0.474       0.151       0.030       1.518          0.0433       77.1183             0.000           100.000          0.24         0.44       0.095          0.206         0.00732819            0.23498534
       56160          624.000         78.39          780.72          1.26           0.480       0.152       0.030       1.516          0.0433       77.1259             0.000           100.000          0.24         0.44       0.097          0.206         0.00752250            2.20947242
       57240          636.000         78.40          800.70          1.25           0.488       0.156       0.029       1.511          0.0430       77.1551             0.000           100.000          0.25         0.45       0.098          0.206         0.00803293            1.59301746
       58320          648.000         78.41          807.23          1.24           0.488       0.156       0.029       1.505          0.0428       77.1687             0.000           100.000          0.25         0.46       0.097          0.206         0.00813643            1.22070301
       59400          660.000         78.40          797.67          1.25           0.486       0.155       0.029       1.506          0.0429       77.1551             0.000           100.000          0.25         0.46       0.097          0.206         0.00806225            0.88500971
       60480          672.000         78.39          777.59          1.26           0.479       0.152       0.030       1.514          0.0433       77.1250             0.000           100.000          0.24         0.45       0.095          0.206         0.00772728           -2.46582007
       61560          684.000         78.37          756.33          1.26           0.471       0.149       0.031       1.519          0.0433       77.1134             0.000           100.000          0.24         0.44       0.093          0.206         0.00729220            0.96435541
       62640          696.000         78.37          747.44          1.26           0.468       0.149       0.031       1.523          0.0434       77.1077             0.000           100.000          0.24         0.44       0.092          0.206         0.00711231           -1.21459961
       63720          708.000         78.37          744.30          1.26           0.467       0.148       0.031       1.525          0.0434       77.1058             0.000           100.000          0.24         0.44       0.091          0.206         0.00707872            0.23803709
       64800          720.000         78.37          752.19          1.26           0.470       0.149       0.031       1.524          0.0434       77.1102             0.000           100.000          0.24         0.45       0.089          0.206         0.00714456           -0.47912595
       65880          732.000         78.38          765.55          1.26           0.475       0.151       0.030       1.519          0.0433       77.1181             0.000           100.000          0.25         0.46       0.088          0.206         0.00734488            0.97351068
       66960          744.000         78.38          759.41          1.26           0.472       0.150       0.030       1.519          0.0433       77.1151             0.000           100.000          0.25         0.47       0.086          0.206         0.00736829           -2.66723609
       68040          756.000         78.36          742.33          1.26           0.466       0.148       0.031       1.524          0.0434       77.1049             0.000           100.000          0.24         0.46       0.086          0.206         0.00713485           -0.00610352
       69120          768.000         78.37          753.02          1.26           0.470       0.149       0.031       1.524          0.0434       77.1105             0.000           100.000          0.24         0.45       0.089          0.206         0.00708375            1.21765125
       70200          780.000         78.39          783.34          1.24           0.481       0.154       0.030       1.514          0.0430       77.1484             0.000           100.000          0.25         0.44       0.095          0.206         0.00760445            4.29687452
       71280          792.000         78.39          777.91          1.26           0.479       0.152       0.030       1.514          0.0433       77.1253             0.000           100.000          0.23         0.43       0.100          0.206         0.00766907           -1.47399890
       72360          804.000         78.37          753.66          1.26           0.470       0.149       0.031       1.520          0.0433       77.1118             0.000           100.000          0.22         0.40       0.101          0.206         0.00719694           -0.23498534
       73440          816.000         78.37          751.77          1.26           0.470       0.149       0.031       1.523          0.0434       77.1101             0.000           100.000          0.22         0.40       0.101          0.206         0.00708378            1.45263672
       74520          828.000         78.38          768.58          1.26           0.476       0.151       0.030       1.519          0.0434       77.1194             0.000           100.000          0.23         0.40       0.101          0.206         0.00724281            0.25024414
       75600          840.000         78.40          793.81          1.25           0.485       0.155       0.029       1.512          0.0430       77.1516             0.000           100.000          0.24         0.42       0.102          0.206         0.00777958            2.02941871
       76680          852.000         78.42          811.73          1.24           0.489       0.157       0.029       1.508          0.0429       77.1723             0.000           100.000          0.24         0.43       0.103          0.206         0.00819160            0.32653809
       77760          864.000         78.44          825.47          1.22           0.489       0.158       0.029       1.490          0.0423       77.2133             0.000           100.000          0.24         0.42       0.105          0.206         0.00833909           -0.21667479
       78840          876.000         78.44          827.53          1.23           0.488       0.158       0.029       1.486          0.0423       77.2145             0.000           100.000          0.24         0.42       0.103          0.206         0.00835210           -1.04064941
       79920          888.000         78.44          826.83          1.23           0.488       0.158       0.029       1.486          0.0423       77.2142             0.000           100.000          0.25         0.43       0.100          0.206         0.00828776            0.52795410
       81000          900.000         78.44          828.59          1.23           0.489       0.158       0.029       1.487          0.0423       77.2148             0.000           100.000          0.25         0.44       0.098          0.206         0.00831677           -0.77514642
       82080          912.000         78.45          831.11          1.23           0.489       0.158       0.029       1.483          0.0423       77.2161             0.000           100.000          0.25         0.45       0.097          0.206         0.00834977            1.84631336
       83160          924.000         78.45          832.31          1.23           0.489       0.158       0.029       1.482          0.0423       77.2167             0.000           100.000          0.25         0.45       0.097          0.206         0.00836451           -1.31530762
       84240          936.000         78.44          828.84          1.23           0.488       0.157       0.029       1.481          0.0422       77.2156             0.000           100.000          0.25         0.44       0.097          0.206         0.00831831            0.77819818
       85320          948.000         78.43          818.75          1.22           0.488       0.157       0.029       1.489          0.0423       77.2059             0.000           100.000          0.25         0.44       0.098          0.206         0.00821773           -5.87158203
       86400          960.000         78.43          818.12          1.22           0.488       0.158       0.029       1.496          0.0424       77.2032             0.000           100.000          0.25         0.43       0.099          0.206         0.00819400            0.78735352
       87480          972.000         78.44          831.19          1.23           0.489       0.158       0.029       1.488          0.0423       77.2156             0.000           100.000          0.25         0.44       0.098          0.206         0.00832174           -0.25024414
       88560          984.000         78.44          828.88          1.23           0.488       0.157       0.029       1.479          0.0422       77.2157             0.000           100.000          0.25         0.45       0.095          0.206         0.00832579           -1.31225574
       89640          996.000         78.41          805.70          1.24           0.486       0.156       0.029       1.493          0.0426       77.1710             0.000           100.000          0.24         0.44       0.097          0.206         0.00798121           -1.19934082
       90720         1008.000         78.40          798.86          1.25           0.487       0.156       0.029       1.510          0.0429       77.1547             0.000           100.000          0.24         0.42       0.103          0.206         0.00793342            0.21362303
       91800         1020.000         78.42          812.81          1.24           0.489       0.157       0.029       1.506          0.0428       77.1741             0.000           100.000          0.24         0.41       0.104          0.206         0.00814496            0.48217770
       92880         1032.000         78.45          836.59          1.23           0.490       0.158       0.029       1.488          0.0424       77.2174             0.000           100.000          0.24         0.43       0.101          0.206         0.00839845            0.52490228
       93960         1044.000         78.49          863.59          1.17           0.490       0.163       0.027       1.465          0.0409       77.3204             0.000           100.000          0.26         0.45       0.096          0.206         0.00882169            3.09753394
       95040         1056.000         78.52          890.53          1.18           0.490       0.162       0.027       1.441          0.0409       77.3388             0.000           100.000          0.26         0.47       0.091          0.206         0.00918656           -1.17187488
       96120         1068.000         78.56          916.73          1.20           0.490       0.161       0.027       1.419          0.0409       77.3569             0.000           100.000          0.26         0.47       0.093          0.206         0.00972531            1.83410633
       97200         1080.000         78.59          939.92          1.23           0.490       0.160       0.028       1.399          0.0411       77.3575             0.000           100.000          0.25         0.46       0.098          0.206         0.01057146            0.60424805
       98280         1092.000         78.61          959.73          1.26           0.491       0.159       0.028       1.384          0.0413       77.3581             0.000           100.000          0.24         0.46       0.099          0.206         0.01089214            1.00402820
       99360         1104.000         78.63          972.28          1.27           0.491       0.158       0.028       1.372          0.0414       77.3582             0.000           100.000          0.24         0.46       0.099          0.206         0.01111997           -0.00610352
      100440         1116.000         78.64          980.83          1.28           0.491       0.157       0.028       1.366          0.0414       77.3583             0.000           100.000          0.25         0.48       0.094          0.206         0.01124567            0.30517575
      101520         1128.000         78.65          987.39          1.29           0.491       0.157       0.028       1.360          0.0415       77.3583             0.000           100.000          0.25         0.51       0.089          0.206         0.01156283            0.29296872
      102600         1140.000         78.66          993.34          1.30           0.491       0.156       0.028       1.356          0.0415       77.3584             0.000           100.000          0.25         0.51       0.090          0.206         0.01161327            1.18713367
      103680         1152.000         78.66          999.22          1.30           0.491       0.156       0.028       1.351          0.0416       77.3584             0.000           100.000          0.24         0.49       0.093          0.206         0.01164229            0.30517575
      104760         1164.000         78.67         1004.44          1.31           0.492       0.156       0.028       1.348          0.0416       77.3584             0.000           100.000          0.24         0.49       0.094          0.206         0.01168432            1.19323730
      105840         1176.000         78.67         1007.72          1.32           0.491       0.155       0.028       1.344          0.0416       77.3585             0.000           100.000          0.24         0.48       0.094          0.206         0.01172619            2.39257789
      106920         1188.000         78.68         1009.12          1.32           0.492       0.155       0.028       1.343          0.0416       77.3585             0.000           100.000          0.24         0.47       0.097          0.206         0.01172501           -0.59204102
      108000         1200.000         78.68         1008.44          1.32           0.491       0.155       0.028       1.342          0.0416       77.3585             0.000           100.000          0.23         0.46       0.100          0.206         0.01170261            0.28076172
      109080         1212.000         78.67         1004.92          1.31           0.491       0.155       0.028       1.344          0.0416       77.3585             0.000           100.000          0.23         0.45       0.102          0.206         0.01165285            0.29907224
      110160         1224.000         78.66          999.09          1.31           0.491       0.156       0.028       1.347          0.0415       77.3584             0.000           100.000          0.23         0.44       0.103          0.206         0.01160526           -0.29296872
      111240         1236.000         78.66          992.12          1.30           0.490       0.156       0.028       1.352          0.0415       77.3584             0.000           100.000          0.23         0.44       0.104          0.206         0.01154196           -0.30517575
      112320         1248.000         78.66          994.45          1.30           0.491       0.156       0.028       1.355          0.0415       77.3584             0.000           100.000          0.23         0.44       0.104          0.206         0.01159170            2.98156738
      113400         1260.000         78.67         1009.05          1.32           0.492       0.155       0.028       1.346          0.0417       77.3585             0.000           100.000          0.23         0.44       0.103          0.206         0.01172046           -0.88500971
      114480         1272.000         78.68         1010.59          1.32           0.491       0.155       0.028       1.340          0.0416       77.3585             0.000           100.000          0.23         0.45       0.100          0.206         0.01173691           -0.57983392
      115560         1284.000         78.67          999.48          1.31           0.491       0.156       0.028       1.346          0.0415       77.3584             0.000           100.000          0.23         0.46       0.098          0.206         0.01159825            0.29602051
      116640         1296.000         78.69         1021.56          1.33           0.494       0.155       0.028       1.345          0.0418       77.3586             0.000           100.000          0.24         0.47       0.096          0.206         0.01182310            2.36816406
      117720         1308.000         78.75         1080.67          1.39           0.497       0.153       0.029       1.309          0.0423       77.3589             0.000           100.000          0.23         0.47       0.096          0.206         0.01212327            1.20239246
      118800         1320.000         78.79         1107.77          1.43           0.498       0.151       0.029       1.282          0.0423       77.3590             0.000           100.000          0.23         0.47       0.097          0.206         0.01227544           -0.01220703
      119880         1332.000         78.79         1106.12          1.43           0.497       0.151       0.029       1.278          0.0423       77.3590             0.000           100.000          0.22         0.46       0.099          0.206         0.01224117           -0.57983392
      120960         1344.000         78.77         1092.81          1.41           0.495       0.151       0.029       1.284          0.0422       77.3590             0.000           100.000          0.22         0.45       0.102          0.206         0.01215863            0.30517575
      122040         1356.000         78.76         1078.80          1.40           0.495       0.152       0.029       1.293          0.0421       77.3589             0.000           100.000          0.23         0.46       0.099          0.206         0.01207098           -2.38647461
      123120         1368.000         78.76         1086.17          1.40           0.496       0.152       0.029       1.295          0.0422       77.3589             0.000           100.000          0.23         0.48       0.095          0.206         0.01214381            0.59814447
      124200         1380.000         78.78         1104.33          1.42           0.497       0.151       0.029       1.284          0.0423       77.3590             0.000           100.000          0.23         0.49       0.093          0.206         0.01227027            1.17797852
      125280         1392.000         78.77         1090.38          1.41           0.495       0.151       0.029       1.282          0.0421       77.3590             0.000           100.000          0.23         0.49       0.092          0.206         0.01218756           -1.19628894
      126360         1404.000         78.73         1048.50          1.37           0.492       0.152       0.029       1.303          0.0418       77.3588             0.000           100.000          0.23         0.48       0.093          0.206         0.01191720           -2.37426734
      127440         1416.000         78.67         1002.25          1.31           0.489       0.155       0.028       1.333          0.0414       77.3585             0.000           100.000          0.23         0.46       0.095          0.206         0.01165298           -1.79443347
      128520         1428.000         78.62          954.95          1.26           0.487       0.157       0.028       1.367          0.0410       77.3581             0.000           100.000          0.23         0.45       0.096          0.206         0.01087188           -2.40173340
      129600         1440.000         78.57          917.95          1.21           0.487       0.160       0.028       1.399          0.0407       77.3572             0.000           100.000          0.24         0.44       0.095          0.206         0.00989352            0.87280267
      130680         1452.000         78.53          893.95          1.19           0.487       0.161       0.027       1.421          0.0407       77.3445             0.000           100.000          0.25         0.45       0.090          0.206         0.00920025           -0.29907224
      131760         1464.000         78.52          880.70          1.18           0.488       0.162       0.027       1.436          0.0408       77.3346             0.000           100.000          0.26         0.47       0.085          0.206         0.00910082           -1.47094715
      132840         1476.000         78.51          875.33          1.18           0.488       0.162       0.027       1.441          0.0408       77.3306             0.000           100.000          0.26         0.48       0.084          0.206         0.00904745           -0.28381345
      133920         1488.000         78.49          863.78          1.17           0.488       0.162       0.027       1.448          0.0408       77.3217             0.000           100.000          0.26         0.47       0.084          0.206         0.00888950           -1.95312488
      135000         1500.000         78.47          847.59          1.18           0.487       0.161       0.028       1.460          0.0412       77.2887             0.000           100.000          0.26         0.49       0.081          0.206         0.00870247           -0.28381345
      136080         1512.000         78.46          837.30          1.21           0.488       0.158       0.028       1.474          0.0419       77.2411             0.000           100.000          0.27         0.52       0.075          0.206         0.00861263            0.22277831
      137160         1524.000         78.45          834.25          1.21           0.488       0.159       0.028       1.477          0.0419       77.2401             0.000           100.000          0.28         0.56       0.070          0.206         0.00869651            2.09655762
      138240         1536.000         78.43          813.88          1.22           0.486       0.157       0.029       1.484          0.0422       77.2026             0.000           100.000          0.28         0.58       0.065          0.206         0.00841167           -0.25329587
      139320         1548.000         78.37          755.14          1.26           0.470       0.149       0.031       1.518          0.0433       77.1132             0.000           100.000          0.26         0.54       0.067          0.206         0.00753480           -1.94702137
      140400         1560.000         78.34          713.66          1.25           0.455       0.145       0.032       1.531          0.0433       77.0917             0.000           100.000          0.23         0.47       0.074          0.206         0.00683528            2.82592750
      141480         1572.000         78.31          676.53          1.25           0.443       0.141       0.033       1.545          0.0436       77.0573             0.000           100.000          0.22         0.43       0.075          0.206         0.00624013            0.23498534
      142560         1584.000         78.28          649.69          1.27           0.435       0.137       0.034       1.561          0.0440       77.0188             0.000           100.000          0.22         0.44       0.070          0.206         0.00582360            0.96130365
      143640         1596.000         78.27          635.06          1.26           0.430       0.136       0.034       1.570          0.0440       77.0097             0.000           100.000          0.21         0.43       0.069          0.206         0.00554487           -0.67138666
      144720         1608.000         78.28          648.89          1.26           0.436       0.138       0.034       1.571          0.0441       77.0155             0.000           100.000          0.21         0.41       0.074          0.206         0.00555690            1.36108398
      145800         1620.000         78.32          691.67          1.25           0.449       0.143       0.032       1.549          0.0436       77.0669             0.000           100.000          0.22         0.43       0.076          0.206         0.00616606            1.63574219
      146880         1632.000         78.32          691.80          1.25           0.448       0.142       0.032       1.540          0.0435       77.0699             0.000           100.000          0.22         0.45       0.073          0.206         0.00642140           -0.24414061
      147960         1644.000         78.29          656.97          1.26           0.437       0.138       0.033       1.554          0.0438       77.0332             0.000           100.000          0.22         0.44       0.070          0.206         0.00599537           -1.34887683
      149040         1656.000         78.27          639.61          1.26           0.432       0.137       0.034       1.568          0.0440       77.0122             0.000           100.000          0.21         0.43       0.069          0.206         0.00558745            0.99182117
      150120         1668.000         78.27          641.92          1.26           0.433       0.137       0.034       1.570          0.0441       77.0129             0.000           100.000          0.21         0.43       0.069          0.206         0.00560288            0.56457514
      151200         1680.000         78.26          628.42          1.26           0.428       0.136       0.034       1.570          0.0439       77.0067             0.000           100.000          0.21         0.42       0.069          0.206         0.00551395           -1.33056641
      152280         1692.000         78.23          597.66          1.25           0.419       0.133       0.035       1.585          0.0440       76.9813             0.000           100.000          0.20         0.40       0.071          0.206         0.00511719           -1.01013184
      153360         1704.000         78.17          567.16          1.28           0.414       0.130       0.036       1.611          0.0449       76.8958             0.000           100.000          0.19         0.37       0.077          0.206         0.00475151           -1.83105457
      154440         1716.000         78.12          538.22          1.27           0.410       0.129       0.037       1.648          0.0453       76.8464             0.000           100.000          0.18         0.34       0.081          0.206         0.00447337            0.38146970
      155520         1728.000         78.07          516.11          1.24           0.408       0.130       0.037       1.682          0.0452       76.8348             0.000           100.000          0.18         0.33       0.083          0.206         0.00423749           -0.96740717
      156600         1740.000         78.05          502.25          1.22           0.406       0.131       0.037       1.709          0.0452       76.8252             0.000           100.000          0.18         0.33       0.083          0.206         0.00415270           -1.15966785
      157680         1752.000         78.04          500.67          1.22           0.407       0.131       0.037       1.723          0.0453       76.8231             0.000           100.000          0.18         0.33       0.082          0.206         0.00413937            0.39672849
      158760         1764.000         78.06          510.55          1.23           0.409       0.131       0.037       1.716          0.0454       76.8289             0.000           100.000          0.18         0.33       0.083          0.206         0.00418014            1.93481433
      159840         1776.000         78.07          517.75          1.24           0.410       0.131       0.037       1.701          0.0454       76.8339             0.000           100.000          0.17         0.32       0.086          0.206         0.00422184           -0.97656244
      160920         1788.000         78.06          512.45          1.23           0.408       0.130       0.037       1.697          0.0453       76.8316             0.000           100.000          0.17         0.31       0.088          0.206         0.00418422           -0.57983392
      162000         1800.000         78.06          508.47          1.23           0.408       0.131       0.037       1.708          0.0453       76.8285             0.000           100.000          0.17         0.31       0.088          0.206         0.00415285           -0.39672849
      163080         1812.000         78.07          517.33          1.24           0.410       0.131       0.037       1.706          0.0455       76.8332             0.000           100.000          0.17         0.31       0.089          0.206         0.00419448            0.38757321
      164160         1824.000         78.08          522.34          1.25           0.410       0.131       0.037       1.692          0.0454       76.8371             0.000           100.000          0.17         0.30       0.090          0.206         0.00422696           -0.20141600
      165240         1836.000         78.06          511.06          1.23           0.407       0.130       0.037       1.694          0.0452       76.8311             0.000           100.000          0.17         0.30       0.090          0.206         0.00416440           -0.39367676
      166320         1848.000         78.03          495.70          1.21           0.405       0.131       0.037       1.722          0.0452       76.8212             0.000           100.000          0.17         0.31       0.087          0.206         0.00407307           -0.19531249
      167400         1860.000         78.03          493.53          1.21           0.405       0.131       0.037       1.729          0.0452       76.8198             0.000           100.000          0.17         0.31       0.086          0.206         0.00404597           -0.19531249
      168480         1872.000         78.04          499.58          1.21           0.407       0.131       0.037       1.726          0.0453       76.8224             0.000           100.000          0.17         0.31       0.087          0.206         0.00409084           -0.39062497
      169560         1884.000         78.05          509.25          1.23           0.409       0.131       0.037       1.718          0.0454       76.8280             0.000           100.000          0.17         0.31       0.088          0.206         0.00414690            1.35192871
      170640         1896.000         78.08          521.55          1.24           0.411       0.131       0.037       1.700          0.0455       76.8359             0.000           100.000          0.17         0.32       0.085          0.206         0.00423065            0.78430170
      171720         1908.000         78.09          529.19          1.25           0.411       0.131       0.037       1.686          0.0455       76.8418             0.000           100.000          0.18         0.33       0.085          0.206         0.00433268            1.86462390
      172800         1920.000         78.10          529.42          1.26           0.411       0.130       0.037       1.676          0.0454       76.8424             0.000           100.000          0.17         0.32       0.086          0.206         0.00434011           -0.21667479
      173880         1932.000         78.07          514.95          1.24           0.408       0.130       0.037       1.686          0.0452       76.8338             0.000           100.000          0.17         0.31       0.088          0.206         0.00421830           -0.57983392
      174960         1944.000         78.03          491.34          1.21           0.403       0.130       0.037       1.721          0.0451       76.8196             0.000           100.000          0.17         0.30       0.091          0.206         0.00407245           -0.00305176
      176040         1956.000         78.01          482.75          1.20           0.402       0.130       0.037       1.740          0.0452       76.8145             0.000           100.000          0.16         0.29       0.092          0.206         0.00395525           -0.95520014
      177120         1968.000         78.01          479.78          1.19           0.401       0.130       0.037       1.747          0.0452       76.8130             0.000           100.000          0.17         0.30       0.089          0.206         0.00391305           -0.72021478
