 Calculated Flow and Sedi at section of Ics=          51
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
      106920         1188.000         72.44         1007.67          1.72           0.873       0.232       0.021       1.596          0.0519       70.7123             0.000           100.000          0.66         0.61       0.095          0.173        -0.00622667            0.11901855
      108000         1200.000         72.44         1008.78          1.72           0.874       0.233       0.021       1.598          0.0519       70.7123             0.000           100.000          0.65         0.60       0.097          0.173        -0.00609665           -0.37231442
      109080         1212.000         72.43         1007.84          1.72           0.874       0.233       0.021       1.600          0.0519       70.7123             0.000           100.000          0.64         0.59       0.099          0.173        -0.00616551            0.24414061
      110160         1224.000         72.43         1003.69          1.72           0.873       0.233       0.021       1.602          0.0519       70.7122             0.000           100.000          0.63         0.58       0.100          0.173        -0.00645258            0.00305176
      111240         1236.000         72.42          997.03          1.71           0.871       0.232       0.021       1.604          0.0518       70.7122             0.000           100.000          0.63         0.57       0.100          0.173        -0.00663305           -0.24719237
      112320         1248.000         72.42          991.92          1.71           0.869       0.232       0.021       1.607          0.0518       70.7122             0.000           100.000          0.63         0.56       0.101          0.173        -0.00667250           -0.25329587
      113400         1260.000         72.42         1000.58          1.71           0.873       0.233       0.021       1.610          0.0519       70.7122             0.000           100.000          0.63         0.56       0.101          0.173        -0.00676070           -0.00305176
      114480         1272.000         72.43         1009.97          1.72           0.877       0.234       0.021       1.611          0.0520       70.7122             0.000           100.000          0.63         0.57       0.100          0.173        -0.00648757            0.51269531
      115560         1284.000         72.43         1006.16          1.72           0.876       0.234       0.021       1.612          0.0520       70.7122             0.000           100.000          0.64         0.58       0.099          0.173        -0.00644651           -0.25939938
      116640         1296.000         72.42         1003.86          1.71           0.876       0.234       0.021       1.617          0.0520       70.7122             0.000           100.000          0.65         0.58       0.097          0.173        -0.00694068            0.25939938
      117720         1308.000         72.46         1044.20          1.75           0.894       0.237       0.021       1.619          0.0526       70.7124             0.000           100.000          0.66         0.61       0.097          0.173        -0.00682371            0.51574707
      118800         1320.000         72.50         1097.83          1.79           0.916       0.240       0.020       1.615          0.0532       70.7127             0.000           100.000          0.68         0.63       0.097          0.173        -0.00709243           -0.12512207
      119880         1332.000         72.51         1108.06          1.80           0.921       0.240       0.020       1.615          0.0533       70.7127             0.000           100.000          0.69         0.63       0.098          0.173        -0.00718446           -0.00305176
      120960         1344.000         72.50         1101.00          1.79           0.918       0.240       0.020       1.620          0.0532       70.7127             0.000           100.000          0.68         0.61       0.099          0.173        -0.00721819           -0.25634766
      122040         1356.000         72.49         1085.22          1.78           0.912       0.240       0.020       1.623          0.0531       70.7126             0.000           100.000          0.67         0.60       0.100          0.173        -0.00714360            0.24719237
      123120         1368.000         72.48         1079.56          1.77           0.911       0.240       0.020       1.627          0.0531       70.7125             0.000           100.000          0.67         0.61       0.099          0.173        -0.00718575           -0.38452145
      124200         1380.000         72.49         1095.55          1.78           0.919       0.241       0.020       1.631          0.0533       70.7126             0.000           100.000          0.69         0.63       0.096          0.173        -0.00741019           -0.00305176
      125280         1392.000         72.50         1102.69          1.79           0.922       0.241       0.020       1.631          0.0534       70.7126             0.000           100.000          0.70         0.64       0.095          0.173        -0.00743191           -0.25329587
      126360         1404.000         72.47         1071.95          1.76           0.909       0.239       0.020       1.632          0.0530       70.7125             0.000           100.000          0.69         0.63       0.094          0.173        -0.00718465           -0.37841797
      127440         1416.000         72.44         1030.47          1.73           0.892       0.237       0.021       1.637          0.0526       70.7123             0.000           100.000          0.67         0.62       0.095          0.173        -0.00693983           -1.14746094
      128520         1428.000         72.40          983.34          1.68           0.872       0.234       0.021       1.637          0.0519       70.7120             0.000           100.000          0.64         0.58       0.096          0.173        -0.00710108           -0.51879877
      129600         1440.000         72.36          940.64          1.64           0.855       0.232       0.021       1.638          0.0513       70.7118             0.000           100.000          0.63         0.57       0.096          0.173        -0.00704996           -0.25024414
      130680         1452.000         72.33          909.56          1.61           0.843       0.230       0.021       1.636          0.0508       70.7116             0.000           100.000          0.62         0.56       0.096          0.173        -0.00673829           -0.76904291
      131760         1464.000         72.30          888.41          1.59           0.835       0.229       0.021       1.636          0.0505       70.7115             0.000           100.000          0.62         0.57       0.093          0.173        -0.00691429           -1.00097656
      132840         1476.000         72.29          879.97          1.58           0.831       0.229       0.021       1.636          0.0503       70.7115             0.000           100.000          0.63         0.59       0.090          0.173        -0.00702446           -0.50964350
      133920         1488.000         72.29          872.57          1.57           0.828       0.229       0.021       1.635          0.0502       70.7114             0.000           100.000          0.63         0.59       0.088          0.173        -0.00708255           -0.15258788
      135000         1500.000         72.27          858.66          1.56           0.823       0.228       0.021       1.634          0.0499       70.7113             0.000           100.000          0.63         0.58       0.088          0.173        -0.00725249           -0.13427733
      136080         1512.000         72.25          844.06          1.54           0.818       0.227       0.021       1.633          0.0496       70.7112             0.000           100.000          0.64         0.59       0.086          0.173        -0.00719779           -0.51269531
      137160         1524.000         72.25          837.38          1.58           0.816       0.224       0.021       1.635          0.0503       70.6641             0.000           100.000          0.64         0.61       0.083          0.173        -0.00643661           -1.21154773
      138240         1536.000         72.24          830.01          1.57           0.813       0.223       0.021       1.633          0.0501       70.6638             0.000           100.000          0.65         0.64       0.079          0.173        -0.00637549            0.15258788
      139320         1548.000         72.21          745.68          1.73           0.744       0.195       0.025       1.673          0.0532       70.4795             0.000           100.000          0.53         0.64       0.074          0.173        -0.00024990            4.20379591
      140400         1560.000         72.22          723.47          1.72           0.715       0.188       0.026       1.648          0.0526       70.5072             0.000           100.000          0.49         0.58       0.072          0.173        -0.00111505            0.77362055
      141480         1572.000         72.22          685.99          1.72           0.678       0.178       0.027       1.648          0.0526       70.5080             0.000           100.000          0.43         0.50       0.076          0.173        -0.00074779           -0.21667479
      142560         1584.000         72.22          656.79          1.71           0.651       0.171       0.028       1.649          0.0526       70.5052             0.000           100.000          0.40         0.45       0.078          0.173        -0.00064434            0.22277831
      143640         1596.000         72.21          639.66          1.71           0.636       0.167       0.029       1.649          0.0525       70.5025             0.000           100.000          0.38         0.44       0.076          0.173        -0.00065349            0.86059564
      144720         1608.000         72.21          639.25          1.71           0.635       0.167       0.029       1.649          0.0525       70.5024             0.000           100.000          0.39         0.44       0.074          0.173        -0.00083839            0.55389404
      145800         1620.000         72.22          679.94          1.72           0.672       0.177       0.027       1.647          0.0526       70.5078             0.000           100.000          0.42         0.45       0.077          0.173        -0.00191391           -0.00305176
      146880         1632.000         72.22          697.94          1.72           0.689       0.181       0.027       1.647          0.0526       70.5084             0.000           100.000          0.43         0.47       0.081          0.173        -0.00147151            0.00000000
      147960         1644.000         72.22          668.18          1.71           0.661       0.174       0.028       1.649          0.0526       70.5066             0.000           100.000          0.41         0.46       0.078          0.173        -0.00069349           -0.22430418
      149040         1656.000         72.21          642.77          1.71           0.638       0.168       0.029       1.649          0.0525       70.5031             0.000           100.000          0.39         0.45       0.075          0.173        -0.00061396            1.05895984
      150120         1668.000         72.21          639.80          1.71           0.636       0.167       0.029       1.649          0.0525       70.5025             0.000           100.000          0.38         0.44       0.074          0.173        -0.00071998            0.96588129
      151200         1680.000         72.21          637.10          1.71           0.633       0.167       0.029       1.649          0.0525       70.5021             0.000           100.000          0.38         0.44       0.074          0.173        -0.00071169            0.61798090
      152280         1692.000         72.20          609.95          1.73           0.610       0.159       0.030       1.649          0.0529       70.4669             0.000           100.000          0.35         0.43       0.073          0.173        -0.00014845           -0.33111569
      153360         1704.000         72.18          591.27          1.77           0.598       0.154       0.031       1.643          0.0533       70.4166             0.000           100.000          0.34         0.41       0.073          0.173         0.00016319           -0.30975342
      154440         1716.000         72.14          562.77          1.74           0.583       0.152       0.032       1.634          0.0527       70.4001             0.000           100.000          0.32         0.38       0.076          0.173         0.00013899           -0.42572019
      155520         1728.000         72.09          536.16          1.71           0.571       0.149       0.032       1.628          0.0522       70.3828             0.000           100.000          0.30         0.35       0.080          0.173         0.00014073           -0.73547357
      156600         1740.000         72.06          515.73          1.69           0.561       0.148       0.032       1.624          0.0518       70.3688             0.000           100.000          0.29         0.33       0.082          0.173         0.00013838           -0.10528564
      157680         1752.000         72.03          503.01          1.67           0.555       0.147       0.032       1.623          0.0515       70.3595             0.000           100.000          0.28         0.32       0.082          0.173         0.00012873           -0.00305176
      158760         1764.000         72.03          502.01          1.67           0.555       0.147       0.032       1.625          0.0515       70.3583             0.000           100.000          0.28         0.32       0.082          0.173         0.00012738            0.21057127
      159840         1776.000         72.05          511.66          1.68           0.560       0.148       0.032       1.630          0.0518       70.3648             0.000           100.000          0.29         0.33       0.082          0.173         0.00010902            0.62103266
      160920         1788.000         72.06          516.28          1.69           0.562       0.148       0.032       1.629          0.0519       70.3683             0.000           100.000          0.29         0.32       0.084          0.173         0.00010353           -0.09918212
      162000         1800.000         72.05          512.34          1.68           0.560       0.147       0.032       1.626          0.0517       70.3660             0.000           100.000          0.28         0.31       0.086          0.173         0.00008821           -0.10223389
      163080         1812.000         72.05          509.76          1.68           0.559       0.147       0.032       1.627          0.0517       70.3639             0.000           100.000          0.28         0.31       0.086          0.173         0.00008115            0.20599364
      164160         1824.000         72.06          517.86          1.69           0.563       0.148       0.032       1.631          0.0519       70.3692             0.000           100.000          0.28         0.31       0.087          0.173         0.00007038            0.10070800
      165240         1836.000         72.06          520.22          1.69           0.564       0.148       0.032       1.629          0.0519       70.3713             0.000           100.000          0.28         0.31       0.088          0.173         0.00010553           -0.20599364
      166320         1848.000         72.04          508.66          1.68           0.558       0.147       0.032       1.622          0.0516       70.3638             0.000           100.000          0.27         0.30       0.088          0.173         0.00010740           -0.93383783
      167400         1860.000         72.02          496.27          1.67           0.552       0.146       0.032       1.621          0.0514       70.3548             0.000           100.000          0.27         0.30       0.087          0.173         0.00010134            0.41046140
      168480         1872.000         72.02          494.73          1.66           0.551       0.146       0.032       1.623          0.0514       70.3533             0.000           100.000          0.27         0.31       0.085          0.173         0.00009355            0.20904540
      169560         1884.000         72.03          500.43          1.67           0.554       0.146       0.032       1.626          0.0515       70.3570             0.000           100.000          0.28         0.31       0.086          0.173         0.00009924           -0.51116937
      170640         1896.000         72.05          510.95          1.68           0.560       0.147       0.032       1.630          0.0518       70.3642             0.000           100.000          0.28         0.31       0.087          0.173         0.00006937            0.09918212
      171720         1908.000         72.07          522.28          1.69           0.565       0.148       0.032       1.633          0.0520       70.3721             0.000           100.000          0.28         0.32       0.086          0.173         0.00007628           -0.31738281
      172800         1920.000         72.08          528.63          1.70           0.568       0.149       0.032       1.633          0.0521       70.3766             0.000           100.000          0.29         0.32       0.084          0.173         0.00009855           -0.00305176
      173880         1932.000         72.08          526.91          1.70           0.567       0.149       0.032       1.630          0.0521       70.3760             0.000           100.000          0.29         0.32       0.085          0.173         0.00011097           -0.63018799
      174960         1944.000         72.05          512.16          1.69           0.559       0.147       0.032       1.622          0.0517       70.3664             0.000           100.000          0.28         0.31       0.086          0.173         0.00011615           -0.62561029
