 Calculated Flow and Sedi at section of Ics=          50
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       97200         1080.000         72.62          925.92          4.53           1.144       0.191       0.023       0.974          0.0649       68.0849             0.000           100.000          0.63         0.58       0.095          0.174        -0.00197091            0.06713866
       98280         1092.000         72.64          947.95          4.55           1.164       0.194       0.023       0.990          0.0656       68.0939             0.000           100.000          0.64         0.57       0.098          0.174        -0.00226702            0.07019043
       99360         1104.000         72.66          965.12          4.56           1.180       0.196       0.023       1.003          0.0661       68.1008             0.000           100.000          0.64         0.56       0.099          0.174        -0.00250787            0.13427733
      100440         1116.000         72.67          974.98          4.57           1.190       0.198       0.023       1.010          0.0664       68.1044             0.000           100.000          0.65         0.57       0.099          0.174        -0.00262458           -0.20294188
      101520         1128.000         72.68          982.55          4.57           1.197       0.199       0.023       1.016          0.0666       68.1072             0.000           100.000          0.68         0.59       0.096          0.174        -0.00271297           -0.00152588
      102600         1140.000         72.69          989.14          4.58           1.203       0.200       0.023       1.021          0.0668       68.1094             0.000           100.000          0.70         0.62       0.092          0.174        -0.00276353           -0.07171631
      103680         1152.000         72.69          994.78          4.58           1.209       0.200       0.023       1.025          0.0670       68.1114             0.000           100.000          0.70         0.61       0.093          0.174        -0.00287088            2.50091553
      104760         1164.000         72.70         1000.25          4.58           1.214       0.201       0.023       1.030          0.0671       68.1129             0.000           100.000          0.69         0.60       0.095          0.174        -0.00299373            0.00152588
      105840         1176.000         72.70         1005.11          4.59           1.219       0.202       0.023       1.034          0.0673       68.1144             0.000           100.000          0.69         0.60       0.096          0.174        -0.00299404            0.06561279
      106920         1188.000         72.70         1007.86          4.59           1.222       0.202       0.023       1.036          0.0674       68.1151             0.000           100.000          0.69         0.60       0.096          0.174        -0.00297548            0.03662109
      108000         1200.000         72.70         1008.86          4.59           1.223       0.203       0.023       1.037          0.0674       68.1152             0.000           100.000          0.68         0.59       0.097          0.174        -0.00294407            0.03662109
      109080         1212.000         72.70         1007.70          4.59           1.222       0.202       0.023       1.037          0.0674       68.1145             0.000           100.000          0.67         0.58       0.099          0.174        -0.00294385           -0.20599364
      110160         1224.000         72.70         1003.66          4.58           1.218       0.202       0.023       1.035          0.0673       68.1127             0.000           100.000          0.66         0.56       0.100          0.174        -0.00299783            0.03814697
      111240         1236.000         72.69          996.94          4.58           1.212       0.201       0.023       1.030          0.0671       68.1099             0.000           100.000          0.65         0.55       0.101          0.174        -0.00297854           -0.03662109
      112320         1248.000         72.68          991.78          4.57           1.208       0.200       0.023       1.028          0.0670       68.1076             0.000           100.000          0.65         0.54       0.102          0.174        -0.00292023            0.00000000
      113400         1260.000         72.69         1000.80          4.58           1.217       0.202       0.023       1.035          0.0673       68.1105             0.000           100.000          0.65         0.55       0.102          0.174        -0.00303267            0.13427733
      114480         1272.000         72.70         1010.16          4.59           1.225       0.203       0.023       1.041          0.0675       68.1140             0.000           100.000          0.66         0.56       0.101          0.174        -0.00301703           -0.06866454
      115560         1284.000         72.70         1005.83          4.58           1.221       0.202       0.023       1.038          0.0674       68.1124             0.000           100.000          0.67         0.57       0.099          0.174        -0.00297500           -0.06561279
      116640         1296.000         72.69         1003.94          4.58           1.220       0.202       0.023       1.038          0.0674       68.1110             0.000           100.000          0.67         0.57       0.098          0.174        -0.00308390           -0.03204346
      117720         1308.000         72.73         1045.05          4.61           1.258       0.208       0.022       1.066          0.0685       68.1277             0.000           100.000          0.71         0.60       0.097          0.174        -0.00345893            0.51727289
      118800         1320.000         72.77         1098.53          4.16           1.312       0.228       0.020       1.110          0.0665       68.6150             0.000            99.999          0.76         0.61       0.098          0.174        -0.00486342            0.38452145
      119880         1332.000         72.78         1107.98          4.07           1.321       0.232       0.020       1.117          0.0660       68.7030             0.000            99.999          0.77         0.61       0.098          0.174        -0.00515261           -0.11596679
      120960         1344.000         72.77         1100.77          4.14           1.314       0.229       0.020       1.112          0.0664       68.6278             0.000            99.999          0.76         0.60       0.100          0.174        -0.00493796           -0.03814697
      122040         1356.000         72.76         1084.94          4.29           1.299       0.222       0.021       1.099          0.0672       68.4709             0.000           100.000          0.73         0.58       0.101          0.174        -0.00445368           -0.29907224
      123120         1368.000         72.76         1079.77          4.35           1.294       0.220       0.021       1.096          0.0675       68.4026             0.000           100.000          0.73         0.59       0.099          0.174        -0.00428251            0.14953612
      124200         1380.000         72.77         1095.62          4.22           1.310       0.226       0.021       1.109          0.0670       68.5432             0.000           100.000          0.76         0.61       0.097          0.174        -0.00472009            0.07476806
      125280         1392.000         72.77         1102.66          4.17           1.317       0.229       0.020       1.115          0.0667       68.6031             0.000           100.000          0.77         0.63       0.096          0.174        -0.00491533           -0.11444091
      126360         1404.000         72.75         1071.44          4.45           1.285       0.216       0.022       1.089          0.0680       68.3037             0.000           100.000          0.74         0.62       0.095          0.174        -0.00400861           -0.07171631
      127440         1416.000         72.71         1029.77          4.59           1.246       0.206       0.022       1.059          0.0682       68.1183             0.000           100.000          0.69         0.60       0.095          0.174        -0.00323889           -0.06713866
      128520         1428.000         72.66          982.80          4.56           1.202       0.200       0.023       1.028          0.0669       68.1004             0.000           100.000          0.65         0.57       0.096          0.174        -0.00281724           -0.13427733
      129600         1440.000         72.61          939.64          4.53           1.162       0.194       0.023       0.997          0.0656       68.0832             0.000           100.000          0.62         0.55       0.096          0.174        -0.00223282           -0.57983392
      130680         1452.000         72.57          909.19          4.50           1.134       0.190       0.023       0.974          0.0647       68.0703             0.000           100.000          0.60         0.54       0.096          0.174        -0.00180587            0.00000000
      131760         1464.000         72.55          887.95          4.49           1.114       0.187       0.023       0.957          0.0640       68.0608             0.000           100.000          0.59         0.55       0.093          0.174        -0.00162409            0.06713866
      132840         1476.000         72.54          879.73          4.48           1.106       0.186       0.024       0.951          0.0638       68.0575             0.000           100.000          0.59         0.57       0.090          0.174        -0.00151304            0.11596679
      133920         1488.000         72.53          872.41          4.47           1.099       0.185       0.024       0.945          0.0635       68.0545             0.000           100.000          0.59         0.57       0.088          0.174        -0.00135036            0.00152588
      135000         1500.000         72.51          858.36          4.46           1.086       0.183       0.024       0.934          0.0631       68.0487             0.000           100.000          0.58         0.56       0.088          0.174        -0.00127645           -0.13580322
      136080         1512.000         72.49          843.67          4.45           1.072       0.181       0.024       0.922          0.0626       68.0430             0.000           100.000          0.57         0.57       0.086          0.174        -0.00112845            0.07476806
      137160         1524.000         72.48          837.19          4.44           1.067       0.180       0.024       0.919          0.0624       68.0323             0.000           100.000          0.58         0.60       0.082          0.174        -0.00106912            0.20141600
      138240         1536.000         72.47          829.86          4.44           1.060       0.179       0.024       0.912          0.0622       68.0249             0.000           100.000          0.59         0.63       0.078          0.174        -0.00101835           -0.09918212
      139320         1548.000         72.42          749.83          4.43           0.969       0.164       0.026       0.915          0.0622       67.9875             0.000           100.000          0.50         0.63       0.073          0.174         0.00017422            1.13220215
      140400         1560.000         72.43          723.55          4.43           0.931       0.157       0.027       0.912          0.0621       68.0002             0.000           100.000          0.47         0.57       0.072          0.174         0.00007625           -0.26855466
      141480         1572.000         72.43          685.94          4.43           0.883       0.149       0.029       0.911          0.0621       68.0001             0.000           100.000          0.41         0.50       0.076          0.174         0.00011995           -0.00152588
      142560         1584.000         72.43          656.73          4.43           0.847       0.143       0.030       0.907          0.0620       67.9947             0.000           100.000          0.38         0.45       0.078          0.174         0.00012638            0.00000000
      143640         1596.000         72.42          639.64          4.43           0.826       0.140       0.030       0.903          0.0618       67.9897             0.000           100.000          0.36         0.44       0.075          0.174         0.00012013            0.00000000
      144720         1608.000         72.42          639.25          4.43           0.825       0.140       0.031       0.903          0.0618       67.9896             0.000           100.000          0.37         0.44       0.074          0.174         0.00005815            0.13275146
      145800         1620.000         72.43          680.19          4.43           0.875       0.148       0.029       0.910          0.0621       67.9998             0.000           100.000          0.40         0.44       0.077          0.174        -0.00032575            0.06561279
      146880         1632.000         72.43          697.91          4.43           0.898       0.152       0.028       0.911          0.0621       68.0013             0.000           100.000          0.41         0.46       0.080          0.174        -0.00019684           -0.06713866
      147960         1644.000         72.43          667.94          4.43           0.860       0.145       0.029       0.909          0.0620       67.9973             0.000           100.000          0.39         0.46       0.078          0.174         0.00012296            0.03356933
      149040         1656.000         72.42          642.78          4.43           0.830       0.140       0.030       0.904          0.0618       67.9907             0.000           100.000          0.37         0.45       0.074          0.174         0.00012835           -0.06866454
      150120         1668.000         72.42          639.91          4.43           0.826       0.140       0.030       0.903          0.0618       67.9898             0.000           100.000          0.37         0.44       0.074          0.174         0.00007894           -0.00152588
      151200         1680.000         72.42          637.05          4.43           0.823       0.139       0.031       0.902          0.0618       67.9887             0.000           100.000          0.36         0.44       0.074          0.174         0.00010690            0.03509521
      152280         1692.000         72.40          609.78          4.43           0.790       0.134       0.032       0.894          0.0615       67.9777             0.000           100.000          0.34         0.43       0.073          0.174         0.00016717           -0.09613036
      153360         1704.000         72.38          590.59          4.42           0.769       0.130       0.032       0.878          0.0609       67.9614             0.000           100.000          0.32         0.40       0.073          0.174         0.00015845           -0.00305176
      154440         1716.000         72.33          562.12          4.41           0.740       0.126       0.033       0.843          0.0596       67.9229             0.000           100.000          0.29         0.38       0.076          0.174         0.00017795           -0.26702878
      155520         1728.000         72.28          535.45          4.43           0.713       0.121       0.033       0.810          0.0585       67.8543             0.000           100.000          0.27         0.35       0.080          0.174         0.00022453           -0.03509521
      156600         1740.000         72.24          515.31          4.45           0.693       0.117       0.034       0.784          0.0577       67.7903             0.000           100.000          0.25         0.33       0.082          0.174         0.00026049           -0.31738281
      157680         1752.000         72.21          502.81          4.46           0.680       0.115       0.034       0.768          0.0572       67.7475             0.000           100.000          0.24         0.32       0.083          0.174         0.00028506           -0.15869141
      158760         1764.000         72.21          502.12          4.48           0.680       0.115       0.034       0.768          0.0573       67.7281             0.000           100.000          0.24         0.33       0.082          0.174         0.00028985            0.09613036
      159840         1776.000         72.23          511.94          4.46           0.690       0.117       0.034       0.782          0.0577       67.7737             0.000           100.000          0.25         0.33       0.082          0.174         0.00026984            0.00305176
      160920         1788.000         72.24          516.34          4.45           0.694       0.117       0.034       0.787          0.0578       67.7895             0.000           100.000          0.25         0.32       0.084          0.174         0.00025897            0.06561279
      162000         1800.000         72.23          512.30          4.45           0.690       0.117       0.034       0.781          0.0576       67.7781             0.000           100.000          0.24         0.31       0.086          0.174         0.00026078           -0.06256104
      163080         1812.000         72.23          509.84          4.46           0.688       0.116       0.034       0.778          0.0575       67.7690             0.000           100.000          0.24         0.31       0.087          0.174         0.00026520           -0.00305176
      164160         1824.000         72.24          518.02          4.45           0.696       0.118       0.034       0.789          0.0579       67.7939             0.000           100.000          0.24         0.31       0.087          0.174         0.00025035            0.03204346
      165240         1836.000         72.25          520.14          4.44           0.698       0.118       0.034       0.792          0.0580       67.8028             0.000           100.000          0.24         0.31       0.088          0.174         0.00024973            0.13122557
      166320         1848.000         72.22          508.22          4.46           0.686       0.116       0.034       0.775          0.0574       67.7672             0.000           100.000          0.23         0.30       0.088          0.174         0.00026691           -0.00152588
      167400         1860.000         72.20          496.23          4.47           0.673       0.114       0.034       0.760          0.0569       67.7278             0.000           100.000          0.23         0.30       0.087          0.174         0.00028802           -0.09765624
      168480         1872.000         72.19          494.83          4.47           0.672       0.114       0.035       0.759          0.0569       67.7277             0.000           100.000          0.23         0.31       0.085          0.174         0.00029073            0.31433102
      169560         1884.000         72.21          500.45          4.48           0.678       0.114       0.034       0.766          0.0572       67.7280             0.000           100.000          0.23         0.31       0.086          0.174         0.00028514            0.18768309
      170640         1896.000         72.23          511.25          4.46           0.689       0.116       0.034       0.781          0.0576       67.7711             0.000           100.000          0.24         0.31       0.087          0.174         0.00026195            0.19073485
      171720         1908.000         72.25          522.39          4.44           0.701       0.119       0.034       0.795          0.0581       67.8076             0.000           100.000          0.25         0.32       0.086          0.174         0.00024229            0.25634766
      172800         1920.000         72.26          528.77          4.44           0.707       0.120       0.034       0.803          0.0583       67.8280             0.000           100.000          0.25         0.32       0.085          0.174         0.00023506            0.09765624
      173880         1932.000         72.26          526.61          4.44           0.705       0.119       0.034       0.800          0.0582       67.8242             0.000           100.000          0.25         0.32       0.085          0.174         0.00023892            0.00000000
      174960         1944.000         72.23          511.77          4.45           0.689       0.116       0.034       0.780          0.0576       67.7792             0.000           100.000          0.24         0.31       0.086          0.174         0.00026139           -0.06103515
