 Calculated Flow and Sedi at section of Ics=          24
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       32400          360.000         82.38          770.41          1.34           0.435       0.174       0.030       1.186          0.0394       81.0429             0.000           100.000          0.20         0.39       0.089          0.227         0.00705830           -2.27355933
       33480          372.000         82.37          758.53          1.34           0.432       0.173       0.030       1.184          0.0393       81.0320             0.000           100.000          0.20         0.40       0.087          0.227         0.00704267           -2.25219703
       34560          384.000         82.36          753.06          1.33           0.431       0.173       0.031       1.185          0.0393       81.0294             0.000           100.000          0.20         0.40       0.085          0.227         0.00699055            0.25634766
       35640          396.000         82.36          751.58          1.33           0.431       0.173       0.031       1.186          0.0393       81.0285             0.000           100.000          0.20         0.40       0.087          0.227         0.00694928           -1.25732410
       36720          408.000         82.38          777.00          1.34           0.438       0.175       0.030       1.191          0.0394       81.0465             0.000            99.999          0.20         0.39       0.090          0.227         0.00706066            1.01623535
       37800          420.000         82.41          802.97          1.34           0.444       0.177       0.030       1.193          0.0395       81.0715             0.000            99.998          0.20         0.38       0.095          0.227         0.00715254            0.81481928
       38880          432.000         82.41          803.86          1.34           0.444       0.176       0.030       1.189          0.0394       81.0728             0.000            99.998          0.20         0.37       0.099          0.227         0.00708410            1.02233875
       39960          444.000         82.40          789.72          1.34           0.441       0.175       0.030       1.187          0.0394       81.0604             0.000            99.999          0.19         0.36       0.101          0.227         0.00702692            0.25024414
       41040          456.000         82.38          771.58          1.34           0.436       0.174       0.030       1.186          0.0394       81.0441             0.000            99.999          0.18         0.35       0.104          0.227         0.00692802           -2.02026367
       42120          468.000         82.37          755.38          1.34           0.431       0.173       0.031       1.184          0.0393       81.0306             0.000           100.000          0.18         0.34       0.105          0.227         0.00682894           -0.75988764
       43200          480.000         82.37          763.72          1.34           0.434       0.173       0.030       1.188          0.0394       81.0336             0.000           100.000          0.18         0.34       0.105          0.227         0.00686840           -0.25024414
       44280          492.000         82.39          776.69          1.34           0.437       0.175       0.030       1.189          0.0394       81.0476             0.000            99.999          0.19         0.35       0.102          0.227         0.00696411            0.24719237
       45360          504.000         82.38          772.67          1.34           0.436       0.174       0.030       1.186          0.0394       81.0450             0.000            99.999          0.19         0.36       0.098          0.227         0.00695160           -0.51269531
       46440          516.000         82.38          766.72          1.34           0.435       0.173       0.030       1.187          0.0394       81.0352             0.000           100.000          0.19         0.37       0.094          0.227         0.00694649           -0.24719237
       47520          528.000         82.39          788.39          1.34           0.441       0.176       0.030       1.191          0.0395       81.0571             0.000            99.999          0.20         0.39       0.091          0.227         0.00706006            2.03857398
       48600          540.000         82.42          810.66          1.34           0.445       0.177       0.030       1.195          0.0396       81.0755             0.000            99.997          0.20         0.40       0.089          0.227         0.00721613            0.24414061
       49680          552.000         82.42          814.14          1.35           0.445       0.176       0.030       1.192          0.0396       81.0778             0.000            99.997          0.20         0.40       0.088          0.227         0.00719057            0.51879877
       50760          564.000         82.41          805.73          1.34           0.444       0.176       0.030       1.189          0.0395       81.0740             0.000            99.998          0.20         0.40       0.088          0.227         0.00715171           -0.25634766
       51840          576.000         82.40          787.81          1.34           0.440       0.175       0.030       1.187          0.0394       81.0587             0.000            99.999          0.20         0.39       0.089          0.227         0.00708525           -0.25939938
       52920          588.000         82.38          772.09          1.34           0.436       0.174       0.030       1.186          0.0394       81.0443             0.000           100.000          0.20         0.38       0.090          0.227         0.00699457            0.50048828
       54000          600.000         82.38          767.27          1.34           0.435       0.173       0.030       1.186          0.0394       81.0355             0.000           100.000          0.19         0.38       0.091          0.227         0.00695437           -0.50048828
       55080          612.000         82.38          767.28          1.34           0.435       0.174       0.030       1.188          0.0394       81.0352             0.000           100.000          0.19         0.38       0.092          0.227         0.00693802            0.74768060
       56160          624.000         82.39          786.44          1.34           0.440       0.176       0.030       1.191          0.0394       81.0555             0.000            99.999          0.20         0.38       0.093          0.227         0.00701848           -1.53503406
       57240          636.000         82.41          805.64          1.34           0.445       0.177       0.030       1.194          0.0395       81.0728             0.000            99.998          0.20         0.38       0.093          0.227         0.00713580            1.01623535
       58320          648.000         82.41          806.14          1.34           0.444       0.176       0.030       1.190          0.0395       81.0739             0.000            99.998          0.20         0.38       0.092          0.227         0.00711510           -1.01623535
       59400          660.000         82.40          792.55          1.33           0.441       0.176       0.030       1.188          0.0393       81.0682             0.000            99.999          0.20         0.38       0.091          0.227         0.00708497            2.85339332
       60480          672.000         82.38          772.36          1.34           0.436       0.174       0.030       1.185          0.0393       81.0451             0.000            99.999          0.19         0.38       0.090          0.227         0.00699882           -1.02233875
       61560          684.000         82.36          751.88          1.33           0.430       0.172       0.031       1.183          0.0393       81.0293             0.000           100.000          0.19         0.38       0.088          0.227         0.00688070           -0.74462885
       62640          696.000         82.36          745.92          1.33           0.429       0.172       0.031       1.184          0.0392       81.0263             0.000           100.000          0.19         0.39       0.086          0.227         0.00682942            0.00000000
       63720          708.000         82.36          744.44          1.33           0.429       0.172       0.031       1.184          0.0392       81.0255             0.000           100.000          0.19         0.39       0.084          0.227         0.00684708            0.24108885
       64800          720.000         82.37          756.27          1.34           0.432       0.173       0.030       1.187          0.0393       81.0304             0.000           100.000          0.20         0.40       0.082          0.227         0.00694076            1.50146472
       65880          732.000         82.38          767.22          1.34           0.435       0.173       0.030       1.187          0.0394       81.0354             0.000           100.000          0.20         0.41       0.080          0.227         0.00703386           -0.25634766
       66960          744.000         82.37          754.62          1.34           0.431       0.173       0.031       1.183          0.0393       81.0306             0.000           100.000          0.20         0.41       0.079          0.227         0.00699303            0.49743649
       68040          756.000         82.35          740.36          1.33           0.427       0.172       0.031       1.183          0.0392       81.0239             0.000           100.000          0.20         0.40       0.081          0.227         0.00682211           -1.24511719
       69120          768.000         82.37          760.64          1.34           0.433       0.173       0.030       1.189          0.0394       81.0320             0.000           100.000          0.19         0.39       0.086          0.227         0.00690085            0.74462885
       70200          780.000         82.39          786.88          1.34           0.440       0.175       0.030       1.190          0.0394       81.0564             0.000            99.999          0.19         0.37       0.094          0.227         0.00699976           -0.25329587
       71280          792.000         82.38          772.39          1.34           0.436       0.174       0.030       1.185          0.0393       81.0451             0.000            99.999          0.18         0.35       0.099          0.227         0.00690621            0.25634766
       72360          804.000         82.36          749.50          1.33           0.430       0.172       0.031       1.183          0.0392       81.0282             0.000           100.000          0.18         0.34       0.100          0.227         0.00675548           -0.49133295
       73440          816.000         82.37          755.70          1.34           0.432       0.173       0.030       1.187          0.0393       81.0301             0.000           100.000          0.18         0.34       0.100          0.227         0.00677876           -0.49743649
       74520          828.000         82.38          773.58          1.34           0.437       0.174       0.030       1.190          0.0394       81.0441             0.000           100.000          0.18         0.35       0.100          0.227         0.00688619           -1.00097656
       75600          840.000         82.40          799.31          1.33           0.444       0.177       0.030       1.192          0.0394       81.0698             0.000            99.998          0.19         0.35       0.100          0.227         0.00700340            3.12805152
       76680          852.000         82.43          820.78          1.35           0.447       0.176       0.030       1.197          0.0397       81.0803             0.000            99.996          0.19         0.34       0.103          0.227         0.00707799            2.58483887
       77760          864.000         82.44          827.66          1.36           0.447       0.176       0.030       1.196          0.0398       81.0854             0.000            99.995          0.19         0.34       0.103          0.227         0.00702624            0.29602051
       78840          876.000         82.44          827.03          1.36           0.447       0.176       0.030       1.195          0.0398       81.0853             0.000            99.995          0.19         0.35       0.099          0.227         0.00701676            1.65710437
       79920          888.000         82.44          826.97          1.36           0.447       0.176       0.030       1.196          0.0398       81.0852             0.000            99.995          0.19         0.36       0.095          0.227         0.00704490            0.12207031
       81000          900.000         82.44          830.27          1.36           0.448       0.176       0.030       1.197          0.0398       81.0862             0.000            99.995          0.19         0.37       0.093          0.227         0.00706944            0.97351068
       82080          912.000         82.45          831.91          1.36           0.448       0.176       0.030       1.196          0.0399       81.0869             0.000            99.994          0.20         0.37       0.092          0.227         0.00707634            0.40588376
       83160          924.000         82.45          832.19          1.36           0.447       0.176       0.030       1.195          0.0399       81.0870             0.000            99.994          0.19         0.37       0.093          0.227         0.00706576            1.63574219
       84240          936.000         82.44          824.34          1.36           0.446       0.176       0.030       1.192          0.0397       81.0832             0.000            99.995          0.19         0.37       0.093          0.227         0.00702280            0.77819818
       85320          948.000         82.43          815.48          1.35           0.445       0.176       0.030       1.192          0.0396       81.0785             0.000            99.997          0.19         0.36       0.096          0.227         0.00703268            0.25634766
       86400          960.000         82.43          822.75          1.35           0.447       0.176       0.030       1.197          0.0398       81.0815             0.000            99.996          0.19         0.36       0.096          0.227         0.00706549           -2.08129883
       87480          972.000         82.45          834.73          1.36           0.448       0.176       0.030       1.198          0.0399       81.0876             0.000            99.994          0.20         0.37       0.091          0.227         0.00709722            1.84936512
       88560          984.000         82.43          820.36          1.35           0.445       0.176       0.030       1.189          0.0396       81.0816             0.000            99.996          0.19         0.37       0.091          0.227         0.00702659           -0.50964350
       89640          996.000         82.40          794.84          1.33           0.442       0.176       0.030       1.188          0.0393       81.0690             0.000            99.999          0.19         0.35       0.098          0.227         0.00696919            1.74865711
       90720         1008.000         82.41          802.28          1.34           0.444       0.177       0.030       1.193          0.0395       81.0711             0.000            99.998          0.18         0.34       0.104          0.227         0.00703009            1.43127429
       91800         1020.000         82.43          822.45          1.35           0.447       0.176       0.030       1.199          0.0398       81.0809             0.000            99.996          0.19         0.34       0.101          0.227         0.00709334            1.55944824
       92880         1032.000         82.46          848.55          1.36           0.451       0.177       0.030       1.205          0.0400       81.1071             0.000            99.992          0.19         0.36       0.095          0.227         0.00713129           -0.26245114
       93960         1044.000         82.50          875.78          1.38           0.454       0.176       0.030       1.208          0.0404       81.1152             0.000            99.985          0.20         0.39       0.087          0.227         0.00723552            0.97351068
       95040         1056.000         82.53          901.77          1.40           0.457       0.175       0.030       1.211          0.0408       81.1254             0.000            99.976          0.20         0.39       0.084          0.227         0.00727411            1.61437976
       96120         1068.000         82.56          926.77          1.42           0.460       0.174       0.030       1.214          0.0411       81.1351             0.000            99.966          0.20         0.38       0.091          0.227         0.00760420            1.08032215
       97200         1080.000         82.58          948.05          1.44           0.462       0.173       0.030       1.216          0.0414       81.1434             0.000            99.955          0.19         0.37       0.095          0.227         0.00781519            1.89208972
       98280         1092.000         82.60          966.27          1.45           0.465       0.173       0.030       1.218          0.0416       81.1503             0.000            99.945          0.19         0.37       0.096          0.227         0.00794292            1.36108398
       99360         1104.000         82.62          976.36          1.46           0.466       0.172       0.030       1.218          0.0417       81.1543             0.000            99.939          0.20         0.38       0.092          0.227         0.00803861            2.47192359
      100440         1116.000         82.63          984.20          1.47           0.467       0.172       0.030       1.218          0.0418       81.1572             0.000            99.935          0.21         0.41       0.083          0.227         0.00811752            0.27465817
      101520         1128.000         82.63          990.25          1.47           0.467       0.172       0.030       1.219          0.0419       81.1595             0.000            99.931          0.21         0.43       0.080          0.227         0.00819331           -0.83007807
      102600         1140.000         82.64          996.14          1.48           0.468       0.172       0.031       1.219          0.0419       81.1616             0.000            99.927          0.20         0.41       0.084          0.227         0.00817229            0.82397455
      103680         1152.000         82.64         1001.70          1.48           0.469       0.172       0.031       1.220          0.0420       81.1646             0.000            99.922          0.20         0.40       0.088          0.227         0.00817475            2.41699219
      104760         1164.000         82.65         1006.64          1.48           0.469       0.172       0.031       1.220          0.0421       81.1655             0.000            99.920          0.20         0.40       0.088          0.227         0.00819488            1.45874012
      105840         1176.000         82.65         1008.97          1.49           0.469       0.171       0.031       1.220          0.0421       81.1660             0.000            99.919          0.20         0.39       0.090          0.227         0.00821794            0.00610352
      106920         1188.000         82.65         1009.39          1.49           0.469       0.171       0.031       1.220          0.0421       81.1661             0.000            99.919          0.19         0.37       0.095          0.227         0.00821449            1.34887683
      108000         1200.000         82.65         1006.67          1.49           0.469       0.171       0.031       1.218          0.0420       81.1657             0.000            99.920          0.19         0.36       0.099          0.227         0.00817431            1.71508777
      109080         1212.000         82.65         1002.25          1.48           0.468       0.171       0.031       1.217          0.0420       81.1649             0.000            99.921          0.19         0.36       0.101          0.227         0.00817335            2.48413062
      110160         1224.000         82.64          995.56          1.48           0.467       0.172       0.031       1.217          0.0419       81.1619             0.000            99.927          0.18         0.35       0.102          0.227         0.00812593            0.54931635
      111240         1236.000         82.63          989.92          1.47           0.467       0.172       0.030       1.217          0.0418       81.1597             0.000            99.930          0.18         0.35       0.103          0.227         0.00808875            0.82397455
      112320         1248.000         82.64          999.91          1.48           0.469       0.172       0.031       1.221          0.0420       81.1642             0.000            99.923          0.18         0.35       0.103          0.227         0.00817388            5.57250929
      113400         1260.000         82.66         1012.69          1.49           0.470       0.171       0.031       1.221          0.0422       81.1666             0.000            99.918          0.19         0.36       0.099          0.227         0.00822489           -0.93383783
      114480         1272.000         82.65         1005.86          1.48           0.469       0.171       0.031       1.217          0.0420       81.1656             0.000            99.920          0.19         0.37       0.095          0.227         0.00818966           -0.46997067
      115560         1284.000         82.64          999.53          1.48           0.468       0.172       0.031       1.220          0.0420       81.1642             0.000            99.923          0.19         0.38       0.092          0.227         0.00814635            6.47582960
      116640         1296.000         82.68         1040.77          1.28           0.471       0.186       0.028       1.226          0.0392       81.4045             0.000            99.826          0.20         0.38       0.090          0.227         0.00974405            1.32446277
      117720         1308.000         82.75         1099.14          1.30           0.474       0.185       0.028       1.224          0.0395       81.4432             0.000            99.617          0.20         0.38       0.091          0.227         0.01007424            3.05175757
      118800         1320.000         82.76         1109.55          1.31           0.474       0.184       0.028       1.218          0.0395       81.4513             0.000            99.561          0.20         0.38       0.093          0.227         0.01015355           -0.67749017
      119880         1332.000         82.75         1101.52          1.31           0.473       0.184       0.028       1.215          0.0394       81.4473             0.000            99.589          0.19         0.36       0.098          0.227         0.01006002           -1.03759754
      120960         1344.000         82.74         1086.53          1.30           0.472       0.184       0.028       1.215          0.0393       81.4384             0.000            99.648          0.19         0.36       0.097          0.227         0.00996763           -1.01928699
      122040         1356.000         82.73         1077.73          1.29           0.472       0.184       0.028       1.218          0.0393       81.4320             0.000            99.688          0.20         0.38       0.091          0.227         0.00988557           -1.34277332
      123120         1368.000         82.74         1092.66          1.30           0.473       0.184       0.028       1.220          0.0394       81.4405             0.000            99.635          0.20         0.40       0.086          0.227         0.01003760            1.01928699
      124200         1380.000         82.76         1106.98          1.31           0.474       0.184       0.028       1.218          0.0394       81.4498             0.000            99.571          0.20         0.40       0.084          0.227         0.01015170            0.32958981
      125280         1392.000         82.73         1075.78          1.30           0.470       0.184       0.028       1.211          0.0392       81.4330             0.000            99.682          0.20         0.40       0.085          0.227         0.00989480           -2.69775367
      126360         1404.000         82.68         1030.30          1.28           0.467       0.184       0.028       1.208          0.0388       81.4042             0.000            99.831          0.20         0.38       0.088          0.227         0.00953133           -2.24609375
      127440         1416.000         82.63          982.97          1.47           0.465       0.171       0.030       1.209          0.0417       81.1583             0.000            99.933          0.19         0.37       0.091          0.227         0.00802454           -1.09863269
      128520         1428.000         82.58          937.14          1.44           0.459       0.173       0.030       1.205          0.0411       81.1409             0.000            99.958          0.19         0.36       0.092          0.227         0.00765058           -1.08337390
      129600         1440.000         82.54          907.09          1.41           0.456       0.174       0.030       1.203          0.0407       81.1290             0.000            99.972          0.19         0.37       0.088          0.227         0.00743172           -1.61437976
      130680         1452.000         82.51          885.77          1.39           0.454       0.174       0.030       1.202          0.0404       81.1204             0.000            99.981          0.20         0.39       0.080          0.227         0.00722886           -2.19421363
      131760         1464.000         82.50          877.59          1.39           0.453       0.175       0.030       1.202          0.0404       81.1163             0.000            99.983          0.20         0.41       0.075          0.227         0.00727582            0.79956049
      132840         1476.000         82.50          871.64          1.38           0.452       0.175       0.030       1.201          0.0403       81.1149             0.000            99.985          0.20         0.41       0.076          0.227         0.00724540            0.30517575
      133920         1488.000         82.48          857.23          1.37           0.450       0.175       0.030       1.197          0.0400       81.1107             0.000            99.989          0.20         0.41       0.074          0.227         0.00723002           -0.26550293
      135000         1500.000         82.46          840.98          1.37           0.448       0.175       0.030       1.195          0.0400       81.0901             0.000            99.993          0.21         0.44       0.067          0.227         0.00730593           -0.73852533
      136080         1512.000         82.45          835.03          1.36           0.448       0.175       0.030       1.196          0.0399       81.0881             0.000            99.994          0.22         0.48       0.059          0.227         0.00748132            0.79345697
      137160         1524.000         82.45          829.80          1.36           0.447       0.176       0.030       1.193          0.0398       81.0866             0.000            99.995          0.23         0.52       0.047          0.227         0.00767347            1.34582520
      138240         1536.000         82.40          792.66          1.33           0.440       0.176       0.030       1.183          0.0392       81.0694             0.000            99.999          0.23         0.52       0.046          0.227         0.00757122            1.20849609
      139320         1548.000         82.36          742.58          1.33           0.427       0.172       0.031       1.179          0.0391       81.0259             0.000           100.000          0.20         0.46       0.062          0.227         0.00706897           -1.99890113
      140400         1560.000         82.32          702.27          1.30           0.417       0.170       0.031       1.173          0.0386       81.0124             0.000           100.000          0.19         0.41       0.069          0.227         0.00664052            0.19226073
      141480         1572.000         82.28          665.50          1.27           0.407       0.169       0.031       1.167          0.0381       81.0026             0.000           100.000          0.19         0.41       0.065          0.227         0.00624838           -2.45056129
      142560         1584.000         82.25          643.86          1.26           0.402       0.168       0.031       1.165          0.0379       80.9883             0.000           100.000          0.19         0.41       0.060          0.227         0.00605473            1.34887683
      143640         1596.000         82.24          633.42          1.25           0.400       0.169       0.031       1.166          0.0377       80.9866             0.000           100.000          0.18         0.39       0.065          0.227         0.00587247           -0.96740717
      144720         1608.000         82.27          662.00          1.28           0.408       0.169       0.031       1.178          0.0383       80.9898             0.000           100.000          0.18         0.39       0.069          0.227         0.00603227            0.00915527
      145800         1620.000         82.31          700.77          1.30           0.417       0.171       0.031       1.180          0.0387       81.0121             0.000           100.000          0.19         0.41       0.067          0.227         0.00651507            3.51867652
      146880         1632.000         82.30          682.59          1.29           0.412       0.169       0.031       1.169          0.0384       81.0066             0.000           100.000          0.19         0.42       0.064          0.227         0.00646297           -1.97448719
      147960         1644.000         82.25          646.20          1.27           0.403       0.168       0.031       1.164          0.0379       80.9887             0.000           100.000          0.19         0.41       0.061          0.227         0.00607040            0.36010739
      149040         1656.000         82.24          638.55          1.25           0.401       0.169       0.031       1.167          0.0378       80.9873             0.000           100.000          0.19         0.41       0.061          0.227         0.00595195           -0.25024414
      150120         1668.000         82.25          642.16          1.26           0.402       0.168       0.031       1.167          0.0379       80.9878             0.000           100.000          0.19         0.41       0.062          0.227         0.00600998            1.19628894
      151200         1680.000         82.22          617.09          1.23           0.395       0.168       0.031       1.156          0.0373       80.9848             0.000           100.000          0.18         0.39       0.063          0.227         0.00578478           -0.46691892
      152280         1692.000         82.17          582.81          1.19           0.388       0.169       0.031       1.145          0.0365       80.9798             0.000           100.000          0.17         0.35       0.068          0.227         0.00521223           -0.72937006
      153360         1704.000         82.12          551.12          1.14           0.385       0.172       0.030       1.139          0.0356       80.9744             0.000           100.000          0.17         0.32       0.075          0.227         0.00472832           -0.71105957
      154440         1716.000         82.06          524.64          1.10           0.384       0.175       0.030       1.137          0.0349       80.9662             0.000           100.000          0.17         0.30       0.077          0.227         0.00441343           -2.58483887
      155520         1728.000         82.03          508.00          1.07           0.384       0.177       0.029       1.139          0.0345       80.9597             0.000           100.000          0.17         0.30       0.078          0.227         0.00423957           -0.23498534
      156600         1740.000         82.01          498.78          1.07           0.384       0.178       0.029       1.141          0.0345       80.9439             0.000           100.000          0.17         0.30       0.077          0.227         0.00416184            1.74560535
      157680         1752.000         82.02          504.72          1.07           0.385       0.178       0.029       1.148          0.0347       80.9455             0.000           100.000          0.17         0.30       0.077          0.227         0.00422211           -1.05590820
      158760         1764.000         82.04          516.42          1.08           0.386       0.177       0.029       1.149          0.0348       80.9619             0.000           100.000          0.17         0.29       0.081          0.227         0.00431260            2.83508277
      159840         1776.000         82.05          516.80          1.08           0.385       0.177       0.029       1.144          0.0348       80.9626             0.000           100.000          0.16         0.28       0.084          0.227         0.00428111            0.69885248
      160920         1788.000         82.03          508.28          1.07           0.384       0.177       0.029       1.141          0.0345       80.9597             0.000           100.000          0.16         0.28       0.084          0.227         0.00419987           -0.46997067
      162000         1800.000         82.03          511.36          1.07           0.385       0.178       0.029       1.148          0.0347       80.9601             0.000           100.000          0.16         0.28       0.085          0.227         0.00422144            0.00915527
      163080         1812.000         82.05          522.58          1.09           0.386       0.177       0.029       1.151          0.0350       80.9641             0.000           100.000          0.16         0.27       0.087          0.227         0.00431812            1.66015613
      164160         1824.000         82.05          518.81          1.09           0.384       0.176       0.029       1.143          0.0348       80.9634             0.000           100.000          0.16         0.27       0.088          0.227         0.00426968           -0.47912595
      165240         1836.000         82.02          500.94          1.07           0.383       0.177       0.029       1.134          0.0345       80.9453             0.000           100.000          0.16         0.28       0.084          0.227         0.00412947           -0.98571777
      166320         1848.000         82.00          493.52          1.11           0.382       0.174       0.030       1.141          0.0351       80.8941             0.000           100.000          0.16         0.28       0.081          0.227         0.00405638            0.44250485
      167400         1860.000         82.00          495.64          1.11           0.383       0.174       0.030       1.144          0.0352       80.8945             0.000           100.000          0.16         0.28       0.083          0.227         0.00403287            1.10168457
      168480         1872.000         82.02          503.38          1.07           0.385       0.178       0.029       1.146          0.0346       80.9451             0.000           100.000          0.16         0.28       0.085          0.227         0.00415283            0.68054199
      169560         1884.000         82.04          515.44          1.08           0.386       0.177       0.029       1.150          0.0348       80.9615             0.000           100.000          0.17         0.29       0.082          0.227         0.00429578           -0.71411127
      170640         1896.000         82.06          526.39          1.10           0.386       0.176       0.029       1.151          0.0351       80.9656             0.000           100.000          0.17         0.30       0.080          0.227         0.00439736           -1.00707996
      171720         1908.000         82.07          532.20          1.11           0.386       0.175       0.030       1.150          0.0352       80.9676             0.000           100.000          0.16         0.29       0.081          0.227         0.00443372           -0.72021478
      172800         1920.000         82.06          523.72          1.09           0.384       0.175       0.029       1.142          0.0349       80.9655             0.000           100.000          0.16         0.28       0.083          0.227         0.00433776           -0.74157715
      173880         1932.000         82.02          503.05          1.06           0.383       0.177       0.029       1.133          0.0343       80.9583             0.000           100.000          0.16         0.27       0.087          0.227         0.00413664           -0.69885248
      174960         1944.000         81.99          486.45          1.11           0.380       0.173       0.030       1.140          0.0351       80.8852             0.000           100.000          0.15         0.26       0.091          0.227         0.00394419           -1.30310047
      176040         1956.000         81.98          480.25          1.12           0.379       0.171       0.030       1.141          0.0353       80.8644             0.000           100.000          0.15         0.26       0.088          0.227         0.00386707            0.20751952
      177120         1968.000         81.98          479.31          1.12           0.379       0.171       0.030       1.142          0.0353       80.8641             0.000           100.000          0.16         0.27       0.084          0.227         0.00387158           -0.42724606
