 Calculated Flow and Sedi at section of Ics=           3
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       57240          636.000         89.49          806.86          2.13           0.299       0.069       0.046       0.697          0.0382       87.3606             0.000           100.000          0.08         0.23       0.046          0.283         0.00323072           -0.47607419
       58320          648.000         89.47          795.44          2.11           0.298       0.069       0.046       0.699          0.0381       87.3554             0.000           100.000          0.08         0.23       0.045          0.283         0.00326815           -0.48828122
       59400          660.000         89.43          774.62          2.09           0.295       0.069       0.046       0.700          0.0378       87.3464             0.000           100.000          0.08         0.23       0.044          0.283         0.00333404           -0.95214838
       60480          672.000         89.39          751.45          2.05           0.293       0.069       0.046       0.705          0.0376       87.3355             0.000           100.000          0.08         0.24       0.043          0.283         0.00325080           -2.14233398
       61560          684.000         89.37          744.73          2.04           0.293       0.069       0.046       0.711          0.0377       87.3310             0.000           100.000          0.08         0.25       0.042          0.283         0.00340447            0.72021478
       62640          696.000         89.36          742.83          2.03           0.293       0.069       0.046       0.712          0.0377       87.3300             0.000           100.000          0.08         0.26       0.041          0.283         0.00358544           -0.48217770
       63720          708.000         89.38          753.81          2.05           0.294       0.069       0.046       0.713          0.0378       87.3344             0.000           100.000          0.08         0.27       0.040          0.283         0.00378054            0.01220703
       64800          720.000         89.41          769.61          2.07           0.296       0.069       0.046       0.710          0.0380       87.3418             0.000           100.000          0.08         0.29       0.039          0.283         0.00397730            1.67236316
       65880          732.000         89.40          757.56          2.06           0.294       0.069       0.046       0.705          0.0377       87.3380             0.000           100.000          0.08         0.28       0.039          0.283         0.00377251           -1.67236316
       66960          744.000         89.35          735.78          2.03           0.291       0.069       0.046       0.708          0.0375       87.3272             0.000           100.000          0.08         0.26       0.039          0.283         0.00343096           -1.65405262
       68040          756.000         89.38          756.20          2.05           0.295       0.069       0.046       0.717          0.0379       87.3346             0.000           100.000          0.08         0.23       0.042          0.283         0.00305896            1.43432605
       69120          768.000         89.45          790.27          2.10           0.299       0.069       0.046       0.710          0.0382       87.3505             0.000           100.000          0.08         0.19       0.045          0.283         0.00243905            2.16064429
       70200          780.000         89.44          776.34          2.09           0.295       0.069       0.046       0.700          0.0378       87.3472             0.000           100.000          0.07         0.17       0.047          0.283         0.00220613           -0.95825189
       71280          792.000         89.38          746.94          2.05           0.292       0.069       0.046       0.704          0.0376       87.3337             0.000           100.000          0.07         0.17       0.047          0.283         0.00213306           -1.40380847
       72360          804.000         89.38          752.78          2.05           0.294       0.069       0.046       0.714          0.0378       87.3340             0.000           100.000          0.07         0.17       0.047          0.283         0.00213529           -0.23803709
       73440          816.000         89.41          770.06          2.07           0.296       0.069       0.046       0.710          0.0380       87.3420             0.000           100.000          0.08         0.17       0.045          0.283         0.00220013            0.23193358
       74520          828.000         89.46          796.42          2.11           0.299       0.069       0.046       0.708          0.0382       87.3538             0.000           100.000          0.08         0.17       0.046          0.283         0.00205994            1.92871082
       75600          840.000         89.52          824.97          2.16           0.302       0.069       0.046       0.702          0.0385       87.3647             0.000           100.000          0.07         0.15       0.048          0.283         0.00181073            1.94702137
       76680          852.000         89.54          829.64          2.17           0.301       0.069       0.046       0.695          0.0384       87.3670             0.000           100.000          0.07         0.16       0.046          0.283         0.00194774            0.47607419
       77760          864.000         89.53          825.86          2.16           0.301       0.069       0.046       0.694          0.0384       87.3662             0.000           100.000          0.08         0.18       0.042          0.283         0.00224391           -0.23803709
       78840          876.000         89.53          827.27          2.16           0.301       0.069       0.046       0.696          0.0384       87.3663             0.000           100.000          0.08         0.19       0.041          0.283         0.00241967           -0.72631836
       79920          888.000         89.54          831.98          2.17           0.302       0.069       0.046       0.695          0.0384       87.3676             0.000           100.000          0.08         0.20       0.040          0.283         0.00252627            0.03051758
       81000          900.000         89.54          832.56          2.17           0.301       0.069       0.046       0.694          0.0384       87.3680             0.000           100.000          0.08         0.20       0.039          0.283         0.00256173           -0.21972656
       82080          912.000         89.54          832.73          2.18           0.301       0.069       0.046       0.693          0.0384       87.3681             0.000           100.000          0.08         0.20       0.039          0.283         0.00251734            0.98266590
       83160          924.000         89.53          824.33          2.16           0.300       0.068       0.046       0.693          0.0383       87.3660             0.000           100.000          0.08         0.19       0.039          0.283         0.00236889           -1.39160156
       84240          936.000         89.50          812.55          2.14           0.299       0.069       0.046       0.695          0.0382       87.3625             0.000           100.000          0.08         0.18       0.040          0.283         0.00218988           -1.92871082
       85320          948.000         89.52          822.45          2.15           0.301       0.069       0.046       0.699          0.0384       87.3645             0.000           100.000          0.08         0.19       0.039          0.283         0.00237879            0.98876947
       86400          960.000         89.55          839.66          2.18           0.303       0.069       0.046       0.696          0.0386       87.3696             0.000           100.000          0.08         0.21       0.036          0.283         0.00271041            1.44653308
       87480          972.000         89.53          820.89          2.16           0.299       0.068       0.046       0.690          0.0382       87.3656             0.000           100.000          0.08         0.19       0.037          0.283         0.00233509           -1.30004883
       88560          984.000         89.47          790.23          2.11           0.297       0.068       0.046       0.695          0.0379       87.3542             0.000           100.000          0.07         0.15       0.044          0.283         0.00169490           -2.16064429
       89640          996.000         89.47          800.66          2.12           0.299       0.069       0.046       0.705          0.0382       87.3562             0.000           100.000          0.07         0.15       0.047          0.283         0.00173218            1.92260730
       90720         1008.000         89.52          823.59          2.15           0.302       0.069       0.046       0.702          0.0385       87.3644             0.000           100.000          0.08         0.16       0.041          0.283         0.00193199            0.98876947
       91800         1020.000         89.57          849.75          2.20           0.304       0.069       0.046       0.696          0.0387       87.3714             0.000           100.000          0.08         0.20       0.037          0.283         0.00242646            1.70288074
       92880         1032.000         89.62          877.53          2.25           0.306       0.068       0.047       0.690          0.0390       87.3767             0.000           100.000          0.08         0.24       0.034          0.283         0.00305845            1.70898426
       93960         1044.000         89.67          903.28          2.29           0.308       0.068       0.047       0.685          0.0392       87.3817             0.000           100.000          0.08         0.23       0.034          0.283         0.00284417            1.45874012
       95040         1056.000         89.72          928.45          2.34           0.310       0.068       0.047       0.680          0.0394       87.3868             0.000           100.000          0.08         0.19       0.036          0.283         0.00230040            1.15356445
       96120         1068.000         89.76          948.84          2.35           0.311       0.068       0.047       0.675          0.0394       87.4124             0.000            99.930          0.08         0.18       0.037          0.283         0.00214505            0.51269531
       97200         1080.000         89.80          967.66          2.37           0.313       0.068       0.047       0.672          0.0395       87.4260             0.000            99.922          0.08         0.18       0.037          0.283         0.00212260            0.51269531
       98280         1092.000         89.82          977.22          2.38           0.313       0.068       0.046       0.668          0.0395       87.4334             0.000            99.918          0.08         0.21       0.034          0.283         0.00266244            0.22583006
       99360         1104.000         89.83          985.48          2.39           0.314       0.068       0.046       0.668          0.0395       87.4387             0.000            99.914          0.08         0.26       0.032          0.283         0.00342458            0.75073236
      100440         1116.000         89.84          991.06          2.40           0.314       0.068       0.046       0.666          0.0396       87.4419             0.000            99.912          0.08         0.26       0.032          0.283         0.00328616           -1.01318347
      101520         1128.000         89.85          997.31          2.41           0.315       0.068       0.046       0.666          0.0396       87.4449             0.000            99.909          0.08         0.23       0.033          0.283         0.00278154            2.52685523
      102600         1140.000         89.86         1002.78          2.41           0.315       0.068       0.046       0.665          0.0396       87.4481             0.000            99.907          0.08         0.22       0.033          0.283         0.00264766            0.65307617
      103680         1152.000         89.87         1008.00          2.42           0.316       0.068       0.046       0.664          0.0397       87.4503             0.000            99.905          0.08         0.22       0.033          0.283         0.00266074           -1.00707996
      104760         1164.000         89.88         1009.72          2.42           0.316       0.068       0.046       0.663          0.0397       87.4513             0.000            99.904          0.08         0.20       0.034          0.283         0.00237014            0.00610352
      105840         1176.000         89.88         1009.61          2.42           0.316       0.068       0.046       0.663          0.0397       87.4514             0.000            99.904          0.08         0.18       0.036          0.283         0.00196161            0.00000000
      106920         1188.000         89.87         1006.25          2.42           0.315       0.068       0.046       0.662          0.0396       87.4503             0.000            99.905          0.08         0.16       0.037          0.283         0.00171399            0.26245114
      108000         1200.000         89.86         1002.05          2.42           0.315       0.068       0.046       0.663          0.0396       87.4484             0.000            99.907          0.08         0.15       0.038          0.283         0.00157103            1.20849609
      109080         1212.000         89.85          994.88          2.41           0.314       0.068       0.046       0.663          0.0395       87.4447             0.000            99.909          0.08         0.15       0.039          0.283         0.00148998           -0.72021478
      110160         1224.000         89.84          987.36          2.40           0.314       0.068       0.046       0.664          0.0395       87.4406             0.000            99.913          0.07         0.14       0.041          0.283         0.00141743           -0.98876947
      111240         1236.000         89.85          999.02          2.41           0.315       0.068       0.046       0.667          0.0397       87.4452             0.000            99.909          0.08         0.15       0.039          0.283         0.00155576            0.01220703
      112320         1248.000         89.88         1016.23          2.43           0.317       0.068       0.046       0.665          0.0398       87.4535             0.000            99.902          0.08         0.17       0.036          0.283         0.00179964            0.23803709
      113400         1260.000         89.88         1007.48          2.42           0.315       0.068       0.046       0.661          0.0396       87.4511             0.000            99.904          0.08         0.18       0.034          0.283         0.00202918           -1.50146472
      114480         1272.000         89.85          991.59          2.40           0.314       0.068       0.046       0.662          0.0395       87.4435             0.000            99.910          0.08         0.20       0.033          0.283         0.00224570           -0.76293939
      115560         1284.000         89.91         1038.22          2.44           0.320       0.069       0.046       0.669          0.0400       87.4771             0.000            99.894          0.08         0.20       0.033          0.283         0.00230565            3.55834937
      116640         1296.000         90.01         1106.06          2.47           0.328       0.070       0.046       0.678          0.0405       87.5332             0.000            99.870          0.09         0.20       0.033          0.283         0.00223522            1.27563477
      117720         1308.000         90.03         1112.09          2.48           0.327       0.069       0.046       0.667          0.0403       87.5489             0.000            99.864          0.08         0.18       0.034          0.283         0.00194067            0.02441406
      118800         1320.000         90.02         1102.69          2.48           0.326       0.069       0.046       0.667          0.0402       87.5398             0.000            99.867          0.08         0.16       0.036          0.283         0.00151017           -0.00610352
      119880         1332.000         89.99         1088.23          2.47           0.324       0.069       0.046       0.668          0.0402       87.5241             0.000            99.874          0.08         0.17       0.035          0.283         0.00177301           -0.51269531
      120960         1344.000         89.99         1072.88          2.47           0.321       0.068       0.046       0.654          0.0397       87.5202             0.000            99.875          0.08         0.20       0.032          0.283         0.00234249           -0.81176752
      122040         1356.000         89.99         1090.16          2.47           0.325       0.069       0.046       0.673          0.0403       87.5218             0.000            99.875          0.09         0.22       0.031          0.283         0.00256653            1.05590820
      123120         1368.000         90.03         1113.88          2.48           0.327       0.070       0.046       0.671          0.0404       87.5471             0.000            99.865          0.09         0.23       0.031          0.283         0.00268953            1.03149414
      124200         1380.000         89.99         1080.84          2.47           0.323       0.069       0.046       0.663          0.0400       87.5201             0.000            99.875          0.09         0.22       0.031          0.283         0.00246828           -1.58691394
      125280         1392.000         89.93         1031.62          2.44           0.316       0.068       0.046       0.652          0.0395       87.4833             0.000            99.891          0.08         0.20       0.032          0.283         0.00214004           -3.27758765
      126360         1404.000         89.84          982.36          2.40           0.312       0.067       0.046       0.657          0.0393       87.4407             0.000            99.912          0.08         0.19       0.033          0.283         0.00202454           -1.48315430
      127440         1416.000         89.75          933.22          2.35           0.308       0.067       0.047       0.664          0.0391       87.3963             0.000           100.000          0.08         0.18       0.033          0.283         0.00198630           -2.95410132
      128520         1428.000         89.69          905.12          2.31           0.307       0.068       0.047       0.673          0.0390       87.3834             0.000           100.000          0.08         0.21       0.032          0.283         0.00242848           -2.67944312
      129600         1440.000         89.65          882.77          2.27           0.305       0.068       0.047       0.678          0.0388       87.3790             0.000           100.000          0.08         0.26       0.030          0.283         0.00305332           -3.17993164
      130680         1452.000         89.63          875.59          2.25           0.305       0.068       0.047       0.683          0.0388       87.3772             0.000           100.000          0.08         0.26       0.029          0.283         0.00314626            0.00610352
      131760         1464.000         89.62          872.38          2.25           0.304       0.068       0.047       0.684          0.0388       87.3766             0.000           100.000          0.08         0.26       0.029          0.283         0.00302401           -0.72631836
      132840         1476.000         89.59          856.66          2.22           0.303       0.068       0.046       0.684          0.0386       87.3738             0.000           100.000          0.08         0.28       0.028          0.283         0.00343300           -1.93481433
      133920         1488.000         89.56          837.97          2.19           0.301       0.068       0.046       0.688          0.0384       87.3701             0.000           100.000          0.09         0.33       0.027          0.283         0.00405357           -1.95312488
      135000         1500.000         89.54          833.53          2.18           0.301       0.068       0.046       0.693          0.0384       87.3683             0.000           100.000          0.09         0.38       0.026          0.283         0.00457665           -0.79956049
      136080         1512.000         89.54          833.00          2.18           0.301       0.069       0.046       0.693          0.0384       87.3681             0.000           100.000          0.09         0.44       0.026          0.283         0.00531084            0.96435541
      137160         1524.000         89.48          795.36          2.12           0.297       0.068       0.046       0.691          0.0379       87.3576             0.000           100.000          0.09         0.40       0.025          0.283         0.00459195           -2.64282227
      138240         1536.000         89.38          745.62          2.05           0.291       0.068       0.046       0.700          0.0375       87.3342             0.000           100.000          0.08         0.30       0.027          0.283         0.00349025           -4.04052734
      139320         1548.000         89.29          703.39          1.97           0.287       0.069       0.046       0.711          0.0370       87.3217             0.000           100.000          0.08         0.29       0.028          0.283         0.00340822           -3.32031226
      140400         1560.000         89.21          663.48          1.94           0.283       0.068       0.047       0.721          0.0371       87.2618             0.000           100.000          0.08         0.32       0.027          0.283         0.00373588           -1.48315430
      141480         1572.000         89.15          642.48          1.93           0.282       0.068       0.047       0.733          0.0372       87.2262             0.000           100.000          0.08         0.31       0.027          0.283         0.00355743            0.13427733
      142560         1584.000         89.12          628.03          1.95           0.280       0.067       0.048       0.739          0.0376       87.1692             0.000           100.000          0.08         0.28       0.028          0.283         0.00313997           -2.39868164
      143640         1596.000         89.18          659.81          1.92           0.286       0.069       0.047       0.747          0.0375       87.2541             0.000           100.000          0.08         0.28       0.028          0.283         0.00331137            3.66821265
      144720         1608.000         89.28          707.47          1.96           0.291       0.070       0.046       0.735          0.0375       87.3204             0.000           100.000          0.09         0.31       0.027          0.283         0.00366024            3.07617164
      145800         1620.000         89.26          686.45          1.94           0.286       0.069       0.046       0.716          0.0369       87.3185             0.000           100.000          0.08         0.31       0.027          0.283         0.00368656           -2.12402344
      146880         1632.000         89.16          641.50          1.91           0.280       0.068       0.047       0.724          0.0368       87.2503             0.000           100.000          0.08         0.31       0.026          0.283         0.00357983           -2.72216797
      147960         1644.000         89.14          636.89          1.94           0.282       0.068       0.047       0.742          0.0375       87.1971             0.000           100.000          0.08         0.31       0.027          0.283         0.00352298            0.45166013
      149040         1656.000         89.15          646.14          1.93           0.283       0.068       0.047       0.741          0.0374       87.2263             0.000           100.000          0.08         0.31       0.027          0.283         0.00352368            0.56152344
      150120         1668.000         89.10          617.56          1.94           0.278       0.067       0.048       0.735          0.0374       87.1642             0.000           100.000          0.08         0.28       0.027          0.283         0.00306311           -3.05175757
      151200         1680.000         89.00          575.19          1.86           0.273       0.067       0.048       0.747          0.0369       87.1400             0.000           100.000          0.07         0.23       0.029          0.283         0.00250452           -2.57568336
      152280         1692.000         88.92          544.16          1.80           0.270       0.068       0.048       0.767          0.0367       87.1241             0.000           100.000          0.07         0.20       0.030          0.283         0.00227700           -1.70288074
      153360         1704.000         88.85          517.09          1.74           0.267       0.068       0.048       0.781          0.0365       87.1109             0.000           100.000          0.07         0.20       0.031          0.283         0.00222866           -2.32849097
      154440         1716.000         88.81          504.15          1.71           0.267       0.069       0.048       0.797          0.0366       87.0952             0.000           100.000          0.07         0.20       0.032          0.283         0.00229270            1.48925769
      155520         1728.000         88.79          495.77          1.72           0.265       0.068       0.048       0.805          0.0368       87.0731             0.000           100.000          0.07         0.21       0.031          0.283         0.00235255            0.83923334
      156600         1740.000         88.81          505.70          1.72           0.268       0.069       0.048       0.807          0.0369       87.0857             0.000           100.000          0.07         0.20       0.032          0.283         0.00227185            0.84533685
      157680         1752.000         88.85          521.15          1.74           0.270       0.069       0.048       0.800          0.0369       87.1094             0.000           100.000          0.07         0.18       0.035          0.283         0.00210149            0.00305176
      158760         1764.000         88.84          516.84          1.73           0.268       0.069       0.048       0.791          0.0366       87.1092             0.000           100.000          0.07         0.17       0.036          0.283         0.00203491           -0.62866205
      159840         1776.000         88.81          504.86          1.72           0.267       0.069       0.048       0.796          0.0366       87.0955             0.000           100.000          0.07         0.17       0.036          0.283         0.00205458           -0.99487299
      160920         1788.000         88.82          512.29          1.73           0.269       0.069       0.048       0.803          0.0369       87.0965             0.000           100.000          0.07         0.17       0.037          0.283         0.00201401            0.83007807
      162000         1800.000         88.86          527.25          1.75           0.271       0.069       0.048       0.797          0.0369       87.1129             0.000           100.000          0.07         0.16       0.039          0.283         0.00191266            0.41809079
      163080         1812.000         88.85          517.22          1.74           0.268       0.068       0.048       0.786          0.0366       87.1095             0.000           100.000          0.07         0.16       0.037          0.283         0.00196595           -1.24816883
      164160         1824.000         88.80          497.06          1.72           0.265       0.068       0.048       0.798          0.0367       87.0737             0.000           100.000          0.07         0.18       0.034          0.283         0.00211742           -1.46179187
      165240         1836.000         88.78          492.89          1.71           0.265       0.068       0.049       0.807          0.0368       87.0726             0.000           100.000          0.07         0.18       0.034          0.283         0.00211744            0.98571777
      166320         1848.000         88.78          492.84          1.71           0.265       0.068       0.049       0.808          0.0368       87.0725             0.000           100.000          0.07         0.17       0.036          0.283         0.00203769            0.79345697
      167400         1860.000         88.80          504.49          1.72           0.268       0.069       0.048       0.808          0.0369       87.0834             0.000           100.000          0.07         0.18       0.036          0.283         0.00211028            0.40893555
      168480         1872.000         88.84          519.24          1.73           0.270       0.069       0.048       0.801          0.0369       87.1089             0.000           100.000          0.07         0.19       0.033          0.283         0.00221584            0.41503903
      169560         1884.000         88.87          528.41          1.75           0.270       0.069       0.048       0.792          0.0369       87.1141             0.000           100.000          0.07         0.19       0.033          0.283         0.00217423            0.43945312
      170640         1896.000         88.89          535.17          1.77           0.271       0.069       0.048       0.788          0.0369       87.1174             0.000           100.000          0.07         0.18       0.034          0.283         0.00209945            0.86059564
      171720         1908.000         88.86          521.06          1.75           0.268       0.068       0.048       0.783          0.0366       87.1123             0.000           100.000          0.07         0.17       0.037          0.283         0.00197291           -2.32849097
      172800         1920.000         88.80          498.95          1.72           0.265       0.068       0.048       0.794          0.0366       87.0820             0.000           100.000          0.06         0.15       0.044          0.283         0.00187337           -1.87988269
      173880         1932.000         88.78          487.13          1.71           0.263       0.068       0.049       0.809          0.0368       87.0693             0.000           100.000          0.06         0.15       0.044          0.283         0.00196051            0.62561029
      174960         1944.000         88.76          479.62          1.70           0.261       0.067       0.049       0.812          0.0368       87.0659             0.000           100.000          0.06         0.17       0.040          0.283         0.00209015            0.42724606
      176040         1956.000         88.76          479.16          1.70           0.261       0.067       0.049       0.814          0.0368       87.0652             0.000           100.000          0.07         0.18       0.038          0.283         0.00215677           -1.02539062
      177120         1968.000         88.76          480.59          1.70           0.261       0.068       0.049       0.814          0.0368       87.0659             0.000           100.000          0.07         0.18       0.037          0.283         0.00218710            0.82702631
