 Calculated Flow and Sedi at section of Ics=           7
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
      163080         1812.000         87.98          520.16          2.33           0.522       0.111       0.050       2.237          0.0715       85.6505             0.000           100.000          0.15         0.18       0.049          0.277        -0.00158632           -0.48828122
      164160         1824.000         87.93          500.88          2.28           0.515       0.111       0.050       2.242          0.0708       85.6473             0.000           100.000          0.15         0.19       0.042          0.277        -0.00135670           -1.21917713
      165240         1836.000         87.91          493.17          2.26           0.512       0.111       0.051       2.272          0.0709       85.6460             0.000           100.000          0.15         0.19       0.040          0.277        -0.00129883            0.00152588
      166320         1848.000         87.91          492.94          2.26           0.512       0.111       0.051       2.272          0.0709       85.6460             0.000           100.000          0.15         0.19       0.044          0.277        -0.00136869            0.00152588
      167400         1860.000         87.92          502.52          2.28           0.518       0.112       0.050       2.275          0.0712       85.6469             0.000           100.000          0.15         0.19       0.044          0.277        -0.00138205            0.48828122
      168480         1872.000         87.96          516.41          2.31           0.523       0.112       0.050       2.271          0.0717       85.6492             0.000           100.000          0.15         0.20       0.040          0.277        -0.00140259            0.40588376
      169560         1884.000         88.00          527.28          2.35           0.526       0.112       0.050       2.256          0.0720       85.6513             0.000           100.000          0.16         0.21       0.038          0.277        -0.00145884            0.32653809
      170640         1896.000         88.02          534.09          2.36           0.529       0.112       0.050       2.251          0.0722       85.6525             0.000           100.000          0.16         0.20       0.040          0.277        -0.00156080            0.40740964
      171720         1908.000         88.00          524.42          2.35           0.523       0.111       0.050       2.231          0.0716       85.6513             0.000           100.000          0.15         0.19       0.044          0.277        -0.00156862           -0.49133295
      172800         1920.000         87.94          503.34          2.29           0.516       0.111       0.050       2.239          0.0708       85.6478             0.000           100.000          0.15         0.17       0.054          0.277        -0.00152403           -1.13983154
      173880         1932.000         87.90          488.09          2.25           0.508       0.110       0.051       2.271          0.0708       85.6455             0.000           100.000          0.14         0.17       0.058          0.277        -0.00140389            0.16021727
      174960         1944.000         87.88          480.58          2.24           0.504       0.109       0.051       2.276          0.0707       85.6447             0.000           100.000          0.14         0.18       0.049          0.277        -0.00124825            0.48522946
