 Calculated Flow and Sedi at section of Ics=           5
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       22680          252.000         89.23          863.34          2.30           0.425       0.095       0.047       1.308          0.0543       86.9287             0.000           100.000          0.14         0.37       0.048          0.280         0.00269976           -0.84533685
       23760          264.000         89.21          853.53          2.28           0.423       0.096       0.047       1.309          0.0541       86.9286             0.000           100.000          0.14         0.35       0.048          0.280         0.00232307            0.16479491
       24840          276.000         89.18          838.88          2.26           0.421       0.096       0.047       1.313          0.0538       86.9282             0.000           100.000          0.14         0.31       0.049          0.280         0.00198212           -1.17797852
       25920          288.000         89.15          822.91          2.23           0.419       0.096       0.047       1.317          0.0536       86.9276             0.000           100.000          0.14         0.28       0.050          0.280         0.00156300           -0.50964350
       27000          300.000         89.13          809.28          2.20           0.417       0.096       0.047       1.323          0.0534       86.9269             0.000           100.000          0.13         0.26       0.052          0.280         0.00125390           -0.34790039
       28080          312.000         89.10          795.77          2.17           0.415       0.096       0.046       1.329          0.0531       86.9263             0.000           100.000          0.13         0.24       0.054          0.280         0.00099961           -0.34484860
       29160          324.000         89.08          788.47          2.16           0.414       0.097       0.046       1.334          0.0531       86.9259             0.000           100.000          0.13         0.24       0.054          0.280         0.00102108           -0.50659174
       30240          336.000         89.08          783.80          2.15           0.414       0.097       0.046       1.335          0.0530       86.9257             0.000           100.000          0.13         0.25       0.053          0.280         0.00119303            0.67443842
       31320          348.000         89.06          772.94          2.13           0.411       0.097       0.046       1.336          0.0528       86.9253             0.000           100.000          0.13         0.26       0.052          0.280         0.00140075            0.00610352
       32400          360.000         89.03          759.62          2.11           0.409       0.097       0.046       1.339          0.0525       86.9247             0.000           100.000          0.13         0.28       0.051          0.280         0.00160814           -0.84228510
       33480          372.000         89.02          752.52          2.09           0.408       0.097       0.046       1.344          0.0524       86.9244             0.000           100.000          0.13         0.28       0.051          0.280         0.00158126           -0.33264160
       34560          384.000         89.01          747.94          2.08           0.408       0.097       0.046       1.346          0.0524       86.9242             0.000           100.000          0.13         0.27       0.051          0.280         0.00142288            0.16784666
       35640          396.000         89.04          770.22          2.12           0.413       0.097       0.046       1.354          0.0529       86.9250             0.000           100.000          0.13         0.25       0.053          0.280         0.00112908            2.01415992
       36720          408.000         89.10          804.33          2.18           0.419       0.097       0.046       1.346          0.0535       86.9264             0.000           100.000          0.13         0.22       0.055          0.280         0.00076821            1.34277332
       37800          420.000         89.12          805.52          2.19           0.417       0.096       0.047       1.327          0.0533       86.9267             0.000           100.000          0.13         0.21       0.058          0.280         0.00064931            0.33264160
       38880          432.000         89.09          793.41          2.17           0.415       0.097       0.046       1.330          0.0531       86.9262             0.000           100.000          0.13         0.19       0.060          0.280         0.00046378           -1.01013184
       39960          444.000         89.06          774.81          2.14           0.411       0.097       0.046       1.332          0.0527       86.9254             0.000           100.000          0.12         0.18       0.062          0.280         0.00039863           -1.01013184
       41040          456.000         89.02          754.08          2.10           0.408       0.097       0.046       1.337          0.0524       86.9245             0.000           100.000          0.12         0.17       0.064          0.280         0.00029384           -1.18103015
       42120          468.000         89.03          759.75          2.10           0.410       0.097       0.046       1.350          0.0527       86.9246             0.000           100.000          0.12         0.18       0.062          0.280         0.00035878            0.17395020
       43200          480.000         89.06          777.16          2.13           0.413       0.097       0.046       1.346          0.0530       86.9253             0.000           100.000          0.12         0.19       0.058          0.280         0.00055239            0.83923334
       44280          492.000         89.06          774.78          2.13           0.412       0.097       0.046       1.337          0.0528       86.9254             0.000           100.000          0.12         0.21       0.055          0.280         0.00081949           -0.84228510
       45360          504.000         89.04          764.03          2.11           0.410       0.097       0.046       1.339          0.0526       86.9249             0.000           100.000          0.13         0.23       0.051          0.280         0.00095250           -0.83312988
       46440          516.000         89.06          781.88          2.14           0.415       0.097       0.046       1.348          0.0531       86.9255             0.000           100.000          0.13         0.24       0.050          0.280         0.00099880            0.66528320
       47520          528.000         89.12          812.94          2.20           0.420       0.097       0.047       1.342          0.0537       86.9268             0.000           100.000          0.13         0.26       0.048          0.280         0.00112773            2.17895484
       48600          540.000         89.14          815.56          2.21           0.418       0.096       0.047       1.325          0.0535       86.9272             0.000           100.000          0.13         0.26       0.047          0.280         0.00113540           -0.16784666
       49680          552.000         89.12          806.44          2.19           0.417       0.096       0.047       1.326          0.0533       86.9268             0.000           100.000          0.13         0.25       0.047          0.280         0.00105193           -1.00707996
       50760          564.000         89.09          791.02          2.16           0.414       0.096       0.046       1.329          0.0530       86.9261             0.000           100.000          0.13         0.24       0.047          0.280         0.00096281           -0.50353998
       51840          576.000         89.06          773.11          2.13           0.411       0.097       0.046       1.333          0.0527       86.9253             0.000           100.000          0.13         0.24       0.048          0.280         0.00087440           -0.68054199
       52920          588.000         89.04          766.39          2.12           0.411       0.097       0.046       1.340          0.0527       86.9250             0.000           100.000          0.13         0.23       0.048          0.280         0.00078295            0.00000000
       54000          600.000         89.04          763.95          2.11           0.410       0.097       0.046       1.341          0.0526       86.9249             0.000           100.000          0.13         0.22       0.048          0.280         0.00071856            0.17395020
       55080          612.000         89.06          781.45          2.14           0.414       0.097       0.046       1.347          0.0531       86.9255             0.000           100.000          0.13         0.23       0.049          0.280         0.00081819            0.33874509
       56160          624.000         89.11          807.39          2.19           0.419       0.097       0.047       1.342          0.0536       86.9266             0.000           100.000          0.13         0.23       0.048          0.280         0.00084093            0.66528320
       57240          636.000         89.12          807.44          2.19           0.417       0.096       0.047       1.327          0.0534       86.9268             0.000           100.000          0.13         0.23       0.047          0.280         0.00086708           -0.33569333
       58320          648.000         89.10          796.02          2.17           0.415       0.096       0.046       1.330          0.0532       86.9263             0.000           100.000          0.13         0.23       0.046          0.280         0.00090354           -0.33264160
       59400          660.000         89.06          776.06          2.14           0.412       0.096       0.046       1.330          0.0528       86.9255             0.000           100.000          0.13         0.24       0.046          0.280         0.00097177           -1.01928699
       60480          672.000         89.02          752.97          2.10           0.408       0.097       0.046       1.336          0.0523       86.9245             0.000           100.000          0.13         0.24       0.044          0.280         0.00087747           -1.51062000
       61560          684.000         89.00          744.86          2.08           0.407       0.097       0.046       1.347          0.0523       86.9240             0.000           100.000          0.13         0.25       0.043          0.280         0.00097996           -0.33874509
       62640          696.000         89.00          742.89          2.07           0.407       0.097       0.046       1.348          0.0523       86.9239             0.000           100.000          0.13         0.26       0.042          0.280         0.00110753           -0.16784666
       63720          708.000         89.01          753.05          2.09           0.409       0.097       0.046       1.352          0.0525       86.9243             0.000           100.000          0.13         0.27       0.041          0.280         0.00122824            0.00305176
       64800          720.000         89.04          768.77          2.12           0.412       0.097       0.046       1.348          0.0528       86.9250             0.000           100.000          0.14         0.29       0.040          0.280         0.00134702            0.83618158
       65880          732.000         89.03          758.69          2.11           0.409       0.097       0.046       1.337          0.0525       86.9247             0.000           100.000          0.13         0.28       0.040          0.280         0.00125729           -0.66833496
       66960          744.000         88.99          737.25          2.07           0.405       0.097       0.046       1.341          0.0521       86.9238             0.000           100.000          0.13         0.26       0.040          0.280         0.00104324           -0.68054199
       68040          756.000         89.01          754.34          2.09           0.410       0.098       0.046       1.358          0.0527       86.9243             0.000           100.000          0.13         0.23       0.043          0.280         0.00080409            1.34277332
       69120          768.000         89.07          788.34          2.15           0.416       0.097       0.046       1.350          0.0533       86.9257             0.000           100.000          0.13         0.20       0.047          0.280         0.00020136            1.33972156
       70200          780.000         89.07          777.84          2.14           0.412       0.096       0.046       1.330          0.0528       86.9256             0.000           100.000          0.12         0.18       0.050          0.280         0.00021374           -0.17700194
       71280          792.000         89.01          748.97          2.09           0.407       0.097       0.046       1.336          0.0522       86.9243             0.000           100.000          0.12         0.17       0.051          0.280         0.00014952           -0.67749017
       72360          804.000         89.01          751.84          2.09           0.409       0.097       0.046       1.352          0.0525       86.9243             0.000           100.000          0.12         0.17       0.051          0.280        -0.00001669           -0.17089842
       73440          816.000         89.04          769.11          2.12           0.412       0.097       0.046       1.349          0.0528       86.9250             0.000           100.000          0.13         0.18       0.049          0.280         0.00001843            0.50353998
       74520          828.000         89.09          794.70          2.16           0.417       0.097       0.046       1.345          0.0533       86.9260             0.000           100.000          0.13         0.17       0.050          0.280        -0.00013441            1.51367188
       75600          840.000         89.14          823.31          2.22           0.421       0.097       0.047       1.338          0.0538       86.9273             0.000           100.000          0.12         0.16       0.053          0.280        -0.00039934            1.00402820
       76680          852.000         89.16          829.72          2.23           0.421       0.096       0.047       1.324          0.0538       86.9278             0.000           100.000          0.12         0.17       0.051          0.280        -0.00021271            1.56555164
       77760          864.000         89.16          826.09          2.23           0.420       0.096       0.047       1.322          0.0537       86.9277             0.000           100.000          0.12         0.18       0.046          0.280         0.00003994           -0.83618158
       78840          876.000         89.16          826.94          2.23           0.420       0.096       0.047       1.324          0.0537       86.9277             0.000           100.000          0.13         0.20       0.043          0.280         0.00033472           -0.16174315
       79920          888.000         89.17          831.94          2.24           0.421       0.096       0.047       1.325          0.0538       86.9279             0.000           100.000          0.13         0.20       0.042          0.280         0.00040760            1.04370105
       81000          900.000         89.17          832.66          2.24           0.421       0.096       0.047       1.322          0.0538       86.9280             0.000           100.000          0.13         0.21       0.041          0.280         0.00045584            0.37841797
       82080          912.000         89.17          832.84          2.24           0.421       0.096       0.047       1.321          0.0538       86.9280             0.000           100.000          0.13         0.20       0.041          0.280         0.00042496            0.43640134
       83160          924.000         89.16          824.97          2.23           0.419       0.096       0.047       1.319          0.0536       86.9277             0.000           100.000          0.13         0.20       0.042          0.280         0.00033901           -1.01928699
       84240          936.000         89.13          813.06          2.21           0.418       0.096       0.047       1.323          0.0534       86.9271             0.000           100.000          0.12         0.18       0.043          0.280         0.00021799           -0.33874509
       85320          948.000         89.14          821.50          2.22           0.420       0.096       0.047       1.331          0.0537       86.9274             0.000           100.000          0.13         0.19       0.042          0.280         0.00032493            0.83312988
       86400          960.000         89.18          838.44          2.25           0.422       0.096       0.047       1.326          0.0540       86.9281             0.000           100.000          0.13         0.21       0.039          0.280         0.00053068            0.84228510
       87480          972.000         89.16          822.56          2.23           0.418       0.096       0.047       1.314          0.0535       86.9276             0.000           100.000          0.13         0.20       0.039          0.280         0.00035038           -1.01928699
       88560          984.000         89.10          792.06          2.17           0.414       0.096       0.046       1.322          0.0530       86.9262             0.000           100.000          0.12         0.16       0.048          0.280        -0.00048583           -1.67846668
       89640          996.000         89.10          799.45          2.17           0.417       0.097       0.046       1.340          0.0534       86.9263             0.000           100.000          0.12         0.15       0.053          0.280        -0.00055691            0.50353998
       90720         1008.000         89.14          822.11          2.21           0.421       0.097       0.047       1.336          0.0538       86.9273             0.000           100.000          0.12         0.17       0.046          0.280        -0.00032963            0.33264160
       91800         1020.000         89.19          848.25          2.26           0.424       0.096       0.047       1.327          0.0542       86.9283             0.000           100.000          0.13         0.20       0.040          0.280         0.00028514            0.67138666
       92880         1032.000         89.25          875.97          2.32           0.428       0.096       0.047       1.318          0.0547       86.9288             0.000           100.000          0.13         0.24       0.036          0.280         0.00068676            0.67138666
       93960         1044.000         89.30          901.78          2.37           0.431       0.095       0.047       1.309          0.0550       86.9290             0.000           100.000          0.13         0.24       0.035          0.280         0.00058858            0.84228510
       95040         1056.000         89.34          926.81          2.41           0.435       0.095       0.047       1.300          0.0554       86.9293             0.000           100.000          0.13         0.20       0.038          0.280         0.00002124            1.67846668
       96120         1068.000         89.38          947.78          2.45           0.437       0.095       0.047       1.293          0.0557       86.9295             0.000           100.000          0.13         0.19       0.040          0.280        -0.00021565            0.34179685
       97200         1080.000         89.42          966.50          2.49           0.440       0.094       0.047       1.287          0.0560       86.9297             0.000           100.000          0.13         0.19       0.040          0.280        -0.00026285            0.32958981
       98280         1092.000         89.44          976.84          2.51           0.441       0.094       0.047       1.281          0.0561       86.9298             0.000           100.000          0.13         0.22       0.037          0.280         0.00014242           -0.34179685
       99360         1104.000         89.45          984.78          2.52           0.442       0.094       0.047       1.279          0.0562       86.9299             0.000           100.000          0.13         0.26       0.034          0.280         0.00065786            1.01928699
      100440         1116.000         89.46          990.72          2.53           0.442       0.094       0.047       1.276          0.0563       86.9299             0.000           100.000          0.14         0.27       0.033          0.280         0.00060948            0.00000000
      101520         1128.000         89.48          996.75          2.55           0.443       0.094       0.047       1.276          0.0564       86.9300             0.000           100.000          0.13         0.24       0.035          0.280         0.00019076            1.01928699
      102600         1140.000         89.49         1002.44          2.56           0.444       0.094       0.047       1.274          0.0564       86.9300             0.000           100.000          0.13         0.22       0.036          0.280         0.00004162            0.17700194
      103680         1152.000         89.49         1007.69          2.56           0.445       0.094       0.047       1.274          0.0565       86.9301             0.000           100.000          0.13         0.23       0.035          0.280         0.00004501           -0.33569333
      104760         1164.000         89.50         1009.62          2.57           0.445       0.094       0.047       1.271          0.0565       86.9301             0.000           100.000          0.13         0.21       0.036          0.280        -0.00017339            0.17089842
      105840         1176.000         89.50         1009.66          2.57           0.445       0.094       0.047       1.271          0.0565       86.9301             0.000           100.000          0.13         0.19       0.039          0.280        -0.00026077           -0.15869141
      106920         1188.000         89.50         1006.66          2.57           0.444       0.094       0.047       1.270          0.0564       86.9301             0.000           100.000          0.12         0.17       0.041          0.280        -0.00070939           -0.16479491
      108000         1200.000         89.49         1002.38          2.56           0.444       0.094       0.047       1.271          0.0564       86.9301             0.000           100.000          0.12         0.16       0.043          0.280        -0.00091164           -0.17089842
      109080         1212.000         89.48          995.34          2.55           0.443       0.094       0.047       1.271          0.0563       86.9300             0.000           100.000          0.12         0.16       0.045          0.280        -0.00101954           -0.17089842
      110160         1224.000         89.46          987.91          2.53           0.441       0.094       0.047       1.273          0.0561       86.9299             0.000           100.000          0.12         0.15       0.047          0.280        -0.00110826           -0.67749017
      111240         1236.000         89.48          997.91          2.55           0.444       0.094       0.047       1.278          0.0564       86.9300             0.000           100.000          0.12         0.16       0.045          0.280        -0.00096938            0.16479491
      112320         1248.000         89.51         1015.28          2.58           0.446       0.094       0.047       1.275          0.0567       86.9302             0.000           100.000          0.12         0.18       0.040          0.280        -0.00065229            0.00610352
      113400         1260.000         89.50         1008.28          2.57           0.444       0.094       0.047       1.267          0.0564       86.9301             0.000           100.000          0.13         0.19       0.038          0.280        -0.00030763           -1.19018543
      114480         1272.000         89.47          992.53          2.54           0.442       0.094       0.047       1.269          0.0562       86.9300             0.000           100.000          0.13         0.20       0.036          0.280        -0.00012423           -0.34179685
      115560         1284.000         89.53         1035.06          2.60           0.450       0.094       0.048       1.284          0.0572       86.9303             0.000           100.000          0.13         0.21       0.035          0.280        -0.00010785            1.84936512
      116640         1296.000         89.65         1102.59          2.72           0.459       0.094       0.048       1.271          0.0581       86.9310             0.000           100.000          0.13         0.21       0.036          0.280         0.00001465            1.00097656
      117720         1308.000         89.68         1112.34          2.74           0.459       0.093       0.048       1.252          0.0580       86.9311             0.000           100.000          0.13         0.19       0.037          0.280        -0.00020290           -0.50659174
      118800         1320.000         89.66         1103.34          2.73           0.457       0.093       0.048       1.251          0.0578       86.9311             0.000           100.000          0.12         0.17       0.041          0.280        -0.00073928            0.17700194
      119880         1332.000         89.64         1089.12          2.71           0.455       0.093       0.048       1.252          0.0576       86.9309             0.000           100.000          0.12         0.18       0.040          0.280        -0.00040342           -0.67138666
      120960         1344.000         89.61         1073.41          2.68           0.453       0.093       0.048       1.256          0.0574       86.9308             0.000           100.000          0.13         0.21       0.035          0.280        -0.00014049           -0.49438474
      122040         1356.000         89.63         1089.22          2.70           0.456       0.093       0.048       1.260          0.0577       86.9309             0.000           100.000          0.13         0.23       0.034          0.280         0.00043169            0.86059564
      123120         1368.000         89.67         1112.53          2.74           0.459       0.093       0.048       1.259          0.0581       86.9311             0.000           100.000          0.13         0.24       0.033          0.280         0.00048170            0.00000000
      124200         1380.000         89.64         1083.84          2.71           0.453       0.093       0.048       1.245          0.0574       86.9309             0.000           100.000          0.13         0.23       0.033          0.280         0.00040722           -1.86157215
      125280         1392.000         89.55         1034.31          2.62           0.446       0.093       0.048       1.251          0.0566       86.9304             0.000           100.000          0.13         0.20       0.034          0.280        -0.00009299           -2.19726539
      126360         1404.000         89.47          985.28          2.54           0.440       0.093       0.047       1.259          0.0559       86.9299             0.000           100.000          0.12         0.19       0.036          0.280        -0.00013587           -0.84838867
      127440         1416.000         89.38          936.09          2.45           0.433       0.094       0.047       1.269          0.0551       86.9295             0.000           100.000          0.12         0.19       0.036          0.280        -0.00009631           -1.86157215
      128520         1428.000         89.32          906.66          2.39           0.430       0.095       0.047       1.286          0.0548       86.9291             0.000           100.000          0.13         0.21       0.034          0.280         0.00032536           -1.00707996
      129600         1440.000         89.27          884.44          2.35           0.427       0.095       0.047       1.295          0.0545       86.9289             0.000           100.000          0.13         0.25       0.031          0.280         0.00077659           -1.84936512
      130680         1452.000         89.26          876.06          2.33           0.426       0.095       0.047       1.303          0.0545       86.9288             0.000           100.000          0.13         0.27       0.030          0.280         0.00086719           -0.50048828
      131760         1464.000         89.25          872.72          2.32           0.426       0.095       0.047       1.305          0.0544       86.9288             0.000           100.000          0.13         0.26       0.030          0.280         0.00078666           -0.67749017
      132840         1476.000         89.22          857.78          2.29           0.424       0.095       0.047       1.305          0.0541       86.9287             0.000           100.000          0.13         0.28       0.029          0.280         0.00103860           -1.86157215
      133920         1488.000         89.19          839.09          2.26           0.421       0.096       0.047       1.310          0.0538       86.9282             0.000           100.000          0.14         0.33       0.028          0.280         0.00141077           -1.01013184
      135000         1500.000         89.17          833.62          2.24           0.421       0.096       0.047       1.320          0.0538       86.9280             0.000           100.000          0.14         0.38       0.027          0.280         0.00169862           -0.33874509
      136080         1512.000         89.17          833.19          2.24           0.421       0.096       0.047       1.321          0.0538       86.9280             0.000           100.000          0.14         0.44       0.026          0.280         0.00217995           -0.50048828
      137160         1524.000         89.11          798.42          2.19           0.414       0.096       0.047       1.314          0.0530       86.9266             0.000           100.000          0.14         0.41       0.026          0.280         0.00185295           -2.52380371
      138240         1536.000         89.02          748.72          2.09           0.406       0.096       0.046       1.326          0.0521       86.9244             0.000           100.000          0.13         0.31       0.027          0.280         0.00121448           -1.17492664
      139320         1548.000         88.93          706.03          2.01           0.399       0.097       0.046       1.343          0.0514       86.9225             0.000           100.000          0.13         0.29       0.028          0.280         0.00110497           -2.35595703
      140400         1560.000         88.85          666.19          1.93           0.392       0.098       0.046       1.358          0.0506       86.9208             0.000           100.000          0.13         0.32       0.027          0.280         0.00140079           -1.67846668
      141480         1572.000         88.80          643.69          1.88           0.390       0.098       0.046       1.380          0.0503       86.9197             0.000           100.000          0.13         0.31       0.027          0.280         0.00133362           -0.33874509
      142560         1584.000         88.76          629.09          1.84           0.388       0.099       0.046       1.389          0.0501       86.9190             0.000           100.000          0.13         0.28       0.028          0.280         0.00108649           -0.67749017
      143640         1596.000         88.81          656.91          1.89           0.395       0.099       0.046       1.407          0.0510       86.9199             0.000           100.000          0.13         0.28       0.028          0.280         0.00106899            2.18200660
      144720         1608.000         88.91          704.39          1.98           0.403       0.099       0.046       1.388          0.0519       86.9220             0.000           100.000          0.13         0.31       0.028          0.280         0.00125338            2.17895484
      145800         1620.000         88.90          689.16          1.97           0.397       0.097       0.046       1.353          0.0511       86.9217             0.000           100.000          0.13         0.32       0.027          0.280         0.00133500           -1.67846668
      146880         1632.000         88.81          644.47          1.89           0.389       0.098       0.046       1.364          0.0502       86.9198             0.000           100.000          0.13         0.31       0.027          0.280         0.00133117           -1.66931140
      147960         1644.000         88.78          636.66          1.86           0.390       0.099       0.046       1.396          0.0503       86.9192             0.000           100.000          0.13         0.31       0.027          0.280         0.00130876           -0.66833496
      149040         1656.000         88.79          645.61          1.87           0.392       0.099       0.046       1.395          0.0506       86.9196             0.000           100.000          0.13         0.31       0.027          0.280         0.00128100            1.00402820
      150120         1668.000         88.75          620.36          1.83           0.385       0.099       0.046       1.382          0.0498       86.9187             0.000           100.000          0.13         0.28       0.027          0.280         0.00106260           -2.00805640
      151200         1680.000         88.66          578.27          1.74           0.379       0.100       0.045       1.398          0.0488       86.9169             0.000           100.000          0.12         0.23       0.029          0.280         0.00065670           -2.00500488
      152280         1692.000         88.58          546.25          1.66           0.375       0.101       0.045       1.429          0.0482       86.9154             0.000           100.000          0.12         0.21       0.032          0.280         0.00023227           -1.17492664
      153360         1704.000         88.51          519.20          1.59           0.372       0.103       0.044       1.450          0.0475       86.9142             0.000           100.000          0.12         0.20       0.033          0.280         0.00016292           -1.16882324
      154440         1716.000         88.46          504.77          1.55           0.371       0.104       0.044       1.475          0.0473       86.9135             0.000           100.000          0.12         0.20       0.033          0.280         0.00018608           -0.33874509
      155520         1728.000         88.44          496.16          1.53           0.370       0.104       0.044       1.488          0.0472       86.9131             0.000           100.000          0.13         0.21       0.032          0.280         0.00027653           -0.17395020
      156600         1740.000         88.46          504.62          1.54           0.373       0.105       0.044       1.494          0.0475       86.9134             0.000           100.000          0.13         0.20       0.033          0.280         0.00017559            0.83312988
      157680         1752.000         88.49          519.95          1.58           0.376       0.104       0.044       1.488          0.0479       86.9140             0.000           100.000          0.12         0.19       0.037          0.280        -0.00001235            0.17395020
      158760         1764.000         88.50          517.59          1.58           0.373       0.103       0.044       1.469          0.0477       86.9140             0.000           100.000          0.12         0.18       0.038          0.280        -0.00007781           -0.33569333
      159840         1776.000         88.47          505.86          1.55           0.372       0.104       0.044       1.475          0.0473       86.9135             0.000           100.000          0.12         0.18       0.038          0.280        -0.00006391           -1.50146472
      160920         1788.000         88.47          511.28          1.56           0.374       0.104       0.044       1.490          0.0477       86.9136             0.000           100.000          0.12         0.17       0.040          0.280        -0.00012227            1.00097656
      162000         1800.000         88.51          525.98          1.60           0.376       0.104       0.044       1.481          0.0481       86.9142             0.000           100.000          0.12         0.16       0.043          0.280        -0.00014340            0.00000000
      163080         1812.000         88.50          518.64          1.59           0.373       0.103       0.044       1.462          0.0476       86.9141             0.000           100.000          0.12         0.17       0.041          0.280        -0.00007473           -1.00097656
      164160         1824.000         88.45          498.59          1.54           0.370       0.104       0.044       1.474          0.0471       86.9133             0.000           100.000          0.12         0.18       0.036          0.280         0.00010198           -1.50451648
      165240         1836.000         88.44          492.94          1.53           0.369       0.104       0.044       1.493          0.0472       86.9130             0.000           100.000          0.12         0.18       0.036          0.280         0.00011315            0.49743649
      166320         1848.000         88.44          492.86          1.52           0.369       0.104       0.044       1.493          0.0472       86.9130             0.000           100.000          0.12         0.17       0.038          0.280         0.00001429            0.66833496
      167400         1860.000         88.45          503.59          1.54           0.373       0.105       0.044       1.495          0.0475       86.9133             0.000           100.000          0.12         0.18       0.038          0.280         0.00005404            0.66223139
      168480         1872.000         88.49          518.08          1.58           0.375       0.104       0.044       1.488          0.0479       86.9139             0.000           100.000          0.12         0.19       0.035          0.280         0.00019800            0.66833496
      169560         1884.000         88.52          527.84          1.60           0.376       0.103       0.044       1.473          0.0481       86.9144             0.000           100.000          0.12         0.19       0.034          0.280         0.00018928            0.32653809
      170640         1896.000         88.53          534.62          1.62           0.377       0.103       0.044       1.467          0.0482       86.9147             0.000           100.000          0.12         0.19       0.036          0.280         0.00011987            0.83312988
      171720         1908.000         88.51          522.72          1.60           0.373       0.103       0.044       1.457          0.0477       86.9143             0.000           100.000          0.12         0.17       0.039          0.280        -0.00001077           -1.33361804
      172800         1920.000         88.46          500.88          1.55           0.370       0.104       0.044       1.468          0.0471       86.9134             0.000           100.000          0.11         0.16       0.047          0.280        -0.00015366           -1.67541492
      173880         1932.000         88.43          487.53          1.52           0.367       0.104       0.044       1.493          0.0471       86.9129             0.000           100.000          0.11         0.16       0.048          0.280        -0.00004634            0.50353998
      174960         1944.000         88.42          480.03          1.51           0.364       0.103       0.044       1.498          0.0470       86.9127             0.000           100.000          0.11         0.17       0.042          0.280         0.00014247            0.89416498
      176040         1956.000         88.42          479.08          1.50           0.364       0.103       0.044       1.501          0.0470       86.9126             0.000           100.000          0.12         0.18       0.040          0.280         0.00031060            0.28076172
