 Calculated Flow and Sedi at section of Ics=          21
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       28080          312.000         83.42          807.83          2.11           0.786       0.211       0.026       1.592          0.0573       81.3075             0.000           100.000          0.45         0.42       0.093          0.235        -0.00365588           -0.18310545
       29160          324.000         83.40          793.98          2.09           0.781       0.210       0.026       1.577          0.0568       81.3047             0.000           100.000          0.44         0.41       0.097          0.235        -0.00355793            0.27923584
       30240          336.000         83.39          788.31          2.09           0.778       0.209       0.026       1.572          0.0566       81.3038             0.000           100.000          0.43         0.41       0.098          0.235        -0.00346582            0.00000000
       31320          348.000         83.38          781.42          2.08           0.774       0.208       0.026       1.564          0.0564       81.3027             0.000           100.000          0.43         0.41       0.096          0.235        -0.00330905            0.09307861
       32400          360.000         83.37          769.22          2.07           0.768       0.207       0.026       1.552          0.0560       81.3008             0.000           100.000          0.43         0.42       0.093          0.235        -0.00309887           -0.09155273
       33480          372.000         83.35          757.80          2.05           0.762       0.206       0.026       1.540          0.0556       81.2990             0.000           100.000          0.44         0.43       0.090          0.235        -0.00262282            0.09002685
       34560          384.000         83.35          752.45          2.05           0.760       0.205       0.026       1.535          0.0554       81.2979             0.000           100.000          0.43         0.43       0.090          0.235        -0.00260692            0.81329340
       35640          396.000         83.34          752.53          2.05           0.760       0.205       0.026       1.536          0.0554       81.2978             0.000           100.000          0.43         0.42       0.091          0.235        -0.00264730            1.88903797
       36720          408.000         83.38          779.39          2.08           0.774       0.208       0.026       1.566          0.0563       81.3021             0.000           100.000          0.44         0.42       0.095          0.235        -0.00327185           -0.00152588
       37800          420.000         83.41          804.23          2.11           0.786       0.211       0.026       1.591          0.0572       81.3063             0.000           100.000          0.43         0.40       0.100          0.235        -0.00367240            0.46539304
       38880          432.000         83.41          802.98          2.11           0.785       0.211       0.026       1.586          0.0571       81.3063             0.000           100.000          0.43         0.39       0.104          0.235        -0.00371591           -0.46386716
       39960          444.000         83.39          788.50          2.09           0.778       0.209       0.026       1.571          0.0566       81.3039             0.000           100.000          0.42         0.38       0.107          0.235        -0.00351872           -0.46386716
       41040          456.000         83.37          769.80          2.07           0.768       0.207       0.026       1.552          0.0560       81.3010             0.000           100.000          0.41         0.37       0.109          0.235        -0.00324711           -0.18615721
       42120          468.000         83.35          754.95          2.05           0.761       0.205       0.026       1.537          0.0555       81.2984             0.000           100.000          0.40         0.37       0.110          0.235        -0.00305991            0.18768309
       43200          480.000         83.36          764.94          2.06           0.767       0.207       0.026       1.550          0.0558       81.2999             0.000           100.000          0.41         0.37       0.109          0.235        -0.00317638            0.55541986
       44280          492.000         83.38          777.36          2.07           0.773       0.208       0.026       1.562          0.0563       81.3019             0.000           100.000          0.41         0.38       0.106          0.235        -0.00332535            0.18615721
       45360          504.000         83.37          771.86          2.07           0.770       0.207       0.026       1.555          0.0561       81.3012             0.000           100.000          0.42         0.39       0.102          0.235        -0.00323052           -0.55541986
       46440          516.000         83.36          767.59          2.06           0.768       0.207       0.026       1.552          0.0559       81.3004             0.000           100.000          0.42         0.40       0.098          0.235        -0.00314454            0.46081540
       47520          528.000         83.39          790.75          2.09           0.780       0.210       0.026       1.577          0.0567       81.3039             0.000           100.000          0.44         0.41       0.095          0.235        -0.00344708            0.18615721
       48600          540.000         83.43          812.42          2.12           0.789       0.211       0.026       1.602          0.0576       81.3081             0.000           100.000          0.44         0.42       0.093          0.235        -0.00367492            0.09460449
       49680          552.000         83.43          813.84          2.12           0.789       0.211       0.026       1.601          0.0576       81.3087             0.000           100.000          0.44         0.42       0.091          0.235        -0.00372259           -0.18615721
       50760          564.000         83.41          804.34          2.11           0.785       0.211       0.026       1.587          0.0572       81.3067             0.000           100.000          0.44         0.42       0.092          0.235        -0.00362261           -0.46081540
       51840          576.000         83.39          786.36          2.09           0.777       0.209       0.026       1.569          0.0565       81.3036             0.000           100.000          0.43         0.42       0.093          0.235        -0.00339134           -0.46234128
       52920          588.000         83.37          771.20          2.07           0.769       0.207       0.026       1.554          0.0560       81.3011             0.000           100.000          0.43         0.41       0.094          0.235        -0.00318355           -0.18463133
       54000          600.000         83.36          766.89          2.06           0.767       0.207       0.026       1.550          0.0559       81.3004             0.000           100.000          0.42         0.41       0.095          0.235        -0.00313031            0.09155273
       55080          612.000         83.36          768.09          2.06           0.768       0.207       0.026       1.553          0.0559       81.3004             0.000           100.000          0.42         0.40       0.096          0.235        -0.00314234           -0.36773679
       56160          624.000         83.39          788.19          2.09           0.779       0.209       0.026       1.574          0.0566       81.3036             0.000           100.000          0.43         0.40       0.097          0.235        -0.00343739            0.46539304
       57240          636.000         83.42          806.86          2.11           0.787       0.211       0.026       1.594          0.0573       81.3069             0.000           100.000          0.43         0.41       0.097          0.235        -0.00365432           -0.08850097
       58320          648.000         83.42          805.17          2.11           0.786       0.211       0.026       1.589          0.0572       81.3068             0.000           100.000          0.43         0.41       0.096          0.235        -0.00365244           -0.18310545
       59400          660.000         83.40          791.06          2.09           0.779       0.209       0.026       1.573          0.0567       81.3043             0.000           100.000          0.43         0.41       0.095          0.235        -0.00347265           -0.37078857
       60480          672.000         83.37          770.62          2.07           0.769       0.207       0.026       1.552          0.0560       81.3011             0.000           100.000          0.43         0.41       0.094          0.235        -0.00315151            0.09155273
       61560          684.000         83.34          750.73          2.05           0.758       0.205       0.026       1.532          0.0553       81.2977             0.000           100.000          0.42         0.41       0.092          0.235        -0.00269391            1.87530506
       62640          696.000         83.34          745.53          2.07           0.756       0.203       0.026       1.527          0.0556       81.2643             0.000           100.000          0.42         0.42       0.090          0.235        -0.00245924            0.18157959
       63720          708.000         83.33          744.94          2.07           0.756       0.203       0.027       1.528          0.0556       81.2605             0.000           100.000          0.42         0.42       0.088          0.235        -0.00241008            0.00000000
       64800          720.000         83.35          757.55          2.05           0.763       0.206       0.026       1.542          0.0556       81.2987             0.000           100.000          0.43         0.43       0.086          0.235        -0.00272244            0.00152588
       65880          732.000         83.36          767.42          2.06           0.768       0.207       0.026       1.551          0.0559       81.3004             0.000           100.000          0.44         0.44       0.084          0.235        -0.00280443           -0.18463133
       66960          744.000         83.35          753.44          2.05           0.760       0.205       0.026       1.535          0.0554       81.2982             0.000           100.000          0.43         0.44       0.084          0.235        -0.00267314           -0.19989012
       68040          756.000         83.33          740.22          2.10           0.753       0.201       0.027       1.522          0.0558       81.2313             0.000           100.000          0.42         0.43       0.086          0.235        -0.00223608            0.00000000
       69120          768.000         83.36          763.34          2.06           0.766       0.207       0.026       1.549          0.0558       81.2997             0.000           100.000          0.42         0.41       0.092          0.235        -0.00280924            0.72174066
       70200          780.000         83.39          787.44          2.09           0.778       0.209       0.026       1.572          0.0566       81.3035             0.000           100.000          0.42         0.39       0.100          0.235        -0.00344985            0.27618405
       71280          792.000         83.37          770.47          2.07           0.769       0.207       0.026       1.552          0.0560       81.3011             0.000           100.000          0.40         0.37       0.104          0.235        -0.00322628           -0.55236810
       72360          804.000         83.34          748.92          2.04           0.758       0.205       0.026       1.530          0.0553       81.2973             0.000           100.000          0.40         0.37       0.104          0.235        -0.00272298            1.78985584
       73440          816.000         83.35          756.84          2.05           0.762       0.206       0.026       1.541          0.0556       81.2986             0.000           100.000          0.40         0.37       0.105          0.235        -0.00277705           -0.09002685
       74520          828.000         83.37          775.38          2.07           0.772       0.208       0.026       1.561          0.0562       81.3015             0.000           100.000          0.41         0.38       0.104          0.235        -0.00328039            0.74005121
       75600          840.000         83.41          801.05          2.10           0.786       0.211       0.026       1.587          0.0570       81.3056             0.000           100.000          0.41         0.38       0.105          0.235        -0.00366276            0.00152588
       76680          852.000         83.44          822.72          2.13           0.793       0.212       0.026       1.616          0.0580       81.3104             0.000           100.000          0.41         0.37       0.108          0.235        -0.00388623           -0.18615721
       77760          864.000         83.45          827.97          2.14           0.794       0.212       0.027       1.620          0.0582       81.3118             0.000           100.000          0.41         0.37       0.107          0.235        -0.00396504            0.37231442
       78840          876.000         83.45          826.80          2.14           0.793       0.212       0.027       1.618          0.0582       81.3115             0.000           100.000          0.42         0.38       0.102          0.235        -0.00391520           -0.55541986
       79920          888.000         83.45          827.23          2.14           0.793       0.212       0.027       1.619          0.0582       81.3116             0.000           100.000          0.42         0.39       0.099          0.235        -0.00388654           -0.18615721
       81000          900.000         83.46          830.83          2.15           0.795       0.212       0.027       1.624          0.0583       81.3124             0.000           100.000          0.43         0.39       0.097          0.235        -0.00390483            0.00000000
       82080          912.000         83.46          832.17          2.15           0.795       0.212       0.027       1.625          0.0584       81.3127             0.000           100.000          0.43         0.39       0.096          0.235        -0.00392419            0.72021478
       83160          924.000         83.46          832.05          2.15           0.795       0.212       0.027       1.625          0.0584       81.3127             0.000           100.000          0.43         0.39       0.097          0.235        -0.00393121            0.24414061
       84240          936.000         83.45          823.19          2.14           0.791       0.211       0.027       1.612          0.0580       81.3109             0.000           100.000          0.42         0.39       0.098          0.235        -0.00385061           -0.46386716
       85320          948.000         83.43          814.98          2.12           0.789       0.211       0.026       1.602          0.0576       81.3090             0.000           100.000          0.42         0.38       0.100          0.235        -0.00379382           -0.46386716
       86400          960.000         83.45          824.28          2.14           0.793       0.212       0.027       1.617          0.0581       81.3108             0.000           100.000          0.42         0.39       0.099          0.235        -0.00386525            1.20544422
       87480          972.000         83.47          835.11          2.15           0.796       0.212       0.027       1.629          0.0585       81.3133             0.000           100.000          0.43         0.40       0.094          0.235        -0.00391841           -0.15563965
       88560          984.000         83.44          818.19          2.13           0.789       0.211       0.026       1.604          0.0578       81.3099             0.000           100.000          0.42         0.39       0.096          0.235        -0.00381729           -0.27770993
       89640          996.000         83.40          793.91          2.09           0.781       0.210       0.026       1.577          0.0568       81.3047             0.000           100.000          0.41         0.37       0.105          0.235        -0.00356993            0.55694574
       90720         1008.000         83.41          803.92          2.10           0.786       0.211       0.026       1.591          0.0572       81.3062             0.000           100.000          0.40         0.36       0.108          0.235        -0.00373975            0.65002441
       91800         1020.000         83.45          825.05          2.14           0.794       0.212       0.027       1.620          0.0581       81.3108             0.000           100.000          0.41         0.37       0.105          0.235        -0.00384039            0.36926267
       92880         1032.000         83.49          851.33          2.18           0.802       0.213       0.027       1.653          0.0592       81.3163             0.000           100.000          0.42         0.39       0.097          0.235        -0.00408756            0.55541986
       93960         1044.000         83.54          878.41          2.21           0.810       0.214       0.027       1.685          0.0603       81.3265             0.000           100.000          0.44         0.41       0.089          0.235        -0.00440957            1.02844226
       95040         1056.000         83.58          904.41          2.24           0.819       0.215       0.027       1.716          0.0613       81.3358             0.000           100.000          0.45         0.41       0.088          0.235        -0.00483394            0.65612787
       96120         1068.000         83.62          929.08          2.27           0.826       0.216       0.028       1.743          0.0622       81.3445             0.000           100.000          0.44         0.39       0.094          0.235        -0.00511012            0.28381345
       97200         1080.000         83.65          950.16          2.30           0.833       0.217       0.028       1.766          0.0630       81.3520             0.000           100.000          0.43         0.38       0.098          0.235        -0.00546405            0.37536618
       98280         1092.000         83.68          967.69          2.32           0.838       0.217       0.028       1.784          0.0636       81.3582             0.000           100.000          0.43         0.37       0.098          0.235        -0.00567827           -0.00305176
       99360         1104.000         83.70          977.59          2.33           0.841       0.218       0.028       1.794          0.0639       81.3616             0.000           100.000          0.44         0.39       0.092          0.235        -0.00578164            0.46997067
      100440         1116.000         83.71          985.06          2.34           0.844       0.218       0.028       1.802          0.0642       81.3642             0.000           100.000          0.46         0.42       0.082          0.235        -0.00582288            0.19226073
      101520         1128.000         83.72          991.03          2.35           0.845       0.218       0.028       1.808          0.0644       81.3663             0.000           100.000          0.46         0.43       0.081          0.235        -0.00587804           -0.00305176
      102600         1140.000         83.72          996.86          2.36           0.847       0.218       0.028       1.814          0.0646       81.3683             0.000           100.000          0.45         0.41       0.086          0.235        -0.00605975            0.19226073
      103680         1152.000         83.73         1002.36          2.36           0.849       0.219       0.028       1.819          0.0648       81.3702             0.000           100.000          0.45         0.40       0.089          0.235        -0.00616924            0.85449213
      104760         1164.000         83.74         1007.06          2.37           0.850       0.219       0.028       1.824          0.0649       81.3718             0.000           100.000          0.45         0.39       0.089          0.235        -0.00622688            0.38452145
      105840         1176.000         83.74         1008.91          2.37           0.851       0.219       0.028       1.826          0.0650       81.3724             0.000           100.000          0.44         0.39       0.092          0.235        -0.00624312            0.09460449
      106920         1188.000         83.74         1009.20          2.37           0.851       0.219       0.028       1.826          0.0650       81.3725             0.000           100.000          0.43         0.37       0.098          0.235        -0.00624187           -0.09460449
      108000         1200.000         83.74         1006.38          2.37           0.850       0.219       0.028       1.822          0.0649       81.3717             0.000           100.000          0.42         0.36       0.101          0.235        -0.00624821           -0.47607419
      109080         1212.000         83.73         1001.58          2.36           0.848       0.218       0.028       1.817          0.0647       81.3702             0.000           100.000          0.42         0.35       0.104          0.235        -0.00657539           -0.00305176
      110160         1224.000         83.72          994.77          2.35           0.846       0.218       0.028       1.810          0.0645       81.3679             0.000           100.000          0.41         0.35       0.105          0.235        -0.00647098           -0.18920898
      111240         1236.000         83.71          989.88          2.35           0.845       0.218       0.028       1.806          0.0643       81.3661             0.000           100.000          0.41         0.34       0.107          0.235        -0.00640425            0.38146970
      112320         1248.000         83.73         1001.59          2.36           0.849       0.219       0.028       1.820          0.0648       81.3697             0.000           100.000          0.42         0.35       0.105          0.235        -0.00653049            0.75988764
      113400         1260.000         83.75         1013.19          2.37           0.853       0.219       0.028       1.831          0.0651       81.3737             0.000           100.000          0.42         0.36       0.100          0.235        -0.00629625            0.28381345
      114480         1272.000         83.74         1004.39          2.37           0.849       0.219       0.028       1.819          0.0648       81.3712             0.000           100.000          0.43         0.37       0.096          0.235        -0.00613891           -0.76599115
      115560         1284.000         83.73         1001.19          2.36           0.849       0.219       0.028       1.819          0.0647       81.3696             0.000           100.000          0.44         0.38       0.093          0.235        -0.00609463            0.28686523
      116640         1296.000         83.80         1048.17          2.41           0.864       0.221       0.028       1.870          0.0663       81.3848             0.000           100.000          0.44         0.38       0.092          0.235        -0.00660822            1.53503406
      117720         1308.000         83.88         1102.52          2.47           0.880       0.222       0.029       1.917          0.0680       81.4022             0.000           100.000          0.45         0.38       0.092          0.235        -0.00735754            0.09460449
      118800         1320.000         83.89         1109.48          2.48           0.881       0.222       0.029       1.919          0.0681       81.4106             0.000           100.000          0.44         0.37       0.095          0.235        -0.00748647           -0.09765624
      119880         1332.000         83.88         1100.11          2.47           0.878       0.222       0.029       1.909          0.0679       81.4022             0.000           100.000          0.43         0.35       0.101          0.235        -0.00785731            0.00000000
      120960         1344.000         83.85         1084.62          2.46           0.873       0.221       0.029       1.894          0.0674       81.3985             0.000           100.000          0.43         0.36       0.099          0.235        -0.00764418           -0.00305176
      122040         1356.000         83.84         1078.45          2.45           0.872       0.221       0.029       1.891          0.0672       81.3960             0.000           100.000          0.44         0.38       0.091          0.235        -0.00704978            0.28686523
      123120         1368.000         83.87         1094.72          2.46           0.877       0.222       0.029       1.908          0.0677       81.4019             0.000           100.000          0.45         0.39       0.086          0.235        -0.00725086            1.59301746
      124200         1380.000         83.88         1106.27          2.48           0.880       0.222       0.029       1.916          0.0680       81.4086             0.000           100.000          0.46         0.40       0.084          0.235        -0.00736408           -0.38757321
      125280         1392.000         83.84         1070.55          2.44           0.868       0.220       0.029       1.876          0.0669       81.3945             0.000           100.000          0.45         0.39       0.086          0.235        -0.00695756           -1.05895984
      126360         1404.000         83.77         1025.22          2.39           0.854       0.219       0.028       1.831          0.0654       81.3795             0.000           100.000          0.43         0.38       0.091          0.235        -0.00642060           -0.75988764
      127440         1416.000         83.70          977.86          2.34           0.840       0.217       0.028       1.787          0.0639       81.3629             0.000           100.000          0.42         0.37       0.093          0.235        -0.00580118           -1.51977527
      128520         1428.000         83.63          933.11          2.28           0.826       0.215       0.028       1.739          0.0623       81.3473             0.000           100.000          0.42         0.37       0.094          0.235        -0.00520017           -0.93994135
      129600         1440.000         83.58          904.73          2.25           0.817       0.214       0.027       1.709          0.0612       81.3370             0.000           100.000          0.42         0.39       0.090          0.235        -0.00479398           -0.09155273
      130680         1452.000         83.55          884.11          2.22           0.811       0.214       0.027       1.686          0.0605       81.3295             0.000           100.000          0.44         0.42       0.081          0.235        -0.00445298           -0.09460449
      131760         1464.000         83.54          876.98          2.21           0.809       0.214       0.027       1.679          0.0602       81.3267             0.000           100.000          0.44         0.43       0.078          0.235        -0.00431584           -0.55847168
      132840         1476.000         83.53          870.36          2.20           0.807       0.213       0.027       1.670          0.0599       81.3244             0.000           100.000          0.44         0.43       0.079          0.235        -0.00424419           -1.02539062
      133920         1488.000         83.50          855.56          2.18           0.802       0.212       0.027       1.651          0.0593       81.3192             0.000           100.000          0.44         0.44       0.076          0.235        -0.00402456            0.18310545
      135000         1500.000         83.48          839.42          2.16           0.797       0.212       0.027       1.632          0.0587       81.3145             0.000           100.000          0.45         0.48       0.069          0.235        -0.00368418           -0.55236810
      136080         1512.000         83.47          834.73          2.15           0.795       0.212       0.027       1.628          0.0585       81.3133             0.000           100.000          0.46         0.51       0.062          0.235        -0.00354830           -0.17395020
      137160         1524.000         83.46          828.11          2.14           0.793       0.211       0.027       1.618          0.0582       81.3120             0.000           100.000          0.47         0.55       0.051          0.235        -0.00337129           -0.93078607
      138240         1536.000         83.39          787.86          2.09           0.777       0.209       0.026       1.567          0.0565       81.3041             0.000           100.000          0.46         0.54       0.053          0.235        -0.00288687           -1.48010242
      139320         1548.000         83.33          738.72          2.10           0.751       0.200       0.027       1.516          0.0557       81.2323             0.000           100.000          0.42         0.47       0.068          0.235        -0.00212846           -0.52947992
      140400         1560.000         83.27          698.77          2.11           0.730       0.193       0.027       1.471          0.0551       81.1617             0.000           100.000          0.39         0.43       0.073          0.235        -0.00164050           -0.69122308
      141480         1572.000         83.22          662.44          2.10           0.711       0.187       0.027       1.426          0.0541       81.1168             0.000           100.000          0.38         0.44       0.067          0.235        -0.00146813           -0.00152588
      142560         1584.000         83.18          642.25          2.10           0.700       0.184       0.028       1.401          0.0536       81.0801             0.000           100.000          0.37         0.44       0.066          0.235        -0.00143362           -0.83160394
      143640         1596.000         83.17          633.94          2.11           0.697       0.182       0.028       1.392          0.0536       81.0552             0.000           100.000          0.36         0.42       0.070          0.235        -0.00132205            0.88806146
      144720         1608.000         83.22          666.11          2.10           0.715       0.188       0.027       1.439          0.0543       81.1163             0.000           100.000          0.37         0.42       0.073          0.235        -0.00154989            1.26800537
      145800         1620.000         83.27          701.83          2.11           0.733       0.194       0.027       1.479          0.0552       81.1621             0.000           100.000          0.39         0.44       0.070          0.235        -0.00179890            0.51879877
      146880         1632.000         83.24          679.42          2.11           0.720       0.190       0.027       1.447          0.0546       81.1351             0.000           100.000          0.38         0.45       0.067          0.235        -0.00157291           -0.08697510
      147960         1644.000         83.19          643.95          2.10           0.701       0.184       0.028       1.403          0.0536       81.0865             0.000           100.000          0.37         0.44       0.066          0.235        -0.00146037           -0.08239745
      149040         1656.000         83.18          639.00          2.12           0.699       0.183       0.028       1.399          0.0538       81.0593             0.000           100.000          0.36         0.44       0.066          0.235        -0.00136293            0.00000000
      150120         1668.000         83.18          641.42          2.10           0.700       0.184       0.028       1.401          0.0537       81.0762             0.000           100.000          0.36         0.43       0.066          0.235        -0.00140928            0.00152588
      151200         1680.000         83.14          613.61          2.12           0.684       0.178       0.028       1.359          0.0530       81.0177             0.000           100.000          0.34         0.41       0.069          0.235        -0.00115842           -0.80566400
      152280         1692.000         83.07          578.19          2.16           0.666       0.170       0.028       1.300          0.0523       80.9089             0.000           100.000          0.32         0.37       0.075          0.235        -0.00089561           -0.53710932
      153360         1704.000         82.99          546.98          2.19           0.651       0.164       0.029       1.246          0.0516       80.8059             0.000           100.000          0.29         0.34       0.081          0.235        -0.00065764           -0.59356683
      154440         1716.000         82.93          521.12          2.19           0.639       0.160       0.029       1.199          0.0506       80.7453             0.000           100.000          0.28         0.33       0.083          0.235        -0.00045385            1.35192871
      155520         1728.000         82.89          506.02          2.21           0.632       0.156       0.029       1.173          0.0503       80.6770             0.000           100.000          0.27         0.33       0.084          0.235         0.00012893           -0.06866454
      156600         1740.000         82.87          498.88          2.23           0.629       0.155       0.029       1.164          0.0503       80.6409             0.000           100.000          0.27         0.33       0.082          0.235         0.00023410            0.00000000
      157680         1752.000         82.88          506.03          2.22           0.634       0.157       0.029       1.179          0.0505       80.6684             0.000           100.000          0.27         0.33       0.083          0.235         0.00015985            0.47760007
      158760         1764.000         82.91          517.87          2.20           0.640       0.159       0.029       1.201          0.0507       80.7157             0.000           100.000          0.27         0.32       0.088          0.235         0.00001430           -0.34942624
      159840         1776.000         82.91          515.90          2.20           0.638       0.159       0.029       1.194          0.0506       80.7139             0.000           100.000          0.26         0.31       0.090          0.235         0.00000798           -0.62713623
      160920         1788.000         82.89          507.53          2.21           0.633       0.157       0.029       1.178          0.0504       80.6805             0.000           100.000          0.26         0.31       0.091          0.235         0.00010661           -0.01678467
      162000         1800.000         82.90          512.69          2.20           0.637       0.158       0.029       1.191          0.0506       80.6971             0.000           100.000          0.26         0.31       0.092          0.235         0.00005716            0.61187744
      163080         1812.000         82.93          523.65          2.19           0.642       0.161       0.029       1.211          0.0509       80.7386             0.000           100.000          0.26         0.30       0.094          0.235        -0.00007531            0.14038086
      164160         1824.000         82.92          517.04          2.20           0.638       0.159       0.029       1.195          0.0506       80.7197             0.000           100.000          0.26         0.30       0.094          0.235        -0.00001825           -0.35095212
      165240         1836.000         82.87          498.23          2.22           0.627       0.155       0.029       1.159          0.0501       80.6498             0.000           100.000          0.25         0.31       0.089          0.235         0.00022400           -0.41046140
      166320         1848.000         82.86          493.48          2.23           0.625       0.153       0.029       1.157          0.0502       80.6296             0.000           100.000          0.25         0.31       0.088          0.235         0.00028172            0.06408691
      167400         1860.000         82.86          496.70          2.23           0.628       0.154       0.029       1.162          0.0503       80.6356             0.000           100.000          0.25         0.31       0.090          0.235         0.00024503           -0.33721921
      168480         1872.000         82.88          504.88          2.22           0.633       0.156       0.029       1.177          0.0504       80.6641             0.000           100.000          0.26         0.31       0.091          0.235         0.00017695            0.41198727
      169560         1884.000         82.91          517.37          2.20           0.640       0.159       0.029       1.201          0.0507       80.7132             0.000           100.000          0.27         0.32       0.087          0.235         0.00004757            0.28076172
      170640         1896.000         82.94          527.62          2.19           0.644       0.161       0.029       1.219          0.0510       80.7534             0.000           100.000          0.28         0.33       0.085          0.235        -0.00008308            0.88806146
      171720         1908.000         82.95          532.38          2.19           0.646       0.162       0.029       1.226          0.0511       80.7661             0.000           100.000          0.27         0.32       0.087          0.235        -0.00013739            0.14495848
      172800         1920.000         82.93          521.48          2.19           0.640       0.160       0.029       1.202          0.0507       80.7385             0.000           100.000          0.27         0.31       0.090          0.235        -0.00005226           -0.42572019
      173880         1932.000         82.88          499.08          2.22           0.627       0.155       0.029       1.158          0.0501       80.6554             0.000           100.000          0.25         0.30       0.095          0.235         0.00019074           -0.68206781
      174960         1944.000         82.85          485.47          2.23           0.618       0.152       0.029       1.146          0.0499       80.6187             0.000           100.000          0.24         0.29       0.097          0.235         0.00031113            0.32196042
