 Calculated Flow and Sedi at section of Ics=          15
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       11880          132.000         85.41          849.91          1.56           0.619       0.188       0.029       1.808          0.0525       83.8519             0.000           100.000          0.35         0.39       0.074          0.254        -0.00237382           -0.16174315
       12960          144.000         85.40          846.70          1.55           0.620       0.189       0.029       1.809          0.0525       83.8478             0.000           100.000          0.35         0.38       0.076          0.254        -0.00254988            0.00000000
       14040          156.000         85.39          840.75          1.55           0.619       0.189       0.029       1.807          0.0524       83.8416             0.000           100.000          0.34         0.37       0.079          0.254        -0.00273088            1.33056641
       15120          168.000         85.37          829.56          1.56           0.620       0.188       0.029       1.809          0.0525       83.8115             0.000           100.000          0.34         0.37       0.080          0.254        -0.00274688           -1.04370105
       16200          180.000         85.34          816.38          1.58           0.621       0.186       0.029       1.811          0.0529       83.7654             0.000           100.000          0.34         0.36       0.082          0.254        -0.00259919            1.07727051
       17280          192.000         85.31          798.78          1.61           0.621       0.183       0.030       1.812          0.0535       83.6952             0.000           100.000          0.34         0.37       0.079          0.254        -0.00206876           -1.21765125
       18360          204.000         85.29          793.03          1.64           0.623       0.182       0.030       1.830          0.0543       83.6473             0.000           100.000          0.34         0.39       0.075          0.254        -0.00166459            0.72021478
       19440          216.000         85.33          814.61          1.59           0.626       0.187       0.030       1.840          0.0536       83.7335             0.000           100.000          0.35         0.41       0.072          0.254        -0.00190750            0.77514642
       20520          228.000         85.38          839.14          1.56           0.624       0.189       0.029       1.832          0.0529       83.8200             0.000           100.000          0.36         0.43       0.069          0.254        -0.00195191            1.30920398
       21600          240.000         85.41          856.72          1.56           0.622       0.189       0.029       1.822          0.0528       83.8559             0.000           100.000          0.36         0.44       0.066          0.254        -0.00173124            1.66625977
       22680          252.000         85.44          865.28          1.57           0.619       0.189       0.029       1.810          0.0527       83.8699             0.000           100.000          0.36         0.44       0.065          0.254        -0.00151917           -0.77819818
       23760          264.000         85.43          858.75          1.56           0.618       0.188       0.029       1.802          0.0526       83.8630             0.000           100.000          0.35         0.43       0.067          0.254        -0.00175730           -1.17797852
       24840          276.000         85.41          847.09          1.56           0.618       0.188       0.029       1.802          0.0524       83.8503             0.000           100.000          0.35         0.41       0.071          0.254        -0.00211781           -1.16577137
       25920          288.000         85.38          832.11          1.56           0.619       0.188       0.029       1.805          0.0525       83.8190             0.000           100.000          0.35         0.39       0.075          0.254        -0.00243754           -0.32653809
       27000          300.000         85.34          817.06          1.58           0.620       0.186       0.029       1.810          0.0529       83.7666             0.000           100.000          0.34         0.37       0.080          0.254        -0.00255285           -0.16784666
       28080          312.000         85.32          803.42          1.60           0.621       0.185       0.030       1.814          0.0533       83.7159             0.000           100.000          0.33         0.35       0.085          0.254        -0.00244990            0.43334958
       29160          324.000         85.29          791.86          1.63           0.622       0.182       0.030       1.822          0.0540       83.6566             0.000           100.000          0.32         0.34       0.089          0.254        -0.00223076            0.88195795
       30240          336.000         85.28          786.72          1.64           0.621       0.181       0.030       1.823          0.0542       83.6389             0.000           100.000          0.32         0.34       0.088          0.254        -0.00207632            2.31628394
       31320          348.000         85.27          778.77          1.66           0.619       0.180       0.031       1.820          0.0544       83.6106             0.000           100.000          0.32         0.35       0.085          0.254        -0.00180681           -0.13122557
       32400          360.000         85.25          766.20          1.68           0.617       0.178       0.031       1.819          0.0547       83.5704             0.000           100.000          0.32         0.36       0.081          0.254        -0.00155757            0.67443842
       33480          372.000         85.23          755.86          1.70           0.615       0.176       0.031       1.821          0.0550       83.5331             0.000           100.000          0.32         0.37       0.078          0.254        -0.00126712           -0.25024414
       34560          384.000         85.22          751.09          1.70           0.615       0.176       0.031       1.822          0.0551       83.5223             0.000           100.000          0.32         0.36       0.079          0.254        -0.00128908            2.11486793
       35640          396.000         85.23          756.36          1.70           0.617       0.176       0.031       1.832          0.0552       83.5279             0.000           100.000          0.32         0.35       0.082          0.254        -0.00146578            1.65100098
       36720          408.000         85.28          787.39          1.65           0.624       0.181       0.030       1.840          0.0546       83.6210             0.000           100.000          0.32         0.34       0.088          0.254        -0.00206963            2.38342285
       37800          420.000         85.31          806.97          1.60           0.624       0.185       0.030       1.830          0.0536       83.7148             0.000           100.000          0.32         0.33       0.094          0.254        -0.00272966            0.79956049
       38880          432.000         85.31          799.64          1.61           0.622       0.184       0.030       1.818          0.0536       83.6919             0.000           100.000          0.31         0.32       0.098          0.254        -0.00261631           -1.36718738
       39960          444.000         85.28          784.53          1.64           0.620       0.181       0.030       1.818          0.0541       83.6370             0.000           100.000          0.30         0.31       0.102          0.254        -0.00232059            0.23498534
       41040          456.000         85.25          764.95          1.68           0.616       0.177       0.031       1.815          0.0546       83.5699             0.000           100.000          0.29         0.30       0.104          0.254        -0.00198915           -0.65917963
       42120          468.000         85.23          754.62          1.70           0.616       0.176       0.031       1.824          0.0551       83.5287             0.000           100.000          0.29         0.29       0.106          0.254        -0.00182367            1.19628894
       43200          480.000         85.25          768.62          1.68           0.620       0.178       0.031       1.832          0.0549       83.5676             0.000           100.000          0.30         0.30       0.103          0.254        -0.00202486            1.74865711
       44280          492.000         85.27          777.81          1.66           0.620       0.180       0.031       1.826          0.0546       83.6023             0.000           100.000          0.31         0.31       0.098          0.254        -0.00210741            1.17187488
       45360          504.000         85.25          769.52          1.68           0.618       0.178       0.031       1.821          0.0547       83.5782             0.000           100.000          0.31         0.32       0.092          0.254        -0.00185749           -0.28076172
       46440          516.000         85.25          770.34          1.68           0.620       0.179       0.031       1.830          0.0548       83.5737             0.000           100.000          0.31         0.34       0.088          0.254        -0.00183911            0.56152344
       47520          528.000         85.29          797.56          1.63           0.625       0.183       0.030       1.838          0.0542       83.6598             0.000           100.000          0.33         0.35       0.085          0.254        -0.00230318            1.32751453
       48600          540.000         85.33          815.50          1.58           0.624       0.187       0.029       1.829          0.0533       83.7487             0.000           100.000          0.33         0.36       0.081          0.254        -0.00280372            3.47900367
       49680          552.000         85.33          811.59          1.59           0.622       0.186       0.029       1.818          0.0532       83.7411             0.000           100.000          0.33         0.36       0.081          0.254        -0.00273733            0.31433102
       50760          564.000         85.31          800.09          1.61           0.622       0.184       0.030       1.815          0.0535       83.6962             0.000           100.000          0.33         0.35       0.082          0.254        -0.00244889           -1.52282703
       51840          576.000         85.28          782.11          1.65           0.619       0.180       0.030       1.818          0.0543       83.6238             0.000           100.000          0.32         0.35       0.084          0.254        -0.00203537            0.91247553
       52920          588.000         85.25          769.27          1.68           0.618       0.178       0.031       1.822          0.0547       83.5771             0.000           100.000          0.31         0.34       0.085          0.254        -0.00186999            0.00000000
       54000          600.000         85.25          765.86          1.68           0.618       0.178       0.031       1.823          0.0548       83.5667             0.000           100.000          0.31         0.33       0.087          0.254        -0.00186731            0.73242182
       55080          612.000         85.25          771.25          1.68           0.620       0.179       0.031       1.832          0.0549       83.5752             0.000           100.000          0.31         0.33       0.088          0.254        -0.00194173            0.13732909
       56160          624.000         85.29          794.41          1.64           0.625       0.183       0.030       1.837          0.0544       83.6460             0.000           100.000          0.32         0.34       0.088          0.254        -0.00233866            0.52795410
       57240          636.000         85.32          809.12          1.60           0.624       0.186       0.030       1.829          0.0535       83.7234             0.000           100.000          0.32         0.34       0.087          0.254        -0.00277434           -0.55236810
       58320          648.000         85.31          802.19          1.60           0.622       0.184       0.030       1.818          0.0534       83.7078             0.000           100.000          0.32         0.34       0.086          0.254        -0.00264521           -0.68359369
       59400          660.000         85.28          787.02          1.64           0.620       0.181       0.030       1.818          0.0541       83.6420             0.000           100.000          0.32         0.34       0.085          0.254        -0.00221932            0.57067865
       60480          672.000         85.25          765.17          1.68           0.616       0.177       0.031       1.814          0.0546       83.5714             0.000           100.000          0.31         0.34       0.083          0.254        -0.00180446           -1.55639637
       61560          684.000         85.22          747.98          1.71           0.614       0.175       0.031       1.819          0.0552       83.5097             0.000           100.000          0.31         0.34       0.081          0.254        -0.00154972           -0.13732909
       62640          696.000         85.21          744.39          1.71           0.614       0.174       0.031       1.822          0.0553       83.4955             0.000           100.000          0.31         0.35       0.078          0.254        -0.00147886           -0.00610352
       63720          708.000         85.21          746.98          1.71           0.615       0.175       0.031       1.829          0.0554       83.4979             0.000           100.000          0.31         0.36       0.075          0.254        -0.00148522           -0.40588376
       64800          720.000         85.23          761.06          1.70           0.618       0.177       0.031       1.832          0.0552       83.5379             0.000           100.000          0.32         0.37       0.073          0.254        -0.00164575            0.81481928
       65880          732.000         85.25          765.97          1.68           0.617       0.178       0.031       1.822          0.0548       83.5677             0.000           100.000          0.32         0.38       0.071          0.254        -0.00174724            0.74768060
       66960          744.000         85.22          748.84          1.70           0.613       0.175       0.031       1.816          0.0551       83.5151             0.000           100.000          0.31         0.37       0.072          0.254        -0.00151311           -1.36413562
       68040          756.000         85.20          742.23          1.72           0.614       0.174       0.032       1.828          0.0555       83.4828             0.000           100.000          0.31         0.35       0.076          0.254        -0.00150315            0.66833496
       69120          768.000         85.25          771.14          1.68           0.621       0.179       0.031       1.840          0.0550       83.5688             0.000           100.000          0.31         0.33       0.086          0.254        -0.00200915            1.45263672
       70200          780.000         85.28          786.61          1.64           0.621       0.181       0.030       1.824          0.0542       83.6380             0.000           100.000          0.30         0.31       0.096          0.254        -0.00240045            1.69677734
       71280          792.000         85.25          763.75          1.68           0.615       0.177       0.031       1.813          0.0546       83.5686             0.000           100.000          0.29         0.30       0.098          0.254        -0.00201972           -0.49133295
       72360          804.000         85.21          747.95          1.71           0.614       0.175       0.031       1.823          0.0552       83.5062             0.000           100.000          0.29         0.30       0.099          0.254        -0.00174380           -0.14343262
       73440          816.000         85.23          760.70          1.70           0.618       0.177       0.031       1.832          0.0552       83.5369             0.000           100.000          0.29         0.30       0.099          0.254        -0.00192645            0.26855466
       74520          828.000         85.27          781.14          1.66           0.622       0.180       0.031       1.837          0.0547       83.6040             0.000           100.000          0.30         0.30       0.098          0.254        -0.00232062            1.65405262
       75600          840.000         85.31          807.75          1.60           0.626       0.186       0.030       1.841          0.0538       83.7092             0.000           100.000          0.31         0.30       0.101          0.254        -0.00301588            0.79040521
       76680          852.000         85.35          826.67          1.56           0.624       0.188       0.029       1.828          0.0529       83.7945             0.000           100.000          0.31         0.29       0.104          0.254        -0.00349065            0.16174315
       77760          864.000         85.36          827.89          1.56           0.622       0.188       0.029       1.817          0.0527       83.8036             0.000           100.000          0.31         0.30       0.099          0.254        -0.00345179            1.36718738
       78840          876.000         85.36          826.22          1.56           0.622       0.188       0.029       1.818          0.0527       83.7990             0.000           100.000          0.32         0.31       0.093          0.254        -0.00337070           -0.80261230
       79920          888.000         85.36          828.61          1.56           0.622       0.188       0.029       1.821          0.0527       83.8030             0.000           100.000          0.32         0.32       0.090          0.254        -0.00336824            1.09252930
       81000          900.000         85.37          831.70          1.56           0.622       0.188       0.029       1.819          0.0527       83.8110             0.000           100.000          0.32         0.33       0.088          0.254        -0.00333948            0.14953612
       82080          912.000         85.37          832.53          1.56           0.621       0.188       0.029       1.817          0.0527       83.8134             0.000           100.000          0.32         0.33       0.088          0.254        -0.00336047           -0.65307617
       83160          924.000         85.37          830.25          1.56           0.621       0.188       0.029       1.812          0.0526       83.8111             0.000           100.000          0.32         0.32       0.088          0.254        -0.00334702           -1.16577137
       84240          936.000         85.35          819.59          1.58           0.621       0.186       0.029       1.812          0.0530       83.7692             0.000           100.000          0.31         0.32       0.091          0.254        -0.00314658            0.53710932
       85320          948.000         85.33          815.33          1.58           0.623       0.186       0.029       1.823          0.0532       83.7520             0.000           100.000          0.31         0.31       0.094          0.254        -0.00315203            1.77917469
       86400          960.000         85.36          829.08          1.56           0.624       0.189       0.029       1.829          0.0529       83.7992             0.000           100.000          0.32         0.32       0.089          0.254        -0.00339753            1.12609851
       87480          972.000         85.38          833.28          1.56           0.620       0.188       0.029       1.811          0.0526       83.8180             0.000           100.000          0.32         0.34       0.084          0.254        -0.00330829           -0.48828122
       88560          984.000         85.33          809.55          1.58           0.619       0.185       0.029       1.803          0.0529       83.7494             0.000           100.000          0.31         0.31       0.091          0.254        -0.00306056            1.52893066
       89640          996.000         85.29          792.97          1.63           0.622       0.182       0.030       1.824          0.0541       83.6578             0.000           100.000          0.29         0.29       0.103          0.254        -0.00266108            0.14343262
       90720         1008.000         85.32          809.27          1.60           0.625       0.186       0.030       1.837          0.0536       83.7175             0.000           100.000          0.30         0.29       0.103          0.254        -0.00305642            1.40686035
       91800         1020.000         85.36          832.86          1.56           0.625       0.189       0.029       1.835          0.0529       83.8051             0.000           100.000          0.31         0.31       0.096          0.254        -0.00350275            1.86767566
       92880         1032.000         85.42          860.17          1.56           0.623       0.190       0.029       1.829          0.0529       83.8577             0.000           100.000          0.32         0.33       0.085          0.254        -0.00343090            0.17395020
       93960         1044.000         85.47          887.05          1.56           0.621       0.190       0.029       1.818          0.0527       83.9117             0.000           100.000          0.33         0.35       0.076          0.254        -0.00348939            1.72119129
       95040         1056.000         85.52          912.75          1.59           0.619       0.189       0.030       1.808          0.0531       83.9303             0.000           100.000          0.32         0.34       0.080          0.254        -0.00333631            1.40686035
       96120         1068.000         85.57          936.55          1.61           0.618       0.187       0.030       1.798          0.0533       83.9522             0.000           100.000          0.30         0.32       0.088          0.254        -0.00325679           -0.18005370
       97200         1080.000         85.60          956.28          1.63           0.616       0.187       0.030       1.788          0.0534       83.9756             0.000           100.000          0.30         0.31       0.090          0.254        -0.00320840            1.07421863
       98280         1092.000         85.63          971.84          1.59           0.615       0.188       0.030       1.778          0.0527       84.0382             0.000           100.000          0.30         0.31       0.089          0.254        -0.00355911            0.18615721
       99360         1104.000         85.65          980.45          1.58           0.614       0.189       0.029       1.772          0.0524       84.0688             0.000           100.000          0.32         0.34       0.077          0.254        -0.00371012           -0.00305176
      100440         1116.000         85.66          987.58          1.57           0.613       0.190       0.029       1.769          0.0522       84.0919             0.000           100.000          0.33         0.37       0.067          0.254        -0.00366509           -0.77819818
      101520         1128.000         85.67          993.14          1.55           0.613       0.191       0.029       1.765          0.0518       84.1193             0.000           100.000          0.33         0.36       0.070          0.254        -0.00394844            4.36096191
      102600         1140.000         85.68          999.34          1.56           0.613       0.191       0.029       1.764          0.0519       84.1252             0.000           100.000          0.32         0.34       0.077          0.254        -0.00406842            0.38757321
      103680         1152.000         85.69         1004.36          1.56           0.612       0.191       0.029       1.761          0.0519       84.1316             0.000           100.000          0.31         0.33       0.078          0.254        -0.00405248            1.40075672
      104760         1164.000         85.70         1008.70          1.56           0.612       0.190       0.029       1.759          0.0519       84.1367             0.000           100.000          0.31         0.33       0.078          0.254        -0.00404677            1.21459961
      105840         1176.000         85.70         1009.56          1.56           0.611       0.190       0.029       1.757          0.0519       84.1383             0.000           100.000          0.31         0.32       0.084          0.254        -0.00408489           -0.40588376
      106920         1188.000         85.70         1008.91          1.56           0.611       0.190       0.029       1.754          0.0519       84.1383             0.000           100.000          0.30         0.30       0.091          0.254        -0.00414417           -0.60424805
      108000         1200.000         85.70         1005.06          1.56           0.611       0.190       0.029       1.754          0.0518       84.1346             0.000           100.000          0.29         0.29       0.095          0.254        -0.00419432            0.00915527
      109080         1212.000         85.69          999.31          1.56           0.611       0.190       0.029       1.754          0.0518       84.1281             0.000           100.000          0.29         0.29       0.097          0.254        -0.00420987           -0.58288568
      110160         1224.000         85.68          992.16          1.55           0.611       0.190       0.029       1.756          0.0517       84.1209             0.000           100.000          0.29         0.28       0.099          0.254        -0.00422240            2.23999000
      111240         1236.000         85.67          991.66          1.56           0.613       0.190       0.029       1.766          0.0520       84.1059             0.000           100.000          0.29         0.28       0.101          0.254        -0.00416884           -0.19836424
      112320         1248.000         85.69         1006.58          1.56           0.613       0.191       0.029       1.767          0.0520       84.1321             0.000           100.000          0.29         0.29       0.096          0.254        -0.00425298           -0.00305176
      113400         1260.000         85.71         1013.48          1.57           0.611       0.190       0.029       1.754          0.0519       84.1430             0.000           100.000          0.30         0.30       0.090          0.254        -0.00412605           -0.61035150
      114480         1272.000         85.69         1000.42          1.56           0.610       0.190       0.029       1.750          0.0517       84.1310             0.000           100.000          0.30         0.31       0.085          0.254        -0.00404047           -0.80261230
      115560         1284.000         85.69         1009.70          1.56           0.614       0.191       0.029       1.773          0.0521       84.1333             0.000           100.000          0.31         0.32       0.082          0.254        -0.00422097            0.60119623
      116640         1296.000         85.78         1069.91          1.59           0.615       0.191       0.029       1.775          0.0526       84.1933             0.000           100.000          0.30         0.32       0.081          0.254        -0.00420318            7.25097609
      117720         1308.000         85.86         1109.88          1.41           0.589       0.199       0.028       1.696          0.0484       84.4469             0.000            98.860          0.29         0.31       0.081          0.254        -0.00403875           -0.50964350
      118800         1320.000         85.86         1107.88          1.41           0.586       0.197       0.028       1.680          0.0482       84.4489             0.000            98.839          0.28         0.30       0.087          0.254        -0.00415479           -0.50964350
      119880         1332.000         85.85         1096.17          1.40           0.587       0.198       0.028       1.682          0.0481       84.4423             0.000            98.906          0.28         0.29       0.093          0.254        -0.00422236           -1.26953125
      120960         1344.000         85.82         1078.66          1.39           0.588       0.199       0.027       1.687          0.0479       84.4318             0.000            99.008          0.29         0.30       0.085          0.254        -0.00405878           -1.26037598
      122040         1356.000         85.82         1082.23          1.39           0.591       0.200       0.027       1.705          0.0482       84.4303             0.000            99.022          0.30         0.33       0.077          0.254        -0.00423208           -0.25329587
      123120         1368.000         85.84         1100.94          1.40           0.590       0.199       0.028       1.700          0.0484       84.4415             0.000            98.915          0.30         0.34       0.073          0.254        -0.00403610            0.25634766
      124200         1380.000         85.86         1101.45          1.41           0.586       0.197       0.028       1.677          0.0481       84.4460             0.000            98.869          0.30         0.34       0.072          0.254        -0.00405595           -1.52587879
      125280         1392.000         85.79         1057.17          1.60           0.604       0.187       0.030       1.712          0.0518       84.1980             0.000           100.000          0.30         0.33       0.075          0.254        -0.00353574           -1.85241687
      126360         1404.000         85.72         1010.45          1.57           0.605       0.188       0.029       1.724          0.0515       84.1496             0.000           100.000          0.30         0.31       0.081          0.254        -0.00392085           -1.01623535
      127440         1416.000         85.64          962.52          1.59           0.608       0.187       0.030       1.739          0.0521       84.0439             0.000           100.000          0.29         0.31       0.084          0.254        -0.00337664           -3.22875953
      128520         1428.000         85.56          921.86          1.61           0.611       0.185       0.030       1.762          0.0528       83.9464             0.000           100.000          0.29         0.31       0.085          0.254        -0.00306091            0.00000000
      129600         1440.000         85.51          896.95          1.58           0.613       0.187       0.029       1.777          0.0525       83.9255             0.000           100.000          0.31         0.34       0.076          0.254        -0.00319015           -1.05590820
      130680         1452.000         85.47          880.20          1.56           0.616       0.189       0.029       1.791          0.0523       83.9118             0.000           100.000          0.33         0.37       0.067          0.254        -0.00332574            0.34484860
      131760         1464.000         85.46          875.42          1.56           0.617       0.189       0.029       1.799          0.0525       83.8968             0.000           100.000          0.33         0.37       0.066          0.254        -0.00329672            0.68969721
      132840         1476.000         85.44          866.59          1.57           0.617       0.188       0.029       1.797          0.0526       83.8754             0.000           100.000          0.32         0.37       0.067          0.254        -0.00320484            1.37634277
      133920         1488.000         85.41          849.72          1.56           0.617       0.188       0.029       1.797          0.0524       83.8552             0.000           100.000          0.33         0.40       0.059          0.254        -0.00309479            0.51879877
      135000         1500.000         85.38          836.41          1.56           0.620       0.188       0.029       1.809          0.0525       83.8267             0.000           100.000          0.35         0.43       0.049          0.254        -0.00297292           -0.16479491
      136080         1512.000         85.37          833.92          1.56           0.621       0.188       0.029       1.814          0.0526       83.8179             0.000           100.000          0.36         0.48       0.041          0.254        -0.00278605           -0.32958981
      137160         1524.000         85.35          820.41          1.56           0.619       0.187       0.029       1.801          0.0525       83.7946             0.000           100.000          0.36         0.51       0.036          0.254        -0.00248791           -1.44042957
      138240         1536.000         85.27          774.64          1.66           0.615       0.179       0.031       1.801          0.0541       83.6153             0.000           100.000          0.34         0.46       0.041          0.254        -0.00183441            0.27770993
      139320         1548.000         85.19          727.95          1.73           0.607       0.171       0.032       1.802          0.0553       83.4572             0.000           100.000          0.31         0.39       0.055          0.254        -0.00143891           -0.66223139
      140400         1560.000         85.11          688.22          1.77           0.599       0.166       0.033       1.798          0.0558       83.3453             0.000           100.000          0.29         0.38       0.054          0.254        -0.00115281           -0.49438474
      141480         1572.000         85.04          655.02          1.86           0.593       0.160       0.034       1.803          0.0573       83.1853             0.000           100.000          0.29         0.39       0.046          0.254        -0.00072998            0.10681152
      142560         1584.000         85.00          637.95          1.86           0.591       0.159       0.034       1.809          0.0574       83.1402             0.000           100.000          0.28         0.38       0.049          0.254        -0.00069716           -0.43640134
      143640         1596.000         84.99          637.94          1.86           0.594       0.159       0.034       1.830          0.0578       83.1274             0.000           100.000          0.28         0.36       0.056          0.254        -0.00076849            0.54931635
      144720         1608.000         85.07          678.11          1.81           0.605       0.165       0.033       1.848          0.0573       83.2571             0.000           100.000          0.29         0.37       0.056          0.254        -0.00100758            1.84631336
      145800         1620.000         85.13          701.95          1.76           0.606       0.169       0.032       1.822          0.0560       83.3729             0.000           100.000          0.30         0.39       0.050          0.254        -0.00123138            0.49743649
      146880         1632.000         85.07          668.84          1.81           0.595       0.163       0.033       1.797          0.0565       83.2604             0.000           100.000          0.29         0.39       0.047          0.254        -0.00090597           -0.35400388
      147960         1644.000         85.00          638.56          1.86           0.590       0.159       0.034       1.807          0.0574       83.1432             0.000           100.000          0.28         0.39       0.046          0.254        -0.00067963           -0.32653809
      149040         1656.000         85.00          640.62          1.86           0.593       0.159       0.034       1.824          0.0577       83.1390             0.000           100.000          0.28         0.39       0.047          0.254        -0.00070713            0.55541986
      150120         1668.000         85.00          637.34          1.86           0.590       0.159       0.034       1.809          0.0574       83.1388             0.000           100.000          0.28         0.38       0.048          0.254        -0.00067766           -0.32958981
      151200         1680.000         84.93          602.98          1.82           0.580       0.157       0.034       1.792          0.0565       83.1106             0.000           100.000          0.27         0.35       0.056          0.254        -0.00072743           -1.19934082
      152280         1692.000         84.83          566.47          1.76           0.575       0.157       0.034       1.785          0.0555       83.0759             0.000           100.000          0.26         0.31       0.068          0.254        -0.00100309           -0.96282953
      153360         1704.000         84.75          537.09          1.76           0.574       0.156       0.034       1.792          0.0556       82.9881             0.000           100.000          0.25         0.29       0.071          0.254        -0.00124713           -0.98266590
      154440         1716.000         84.67          514.11          1.83           0.573       0.151       0.035       1.801          0.0569       82.8368             0.000           100.000          0.24         0.28       0.072          0.254        -0.00087918           -0.18615721
      155520         1728.000         84.63          501.78          1.85           0.572       0.150       0.035       1.810          0.0573       82.7788             0.000           100.000          0.24         0.28       0.072          0.254        -0.00077519            0.00305176
      156600         1740.000         84.61          499.83          1.85           0.574       0.150       0.035       1.829          0.0576       82.7621             0.000           100.000          0.24         0.29       0.070          0.254        -0.00077868            1.86614978
      157680         1752.000         84.64          510.19          1.85           0.578       0.152       0.035       1.842          0.0577       82.7921             0.000           100.000          0.24         0.28       0.074          0.254        -0.00084577            0.72937006
      158760         1764.000         84.67          519.97          1.83           0.578       0.153       0.035       1.835          0.0574       82.8408             0.000           100.000          0.24         0.27       0.080          0.254        -0.00094235           -0.27923584
      159840         1776.000         84.66          512.95          1.84           0.575       0.151       0.035       1.817          0.0572       82.8198             0.000           100.000          0.24         0.26       0.081          0.254        -0.00087183           -0.64697260
      160920         1788.000         84.64          506.59          1.85           0.575       0.151       0.035       1.823          0.0574       82.7892             0.000           100.000          0.23         0.26       0.081          0.254        -0.00082382           -0.36468503
      162000         1800.000         84.66          516.58          1.85           0.579       0.152       0.035       1.841          0.0577       82.8149             0.000           100.000          0.23         0.26       0.084          0.254        -0.00090260            0.54779047
      163080         1812.000         84.69          524.70          1.82           0.578       0.153       0.035       1.830          0.0572       82.8665             0.000           100.000          0.23         0.25       0.087          0.254        -0.00101228           -0.09460449
      164160         1824.000         84.66          511.81          1.84           0.573       0.151       0.035       1.807          0.0571       82.8209             0.000           100.000          0.23         0.26       0.083          0.254        -0.00086641           -0.55541986
      165240         1836.000         84.61          494.70          1.85           0.570       0.149       0.036       1.818          0.0574       82.7555             0.000           100.000          0.23         0.27       0.077          0.254        -0.00072394           -0.08850097
      166320         1848.000         84.60          493.09          1.85           0.570       0.149       0.036       1.826          0.0576       82.7475             0.000           100.000          0.23         0.26       0.078          0.254        -0.00073999            0.35552979
      167400         1860.000         84.61          498.78          1.85           0.574       0.150       0.035       1.831          0.0576       82.7579             0.000           100.000          0.23         0.26       0.082          0.254        -0.00077545           -0.17852782
      168480         1872.000         84.64          508.81          1.85           0.578       0.151       0.035       1.841          0.0577       82.7876             0.000           100.000          0.24         0.27       0.079          0.254        -0.00080383            0.27465817
      169560         1884.000         84.68          521.91          1.83           0.580       0.153       0.035       1.843          0.0575       82.8441             0.000           100.000          0.24         0.28       0.075          0.254        -0.00090518            0.75225824
      170640         1896.000         84.70          530.22          1.82           0.580       0.154       0.035       1.836          0.0572       82.8879             0.000           100.000          0.25         0.28       0.075          0.254        -0.00099629            0.67443842
      171720         1908.000         84.71          531.20          1.81           0.578       0.154       0.035       1.822          0.0569       82.9027             0.000           100.000          0.24         0.27       0.078          0.254        -0.00101660            0.94451898
      172800         1920.000         84.67          515.16          1.83           0.573       0.151       0.035       1.803          0.0569       82.8404             0.000           100.000          0.23         0.26       0.083          0.254        -0.00086208           -1.02691638
      173880         1932.000         84.61          492.61          1.85           0.568       0.148       0.036       1.811          0.0573       82.7545             0.000           100.000          0.22         0.24       0.089          0.254        -0.00072422           -0.97961420
      174960         1944.000         84.58          483.48          1.86           0.565       0.147       0.036       1.823          0.0576       82.7259             0.000           100.000          0.22         0.24       0.087          0.254        -0.00068644           -0.42572019
