 Calculated Flow and Sedi at section of Ics=          44
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       72360          804.000         73.72          762.61          1.76           0.944       0.240       0.028       3.417          0.0766       71.9618             0.000           100.000          0.69         0.53       0.103          0.182        -0.01147626           -2.45666480
       73440          816.000         73.73          749.83          1.76           0.922       0.234       0.029       3.344          0.0758       71.9728             0.000           100.000          0.66         0.51       0.103          0.182        -0.01056247           -0.34790039
       74520          828.000         73.72          764.30          1.75           0.945       0.240       0.028       3.407          0.0764       71.9665             0.000           100.000          0.69         0.52       0.104          0.182        -0.01158305            2.76336646
       75600          840.000         73.72          794.61          1.75           0.982       0.250       0.027       3.401          0.0764       71.9673             0.000           100.000          0.74         0.54       0.105          0.182        -0.01335914           -0.77972412
       76680          852.000         73.72          803.56          1.75           0.993       0.252       0.027       3.423          0.0766       71.9672             0.000           100.000          0.75         0.56       0.105          0.182        -0.01329323            1.08184803
       77760          864.000         73.75          820.56          1.76           0.998       0.253       0.027       3.384          0.0763       71.9907             0.000           100.000          0.75         0.56       0.106          0.182        -0.01366776            0.62713623
       78840          876.000         73.76          826.56          1.76           0.998       0.253       0.027       3.355          0.0760       72.0024             0.000           100.000          0.75         0.55       0.106          0.182        -0.01369633            0.26855466
       79920          888.000         73.77          827.36          1.76           0.998       0.253       0.027       3.350          0.0759       72.0043             0.000           100.000          0.75         0.56       0.105          0.182        -0.01371978           -0.26855466
       81000          900.000         73.76          827.31          1.76           0.998       0.253       0.027       3.351          0.0759       72.0040             0.000           100.000          0.76         0.57       0.103          0.182        -0.01363929            0.09002685
       82080          912.000         73.77          829.62          1.76           0.998       0.254       0.027       3.347          0.0759       72.0073             0.000           100.000          0.77         0.58       0.102          0.182        -0.01365867            0.00152588
       83160          924.000         73.77          831.70          1.76           0.999       0.254       0.027       3.340          0.0758       72.0140             0.000           100.000          0.77         0.58       0.101          0.182        -0.01376385            2.88085914
       84240          936.000         73.77          832.23          1.76           0.998       0.254       0.027       3.335          0.0757       72.0148             0.000           100.000          0.77         0.58       0.101          0.182        -0.01373223            1.85241687
       85320          948.000         73.76          823.80          1.76           0.996       0.253       0.027       3.349          0.0759       72.0005             0.000           100.000          0.76         0.57       0.102          0.182        -0.01346694           -0.53710932
       86400          960.000         73.75          817.56          1.76           0.995       0.253       0.027       3.372          0.0762       71.9893             0.000           100.000          0.76         0.57       0.102          0.182        -0.01340436           -0.17700194
       87480          972.000         73.76          824.72          1.76           0.998       0.254       0.027       3.369          0.0761       71.9979             0.000           100.000          0.76         0.57       0.103          0.182        -0.01359747            0.45013425
       88560          984.000         73.77          832.70          1.76           0.999       0.254       0.027       3.339          0.0758       72.0147             0.000           100.000          0.76         0.58       0.101          0.182        -0.01372715            2.09045386
       89640          996.000         73.75          818.73          1.76           0.994       0.252       0.027       3.356          0.0760       71.9936             0.000           100.000          0.76         0.58       0.100          0.182        -0.01331107           -0.17852782
       90720         1008.000         73.72          797.09          1.76           0.987       0.251       0.027       3.413          0.0766       71.9624             0.000           100.000          0.74         0.56       0.102          0.182        -0.01283940            0.61187744
       91800         1020.000         73.72          805.08          1.76           0.994       0.253       0.027       3.420          0.0766       71.9687             0.000           100.000          0.74         0.54       0.106          0.182        -0.01322374            0.48980710
       92880         1032.000         73.75          824.08          1.76           0.999       0.254       0.027       3.381          0.0763       71.9951             0.000           100.000          0.74         0.55       0.106          0.182        -0.01362371            0.00000000
       93960         1044.000         73.80          849.47          1.76           1.005       0.256       0.026       3.313          0.0754       72.0426             0.000           100.000          0.76         0.56       0.103          0.182        -0.01430266            0.82550049
       95040         1056.000         73.84          877.27          1.68           1.010       0.263       0.025       3.248          0.0731       72.1623             0.000           100.000          0.80         0.60       0.100          0.182        -0.01645605            0.58898926
       96120         1068.000         73.89          904.31          1.61           1.015       0.271       0.024       3.188          0.0709       72.2753             0.000           100.000          0.84         0.62       0.098          0.182        -0.01866772            0.62561029
       97200         1080.000         73.93          930.16          1.62           1.018       0.272       0.024       3.133          0.0704       72.3087             0.000           100.000          0.84         0.61       0.100          0.182        -0.01898809            0.85449213
       98280         1092.000         73.96          951.22          1.63           1.021       0.272       0.024       3.089          0.0703       72.3253             0.000           100.000          0.83         0.60       0.102          0.182        -0.01910479            1.48773181
       99360         1104.000         73.98          967.20          1.64           1.023       0.273       0.024       3.055          0.0699       72.3465             0.000           100.000          0.83         0.60       0.103          0.182        -0.01934819            0.77056879
      100440         1116.000         74.00          976.70          1.64           1.024       0.274       0.024       3.037          0.0697       72.3608             0.000           100.000          0.83         0.61       0.102          0.182        -0.01956195           -0.66986078
      101520         1128.000         74.01          983.89          1.64           1.026       0.275       0.023       3.026          0.0696       72.3710             0.000           100.000          0.85         0.63       0.098          0.182        -0.01959357            0.44860837
      102600         1140.000         74.02          989.84          1.63           1.027       0.275       0.023       3.018          0.0694       72.3814             0.000           100.000          0.87         0.65       0.095          0.182        -0.01975638            1.46179187
      103680         1152.000         74.02          995.89          1.63           1.028       0.276       0.023       3.006          0.0693       72.3893             0.000           100.000          0.86         0.64       0.097          0.182        -0.01994813            5.42602491
      104760         1164.000         74.03         1001.27          1.60           1.029       0.280       0.023       2.998          0.0684       72.4357             0.000           100.000          0.86         0.63       0.099          0.182        -0.02115804            1.20391834
      105840         1176.000         74.04         1005.84          1.60           1.030       0.279       0.023       2.990          0.0684       72.4382             0.000           100.000          0.86         0.63       0.099          0.182        -0.02107654            0.46691892
      106920         1188.000         74.04         1008.09          1.54           1.029       0.285       0.022       2.981          0.0671       72.4987             0.000           100.000          0.88         0.64       0.100          0.182        -0.02287811            0.00305176
      108000         1200.000         74.04         1008.94          1.54           1.029       0.285       0.022       2.980          0.0671       72.4995             0.000           100.000          0.87         0.62       0.102          0.182        -0.02288585           -0.23193358
      109080         1212.000         74.04         1006.97          1.54           1.029       0.284       0.022       2.982          0.0671       72.4979             0.000           100.000          0.86         0.61       0.104          0.182        -0.02282695           -0.47302243
      110160         1224.000         74.03         1002.44          1.60           1.029       0.279       0.023       2.994          0.0684       72.4365             0.000           100.000          0.83         0.59       0.105          0.182        -0.02113196            0.34332272
      111240         1236.000         74.02          995.55          1.63           1.028       0.276       0.023       3.009          0.0693       72.3892             0.000           100.000          0.82         0.58       0.105          0.182        -0.01996084            0.55847168
      112320         1248.000         74.02          991.62          1.63           1.028       0.276       0.023       3.019          0.0695       72.3823             0.000           100.000          0.81         0.58       0.106          0.182        -0.01983648            0.56457514
      113400         1260.000         74.03         1002.81          1.59           1.031       0.280       0.023       3.007          0.0685       72.4356             0.000           100.000          0.83         0.58       0.106          0.182        -0.02148950            0.97808838
      114480         1272.000         74.04         1010.91          1.54           1.031       0.285       0.022       2.984          0.0671       72.5002             0.000           100.000          0.85         0.60       0.104          0.182        -0.02291914            0.00000000
      115560         1284.000         74.03         1003.73          1.60           1.029       0.279       0.023       2.992          0.0684       72.4372             0.000           100.000          0.84         0.60       0.103          0.182        -0.02113908            1.15661609
      116640         1296.000         74.04         1006.86          1.60           1.032       0.280       0.023       3.004          0.0685       72.4374             0.000           100.000          0.85         0.61       0.101          0.182        -0.02137739            1.01470935
      117720         1308.000         74.10         1054.52          1.51           1.039       0.292       0.022       2.931          0.0659       72.5836             0.000           100.000          0.89         0.63       0.101          0.182        -0.02528453            2.06604004
      118800         1320.000         74.16         1101.80          1.55           1.044       0.291       0.022       2.858          0.0659       72.6021             0.000           100.000          0.88         0.63       0.101          0.182        -0.02503792            0.25329587
      119880         1332.000         74.16         1108.14          1.56           1.044       0.291       0.022       2.844          0.0659       72.6044             0.000           100.000          0.88         0.63       0.102          0.182        -0.02490441           -0.78430170
      120960         1344.000         74.15         1098.73          1.55           1.042       0.291       0.022       2.851          0.0658       72.6018             0.000           100.000          0.87         0.61       0.103          0.182        -0.02483349           -0.25634766
      122040         1356.000         74.14         1083.16          1.54           1.039       0.291       0.022       2.871          0.0657       72.5970             0.000           100.000          0.86         0.61       0.104          0.182        -0.02481526            0.00610352
      123120         1368.000         74.13         1080.44          1.54           1.040       0.291       0.022       2.881          0.0658       72.5957             0.000           100.000          0.88         0.62       0.102          0.182        -0.02494858            0.51879877
      124200         1380.000         74.15         1098.09          1.55           1.044       0.291       0.022       2.864          0.0659       72.6009             0.000           100.000          0.89         0.64       0.099          0.182        -0.02501122           -0.25939938
      125280         1392.000         74.16         1100.58          1.55           1.043       0.291       0.022       2.852          0.0658       72.6022             0.000           100.000          0.89         0.65       0.098          0.182        -0.02469014           -0.13427733
      126360         1404.000         74.12         1066.30          1.53           1.036       0.290       0.022       2.886          0.0656       72.5925             0.000           100.000          0.89         0.64       0.098          0.182        -0.02482160           -0.41503903
      127440         1416.000         74.06         1022.80          1.54           1.030       0.286       0.022       2.949          0.0666       72.5251             0.000           100.000          0.86         0.63       0.099          0.182        -0.02312831           -1.47705066
      128520         1428.000         74.00          975.30          1.64           1.023       0.274       0.024       3.034          0.0697       72.3601             0.000           100.000          0.81         0.60       0.100          0.182        -0.01922172           -0.44250485
      129600         1440.000         73.94          933.27          1.62           1.017       0.272       0.024       3.116          0.0703       72.3120             0.000           100.000          0.80         0.59       0.100          0.182        -0.01862564           -3.23791480
      130680         1452.000         73.89          904.67          1.60           1.013       0.272       0.024       3.180          0.0705       72.2909             0.000           100.000          0.80         0.59       0.099          0.182        -0.01864394            3.65295386
      131760         1464.000         73.86          885.66          1.66           1.012       0.266       0.025       3.230          0.0724       72.1979             0.000           100.000          0.80         0.60       0.096          0.182        -0.01676014           -0.09765624
      132840         1476.000         73.85          878.69          1.68           1.011       0.264       0.025       3.250          0.0731       72.1655             0.000           100.000          0.80         0.62       0.093          0.182        -0.01615802           -0.09613036
      133920         1488.000         73.83          870.25          1.70           1.009       0.261       0.025       3.263          0.0737       72.1302             0.000           100.000          0.79         0.61       0.092          0.182        -0.01541925           -0.09613036
      135000         1500.000         73.81          855.50          1.75           1.005       0.257       0.026       3.293          0.0751       72.0602             0.000           100.000          0.77         0.61       0.092          0.182        -0.01413539            0.80108637
      136080         1512.000         73.79          841.53          1.76           1.003       0.255       0.027       3.336          0.0759       72.0201             0.000           100.000          0.77         0.62       0.089          0.182        -0.01356091           -0.43945312
      137160         1524.000         73.77          836.34          1.76           1.003       0.255       0.027       3.362          0.0760       72.0147             0.000           100.000          0.79         0.65       0.085          0.182        -0.01281495            1.54724109
      138240         1536.000         73.76          826.77          1.76           1.000       0.254       0.027       3.376          0.0762       71.9991             0.000           100.000          0.80         0.68       0.080          0.182        -0.01242016            0.00000000
      139320         1548.000         73.71          762.53          1.76           0.950       0.241       0.028       3.472          0.0772       71.9525             0.000           100.000          0.74         0.67       0.076          0.182        -0.00991179            1.39770496
      140400         1560.000         73.71          721.22          1.76           0.895       0.227       0.030       3.405          0.0764       71.9577             0.000           100.000          0.65         0.60       0.077          0.182        -0.00832980            0.43792722
      141480         1572.000         73.70          684.88          1.75           0.855       0.217       0.031       3.392          0.0763       71.9492             0.000           100.000          0.58         0.53       0.082          0.182        -0.00723174           -0.17547606
      142560         1584.000         73.69          655.28          1.75           0.825       0.209       0.032       3.394          0.0763       71.9362             0.000           100.000          0.54         0.49       0.082          0.182        -0.00649681           -0.34179685
      143640         1596.000         73.68          638.62          1.75           0.809       0.205       0.033       3.402          0.0763       71.9261             0.000           100.000          0.53         0.49       0.079          0.182        -0.00614958           -0.17395020
      144720         1608.000         73.68          640.80          1.75           0.811       0.206       0.033       3.402          0.0763       71.9273             0.000           100.000          0.53         0.49       0.079          0.182        -0.00641954            0.77514642
      145800         1620.000         73.70          682.09          1.75           0.852       0.216       0.031       3.389          0.0762       71.9487             0.000           100.000          0.57         0.50       0.084          0.182        -0.00783089           -0.08544921
      146880         1632.000         73.71          697.12          1.76           0.868       0.220       0.031       3.393          0.0763       71.9533             0.000           100.000          0.59         0.51       0.084          0.182        -0.00793015           -0.08697510
      147960         1644.000         73.70          666.53          1.75           0.836       0.212       0.032       3.392          0.0763       71.9419             0.000           100.000          0.56         0.51       0.081          0.182        -0.00670712            0.17395020
      149040         1656.000         73.68          642.11          1.75           0.812       0.206       0.033       3.401          0.0763       71.9283             0.000           100.000          0.53         0.50       0.079          0.182        -0.00621361            0.34484860
      150120         1668.000         73.68          640.22          1.75           0.810       0.206       0.033       3.403          0.0763       71.9270             0.000           100.000          0.53         0.49       0.079          0.182        -0.00628599           -0.00152588
      151200         1680.000         73.68          635.50          1.75           0.806       0.205       0.033       3.403          0.0763       71.9242             0.000           100.000          0.52         0.49       0.079          0.182        -0.00604845           -0.00305176
      152280         1692.000         73.65          607.22          1.75           0.780       0.198       0.034       3.421          0.0765       71.9032             0.000           100.000          0.49         0.47       0.078          0.182        -0.00526721           -0.59509271
      153360         1704.000         73.62          584.97          1.75           0.766       0.195       0.035       3.447          0.0767       71.8715             0.000           100.000          0.47         0.44       0.080          0.182        -0.00504402           -0.54473871
      154440         1716.000         73.55          555.49          1.73           0.756       0.193       0.036       3.541          0.0774       71.8249             0.000           100.000          0.45         0.41       0.084          0.182        -0.00484091           -0.72631836
      155520         1728.000         73.49          529.80          1.69           0.747       0.193       0.036       3.644          0.0776       71.8031             0.000           100.000          0.44         0.39       0.087          0.182        -0.00482756           -0.16937254
      156600         1740.000         73.44          511.06          1.67           0.742       0.193       0.037       3.739          0.0780       71.7771             0.000           100.000          0.43         0.38       0.089          0.182        -0.00492040           -0.54931635
      157680         1752.000         73.41          501.43          1.65           0.741       0.193       0.037       3.808          0.0784       71.7621             0.000           100.000          0.43         0.38       0.089          0.182        -0.00490636           -0.30212402
      158760         1764.000         73.42          503.91          1.65           0.744       0.193       0.037       3.823          0.0786       71.7626             0.000           100.000          0.44         0.38       0.088          0.182        -0.00495078           -0.14953612
      159840         1776.000         73.44          514.00          1.67           0.747       0.194       0.036       3.776          0.0784       71.7769             0.000           100.000          0.44         0.38       0.089          0.182        -0.00502810           -0.15869141
      160920         1788.000         73.45          516.62          1.67           0.746       0.193       0.036       3.749          0.0782       71.7812             0.000           100.000          0.43         0.37       0.091          0.182        -0.00503561           -0.15563965
      162000         1800.000         73.44          510.79          1.66           0.744       0.193       0.037       3.762          0.0782       71.7751             0.000           100.000          0.43         0.36       0.093          0.182        -0.00499826           -0.31280515
      163080         1812.000         73.44          511.05          1.66           0.745       0.193       0.037       3.782          0.0784       71.7738             0.000           100.000          0.43         0.36       0.093          0.182        -0.00504012            0.47302243
      164160         1824.000         73.46          519.75          1.67           0.748       0.194       0.036       3.745          0.0783       71.7842             0.000           100.000          0.43         0.36       0.093          0.182        -0.00499638            0.00000000
      165240         1836.000         73.46          518.52          1.67           0.746       0.193       0.036       3.724          0.0781       71.7847             0.000           100.000          0.41         0.36       0.094          0.182        -0.00500943            0.00000000
      166320         1848.000         73.43          504.27          1.66           0.740       0.192       0.037       3.772          0.0782       71.7687             0.000           100.000          0.41         0.35       0.094          0.182        -0.00496875           -0.55084229
      167400         1860.000         73.40          494.74          1.65           0.738       0.192       0.037       3.842          0.0787       71.7482             0.000           100.000          0.42         0.36       0.092          0.182        -0.00483566           -0.23498534
      168480         1872.000         73.40          495.89          1.65           0.740       0.193       0.037       3.857          0.0789       71.7478             0.000           100.000          0.42         0.36       0.092          0.182        -0.00488484           -0.31127930
      169560         1884.000         73.41          502.52          1.65           0.743       0.193       0.037       3.830          0.0786       71.7619             0.000           100.000          0.43         0.36       0.093          0.182        -0.00499776            0.00000000
      170640         1896.000         73.44          514.16          1.67           0.747       0.194       0.036       3.781          0.0785       71.7766             0.000           100.000          0.43         0.36       0.093          0.182        -0.00509065            0.39825436
      171720         1908.000         73.47          524.56          1.68           0.750       0.194       0.036       3.727          0.0782       71.7897             0.000           100.000          0.43         0.38       0.091          0.182        -0.00501369            0.25329587
      172800         1920.000         73.48          529.91          1.69           0.751       0.194       0.036       3.695          0.0781       71.7967             0.000           100.000          0.44         0.38       0.090          0.182        -0.00500647            0.16479491
      173880         1932.000         73.47          524.25          1.68           0.747       0.193       0.036       3.693          0.0779       71.7920             0.000           100.000          0.43         0.37       0.091          0.182        -0.00492241           -0.39672849
      174960         1944.000         73.43          506.16          1.66           0.740       0.192       0.037       3.750          0.0780       71.7719             0.000           100.000          0.42         0.36       0.093          0.182        -0.00491753           -0.39367676
