 Calculated Flow and Sedi at section of Ics=           8
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       68040          756.000         88.16          750.66          2.01           0.583       0.157       0.033       1.495          0.0542       86.1557             0.000           100.000          0.25         0.26       0.052          0.274        -0.00418996            1.34582520
       69120          768.000         88.22          784.16          2.07           0.591       0.157       0.034       1.523          0.0555       86.1564             0.000           100.000          0.24         0.23       0.062          0.274        -0.00485110            1.34277332
       70200          780.000         88.23          780.84          2.07           0.588       0.156       0.034       1.506          0.0553       86.1564             0.000           100.000          0.23         0.21       0.070          0.274        -0.00509074           -1.58996582
       71280          792.000         88.18          752.34          2.02           0.581       0.156       0.033       1.480          0.0541       86.1560             0.000           100.000          0.23         0.20       0.072          0.274        -0.00508367           -0.87890625
       72360          804.000         88.17          750.41          2.01           0.582       0.157       0.033       1.490          0.0542       86.1557             0.000           100.000          0.23         0.20       0.073          0.274        -0.00515315            0.61340326
       73440          816.000         88.20          766.98          2.04           0.587       0.157       0.034       1.505          0.0548       86.1561             0.000           100.000          0.23         0.21       0.070          0.274        -0.00513660            0.61035150
       74520          828.000         88.24          791.58          2.08           0.593       0.157       0.034       1.527          0.0558       86.1565             0.000           100.000          0.23         0.21       0.071          0.274        -0.00526444            0.36621091
       75600          840.000         88.29          819.44          2.14           0.598       0.157       0.034       1.547          0.0569       86.1569             0.000           100.000          0.23         0.20       0.077          0.274        -0.00550896            2.44140601
       76680          852.000         88.32          829.31          2.16           0.599       0.156       0.035       1.546          0.0572       86.1572             0.000           100.000          0.23         0.20       0.076          0.274        -0.00545056            0.98876947
       77760          864.000         88.31          826.69          2.16           0.598       0.156       0.035       1.542          0.0570       86.1571             0.000           100.000          0.23         0.21       0.066          0.274        -0.00521062           -0.11596679
       78840          876.000         88.31          826.62          2.15           0.598       0.156       0.035       1.544          0.0571       86.1571             0.000           100.000          0.24         0.22       0.060          0.274        -0.00503594            0.48217770
       79920          888.000         88.32          830.94          2.16           0.599       0.156       0.035       1.548          0.0572       86.1572             0.000           100.000          0.24         0.23       0.057          0.274        -0.00495557            0.36926267
       81000          900.000         88.32          832.61          2.17           0.599       0.156       0.035       1.548          0.0573       86.1572             0.000           100.000          0.24         0.23       0.055          0.274        -0.00491342            0.11596679
       82080          912.000         88.32          832.78          2.17           0.599       0.156       0.035       1.547          0.0573       86.1572             0.000           100.000          0.24         0.23       0.055          0.274        -0.00494052           -0.25024414
       83160          924.000         88.31          826.12          2.16           0.597       0.156       0.035       1.539          0.0570       86.1571             0.000           100.000          0.24         0.23       0.056          0.274        -0.00502264            0.73852533
       84240          936.000         88.29          814.64          2.13           0.595       0.156       0.034       1.531          0.0566       86.1569             0.000           100.000          0.23         0.22       0.061          0.274        -0.00516787           -0.85449213
       85320          948.000         88.30          819.69          2.14           0.598       0.157       0.034       1.542          0.0568       86.1570             0.000           100.000          0.23         0.22       0.060          0.274        -0.00516584            0.86364746
       86400          960.000         88.33          836.42          2.17           0.601       0.156       0.035       1.556          0.0575       86.1572             0.000           100.000          0.24         0.24       0.052          0.274        -0.00491418            0.36926267
       87480          972.000         88.32          825.67          2.16           0.596       0.156       0.035       1.535          0.0569       86.1571             0.000           100.000          0.24         0.23       0.052          0.274        -0.00494638            0.00305176
       88560          984.000         88.26          795.88          2.10           0.590       0.156       0.034       1.511          0.0558       86.1567             0.000           100.000          0.23         0.20       0.069          0.274        -0.00537498           -0.49438474
       89640          996.000         88.25          797.12          2.10           0.593       0.157       0.034       1.526          0.0560       86.1566             0.000           100.000          0.22         0.19       0.081          0.274        -0.00555706            1.34277332
       90720         1008.000         88.29          819.03          2.14           0.598       0.157       0.034       1.546          0.0568       86.1569             0.000           100.000          0.23         0.20       0.071          0.274        -0.00545623            0.61035150
       91800         1020.000         88.34          844.92          2.18           0.603       0.156       0.035       1.565          0.0578       86.1574             0.000           100.000          0.23         0.22       0.058          0.274        -0.00519133            0.86669916
       92880         1032.000         88.39          872.42          2.24           0.608       0.156       0.035       1.581          0.0588       86.1578             0.000           100.000          0.24         0.26       0.046          0.274        -0.00469490            1.83410633
       93960         1044.000         88.44          898.58          2.29           0.612       0.155       0.036       1.596          0.0598       86.1583             0.000           100.000          0.24         0.27       0.044          0.274        -0.00464471            0.12207031
       95040         1056.000         88.49          923.78          2.33           0.617       0.155       0.036       1.610          0.0606       86.1587             0.000           100.000          0.24         0.24       0.050          0.274        -0.00509568            0.49133295
       96120         1068.000         88.53          945.50          2.37           0.621       0.155       0.036       1.621          0.0613       86.1591             0.000           100.000          0.23         0.22       0.056          0.274        -0.00537239            0.86059564
       97200         1080.000         88.57          964.47          2.41           0.624       0.154       0.037       1.631          0.0620       86.1594             0.000           100.000          0.23         0.22       0.056          0.274        -0.00542222            0.12207031
       98280         1092.000         88.59          975.83          2.43           0.626       0.154       0.037       1.634          0.0623       86.1596             0.000           100.000          0.24         0.24       0.050          0.274        -0.00512691           -0.11901855
       99360         1104.000         88.60          983.92          2.44           0.627       0.154       0.037       1.638          0.0626       86.1598             0.000           100.000          0.24         0.28       0.041          0.274        -0.00448937            0.12512207
      100440         1116.000         88.61          990.16          2.45           0.628       0.154       0.037       1.640          0.0628       86.1599             0.000           100.000          0.25         0.29       0.039          0.274        -0.00435694            0.86059564
      101520         1128.000         88.62          995.88          2.46           0.630       0.154       0.037       1.643          0.0629       86.1600             0.000           100.000          0.24         0.27       0.042          0.274        -0.00478149            0.25329587
      102600         1140.000         88.63         1001.75          2.47           0.631       0.154       0.037       1.647          0.0631       86.1601             0.000           100.000          0.24         0.25       0.045          0.274        -0.00499976           -0.37231442
      103680         1152.000         88.64         1007.00          2.48           0.632       0.154       0.037       1.649          0.0633       86.1602             0.000           100.000          0.24         0.25       0.045          0.274        -0.00500115            0.37536618
      104760         1164.000         88.65         1009.48          2.49           0.632       0.154       0.037       1.649          0.0634       86.1602             0.000           100.000          0.24         0.24       0.046          0.274        -0.00515180           -0.73242182
      105840         1176.000         88.65         1009.66          2.49           0.632       0.154       0.037       1.649          0.0634       86.1602             0.000           100.000          0.23         0.22       0.053          0.274        -0.00550564           -0.24414061
      106920         1188.000         88.65         1007.25          2.49           0.631       0.153       0.037       1.645          0.0633       86.1602             0.000           100.000          0.23         0.20       0.060          0.274        -0.00573054            0.11901855
      108000         1200.000         88.64         1002.80          2.48           0.630       0.153       0.037       1.643          0.0631       86.1601             0.000           100.000          0.22         0.20       0.064          0.274        -0.00573825           -0.49438474
      109080         1212.000         88.63          996.19          2.47           0.629       0.153       0.037       1.639          0.0629       86.1600             0.000           100.000          0.22         0.19       0.068          0.274        -0.00579334           -0.49133295
      110160         1224.000         88.61          988.84          2.45           0.627       0.154       0.037       1.635          0.0627       86.1599             0.000           100.000          0.22         0.18       0.072          0.274        -0.00583344            0.25024414
      111240         1236.000         88.62          996.19          2.46           0.630       0.154       0.037       1.645          0.0630       86.1600             0.000           100.000          0.22         0.19       0.070          0.274        -0.00581411            0.97656244
      112320         1248.000         88.65         1013.33          2.49           0.634       0.154       0.037       1.656          0.0635       86.1602             0.000           100.000          0.22         0.20       0.060          0.274        -0.00566460            0.24414061
      113400         1260.000         88.65         1009.69          2.49           0.631       0.153       0.037       1.645          0.0633       86.1602             0.000           100.000          0.23         0.22       0.052          0.274        -0.00540361           -0.61645502
      114480         1272.000         88.62          994.17          2.47           0.628       0.153       0.037       1.635          0.0628       86.1600             0.000           100.000          0.23         0.23       0.048          0.274        -0.00518412            0.00915527
      115560         1284.000         88.67         1028.47          2.51           0.638       0.154       0.037       1.674          0.0641       86.1604             0.000           100.000          0.23         0.24       0.046          0.274        -0.00527858            2.45056129
      116640         1296.000         88.78         1096.67          2.58           0.652       0.155       0.038       1.712          0.0657       86.1990             0.000            99.997          0.23         0.24       0.047          0.274        -0.00544831            1.11694336
      117720         1308.000         88.82         1112.53          2.60           0.652       0.154       0.038       1.701          0.0658       86.2121             0.000            99.994          0.23         0.23       0.049          0.274        -0.00559260            0.37231442
      118800         1320.000         88.81         1104.50          2.60           0.650       0.154       0.038       1.694          0.0656       86.2084             0.000            99.995          0.23         0.20       0.058          0.274        -0.00588212           -0.11901855
      119880         1332.000         88.79         1090.84          2.58           0.647       0.154       0.038       1.686          0.0653       86.2009             0.000            99.997          0.22         0.20       0.058          0.274        -0.00576170           -1.24511719
      120960         1344.000         88.76         1074.30          2.57           0.644       0.154       0.038       1.679          0.0649       86.1912             0.000            99.999          0.23         0.23       0.047          0.274        -0.00538009           -0.12207031
      122040         1356.000         88.77         1087.62          2.58           0.648       0.154       0.038       1.693          0.0653       86.1972             0.000            99.998          0.23         0.25       0.043          0.274        -0.00507860           -0.12207031
      123120         1368.000         88.81         1109.97          2.60           0.652       0.154       0.038       1.706          0.0659       86.2092             0.000            99.995          0.24         0.26       0.041          0.274        -0.00506141            0.99792469
      124200         1380.000         88.79         1088.31          2.58           0.645       0.153       0.038       1.677          0.0651       86.2011             0.000            99.997          0.23         0.26       0.041          0.274        -0.00499920           -0.37841797
      125280         1392.000         88.71         1039.59          2.53           0.635       0.153       0.038       1.650          0.0640       86.1737             0.000           100.000          0.23         0.23       0.045          0.274        -0.00520367           -1.10778809
      126360         1404.000         88.63          990.81          2.47           0.626       0.153       0.037       1.622          0.0626       86.1600             0.000           100.000          0.22         0.22       0.048          0.274        -0.00519368           -1.47094715
      127440         1416.000         88.54          941.88          2.38           0.616       0.153       0.037       1.595          0.0610       86.1592             0.000           100.000          0.22         0.22       0.050          0.274        -0.00512759           -0.73242182
      128520         1428.000         88.48          909.75          2.32           0.611       0.154       0.036       1.584          0.0600       86.1586             0.000           100.000          0.23         0.23       0.046          0.274        -0.00490221           -0.61645502
      129600         1440.000         88.43          887.02          2.28           0.607       0.155       0.036       1.572          0.0592       86.1582             0.000           100.000          0.24         0.27       0.038          0.274        -0.00448062           -0.73852533
      130680         1452.000         88.41          876.92          2.25           0.607       0.155       0.035       1.572          0.0589       86.1580             0.000           100.000          0.24         0.29       0.036          0.274        -0.00423229           -0.25024414
      131760         1464.000         88.40          873.45          2.25           0.606       0.155       0.035       1.571          0.0588       86.1579             0.000           100.000          0.24         0.29       0.036          0.274        -0.00434708           -0.36621091
      132840         1476.000         88.38          859.84          2.22           0.603       0.155       0.035       1.559          0.0582       86.1577             0.000           100.000          0.24         0.30       0.035          0.274        -0.00410751            0.36621091
      133920         1488.000         88.35          841.45          2.19           0.599       0.155       0.035       1.546          0.0575       86.1574             0.000           100.000          0.25         0.34       0.032          0.274        -0.00354922           -0.12207031
      135000         1500.000         88.33          833.84          2.17           0.599       0.156       0.035       1.546          0.0573       86.1572             0.000           100.000          0.25         0.39       0.030          0.274        -0.00311475            0.00305176
      136080         1512.000         88.33          833.05          2.17           0.599       0.156       0.035       1.546          0.0573       86.1572             0.000           100.000          0.25         0.44       0.028          0.274        -0.00230370            0.13122557
      137160         1524.000         88.28          804.03          2.12           0.591       0.155       0.034       1.513          0.0560       86.1568             0.000           100.000          0.25         0.43       0.027          0.274        -0.00227961           -1.10473621
      138240         1536.000         88.19          754.80          2.03           0.580       0.155       0.034       1.476          0.0542       86.1560             0.000           100.000          0.24         0.35       0.030          0.274        -0.00308509           -1.83105457
      139320         1548.000         88.10          711.12          1.95           0.571       0.155       0.033       1.442          0.0524       86.1531             0.000           100.000          0.24         0.31       0.034          0.274        -0.00381567           -0.24719237
      140400         1560.000         88.02          671.33          1.87           0.562       0.155       0.032       1.406          0.0508       86.1489             0.000           100.000          0.24         0.33       0.032          0.274        -0.00349151           -1.09558094
      141480         1572.000         87.96          645.98          1.84           0.558       0.154       0.032       1.390          0.0500       86.1200             0.000           100.000          0.24         0.34       0.031          0.274        -0.00337950           -0.15563965
      142560         1584.000         87.93          631.14          1.90           0.556       0.151       0.032       1.376          0.0506       86.0292             0.000           100.000          0.23         0.31       0.033          0.274        -0.00324625           -0.45776364
      143640         1596.000         87.96          651.05          1.84           0.564       0.156       0.032       1.413          0.0505       86.1175             0.000           100.000          0.24         0.30       0.034          0.274        -0.00384312            2.82287574
      144720         1608.000         88.05          698.17          1.90           0.574       0.157       0.032       1.460          0.0522       86.1507             0.000           100.000          0.25         0.33       0.032          0.274        -0.00375538            0.72937006
      145800         1620.000         88.06          693.56          1.91           0.568       0.155       0.032       1.431          0.0518       86.1511             0.000           100.000          0.24         0.34       0.031          0.274        -0.00350257           -0.24414061
      146880         1632.000         87.98          650.67          1.84           0.558       0.154       0.032       1.386          0.0500       86.1347             0.000           100.000          0.24         0.34       0.031          0.274        -0.00342633           -2.05383277
      147960         1644.000         87.93          635.83          1.88           0.558       0.152       0.032       1.385          0.0504       86.0566             0.000           100.000          0.24         0.33       0.031          0.274        -0.00318410            0.80871576
      149040         1656.000         87.95          644.17          1.85           0.560       0.154       0.032       1.397          0.0504       86.0945             0.000           100.000          0.24         0.33       0.031          0.274        -0.00340147            1.18408203
      150120         1668.000         87.92          625.39          1.90           0.553       0.150       0.032       1.365          0.0504       86.0190             0.000           100.000          0.23         0.31       0.032          0.274        -0.00316405           -0.67443842
      151200         1680.000         87.82          584.73          1.98           0.543       0.142       0.033       1.316          0.0505       85.8459             0.000           100.000          0.21         0.27       0.035          0.274        -0.00283047           -0.46997067
      152280         1692.000         87.73          550.91          2.09           0.534       0.136       0.035       1.278          0.0511       85.6470             0.000           100.000          0.20         0.23       0.039          0.274        -0.00238424           -1.31835926
      153360         1704.000         87.66          523.52          2.06           0.526       0.134       0.034       1.242          0.0500       85.6046             0.000           100.000          0.19         0.22       0.041          0.274        -0.00221851           -0.80413812
      154440         1716.000         87.61          506.61          2.18           0.522       0.128       0.036       1.225          0.0511       85.4265             0.000           100.000          0.18         0.22       0.041          0.274        -0.00169678           -0.84686273
      155520         1728.000         87.58          496.98          2.20           0.518       0.126       0.036       1.216          0.0512       85.3769             0.000           100.000          0.19         0.23       0.039          0.274        -0.00145276           -0.08087157
      156600         1740.000         87.59          503.00          2.20           0.522       0.128       0.036       1.228          0.0514       85.3947             0.000           100.000          0.19         0.22       0.040          0.274        -0.00155342            0.08392333
      157680         1752.000         87.63          517.31          2.09           0.528       0.133       0.035       1.251          0.0505       85.5418             0.000           100.000          0.19         0.21       0.047          0.274        -0.00206608            0.70343018
      158760         1764.000         87.64          518.83          2.06           0.526       0.133       0.034       1.245          0.0502       85.5746             0.000           100.000          0.19         0.20       0.052          0.274        -0.00218113           -0.21667479
      159840         1776.000         87.61          507.64          2.18           0.522       0.129       0.036       1.227          0.0511       85.4328             0.000           100.000          0.18         0.20       0.051          0.274        -0.00175666            0.93078607
      160920         1788.000         87.61          509.48          2.18           0.525       0.129       0.036       1.237          0.0514       85.4287             0.000           100.000          0.18         0.19       0.053          0.274        -0.00177415            0.51269531
      162000         1800.000         87.65          523.66          2.06           0.530       0.134       0.034       1.259          0.0504       85.5841             0.000           100.000          0.19         0.19       0.060          0.274        -0.00229986            0.45318601
      163080         1812.000         87.65          521.17          2.06           0.527       0.134       0.034       1.246          0.0501       85.5863             0.000           100.000          0.18         0.19       0.060          0.274        -0.00230377           -0.36163327
      164160         1824.000         87.60          502.12          2.19           0.520       0.127       0.036       1.215          0.0510       85.4087             0.000           100.000          0.18         0.20       0.049          0.274        -0.00170594           -0.33416748
      165240         1836.000         87.57          493.05          2.21           0.516       0.126       0.036       1.214          0.0512       85.3659             0.000           100.000          0.18         0.20       0.045          0.274        -0.00149979            0.69427484
      166320         1848.000         87.57          492.91          2.21           0.516       0.126       0.036       1.214          0.0512       85.3650             0.000           100.000          0.18         0.20       0.049          0.274        -0.00152553            0.67901605
      167400         1860.000         87.59          501.84          2.20           0.522       0.127       0.036       1.225          0.0514       85.3860             0.000           100.000          0.18         0.20       0.051          0.274        -0.00162795            0.33111569
      168480         1872.000         87.62          515.48          2.10           0.527       0.132       0.035       1.248          0.0506       85.5276             0.000           100.000          0.19         0.21       0.046          0.274        -0.00200930            0.69732660
      169560         1884.000         87.66          526.77          2.05           0.530       0.135       0.034       1.261          0.0503       85.6038             0.000           100.000          0.20         0.22       0.044          0.274        -0.00222929            1.57470703
      170640         1896.000         87.68          533.55          2.07           0.532       0.135       0.034       1.269          0.0507       85.6107             0.000           100.000          0.20         0.21       0.046          0.274        -0.00229696            0.18463133
      171720         1908.000         87.66          525.45          2.06           0.528       0.134       0.034       1.250          0.0502       85.6049             0.000           100.000          0.19         0.20       0.051          0.274        -0.00229292           -0.26702878
      172800         1920.000         87.61          504.53          2.18           0.520       0.128       0.036       1.217          0.0510       85.4226             0.000           100.000          0.18         0.18       0.062          0.274        -0.00177307            0.00152588
      173880         1932.000         87.57          488.27          2.22           0.512       0.125       0.036       1.209          0.0512       85.3478             0.000           100.000          0.17         0.17       0.066          0.274        -0.00149924           -0.48828122
      174960         1944.000         87.55          480.86          2.22           0.508       0.123       0.037       1.203          0.0511       85.3378             0.000           100.000          0.17         0.19       0.056          0.274        -0.00138459           -0.48675534
