 Calculated Flow and Sedi at section of Ics=          13
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
           0            0.000         86.13          801.08          1.81           0.769       0.220       0.027       2.001          0.0595       84.3162             0.000           100.000          0.44         0.37       0.073          0.260        -0.00958731            0.21667479
        1080           12.000         86.14          807.17          1.82           0.771       0.220       0.027       2.012          0.0598       84.3182             0.000           100.000          0.44         0.37       0.074          0.260        -0.00968199            0.54626465
        2160           24.000         86.17          821.75          1.84           0.772       0.220       0.028       2.027          0.0604       84.3241             0.000           100.000          0.43         0.34       0.080          0.260        -0.01002151            0.55236810
        3240           36.000         86.20          839.62          1.87           0.774       0.220       0.028       2.045          0.0612       84.3314             0.000           100.000          0.41         0.32       0.087          0.260        -0.01066951            0.33874509
        4320           48.000         86.25          862.73          1.91           0.776       0.219       0.028       2.065          0.0620       84.3409             0.000           100.000          0.42         0.33       0.084          0.260        -0.00988626            0.88806146
        5400           60.000         86.28          874.75          1.93           0.775       0.218       0.029       2.063          0.0624       84.3471             0.000           100.000          0.42         0.35       0.078          0.260        -0.00951880            0.10681152
        6480           72.000         86.27          869.70          1.93           0.773       0.218       0.029       2.051          0.0621       84.3460             0.000           100.000          0.42         0.36       0.074          0.260        -0.00919040            0.11596679
        7560           84.000         86.26          864.31          1.92           0.773       0.218       0.029       2.047          0.0619       84.3437             0.000           100.000          0.43         0.38       0.070          0.260        -0.00895376            0.32653809
        8640           96.000         86.26          861.97          1.91           0.773       0.218       0.028       2.047          0.0619       84.3425             0.000           100.000          0.43         0.39       0.068          0.260        -0.00876246            0.44555661
        9720          108.000         86.25          859.03          1.91           0.772       0.218       0.028       2.043          0.0618       84.3414             0.000           100.000          0.43         0.40       0.067          0.260        -0.00865855           -1.55944824
       10800          120.000         86.24          853.44          1.90           0.771       0.218       0.028       2.038          0.0615       84.3392             0.000           100.000          0.43         0.39       0.068          0.260        -0.00885227           -0.44860837
       11880          132.000         86.23          849.02          1.89           0.771       0.218       0.028       2.036          0.0614       84.3372             0.000           100.000          0.43         0.38       0.070          0.260        -0.00909186            0.33569333
       12960          144.000         86.22          846.08          1.89           0.771       0.218       0.028       2.034          0.0613       84.3359             0.000           100.000          0.43         0.36       0.073          0.260        -0.00931584           -0.21667479
       14040          156.000         86.21          839.31          1.88           0.770       0.218       0.028       2.025          0.0610       84.3334             0.000           100.000          0.43         0.35       0.076          0.260        -0.00952251           -0.65917963
       15120          168.000         86.19          827.77          1.86           0.769       0.218       0.028       2.015          0.0605       84.3286             0.000           100.000          0.43         0.35       0.078          0.260        -0.00969896           -0.99182117
       16200          180.000         86.16          813.70          1.84           0.768       0.219       0.028       2.001          0.0600       84.3228             0.000           100.000          0.43         0.34       0.079          0.260        -0.00979086           -0.21972656
       17280          192.000         86.12          795.62          1.81           0.766       0.219       0.027       1.985          0.0592       84.3154             0.000           100.000          0.43         0.36       0.076          0.260        -0.00960196           -0.66223139
       18360          204.000         86.11          794.62          1.80           0.769       0.220       0.027       2.001          0.0593       84.3133             0.000           100.000          0.44         0.38       0.072          0.260        -0.00948977            0.11596679
       19440          216.000         86.16          818.75          1.83           0.774       0.221       0.028       2.033          0.0604       84.3220             0.000           100.000          0.45         0.40       0.068          0.260        -0.00912877            0.44555661
       20520          228.000         86.21          842.36          1.87           0.775       0.220       0.028       2.048          0.0613       84.3325             0.000           100.000          0.45         0.42       0.065          0.260        -0.00860536            1.10473621
       21600          240.000         86.24          859.39          1.90           0.775       0.219       0.028       2.058          0.0619       84.3400             0.000           100.000          0.44         0.43       0.063          0.260        -0.00829066            0.44555661
