 Calculated Flow and Sedi at section of Ics=          19
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       14040          156.000         84.21          842.78          2.20           0.737       0.182       0.030       1.667          0.0599       82.0029             0.000           100.000          0.39         0.39       0.081          0.240        -0.00373478           -0.59204102
       15120          168.000         84.19          832.09          2.18           0.734       0.181       0.029       1.657          0.0595       82.0027             0.000           100.000          0.39         0.38       0.082          0.240        -0.00379268           -0.59814447
       16200          180.000         84.16          819.56          2.16           0.731       0.181       0.029       1.645          0.0590       82.0025             0.000           100.000          0.39         0.37       0.084          0.240        -0.00382517            0.29907224
       17280          192.000         84.13          803.28          2.13           0.727       0.181       0.029       1.629          0.0583       82.0023             0.000           100.000          0.39         0.38       0.082          0.240        -0.00376164           -0.68359369
       18360          204.000         84.11          791.50          2.11           0.723       0.181       0.029       1.625          0.0579       82.0012             0.000           100.000          0.39         0.39       0.079          0.240        -0.00363838            0.09155273
       19440          216.000         84.14          809.22          2.13           0.731       0.182       0.029       1.645          0.0586       82.0023             0.000           100.000          0.40         0.41       0.075          0.240        -0.00352142            0.29296872
       20520          228.000         84.18          833.98          2.18           0.737       0.182       0.029       1.668          0.0596       82.0027             0.000           100.000          0.41         0.43       0.072          0.240        -0.00336774            0.40588376
       21600          240.000         84.22          852.62          2.22           0.741       0.182       0.030       1.682          0.0604       82.0030             0.000           100.000          0.41         0.44       0.069          0.240        -0.00329151            0.19531249
       22680          252.000         84.24          864.33          2.24           0.743       0.182       0.030       1.690          0.0608       82.0032             0.000           100.000          0.41         0.45       0.068          0.240        -0.00325606           -0.30212402
       23760          264.000         84.24          860.81          2.24           0.742       0.182       0.030       1.683          0.0607       82.0032             0.000           100.000          0.41         0.44       0.069          0.240        -0.00334327           -0.69580078
       24840          276.000         84.22          849.98          2.22           0.739       0.182       0.030       1.672          0.0602       82.0030             0.000           100.000          0.41         0.42       0.072          0.240        -0.00345713           -0.68969721
       25920          288.000         84.19          835.77          2.19           0.735       0.181       0.030       1.660          0.0596       82.0028             0.000           100.000          0.40         0.40       0.076          0.240        -0.00360355           -0.80261230
       27000          300.000         84.16          820.45          2.16           0.731       0.181       0.029       1.645          0.0590       82.0025             0.000           100.000          0.39         0.38       0.081          0.240        -0.00375685           -0.68664545
       28080          312.000         84.14          806.55          2.14           0.728       0.181       0.029       1.633          0.0584       82.0024             0.000           100.000          0.38         0.37       0.086          0.240        -0.00385735           -0.48522946
       29160          324.000         84.11          793.19          2.11           0.724       0.181       0.029       1.624          0.0579       82.0014             0.000           100.000          0.38         0.35       0.090          0.240        -0.00390641            0.39672849
       30240          336.000         84.11          787.77          2.10           0.721       0.180       0.029       1.620          0.0578       82.0010             0.000           100.000          0.38         0.35       0.090          0.240        -0.00386503            0.29296872
       31320          348.000         84.10          780.77          2.10           0.718       0.180       0.029       1.614          0.0575       82.0005             0.000           100.000          0.38         0.36       0.088          0.240        -0.00376198           -0.39978024
       32400          360.000         84.08          768.25          2.08           0.713       0.179       0.029       1.604          0.0571       82.0000             0.000           100.000          0.38         0.36       0.084          0.240        -0.00368475            0.00610352
       33480          372.000         84.06          757.33          2.06           0.708       0.178       0.029       1.595          0.0567       81.9983             0.000           100.000          0.38         0.37       0.081          0.240        -0.00355696            4.49523878
       34560          384.000         84.05          751.94          2.12           0.706       0.175       0.029       1.591          0.0574       81.9331             0.000           100.000          0.37         0.37       0.081          0.240        -0.00311386           -0.47912595
       35640          396.000         84.05          753.45          2.12           0.707       0.175       0.029       1.595          0.0575       81.9348             0.000           100.000          0.37         0.36       0.083          0.240        -0.00321962            0.76599115
       36720          408.000         84.09          781.66          2.09           0.720       0.180       0.029       1.621          0.0576       82.0003             0.000           100.000          0.38         0.36       0.088          0.240        -0.00383342           -0.10070800
       37800          420.000         84.13          805.17          2.13           0.729       0.182       0.029       1.638          0.0584       82.0022             0.000           100.000          0.37         0.34       0.094          0.240        -0.00398080            0.00915527
       38880          432.000         84.13          802.00          2.13           0.727       0.181       0.029       1.630          0.0582       82.0022             0.000           100.000          0.37         0.33       0.098          0.240        -0.00402750           -0.20751952
       39960          444.000         84.11          787.41          2.11           0.721       0.180       0.029       1.619          0.0577       82.0010             0.000           100.000          0.36         0.32       0.101          0.240        -0.00395010           -0.90026850
       41040          456.000         84.08          768.55          2.08           0.713       0.179       0.029       1.603          0.0571       82.0001             0.000           100.000          0.35         0.31       0.104          0.240        -0.00390567           -0.18615721
       42120          468.000         84.06          754.69          2.11           0.707       0.176       0.029       1.594          0.0573       81.9493             0.000           100.000          0.34         0.30       0.105          0.240        -0.00353989           -0.19226073
       43200          480.000         84.07          765.84          2.07           0.713       0.179       0.029       1.606          0.0571       81.9993             0.000           100.000          0.35         0.31       0.104          0.240        -0.00392564            1.03759754
       44280          492.000         84.09          777.42          2.09           0.717       0.180       0.029       1.614          0.0574       82.0001             0.000           100.000          0.36         0.32       0.100          0.240        -0.00390326            0.10375976
       45360          504.000         84.08          771.16          2.08           0.714       0.179       0.029       1.606          0.0572       81.9997             0.000           100.000          0.36         0.33       0.095          0.240        -0.00384064           -0.68664545
       46440          516.000         84.08          768.28          2.08           0.714       0.179       0.029       1.607          0.0571       81.9997             0.000           100.000          0.37         0.34       0.090          0.240        -0.00383053            0.46997067
       47520          528.000         84.11          792.61          2.11           0.725       0.181       0.029       1.629          0.0580       82.0011             0.000           100.000          0.38         0.36       0.087          0.240        -0.00388797            0.19226073
       48600          540.000         84.15          813.48          2.14           0.731       0.182       0.029       1.647          0.0588       82.0023             0.000           100.000          0.38         0.37       0.084          0.240        -0.00389076            0.19531249
       49680          552.000         84.15          813.30          2.15           0.730       0.181       0.029       1.642          0.0587       82.0024             0.000           100.000          0.38         0.37       0.083          0.240        -0.00391479           -0.30212402
       50760          564.000         84.13          803.17          2.13           0.727       0.181       0.029       1.630          0.0583       82.0022             0.000           100.000          0.38         0.36       0.084          0.240        -0.00389413           -0.78124994
       51840          576.000         84.10          785.25          2.10           0.720       0.180       0.029       1.617          0.0577       82.0008             0.000           100.000          0.38         0.36       0.085          0.240        -0.00383064           -0.20141600
       52920          588.000         84.08          770.52          2.08           0.714       0.179       0.029       1.606          0.0572       81.9997             0.000           100.000          0.37         0.35       0.087          0.240        -0.00379309           -0.10070800
       54000          600.000         84.08          766.55          2.08           0.713       0.179       0.029       1.604          0.0571       81.9996             0.000           100.000          0.37         0.35       0.088          0.240        -0.00381277           -0.17700194
       55080          612.000         84.08          768.89          2.08           0.714       0.179       0.029       1.608          0.0572       81.9998             0.000           100.000          0.37         0.34       0.089          0.240        -0.00384372           -0.28381345
       56160          624.000         84.11          789.77          2.11           0.723       0.181       0.029       1.626          0.0579       82.0010             0.000           100.000          0.37         0.35       0.090          0.240        -0.00392145            0.19531249
       57240          636.000         84.14          807.56          2.13           0.729       0.182       0.029       1.640          0.0585       82.0023             0.000           100.000          0.37         0.35       0.089          0.240        -0.00394755           -0.28991696
       58320          648.000         84.13          804.34          2.13           0.727       0.181       0.029       1.633          0.0583       82.0023             0.000           100.000          0.37         0.35       0.088          0.240        -0.00394353           -0.29296872
       59400          660.000         84.11          790.12          2.11           0.722       0.180       0.029       1.621          0.0578       82.0012             0.000           100.000          0.37         0.35       0.087          0.240        -0.00388319           -0.29602051
       60480          672.000         84.08          769.17          2.08           0.713       0.179       0.029       1.603          0.0571       81.9997             0.000           100.000          0.37         0.35       0.085          0.240        -0.00376261           -0.00610352
       61560          684.000         84.05          749.88          2.13           0.705       0.174       0.030       1.588          0.0575       81.9230             0.000           100.000          0.36         0.35       0.083          0.240        -0.00320745            0.66833496
       62640          696.000         84.04          745.05          2.15           0.703       0.173       0.030       1.585          0.0578       81.8895             0.000           100.000          0.36         0.36       0.081          0.240        -0.00298578            0.65612787
       63720          708.000         84.04          745.27          2.16           0.704       0.173       0.030       1.587          0.0579       81.8855             0.000           100.000          0.36         0.36       0.078          0.240        -0.00295644           -0.18005370
       64800          720.000         84.06          758.39          2.06           0.709       0.178       0.029       1.599          0.0568       81.9982             0.000           100.000          0.38         0.38       0.076          0.240        -0.00368798            5.43823242
       65880          732.000         84.08          767.11          2.08           0.713       0.179       0.029       1.604          0.0571       81.9997             0.000           100.000          0.38         0.39       0.074          0.240        -0.00367955            0.09460449
       66960          744.000         84.05          752.22          2.12           0.706       0.175       0.029       1.590          0.0574       81.9387             0.000           100.000          0.37         0.38       0.074          0.240        -0.00326257           -0.67138666
       68040          756.000         84.03          740.69          2.18           0.702       0.171       0.030       1.583          0.0581       81.8549             0.000           100.000          0.36         0.36       0.077          0.240        -0.00280700            0.18920898
       69120          768.000         84.07          765.56          2.07           0.713       0.179       0.029       1.608          0.0571       81.9991             0.000           100.000          0.37         0.35       0.085          0.240        -0.00381564            1.01013184
       70200          780.000         84.10          787.34          2.10           0.722       0.180       0.029       1.621          0.0578       82.0009             0.000           100.000          0.36         0.33       0.094          0.240        -0.00395401            0.09460449
       71280          792.000         84.08          768.41          2.08           0.713       0.179       0.029       1.602          0.0571       82.0001             0.000           100.000          0.35         0.31       0.099          0.240        -0.00388633           -0.65307617
       72360          804.000         84.05          748.55          2.14           0.705       0.174       0.030       1.588          0.0576       81.9121             0.000           100.000          0.34         0.31       0.099          0.240        -0.00326189           -0.56457514
       73440          816.000         84.06          758.02          2.06           0.709       0.178       0.029       1.599          0.0568       81.9982             0.000           100.000          0.35         0.31       0.099          0.240        -0.00388868            5.20019531
       74520          828.000         84.09          776.70          2.09           0.718       0.180       0.029       1.615          0.0574       82.0000             0.000           100.000          0.35         0.32       0.098          0.240        -0.00394952            1.19934082
       75600          840.000         84.12          802.67          2.12           0.729       0.182       0.029       1.638          0.0583       82.0021             0.000           100.000          0.36         0.32       0.100          0.240        -0.00409569            1.33361804
       76680          852.000         84.17          823.94          2.16           0.734       0.182       0.029       1.656          0.0592       82.0025             0.000           100.000          0.35         0.31       0.103          0.240        -0.00412175           -0.00610352
       77760          864.000         84.18          828.05          2.17           0.734       0.182       0.029       1.657          0.0593       82.0026             0.000           100.000          0.35         0.31       0.101          0.240        -0.00411832            0.09460449
       78840          876.000         84.17          826.47          2.17           0.733       0.182       0.029       1.654          0.0593       82.0026             0.000           100.000          0.36         0.32       0.096          0.240        -0.00405693           -0.19836424
       79920          888.000         84.17          827.48          2.17           0.734       0.182       0.029       1.656          0.0593       82.0026             0.000           100.000          0.36         0.33       0.092          0.240        -0.00403942           -0.00305176
       81000          900.000         84.18          831.11          2.18           0.735       0.182       0.029       1.660          0.0595       82.0027             0.000           100.000          0.37         0.34       0.090          0.240        -0.00402463            0.28991696
       82080          912.000         84.18          832.22          2.18           0.735       0.182       0.029       1.660          0.0595       82.0027             0.000           100.000          0.37         0.34       0.090          0.240        -0.00402597           -0.09460449
       83160          924.000         84.18          831.59          2.18           0.734       0.182       0.029       1.658          0.0595       82.0027             0.000           100.000          0.37         0.34       0.090          0.240        -0.00403078           -0.38757321
       84240          936.000         84.17          822.11          2.16           0.732       0.181       0.029       1.648          0.0591       82.0025             0.000           100.000          0.36         0.33       0.091          0.240        -0.00403633           -0.29907224
       85320          948.000         84.15          814.80          2.15           0.730       0.181       0.029       1.643          0.0588       82.0024             0.000           100.000          0.36         0.33       0.094          0.240        -0.00406190           -0.29907224
       86400          960.000         84.17          825.55          2.17           0.734       0.182       0.029       1.657          0.0593       82.0026             0.000           100.000          0.36         0.33       0.092          0.240        -0.00404767            1.08337390
       87480          972.000         84.19          834.75          2.19           0.735       0.182       0.029       1.662          0.0596       82.0027             0.000           100.000          0.37         0.35       0.087          0.240        -0.00398498           -0.30822751
       88560          984.000         84.16          815.70          2.15           0.729       0.181       0.029       1.638          0.0588       82.0024             0.000           100.000          0.36         0.33       0.090          0.240        -0.00402443           -0.09765624
       89640          996.000         84.11          793.30          2.11           0.724       0.181       0.029       1.624          0.0579       82.0014             0.000           100.000          0.35         0.31       0.101          0.240        -0.00403229            0.29907224
       90720         1008.000         84.13          805.19          2.13           0.729       0.182       0.029       1.639          0.0584       82.0022             0.000           100.000          0.34         0.30       0.104          0.240        -0.00406603            0.29296872
       91800         1020.000         84.17          827.25          2.17           0.735       0.182       0.029       1.662          0.0594       82.0026             0.000           100.000          0.35         0.32       0.099          0.240        -0.00403947            0.59204102
       92880         1032.000         84.22          853.59          2.22           0.742       0.182       0.030       1.685          0.0604       82.0030             0.000           100.000          0.36         0.34       0.090          0.240        -0.00403683            0.59204102
       93960         1044.000         84.27          880.66          2.27           0.749       0.183       0.030       1.708          0.0615       82.0034             0.000           100.000          0.38         0.36       0.080          0.240        -0.00407980            0.79650873
       95040         1056.000         84.31          906.59          2.31           0.755       0.183       0.030       1.730          0.0625       82.0039             0.000           100.000          0.38         0.36       0.081          0.240        -0.00417437            0.69274896
       96120         1068.000         84.36          931.08          2.35           0.762       0.183       0.031       1.750          0.0634       82.0043             0.000           100.000          0.37         0.34       0.089          0.240        -0.00433194           -0.20751952
       97200         1080.000         84.39          951.73          2.39           0.767       0.183       0.031       1.765          0.0642       82.0046             0.000           100.000          0.36         0.33       0.092          0.240        -0.00447368            0.30517575
       98280         1092.000         84.42          968.80          2.42           0.772       0.184       0.031       1.777          0.0648       82.0049             0.000           100.000          0.36         0.33       0.092          0.240        -0.00454763           -0.00610352
       99360         1104.000         84.44          978.22          2.43           0.774       0.184       0.031       1.783          0.0651       82.0050             0.000           100.000          0.37         0.35       0.084          0.240        -0.00458376            0.60119623
      100440         1116.000         84.45          985.66          2.44           0.776       0.184       0.031       1.789          0.0654       82.0052             0.000           100.000          0.39         0.38       0.074          0.240        -0.00445777            0.29907224
      101520         1128.000         84.46          991.52          2.45           0.778       0.184       0.031       1.793          0.0656       82.0053             0.000           100.000          0.39         0.38       0.073          0.240        -0.00449049           -0.00305176
      102600         1140.000         84.47          997.47          2.46           0.780       0.184       0.031       1.798          0.0658       82.0053             0.000           100.000          0.38         0.36       0.079          0.240        -0.00462697            0.10070800
      103680         1152.000         84.48         1002.73          2.47           0.781       0.184       0.031       1.801          0.0660       82.0054             0.000           100.000          0.38         0.35       0.082          0.240        -0.00469029            0.90026850
      104760         1164.000         84.48         1007.30          2.48           0.782       0.184       0.031       1.805          0.0661       82.0055             0.000           100.000          0.38         0.35       0.082          0.240        -0.00472096            0.39062497
      105840         1176.000         84.49         1009.11          2.48           0.783       0.184       0.031       1.806          0.0662       82.0055             0.000           100.000          0.37         0.34       0.085          0.240        -0.00479828            0.00305176
      106920         1188.000         84.49         1009.08          2.48           0.782       0.184       0.031       1.805          0.0662       82.0055             0.000           100.000          0.36         0.32       0.092          0.240        -0.00476321            0.09460449
      108000         1200.000         84.48         1006.06          2.48           0.781       0.184       0.031       1.802          0.0661       82.0055             0.000           100.000          0.35         0.31       0.096          0.240        -0.00479782           -0.39978024
      109080         1212.000         84.47         1001.06          2.47           0.780       0.184       0.031       1.798          0.0659       82.0054             0.000           100.000          0.35         0.31       0.099          0.240        -0.00478888           -0.10070800
      110160         1224.000         84.46          994.14          2.46           0.778       0.184       0.031       1.792          0.0656       82.0053             0.000           100.000          0.35         0.30       0.101          0.240        -0.00474878           -0.19531249
      111240         1236.000         84.46          990.08          2.45           0.777       0.184       0.031       1.791          0.0655       82.0052             0.000           100.000          0.34         0.30       0.102          0.240        -0.00474184            0.39367676
      112320         1248.000         84.47         1002.73          2.47           0.781       0.184       0.031       1.804          0.0660       82.0054             0.000           100.000          0.35         0.30       0.100          0.240        -0.00477061            0.98876947
      113400         1260.000         84.49         1013.30          2.49           0.784       0.184       0.031       1.809          0.0663       82.0056             0.000           100.000          0.35         0.32       0.094          0.240        -0.00479323           -0.10375976
      114480         1272.000         84.48         1003.45          2.47           0.780       0.184       0.031       1.799          0.0660       82.0055             0.000           100.000          0.36         0.33       0.090          0.240        -0.00469508           -0.58898926
      115560         1284.000         84.47         1002.94          2.47           0.782       0.184       0.031       1.805          0.0660       82.0054             0.000           100.000          0.36         0.34       0.086          0.240        -0.00474485            0.60424805
      116640         1296.000         84.55         1053.84          2.54           0.797       0.185       0.032       1.851          0.0678       82.0062             0.000           100.000          0.37         0.34       0.085          0.240        -0.00500947            1.98364234
      117720         1308.000         84.63         1104.73          2.62           0.810       0.186       0.032       1.879          0.0694       82.0070             0.000           100.000          0.37         0.34       0.085          0.240        -0.00542102            0.19836424
      118800         1320.000         84.64         1109.28          2.63           0.811       0.185       0.032       1.876          0.0695       82.0071             0.000           100.000          0.37         0.32       0.089          0.240        -0.00551778           -0.20141600
      119880         1332.000         84.62         1099.17          2.62           0.807       0.185       0.032       1.867          0.0691       82.0070             0.000           100.000          0.36         0.31       0.096          0.240        -0.00551547           -0.60119623
      120960         1344.000         84.60         1083.03          2.60           0.802       0.185       0.032       1.854          0.0686       82.0067             0.000           100.000          0.36         0.32       0.092          0.240        -0.00534566           -0.00305176
      122040         1356.000         84.59         1079.28          2.59           0.802       0.185       0.032       1.857          0.0685       82.0066             0.000           100.000          0.37         0.34       0.083          0.240        -0.00521445            0.30212402
      123120         1368.000         84.62         1096.16          2.61           0.808       0.185       0.032       1.871          0.0691       82.0069             0.000           100.000          0.38         0.35       0.079          0.240        -0.00535578            0.58593744
      124200         1380.000         84.63         1105.41          2.63           0.809       0.185       0.032       1.872          0.0693       82.0071             0.000           100.000          0.38         0.36       0.077          0.240        -0.00539452           -0.59509271
      125280         1392.000         84.58         1067.00          2.58           0.797       0.184       0.032       1.837          0.0680       82.0065             0.000           100.000          0.37         0.35       0.079          0.240        -0.00515055           -1.88598621
      126360         1404.000         84.51         1021.34          2.51           0.784       0.183       0.032       1.803          0.0665       82.0058             0.000           100.000          0.36         0.33       0.084          0.240        -0.00488206           -0.29602051
      127440         1416.000         84.44          974.00          2.43           0.771       0.183       0.031       1.769          0.0648       82.0051             0.000           100.000          0.35         0.33       0.087          0.240        -0.00455855           -1.38854969
      128520         1428.000         84.36          930.06          2.36           0.759       0.182       0.031       1.736          0.0633       82.0043             0.000           100.000          0.35         0.32       0.088          0.240        -0.00436054           -0.98876947
      129600         1440.000         84.31          902.62          2.31           0.752       0.182       0.030       1.715          0.0623       82.0039             0.000           100.000          0.35         0.34       0.082          0.240        -0.00417802           -0.50353998
      130680         1452.000         84.28          882.86          2.28           0.747       0.182       0.030       1.700          0.0615       82.0035             0.000           100.000          0.37         0.37       0.072          0.240        -0.00392511           -0.38452145
      131760         1464.000         84.27          876.41          2.26           0.746       0.182       0.030       1.697          0.0613       82.0034             0.000           100.000          0.38         0.38       0.070          0.240        -0.00386548           -0.29602051
      132840         1476.000         84.25          869.34          2.25           0.744       0.182       0.030       1.690          0.0610       82.0033             0.000           100.000          0.37         0.38       0.071          0.240        -0.00386666           -0.29907224
      133920         1488.000         84.23          854.00          2.22           0.739       0.182       0.030       1.675          0.0604       82.0031             0.000           100.000          0.38         0.40       0.066          0.240        -0.00376315            0.59509271
      135000         1500.000         84.20          838.28          2.19           0.736       0.182       0.030       1.662          0.0597       82.0028             0.000           100.000          0.39         0.43       0.056          0.240        -0.00356021           -0.48828122
      136080         1512.000         84.19          834.45          2.19           0.735       0.182       0.029       1.661          0.0596       82.0027             0.000           100.000          0.40         0.47       0.046          0.240        -0.00342585           -0.20446777
      137160         1524.000         84.18          826.20          2.17           0.732       0.181       0.029       1.650          0.0592       82.0026             0.000           100.000          0.41         0.51       0.039          0.240        -0.00324575           -0.79956049
      138240         1536.000         84.11          784.08          2.10           0.718       0.180       0.029       1.611          0.0576       82.0009             0.000           100.000          0.40         0.48       0.041          0.240        -0.00329864           -1.39160156
      139320         1548.000         84.03          735.72          2.19           0.698       0.170       0.030       1.571          0.0580       81.8439             0.000           100.000          0.36         0.41       0.055          0.240        -0.00243677           -1.01623535
      140400         1560.000         83.97          695.92          2.41           0.679       0.157       0.033       1.536          0.0602       81.5567             0.000           100.000          0.31         0.38       0.060          0.240        -0.00119894           -0.40588376
      141480         1572.000         83.90          660.30          2.50           0.661       0.149       0.034       1.504          0.0606       81.4011             0.000           100.000          0.30         0.39       0.050          0.240        -0.00071984            0.83465570
      142560         1584.000         83.86          641.23          2.63           0.652       0.143       0.036       1.489          0.0619       81.2285             0.000           100.000          0.28         0.38       0.048          0.240         0.00005730           -0.71563715
      143640         1596.000         83.85          634.78          2.64           0.649       0.142       0.036       1.487          0.0620       81.2034             0.000           100.000          0.27         0.36       0.056          0.240         0.00004544            0.63171381
      144720         1608.000         83.91          669.36          2.50           0.669       0.151       0.034       1.527          0.0610       81.4112             0.000           100.000          0.29         0.37       0.059          0.240        -0.00044884            1.25884998
      145800         1620.000         83.97          702.41          2.40           0.684       0.158       0.033       1.550          0.0604       81.5677             0.000           100.000          0.31         0.39       0.055          0.240        -0.00072986            0.40588376
      146880         1632.000         83.93          676.62          2.46           0.669       0.153       0.033       1.518          0.0604       81.4753             0.000           100.000          0.30         0.39       0.050          0.240        -0.00042682           -0.00762939
      147960         1644.000         83.87          642.38          2.63           0.652       0.143       0.036       1.488          0.0619       81.2338             0.000           100.000          0.28         0.38       0.047          0.240         0.00004261           -0.00152588
      149040         1656.000         83.86          639.28          2.64           0.651       0.143       0.036       1.491          0.0620       81.2184             0.000           100.000          0.28         0.38       0.048          0.240         0.00018434            0.14343262
      150120         1668.000         83.86          640.58          2.64           0.652       0.143       0.036       1.489          0.0619       81.2257             0.000           100.000          0.27         0.38       0.049          0.240         0.00007283           -0.00152588
      151200         1680.000         83.80          611.06          2.67           0.635       0.138       0.036       1.456          0.0616       81.1361             0.000           100.000          0.26         0.36       0.053          0.240         0.00021695           -0.95672601
      152280         1692.000         83.72          575.27          2.65           0.618       0.135       0.037       1.417          0.0605       81.0701             0.000           100.000          0.24         0.32       0.065          0.240         0.00022484           -0.53863525
      153360         1704.000         83.63          544.56          2.58           0.604       0.133       0.037       1.384          0.0591       81.0477             0.000           100.000          0.23         0.29       0.071          0.240         0.00017691           -0.53100586
      154440         1716.000         83.56          519.33          2.59           0.593       0.130       0.037       1.358          0.0586       80.9640             0.000           100.000          0.22         0.28       0.073          0.240         0.00022727           -0.19683838
      155520         1728.000         83.51          505.07          2.56           0.587       0.130       0.037       1.345          0.0581       80.9466             0.000           100.000          0.22         0.28       0.073          0.240         0.00026220           -0.25634766
      156600         1740.000         83.49          498.95          2.55           0.585       0.129       0.037       1.343          0.0579       80.9384             0.000           100.000          0.22         0.29       0.071          0.240         0.00027961            0.25329587
      157680         1752.000         83.51          506.92          2.56           0.590       0.130       0.037       1.356          0.0583       80.9461             0.000           100.000          0.22         0.28       0.073          0.240         0.00027026            0.50964350
      158760         1764.000         83.54          518.53          2.59           0.595       0.131       0.037       1.369          0.0588       80.9595             0.000           100.000          0.21         0.27       0.078          0.240         0.00023343           -0.38909909
      159840         1776.000         83.54          515.17          2.58           0.592       0.130       0.037       1.359          0.0586       80.9576             0.000           100.000          0.21         0.26       0.081          0.240         0.00022288           -0.38757321
      160920         1788.000         83.51          507.20          2.57           0.589       0.130       0.037       1.350          0.0582       80.9481             0.000           100.000          0.21         0.26       0.081          0.240         0.00023660           -0.06713866
      162000         1800.000         83.53          513.61          2.58           0.593       0.131       0.037       1.363          0.0586       80.9538             0.000           100.000          0.21         0.26       0.083          0.240         0.00022643            0.64086908
      163080         1812.000         83.56          524.12          2.60           0.597       0.131       0.037       1.374          0.0590       80.9660             0.000           100.000          0.21         0.25       0.086          0.240         0.00020018            0.06561279
      164160         1824.000         83.54          515.81          2.58           0.592       0.130       0.037       1.357          0.0585       80.9589             0.000           100.000          0.21         0.25       0.084          0.240         0.00020926           -0.38604736
      165240         1836.000         83.49          497.16          2.55           0.583       0.129       0.037       1.338          0.0577       80.9384             0.000           100.000          0.21         0.26       0.079          0.240         0.00026299           -0.12969969
      166320         1848.000         83.48          493.36          2.54           0.581       0.129       0.037       1.339          0.0577       80.9342             0.000           100.000          0.21         0.27       0.078          0.240         0.00027408            0.38146970
      167400         1860.000         83.48          497.32          2.55           0.584       0.129       0.037       1.344          0.0579       80.9365             0.000           100.000          0.21         0.26       0.081          0.240         0.00025579           -0.32196042
      168480         1872.000         83.51          505.73          2.56           0.589       0.130       0.037       1.354          0.0582       80.9447             0.000           100.000          0.21         0.26       0.081          0.240         0.00025689            0.12664793
      169560         1884.000         83.54          518.58          2.58           0.595       0.131       0.037       1.370          0.0588       80.9590             0.000           100.000          0.22         0.27       0.077          0.240         0.00024847            0.38452145
      170640         1896.000         83.57          528.23          2.60           0.599       0.131       0.037       1.379          0.0592       80.9705             0.000           100.000          0.22         0.28       0.075          0.240         0.00022856            0.44860837
      171720         1908.000         83.59          532.37          2.61           0.601       0.132       0.037       1.381          0.0594       80.9759             0.000           100.000          0.22         0.27       0.077          0.240         0.00021083           -0.19226073
      172800         1920.000         83.56          520.10          2.59           0.594       0.131       0.037       1.361          0.0587       80.9641             0.000           100.000          0.21         0.26       0.081          0.240         0.00021403           -0.51727289
      173880         1932.000         83.49          497.16          2.55           0.582       0.129       0.037       1.335          0.0577       80.9393             0.000           100.000          0.20         0.25       0.087          0.240         0.00024324           -0.76751703
      174960         1944.000         83.46          485.12          2.53           0.575       0.127       0.037       1.333          0.0574       80.9279             0.000           100.000          0.20         0.24       0.088          0.240         0.00025544            0.06408691
