 Calculated Flow and Sedi at section of Ics=          39
         K              Time(h)         ZW             QD             Hav            Uav         FR          Rn         SP(%%)          Ust         ZBav(f)              DZmc            Qm/QD(%)          S*          S        SD50(mm)        BD50(mm)      dA0/dt(10^-3)         dAf/dt(10^-3)
       32400          360.000         75.64          776.42          1.82           0.565       0.150       0.029       1.221          0.0467       73.8185             0.000           100.000          0.28         0.47       0.098          0.189         0.00425417           -0.72326654
       33480          372.000         75.64          762.30          1.82           0.555       0.147       0.030       1.219          0.0466       73.8184             0.000           100.000          0.27         0.47       0.096          0.189         0.00419581           -0.86975092
       34560          384.000         75.64          755.22          1.82           0.551       0.146       0.030       1.219          0.0466       73.8183             0.000           100.000          0.27         0.47       0.094          0.189         0.00411845           -0.43334958
       35640          396.000         75.64          750.83          1.82           0.548       0.146       0.030       1.218          0.0466       73.8183             0.000           100.000          0.27         0.47       0.093          0.189         0.00407600            0.00305176
       36720          408.000         75.64          765.42          1.82           0.557       0.148       0.030       1.219          0.0466       73.8184             0.000           100.000          0.28         0.47       0.094          0.189         0.00399811           -0.57678223
       37800          420.000         75.65          797.50          1.83           0.579       0.153       0.029       1.222          0.0468       73.8186             0.000           100.000          0.29         0.48       0.097          0.189         0.00411546           -0.57373047
       38880          432.000         75.65          803.50          1.83           0.582       0.154       0.028       1.223          0.0469       73.8187             0.000           100.000          0.29         0.48       0.100          0.189         0.00436672           -0.57983392
       39960          444.000         75.65          797.83          1.83           0.579       0.153       0.029       1.222          0.0468       73.8186             0.000           100.000          0.28         0.47       0.103          0.189         0.00436849           -0.71105957
       41040          456.000         75.64          778.27          1.82           0.566       0.150       0.029       1.220          0.0467       73.8185             0.000           100.000          0.27         0.45       0.104          0.189         0.00433415           -0.28076172
       42120          468.000         75.64          759.80          1.82           0.554       0.147       0.030       1.220          0.0466       73.8184             0.000           100.000          0.26         0.43       0.104          0.189         0.00417519            0.86669916
       43200          480.000         75.64          758.66          1.82           0.553       0.147       0.030       1.220          0.0466       73.8183             0.000           100.000          0.25         0.42       0.105          0.189         0.00400686            0.14343262
       44280          492.000         75.64          773.42          1.82           0.563       0.149       0.029       1.220          0.0467       73.8185             0.000           100.000          0.26         0.42       0.106          0.189         0.00403866            0.14953612
       45360          504.000         75.64          776.36          1.82           0.565       0.150       0.029       1.221          0.0467       73.8185             0.000           100.000          0.26         0.43       0.104          0.189         0.00416615            0.29296872
       46440          516.000         75.64          768.27          1.82           0.559       0.148       0.029       1.220          0.0467       73.8184             0.000           100.000          0.26         0.44       0.102          0.189         0.00414776           -0.56457514
       47520          528.000         75.64          778.33          1.82           0.566       0.150       0.029       1.220          0.0467       73.8185             0.000           100.000          0.27         0.45       0.100          0.189         0.00406110           -0.00915527
       48600          540.000         75.65          800.55          1.83           0.581       0.154       0.028       1.223          0.0468       73.8186             0.000           100.000          0.29         0.48       0.099          0.189         0.00426511            0.28991696
       49680          552.000         75.66          811.44          1.84           0.584       0.154       0.028       1.223          0.0470       73.8190             0.000           100.000          0.29         0.49       0.097          0.189         0.00436630            0.57067865
       50760          564.000         75.66          813.14          1.85           0.584       0.154       0.028       1.222          0.0470       73.8191             0.000           100.000          0.29         0.49       0.096          0.189         0.00435867           -0.28686523
       51840          576.000         75.65          798.73          1.83           0.579       0.153       0.028       1.219          0.0467       73.8186             0.000           100.000          0.29         0.49       0.096          0.189         0.00435750           -0.86975092
       52920          588.000         75.64          776.03          1.82           0.564       0.150       0.029       1.220          0.0467       73.8185             0.000           100.000          0.28         0.47       0.096          0.189         0.00431906           -0.28991696
       54000          600.000         75.64          768.98          1.82           0.560       0.148       0.029       1.221          0.0467       73.8184             0.000           100.000          0.27         0.46       0.096          0.189         0.00414384           -0.00610352
       55080          612.000         75.64          765.48          1.82           0.557       0.148       0.030       1.219          0.0466       73.8184             0.000           100.000          0.27         0.45       0.096          0.189         0.00410595           -0.58288568
       56160          624.000         75.64          778.31          1.82           0.566       0.150       0.029       1.221          0.0467       73.8185             0.000           100.000          0.27         0.45       0.097          0.189         0.00403671            0.29602051
       57240          636.000         75.65          800.05          1.83           0.581       0.154       0.028       1.223          0.0468       73.8186             0.000           100.000          0.29         0.47       0.099          0.189         0.00421378           -0.57983392
       58320          648.000         75.65          805.61          1.83           0.582       0.154       0.028       1.224          0.0469       73.8188             0.000           100.000          0.29         0.48       0.099          0.189         0.00435013            0.14343262
       59400          660.000         75.65          803.84          1.83           0.581       0.154       0.028       1.221          0.0468       73.8187             0.000           100.000          0.29         0.47       0.098          0.189         0.00433185           -0.14953612
       60480          672.000         75.64          780.55          1.82           0.568       0.150       0.029       1.222          0.0467       73.8185             0.000           100.000          0.28         0.47       0.097          0.189         0.00431794           -0.15258788
       61560          684.000         75.64          758.11          1.82           0.553       0.147       0.030       1.218          0.0466       73.8184             0.000           100.000          0.26         0.46       0.095          0.189         0.00419796           -0.43334958
       62640          696.000         75.63          748.27          1.82           0.547       0.145       0.030       1.219          0.0466       73.8183             0.000           100.000          0.26         0.45       0.094          0.189         0.00402745            0.00000000
       63720          708.000         75.63          744.44          1.82           0.544       0.145       0.030       1.218          0.0465       73.8182             0.000           100.000          0.26         0.45       0.093          0.189         0.00399629            0.43640134
       64800          720.000         75.64          750.17          1.82           0.548       0.145       0.030       1.218          0.0466       73.8183             0.000           100.000          0.27         0.46       0.091          0.189         0.00395422            0.56762689
       65880          732.000         75.64          764.72          1.82           0.557       0.148       0.030       1.220          0.0466       73.8184             0.000           100.000          0.28         0.47       0.090          0.189         0.00401802           -0.00610352
       66960          744.000         75.64          762.02          1.82           0.555       0.147       0.030       1.220          0.0466       73.8184             0.000           100.000          0.28         0.48       0.089          0.189         0.00413477            0.00915527
       68040          756.000         75.63          743.84          1.81           0.544       0.145       0.030       1.218          0.0465       73.8182             0.000           100.000          0.27         0.47       0.088          0.189         0.00410159           -0.00305176
       69120          768.000         75.64          749.47          1.82           0.547       0.145       0.030       1.218          0.0466       73.8183             0.000           100.000          0.27         0.46       0.089          0.189         0.00392503            0.86364746
       70200          780.000         75.64          781.62          1.83           0.568       0.150       0.029       1.220          0.0467       73.8185             0.000           100.000          0.28         0.47       0.093          0.189         0.00396932            0.27770993
       71280          792.000         75.64          780.72          1.82           0.568       0.150       0.029       1.222          0.0467       73.8185             0.000           100.000          0.27         0.46       0.098          0.189         0.00425404           -1.01623535
       72360          804.000         75.64          756.70          1.82           0.552       0.147       0.030       1.219          0.0466       73.8183             0.000           100.000          0.25         0.43       0.101          0.189         0.00415875           -0.43334958
       73440          816.000         75.64          749.92          1.82           0.548       0.145       0.030       1.218          0.0466       73.8183             0.000           100.000          0.25         0.41       0.101          0.189         0.00398088            0.44250485
       74520          828.000         75.64          766.58          1.82           0.558       0.148       0.029       1.220          0.0467       73.8184             0.000           100.000          0.26         0.42       0.102          0.189         0.00395469           -0.27770993
       75600          840.000         75.65          790.59          1.83           0.574       0.152       0.029       1.220          0.0467       73.8186             0.000           100.000          0.27         0.43       0.103          0.189         0.00404342            0.44250485
       76680          852.000         75.65          805.31          1.83           0.582       0.154       0.028       1.224          0.0469       73.8187             0.000           100.000          0.27         0.45       0.103          0.189         0.00429509            0.57373047
       77760          864.000         75.68          822.38          1.86           0.587       0.154       0.028       1.224          0.0472       73.8194             0.000           100.000          0.27         0.44       0.105          0.189         0.00434230            0.43640134
       78840          876.000         75.68          826.98          1.86           0.588       0.154       0.028       1.222          0.0472       73.8196             0.000           100.000          0.27         0.44       0.105          0.189         0.00435299           -0.57983392
       79920          888.000         75.68          827.20          1.86           0.588       0.154       0.028       1.222          0.0472       73.8196             0.000           100.000          0.28         0.45       0.103          0.189         0.00433467            0.00305176
       81000          900.000         75.68          827.44          1.86           0.588       0.154       0.028       1.222          0.0472       73.8196             0.000           100.000          0.28         0.46       0.100          0.189         0.00434542           -0.14038086
       82080          912.000         75.69          830.05          1.87           0.589       0.154       0.028       1.222          0.0473       73.8197             0.000           100.000          0.28         0.47       0.099          0.189         0.00435656            0.42724606
       83160          924.000         75.69          831.98          1.87           0.590       0.154       0.028       1.222          0.0473       73.8197             0.000           100.000          0.28         0.47       0.098          0.189         0.00435626           -1.15966785
       84240          936.000         75.69          831.52          1.87           0.589       0.154       0.028       1.221          0.0473       73.8197             0.000           100.000          0.28         0.47       0.098          0.189         0.00434649            0.28381345
       85320          948.000         75.68          822.30          1.86           0.587       0.154       0.028       1.220          0.0471       73.8194             0.000           100.000          0.28         0.46       0.099          0.189         0.00432946            0.44555661
       86400          960.000         75.67          817.11          1.85           0.585       0.154       0.028       1.222          0.0471       73.8192             0.000           100.000          0.28         0.46       0.100          0.189         0.00430588           -0.43640134
       87480          972.000         75.68          826.34          1.86           0.588       0.154       0.028       1.224          0.0472       73.8195             0.000           100.000          0.28         0.46       0.100          0.189         0.00433920            0.14038086
       88560          984.000         75.69          832.36          1.87           0.590       0.154       0.028       1.221          0.0473       73.8198             0.000           100.000          0.28         0.47       0.098          0.189         0.00436210           -0.29296872
       89640          996.000         75.67          815.48          1.85           0.584       0.154       0.028       1.219          0.0470       73.8192             0.000           100.000          0.28         0.47       0.097          0.189         0.00430570           -1.57775867
       90720         1008.000         75.65          797.86          1.83           0.579       0.153       0.029       1.222          0.0468       73.8186             0.000           100.000          0.27         0.45       0.101          0.189         0.00424177            0.14038086
       91800         1020.000         75.65          807.06          1.84           0.583       0.154       0.028       1.225          0.0469       73.8188             0.000           100.000          0.27         0.43       0.105          0.189         0.00429213            0.28076172
       92880         1032.000         75.68          827.33          1.86           0.589       0.154       0.028       1.225          0.0473       73.8195             0.000           100.000          0.27         0.44       0.104          0.189         0.00434957            1.01013184
       93960         1044.000         75.72          853.53          1.90           0.597       0.155       0.028       1.226          0.0477       73.8204             0.000           100.000          0.28         0.46       0.100          0.189         0.00437787            0.43945312
       95040         1056.000         75.75          881.09          1.93           0.604       0.155       0.028       1.224          0.0481       73.8212             0.000           100.000          0.29         0.49       0.096          0.189         0.00440064           -0.00915527
       96120         1068.000         75.79          908.00          1.96           0.612       0.155       0.028       1.224          0.0485       73.8217             0.000           100.000          0.30         0.50       0.094          0.189         0.00441800            0.86059564
       97200         1080.000         75.82          933.17          1.99           0.619       0.156       0.028       1.223          0.0489       73.8222             0.000           100.000          0.30         0.49       0.097          0.189         0.00453076            0.14343262
       98280         1092.000         75.84          953.81          2.02           0.625       0.156       0.028       1.223          0.0492       73.8224             0.000           100.000          0.29         0.48       0.100          0.189         0.00458402            0.87585443
       99360         1104.000         75.86          968.67          2.04           0.629       0.156       0.028       1.222          0.0494       73.8227             0.000           100.000          0.30         0.48       0.101          0.189         0.00461972           -0.57678223
      100440         1116.000         75.87          977.58          2.05           0.632       0.156       0.028       1.221          0.0495       73.8228             0.000           100.000          0.30         0.49       0.099          0.189         0.00464428           -0.14648436
      101520         1128.000         75.88          984.89          2.06           0.634       0.157       0.028       1.221          0.0496       73.8229             0.000           100.000          0.31         0.52       0.093          0.189         0.00471711           -0.43640134
      102600         1140.000         75.88          990.61          2.06           0.636       0.157       0.028       1.221          0.0497       73.8230             0.000           100.000          0.32         0.54       0.091          0.189         0.00473372            0.00000000
      103680         1152.000         75.89          997.25          2.07           0.638       0.157       0.028       1.221          0.0497       73.8231             0.000           100.000          0.31         0.52       0.094          0.189         0.00472807           -2.60314918
      104760         1164.000         75.90         1002.02          2.07           0.639       0.157       0.028       1.221          0.0498       73.8231             0.000           100.000          0.31         0.51       0.096          0.189         0.00471869           -0.13122557
      105840         1176.000         75.90         1006.52          2.08           0.640       0.157       0.028       1.221          0.0499       73.8232             0.000           100.000          0.31         0.51       0.096          0.189         0.00471888            0.14038086
      106920         1188.000         75.91         1008.39          2.08           0.641       0.157       0.028       1.220          0.0499       73.8232             0.000           100.000          0.31         0.50       0.097          0.189         0.00471332           -0.00610352
      108000         1200.000         75.91         1009.03          2.08           0.641       0.157       0.028       1.220          0.0499       73.8232             0.000           100.000          0.30         0.49       0.100          0.189         0.00469027            0.14038086
      109080         1212.000         75.90         1006.50          2.08           0.640       0.157       0.028       1.219          0.0498       73.8232             0.000           100.000          0.30         0.48       0.102          0.189         0.00466885            0.29602051
      110160         1224.000         75.90         1001.48          2.07           0.639       0.157       0.028       1.220          0.0498       73.8231             0.000           100.000          0.29         0.47       0.104          0.189         0.00465794           -0.27770993
      111240         1236.000         75.89          994.55          2.07           0.637       0.157       0.028       1.219          0.0497       73.8230             0.000           100.000          0.29         0.46       0.104          0.189         0.00465080           -0.86975092
      112320         1248.000         75.89          991.66          2.06           0.636       0.157       0.028       1.220          0.0497       73.8230             0.000           100.000          0.29         0.46       0.105          0.189         0.00465487            0.29602051
      113400         1260.000         75.90         1004.88          2.08           0.640       0.157       0.028       1.222          0.0499       73.8232             0.000           100.000          0.29         0.46       0.105          0.189         0.00466562            0.57373047
      114480         1272.000         75.91         1011.33          2.09           0.642       0.157       0.028       1.220          0.0499       73.8233             0.000           100.000          0.29         0.47       0.103          0.189         0.00468954           -0.00305176
      115560         1284.000         75.90         1002.44          2.08           0.639       0.157       0.028       1.219          0.0498       73.8232             0.000           100.000          0.30         0.48       0.100          0.189         0.00466716           -0.28686523
      116640         1296.000         75.91         1010.12          2.08           0.642       0.157       0.028       1.223          0.0499       73.8232             0.000           100.000          0.30         0.49       0.098          0.189         0.00467997            0.70800775
      117720         1308.000         75.96         1062.59          2.14           0.658       0.159       0.028       1.226          0.0506       73.8239             0.000           100.000          0.31         0.50       0.098          0.189         0.00470558            1.44348133
      118800         1320.000         76.01         1104.11          2.18           0.670       0.160       0.028       1.222          0.0511       73.8245             0.000           100.000          0.32         0.50       0.099          0.189         0.00468991            0.57373047
      119880         1332.000         76.01         1108.00          2.19           0.670       0.160       0.028       1.220          0.0511       73.8246             0.000           100.000          0.31         0.50       0.100          0.189         0.00466742            0.00000000
      120960         1344.000         76.00         1097.05          2.18           0.667       0.159       0.028       1.219          0.0510       73.8244             0.000           100.000          0.31         0.48       0.103          0.189         0.00464557           -0.00915527
      122040         1356.000         75.98         1081.83          2.16           0.662       0.159       0.028       1.219          0.0508       73.8242             0.000           100.000          0.30         0.48       0.102          0.189         0.00464440            0.42724606
      123120         1368.000         75.98         1081.78          2.16           0.663       0.159       0.028       1.221          0.0508       73.8242             0.000           100.000          0.31         0.50       0.099          0.189         0.00467113            0.43945312
      124200         1380.000         76.00         1100.05          2.18           0.668       0.160       0.028       1.221          0.0510       73.8244             0.000           100.000          0.32         0.51       0.096          0.189         0.00468647            0.57373047
      125280         1392.000         76.00         1098.38          2.18           0.667       0.159       0.028       1.219          0.0510       73.8244             0.000           100.000          0.32         0.52       0.095          0.189         0.00470346           -0.44555661
      126360         1404.000         75.96         1061.20          2.14           0.656       0.158       0.028       1.216          0.0505       73.8240             0.000           100.000          0.31         0.51       0.094          0.189         0.00468307           -0.43640134
      127440         1416.000         75.92         1016.75          2.09           0.642       0.157       0.028       1.215          0.0499       73.8234             0.000           100.000          0.30         0.49       0.096          0.189         0.00467887           -0.29602051
      128520         1428.000         75.86          969.59          2.04           0.629       0.156       0.028       1.216          0.0493       73.8227             0.000           100.000          0.29         0.48       0.097          0.189         0.00462107           -1.15966785
      129600         1440.000         75.82          928.30          1.99           0.617       0.155       0.028       1.216          0.0487       73.8222             0.000           100.000          0.28         0.47       0.097          0.189         0.00451634            2.01110816
      130680         1452.000         75.78          901.31          1.96           0.609       0.155       0.028       1.218          0.0483       73.8216             0.000           100.000          0.28         0.47       0.095          0.189         0.00437366           -1.02233875
      131760         1464.000         75.76          884.06          1.94           0.604       0.155       0.028       1.219          0.0481       73.8213             0.000           100.000          0.29         0.49       0.090          0.189         0.00434956            0.14953612
      132840         1476.000         75.75          877.70          1.93           0.603       0.155       0.028       1.220          0.0480       73.8211             0.000           100.000          0.29         0.50       0.087          0.189         0.00436480            0.28991696
      133920         1488.000         75.74          868.50          1.92           0.600       0.154       0.028       1.220          0.0479       73.8209             0.000           100.000          0.29         0.50       0.087          0.189         0.00436275           -0.00305176
      135000         1500.000         75.72          853.28          1.90           0.595       0.154       0.028       1.219          0.0476       73.8205             0.000           100.000          0.29         0.50       0.086          0.189         0.00435773           -0.57983392
      136080         1512.000         75.70          840.23          1.88           0.592       0.154       0.028       1.221          0.0474       73.8200             0.000           100.000          0.30         0.53       0.081          0.189         0.00438798           -0.72937006
      137160         1524.000         75.70          835.70          1.88           0.591       0.154       0.028       1.222          0.0474       73.8199             0.000           100.000          0.31         0.55       0.076          0.189         0.00443486            0.43334958
      138240         1536.000         75.68          823.83          1.86           0.587       0.154       0.028       1.220          0.0471       73.8195             0.000           100.000          0.32         0.59       0.071          0.189         0.00447335           -0.85754389
      139320         1548.000         75.64          760.52          1.82           0.554       0.147       0.030       1.220          0.0466       73.8184             0.000           100.000          0.29         0.58       0.068          0.189         0.00451757           -0.72631836
      140400         1560.000         75.62          719.50          1.81           0.529       0.141       0.031       1.217          0.0464       73.8180             0.000           100.000          0.26         0.51       0.071          0.189         0.00409638           -1.44653308
      141480         1572.000         75.60          682.88          1.79           0.507       0.136       0.032       1.213          0.0461       73.8175             0.000           100.000          0.24         0.45       0.076          0.189         0.00382690           -0.14343262
      142560         1584.000         75.59          653.70          1.77           0.491       0.132       0.033       1.212          0.0458       73.8170             0.000           100.000          0.23         0.43       0.075          0.189         0.00359615           -0.00305176
      143640         1596.000         75.57          637.55          1.76           0.482       0.130       0.033       1.211          0.0456       73.8167             0.000           100.000          0.22         0.43       0.071          0.189         0.00345204            0.27770993
      144720         1608.000         75.58          642.61          1.76           0.485       0.131       0.033       1.213          0.0457       73.8168             0.000           100.000          0.22         0.42       0.073          0.189         0.00333678            0.14953612
      145800         1620.000         75.60          684.36          1.79           0.508       0.136       0.032       1.215          0.0461       73.8175             0.000           100.000          0.23         0.42       0.077          0.189         0.00340037            0.29296872
      146880         1632.000         75.61          696.09          1.79           0.515       0.138       0.032       1.215          0.0462       73.8177             0.000           100.000          0.24         0.44       0.077          0.189         0.00371442           -0.00915527
      147960         1644.000         75.59          664.23          1.78           0.497       0.134       0.032       1.212          0.0459       73.8172             0.000           100.000          0.23         0.44       0.074          0.189         0.00370491           -0.86059564
      149040         1656.000         75.58          641.22          1.76           0.484       0.131       0.033       1.211          0.0457       73.8168             0.000           100.000          0.22         0.43       0.071          0.189         0.00346530           -0.43945312
      150120         1668.000         75.58          640.55          1.76           0.484       0.131       0.033       1.212          0.0457       73.8167             0.000           100.000          0.22         0.43       0.071          0.189         0.00339049            0.70495600
      151200         1680.000         75.57          633.94          1.75           0.480       0.130       0.033       1.211          0.0456       73.8166             0.000           100.000          0.22         0.42       0.071          0.189         0.00342921            0.29907224
      152280         1692.000         75.55          604.56          1.73           0.464       0.127       0.034       1.208          0.0452       73.8160             0.000           100.000          0.21         0.41       0.071          0.189         0.00331873            0.00610352
      153360         1704.000         75.51          579.84          1.69           0.455       0.126       0.034       1.202          0.0447       73.8151             0.000           100.000          0.20         0.38       0.074          0.189         0.00311847           -0.99792469
      154440         1716.000         75.46          550.28          1.64           0.446       0.125       0.034       1.202          0.0440       73.8138             0.000           100.000          0.19         0.35       0.079          0.189         0.00298048           -0.15869141
      155520         1728.000         75.41          525.50          1.60           0.438       0.125       0.034       1.204          0.0434       73.8127             0.000           100.000          0.18         0.33       0.082          0.189         0.00286931           -0.57678223
      156600         1740.000         75.37          508.00          1.56           0.433       0.125       0.034       1.206          0.0430       73.8119             0.000           100.000          0.18         0.32       0.083          0.189         0.00280603           -0.57373047
      157680         1752.000         75.36          500.67          1.55           0.432       0.125       0.034       1.210          0.0428       73.8115             0.000           100.000          0.18         0.32       0.082          0.189         0.00278174            1.18408203
      158760         1764.000         75.36          505.53          1.55           0.434       0.125       0.034       1.214          0.0430       73.8118             0.000           100.000          0.18         0.32       0.082          0.189         0.00280994            0.42419434
      159840         1776.000         75.38          515.23          1.57           0.436       0.126       0.034       1.213          0.0432       73.8122             0.000           100.000          0.18         0.32       0.084          0.189         0.00283818            0.57067865
      160920         1788.000         75.39          515.88          1.57           0.436       0.125       0.034       1.210          0.0432       73.8122             0.000           100.000          0.18         0.31       0.086          0.189         0.00281831            0.87585443
      162000         1800.000         75.38          509.83          1.56           0.434       0.125       0.034       1.210          0.0430       73.8120             0.000           100.000          0.17         0.30       0.087          0.189         0.00278579            0.00000000
      163080         1812.000         75.38          512.56          1.57           0.436       0.126       0.034       1.214          0.0432       73.8120             0.000           100.000          0.17         0.30       0.088          0.189         0.00279810            0.14648436
      164160         1824.000         75.40          520.77          1.58           0.438       0.125       0.034       1.212          0.0434       73.8124             0.000           100.000          0.17         0.30       0.089          0.189         0.00283176            0.85144037
      165240         1836.000         75.39          516.81          1.58           0.436       0.125       0.034       1.208          0.0432       73.8123             0.000           100.000          0.17         0.29       0.090          0.189         0.00280786           -0.57067865
      166320         1848.000         75.36          500.91          1.55           0.431       0.125       0.034       1.206          0.0428       73.8116             0.000           100.000          0.17         0.29       0.088          0.189         0.00275265           -0.44250485
      167400         1860.000         75.34          494.20          1.55           0.429       0.124       0.034       1.211          0.0429       73.7941             0.000           100.000          0.17         0.30       0.086          0.189         0.00272710            0.57373047
      168480         1872.000         75.35          496.95          1.55           0.431       0.125       0.034       1.213          0.0429       73.7982             0.000           100.000          0.17         0.30       0.086          0.189         0.00274417           -0.85754389
      169560         1884.000         75.36          504.41          1.55           0.433       0.125       0.034       1.214          0.0429       73.8117             0.000           100.000          0.17         0.30       0.087          0.189         0.00277866            0.56457514
      170640         1896.000         75.39          516.56          1.57           0.437       0.126       0.034       1.215          0.0433       73.8122             0.000           100.000          0.18         0.31       0.087          0.189         0.00281891            0.86364746
      171720         1908.000         75.41          526.11          1.59           0.440       0.126       0.034       1.213          0.0435       73.8127             0.000           100.000          0.18         0.32       0.085          0.189         0.00286518           -0.56762689
      172800         1920.000         75.41          530.45          1.60           0.441       0.126       0.034       1.212          0.0436       73.8129             0.000           100.000          0.18         0.32       0.085          0.189         0.00289098            0.00305176
      173880         1932.000         75.40          521.81          1.59           0.438       0.125       0.034       1.207          0.0433       73.8125             0.000           100.000          0.18         0.31       0.086          0.189         0.00285422           -0.72021478
      174960         1944.000         75.36          501.17          1.55           0.431       0.125       0.034       1.203          0.0427       73.8117             0.000           100.000          0.17         0.30       0.088          0.189         0.00277210           -0.84533685
      176040         1956.000         75.33          485.58          1.55           0.426       0.123       0.035       1.210          0.0429       73.7773             0.000           100.000          0.17         0.28       0.091          0.189         0.00268639            0.00305176
      177120         1968.000         75.32          480.84          1.56           0.424       0.123       0.035       1.211          0.0430       73.7652             0.000           100.000          0.16         0.28       0.091          0.189         0.00264729           -0.27465817
