0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.27925109863281,-36.99231719970703,74.50115203857422,-49.920780181884766,26.510805130004883,-50.410423278808594,-5.756898880004883,-6.127580165863037,-34.4450798034668,53.908180236816406,-64.2651596069336,-5.339080810546875,-24.592451095581055,34.87828826904297,-44.460548400878906,34.24800109863281,-79.37078857421875,54.936256408691406,-60.143863677978516,6.556457996368408,-31.233001708984375
41.16209411621094,-10.92615795135498,47.95270538330078,-36.31587600708008,13.62002944946289,-28.114885330200195,-18.977949142456055,-8.258285522460938,-27.66286277770996,35.715576171875,-46.607139587402344,-5.075119972229004,-25.85157012939453,21.648319244384766,-29.890296936035156,23.458168029785156,-50.75711441040039,33.01039123535156,-36.74181365966797,1.3225280046463013,-24.411497116088867
16.689098358154297,-9.626588821411133,37.43216323852539,-24.646987915039062,2.947655439376831,-31.904857635498047,-1.1695504188537598,-5.80520486831665,-26.69987678527832,25.095020294189453,-32.608673095703125,-8.992152214050293,-26.246244430541992,15.79808521270752,-17.652130126953125,11.571163177490234,-38.8184928894043,21.97955322265625,-22.81784439086914,-2.7967910766601562,-18.354469299316406
9.422828674316406,-9.70449447631836,32.38006591796875,-18.283519744873047,0.868323802947998,-26.18028450012207,-2.8362975120544434,-4.1561431884765625,-24.247194290161133,17.4101505279541,-25.658206939697266,-8.490950584411621,-22.798402786254883,11.375506401062012,-16.194978713989258,6.931526184082031,-31.06007194519043,14.224333763122559,-18.088956832885742,-4.183807373046875,-15.737564086914062
4.474311828613281,-5.6735992431640625,26.334117889404297,-14.288705825805664,-0.12784597277641296,-22.326786041259766,-3.886293411254883,-3.780237913131714,-20.138469696044922,12.990840911865234,-21.54196548461914,-10.554770469665527,-15.774781227111816,3.756971836090088,-13.346962928771973,2.5885157585144043,-27.326597213745117,7.3517045974731445,-13.699749946594238,-5.181667327880859,-13.82287883758545
-3.6697256565093994,-7.078393459320068,21.165014266967773,-11.010787010192871,-3.542978048324585,-18.922245025634766,-3.154921770095825,-4.418471813201904,-16.976652145385742,8.90353775024414,-15.406418800354004,-8.413583755493164,-15.718456268310547,5.347585201263428,-8.849020004272461,1.0549396276474,-22.058568954467773,5.411348342895508,-8.87533950805664,-7.152240753173828,-11.002121925354004
-6.637862682342529,-8.838753700256348,17.615388870239258,-7.8745436668396,-3.1358468532562256,-15.010729789733887,-3.9342994689941406,-4.773866176605225,-13.437429428100586,5.051203727722168,-14.082765579223633,-8.818806648254395,-14.204676628112793,1.490860104560852,-7.263440132141113,-0.5194098353385925,-18.591960906982422,2.0413320064544678,-7.864472389221191,-8.033721923828125,-9.672454833984375
-15.670282363891602,-18.485929489135742,31.904260635375977,-11.577690124511719,-4.4066548347473145,-26.97028160095215,-8.324100494384766,-8.251505851745605,-22.94844627380371,6.8767852783203125,-25.520383834838867,-17.117490768432617,-27.571298599243164,1.2458595037460327,-14.321213722229004,-3.748528003692627,-33.71938705444336,-0.2295694500207901,-15.476008415222168,-16.81949806213379,-17.767019271850586
-15.79570484161377,-14.922416687011719,28.257776260375977,-10.42115592956543,-4.6207780838012695,-24.16584587097168,-8.26612377166748,-7.069601058959961,-20.967065811157227,5.896099090576172,-22.523330688476562,-15.425582885742188,-26.223142623901367,-3.006887912750244,-12.604454040527344,-4.72202730178833,-29.932048797607422,-4.160289764404297,-14.680994987487793,-14.372821807861328,-17.684709548950195
