1176,-4.899178028,-12.31439495,-2.974213362,7.052320957,2.295782089,-0.160832569,-2.404262066,-4.746974468,-6.313072205,-4.857522488,-4.046069145,-3.963844538,-7.549772263,-5.686060429,-6.532239437,-7.553370476,-4.841035366,-4.641593456,-4.780548573,-6.586726189,-3.375879526
1200,-5.124620914,-19.1763916,2.763085365,7.506031513,2.902926683,0.160650566,-1.848200083,-5.408836365,-6.488667011,-5.146328449,-3.926850796,-3.962997675,-6.682857513,-5.738968372,-8.003950119,-6.268697739,-5.805355072,-5.023273468,-4.944808006,-5.644257545,-3.378968
1224,-2.746939182,-15.62414074,-4.399899006,7.827054024,3.679329395,0.621832848,-3.053726673,-4.808070183,-5.244207382,-5.343063831,-4.757196426,-4.469558239,-4.824193478,-6.416847706,-8.423985481,-6.26379776,-5.759411812,-5.249699116,-5.881782532,-6.327655315,-2.883282423
1248,-3.821075439,-19.07427979,-0.001409951,8.218333244,4.738855362,0.97437191,-2.984756231,-4.066744328,-5.881490707,-6.310074806,-4.463585377,-4.597384453,-4.579497337,-5.996655941,-8.424773216,-6.315143585,-6.752953053,-5.563252449,-4.638919353,-6.182062149,-3.389925718
1272,-1.84205997,-19.06048965,-1.304671884,8.227798462,5.310028076,1.552920341,-3.42912817,-4.613424301,-5.602900982,-6.354254723,-5.062420368,-3.24439621,-4.989460468,-6.304906845,-8.807191849,-7.736539364,-5.540271282,-5.762684345,-5.950942516,-5.249136448,-3.30900526
1296,-1.489361644,-18.86578369,-1.878767371,8.52271843,6.17710638,2.062977552,-3.85093379,-5.411272526,-3.918461084,-7.253848553,-4.710196495,-4.233402729,-3.539428949,-8.340041161,-6.682976723,-8.814047813,-5.36170578,-7.51704073,-4.900909424,-6.773976803,-2.613338709
1320,-1.295282006,-16.98565483,-3.266017914,9.16937542,6.279294968,3.291231394,-4.248238564,-4.799364567,-4.180125713,-7.630200386,-5.27110815,-5.020831585,-1.411622405,-6.358215332,-9.3399086,-7.257204533,-6.274648666,-7.78352356,-6.293328762,-5.663464069,-3.035267591
1344,-0.45041734,-16.36325264,-4.884116173,9.990180969,7.525037766,3.567924976,-2.992167473,-5.88506031,-4.798346519,-8.146157265,-4.784459591,-4.372239113,-0.779477298,-9.311198235,-8.442651749,-7.265491962,-6.06564188,-8.25220871,-6.283671379,-7.066492081,-2.522451401
1368,0.7344262,-13.97386551,-6.922564983,9.29720974,9.518304825,3.56343174,-4.385396481,-6.538508415,-3.662481308,-7.527880192,-6.885834694,-5.405508518,2.730576992,-8.480946541,-9.29072094,-8.876857758,-7.579644203,-7.190655708,-6.286775112,-7.074830532,-2.283783197
1392,2.327517033,-15.68287945,-6.795617104,9.736400604,11.7649641,3.936337948,-5.06032896,-6.498552799,-3.69527483,-8.757059097,-5.547369957,-4.181045055,0.53139621,-8.715410233,-9.425703049,-7.83135891,-7.129036427,-7.344657421,-7.635604382,-5.759179592,-2.646943569
1416,2.14069581,-5.977395058,-14.47033787,8.27063942,12.7945137,4.675906181,-4.510224819,-7.670819283,-3.953000069,-9.223789215,-7.065705299,-5.735773563,4.946993828,-7.268466949,-11.58313751,-8.357522964,-5.479165077,-9.409092903,-7.764158249,-5.50594902,-2.480683804
1440,2.858107328,-10.89873505,-9.957029343,7.708443642,14.215662,4.630306721,-4.236796379,-7.596807957,-4.160721779,-7.079779625,-8.71985817,-5.617537022,7.569143295,-10.33297825,-9.440553665,-8.602773666,-7.00680542,-8.917305946,-7.3301301,-6.742255688,-2.347785711
1464,3.156321764,-3.490859747,-16.00802231,5.832328796,15.06899643,4.589837551,-3.676695824,-7.689760208,-4.593193054,-8.297489166,-7.508097649,-4.039796829,8.487395287,-10.6907196,-9.844431877,-8.724227905,-7.823396206,-8.900425911,-7.758386135,-6.316917896,-2.755244732
1488,2.313804388,-2.85591197,-16.22265434,4.929730892,14.51277256,4.490550995,-2.726668835,-7.74239397,-6.058986664,-7.641330242,-7.636480331,-7.067420959,11.10746765,-9.001179695,-10.16959286,-9.105109215,-8.111408234,-6.929969311,-7.673513412,-7.385949612,-2.875307083
1512,2.107716084,-8.116135597,-11.22459507,2.964223862,14.37256813,4.716552734,-0.686358511,-7.894693375,-5.370302677,-8.848467827,-7.999174118,-6.935126305,9.106908798,-6.999856472,-7.612934113,-9.267291069,-7.55134964,-8.440092087,-7.342606068,-7.286896706,-3.196072817
1536,0.097891599,-7.714241505,-11.7984724,0.717207968,13.50701332,5.211210728,-0.63011378,-5.333260059,-7.25579071,-7.80166626,-8.255935669,-6.812615395,4.401328087,-4.254614353,-8.888662338,-8.029201508,-6.76924181,-7.662047386,-6.886454582,-6.653243065,-3.102501154
1560,-0.033478808,-9.048257828,-11.60806561,-1.478900552,12.48463917,5.659499168,0.679705858,-4.74097538,-6.120707512,-8.210339546,-6.661632061,-7.617800713,-1.849447846,-0.969119906,-6.925135136,-8.888786316,-7.429712772,-5.986287117,-7.81908989,-6.993795872,-2.704792976
