1032,0.027171874,0.026707659,0.025375912,0.024399417,0.024100505,0.024118708,0.024384869,0.024808222,0.025259614,0.02554211,0.025735827,0.025997883,0.026393611,0.026832126,0.02718552,0.0274399,0.027628487,0.027816884,0.028082946,0.028428482,0.028662093
1056,0.027212737,0.026858501,0.025577601,0.024554137,0.024231182,0.024209503,0.024442373,0.024867065,0.025321102,0.025601411,0.025790397,0.026059275,0.026466593,0.02686445,0.027201915,0.02749829,0.027698485,0.027887277,0.028142137,0.028479407,0.028724561
1080,0.027261747,0.02714234,0.025927372,0.024724582,0.024351856,0.024327744,0.024527436,0.024906965,0.025363268,0.025664251,0.025862439,0.026127076,0.026530465,0.026925037,0.027260697,0.027561959,0.027770836,0.027959349,0.0282015,0.028526997,0.02876959
1104,0.027283037,0.027292561,0.026152346,0.024875786,0.024460696,0.024424179,0.024599196,0.024957115,0.025413878,0.025725102,0.025927491,0.026164403,0.026468936,0.026906319,0.027318619,0.027600896,0.027828865,0.02800902,0.028241288,0.02857388,0.028820567
1128,0.027295865,0.027261846,0.026188288,0.025023075,0.024563687,0.024499293,0.024655191,0.024999933,0.025468441,0.02578651,0.025974762,0.026205443,0.026510701,0.026912581,0.027325809,0.027649373,0.027897397,0.028078046,0.02829518,0.028613152,0.028851306
1152,0.027293377,0.027508063,0.026528249,0.025175719,0.024671793,0.024576159,0.024731893,0.025058165,0.025489455,0.025806699,0.026015215,0.026252756,0.02654686,0.026938792,0.027355796,0.027694073,0.027945446,0.028118908,0.028333008,0.028650347,0.0288879
1176,0.027286708,0.027400929,0.026495738,0.025296029,0.024741927,0.024619566,0.024752038,0.02506008,0.025494916,0.025833117,0.026056569,0.026293,0.026654175,0.027039148,0.027379997,0.027711691,0.027961198,0.028147137,0.028354447,0.028654417,0.028893545
1200,0.027275417,0.027617708,0.026783161,0.025391987,0.024793772,0.024644313,0.024756275,0.025059775,0.025497386,0.025840253,0.026072469,0.026304794,0.02664087,0.027012587,0.027374955,0.027713599,0.027969161,0.028168356,0.028368358,0.02864668,0.028869437
1224,0.027181819,0.027414555,0.026705407,0.025454579,0.024818176,0.024643058,0.024769604,0.025068993,0.025463277,0.025807489,0.026069479,0.026321273,0.026627621,0.026970113,0.027342767,0.027684456,0.027937163,0.028140504,0.028357821,0.02863661,0.028840594
1248,0.027210256,0.0275867,0.026880983,0.025503743,0.024824418,0.024617398,0.024737587,0.025032055,0.025417136,0.025778359,0.026054064,0.026304139,0.026589029,0.026908524,0.027285345,0.02763224,0.027893104,0.028105546,0.02830823,0.028570969,0.028781487
1272,0.027120339,0.027488144,0.026882268,0.025525777,0.024818141,0.024582112,0.024696579,0.024998689,0.025369028,0.025725845,0.026021676,0.026258007,0.026513221,0.026833914,0.027222097,0.027583078,0.02783642,0.028036289,0.028252183,0.028507592,0.02869905
1296,0.027083453,0.027425187,0.026848853,0.025512632,0.024776775,0.024513172,0.024627635,0.024952309,0.025298659,0.025645901,0.02596296,0.026207814,0.026437879,0.0267704,0.027168412,0.0275036,0.027764365,0.027976565,0.028194472,0.028443722,0.02862945
1320,0.027068155,0.027370352,0.026787749,0.025469333,0.024714198,0.02442654,0.024532549,0.024862122,0.025198679,0.025554895,0.025894132,0.026165869,0.026356803,0.02659939,0.027018845,0.027396733,0.027657606,0.027883558,0.028119221,0.028362766,0.028531585
1344,0.027018702,0.027287329,0.026733,0.025426257,0.02463509,0.024323614,0.024393709,0.024718041,0.0250846,0.025457589,0.025808537,0.026064318,0.026222866,0.026512064,0.026956657,0.027294686,0.02755115,0.027780959,0.028023999,0.028277205,0.028437477
1368,0.026962876,0.027168328,0.026641989,0.025386782,0.024563855,0.02421795,0.02432595,0.024681438,0.025011776,0.025348345,0.025716696,0.026017178,0.026121972,0.026335524,0.026801547,0.027187616,0.02747602,0.027696446,0.027926067,0.028175458,0.028329916
1392,0.026902186,0.02708427,0.02659275,0.025340153,0.024472442,0.024086161,0.024201397,0.024567837,0.024895312,0.025255101,0.025632791,0.025889663,0.025997596,0.026241614,0.026715893,0.027089279,0.027358515,0.027584817,0.027832454,0.028076824,0.028215395
1416,0.026868464,0.026779396,0.026293533,0.025308141,0.02443005,0.024001779,0.024094099,0.024463987,0.024800081,0.025162406,0.025554534,0.025854299,0.025922479,0.026074024,0.02656324,0.026974106,0.027226103,0.027462114,0.02773938,0.027981145,0.02811422
1440,0.026846197,0.026845716,0.026362348,0.025281234,0.024376858,0.023915108,0.023995781,0.024360238,0.024700077,0.025021277,0.025424426,0.025779279,0.025811626,0.025969358,0.02648174,0.026874173,0.027150065,0.027399294,0.027666675,0.027914122,0.028051337
1464,0.026826996,0.02664409,0.026168723,0.025282368,0.024366438,0.023868902,0.02392829,0.024276895,0.024619278,0.024971981,0.025376635,0.025668887,0.025662581,0.025830625,0.026367484,0.02677401,0.027059067,0.02731861,0.027579883,0.027819902,0.027964499
1488,0.026834421,0.026648737,0.026177811,0.025314841,0.024387613,0.023865735,0.023893258,0.024212321,0.024572209,0.02492591,0.025312578,0.02566055,0.02564515,0.025733255,0.026261073,0.026684096,0.026985176,0.027239099,0.027489595,0.027748447,0.027904933
1512,0.026842128,0.026773708,0.026319563,0.02539479,0.024468046,0.023900881,0.02386382,0.024144167,0.024503529,0.024863156,0.025264088,0.025614288,0.025625495,0.02569853,0.026141323,0.026559163,0.026904549,0.027181773,0.027450092,0.02770661,0.027871819
1536,0.026891973,0.026863188,0.026410287,0.025521621,0.024597961,0.023986103,0.023924761,0.024159411,0.024510635,0.024871858,0.025241947,0.025593605,0.02566692,0.025738792,0.026140071,0.026560359,0.026889617,0.027162943,0.027425541,0.027687266,0.027858751
1560,0.026924595,0.026960516,0.026547665,0.025695657,0.024786575,0.024132408,0.024014549,0.024194371,0.024507185,0.024865301,0.025241811,0.025600092,0.025784111,0.025873138,0.026160736,0.026567247,0.02691919,0.027184872,0.027445452,0.02771757,0.027890315
1584,0.027019227,0.027048951,0.026638152,0.025900509,0.025005508,0.024323983,0.024140548,0.024254978,0.024554968,0.02491332,0.025286218,0.025648391,0.025934977,0.026045106,0.026231779,0.026560154,0.026914408,0.027241081,0.027499815,0.027760642,0.027932469
